,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.66134715,-0.7824311,"('unsociable', 'sociable')",-0.3210568,-0.45291048,-0.491202,-0.6176708,-0.1264688
1,0.5295857,0.6355721,"('unfriendly', 'friendly')",1.6771868,1.5846047,1.1033863,1.1100883,0.006702
2,-0.75349677,-0.739454,"('unlikable', 'likable')",0.32785353,0.39708936,-0.2128216,-0.1711823,0.0416393
3,0.5222455,0.69516176,"('repellent', 'pleasant')",-0.03988439,-0.0029198024,0.2411806,0.346121,0.1049404
4,-1.0048566,-1.0567578,"('disliked', 'liked')",-6.4455824,-6.5119543,-3.7252195,-3.7843561,-0.0591366
5,-0.91748166,-0.8294489,"('distant', 'outgoing')",0.13487457,0.13349679,-0.3913035,-0.347976,0.0433275
6,-0.49400374,-0.36720628,"('distant', 'open')",0.32955322,0.31249684,-0.0822253,-0.0273547,0.0548706
7,0.86023664,0.8391485,"('insensitive', 'sensitive')",0.36977193,0.39640197,0.6150043,0.6177753,0.002771
8,-0.2919206,-0.18574095,"('unaffectionate', 'affectionate')",0.8191553,0.78040487,0.2636173,0.297332,0.0337147
9,0.6801931,0.8573937,"('unaffectionate', 'caring')",1.0389283,1.0605516,0.8595607,0.9589727,0.099412
10,0.8835218,0.9361642,"('unsympathetic', 'sympathetic')",-0.6228118,-0.6626009,0.130355,0.1367817,0.0064267
11,0.7763339,0.84283894,"('unhelpful', 'helpful')",1.9762281,2.073134,1.376281,1.4579865,0.0817055
12,0.5706716,0.7556098,"('unsupportive', 'supportive')",-1.7990738,-1.7696056,-0.6142011,-0.5069979,0.1072032
13,-0.11129795,-0.3236402,"('impolite', 'polite')",-0.6956582,-0.7284913,-0.4034781,-0.5260658,-0.1225877
14,-0.74736214,-0.9286719,"('antisocial', 'social')",-0.60979193,-0.7303541,-0.6785771,-0.829513,-0.1509359
15,-0.56563604,-0.71951795,"('boring', 'funny')",0.4045035,0.36564356,-0.0805663,-0.1769372,-0.0963709
16,-1.6882445,-1.6152691,"('unpopular', 'popular')",0.5355646,0.5421189,-0.57634,-0.5365751,0.0397649
17,-0.14836888,-0.17379864,"('nasty', 'nice')",-0.30264962,-0.3132855,-0.2255093,-0.2435421,-0.0180328
18,-1.849498,-1.8202806,"('disagreeable', 'welcoming')",-0.47769955,-0.55228704,-1.1635988,-1.1862838,-0.022685
19,-1.5065333,-1.4304292,"('inhospitable', 'hospitable')",-0.23768556,-0.18207645,-0.8721094,-0.8062528,0.0658566
20,-0.011741729,-0.008822634,"('rough', 'thoughtful')",1.0384175,0.9881542,0.5133379,0.4896658,-0.0236721
21,-0.18357027,-0.26877138,"('immoral', 'moral')",-0.5902877,-0.61224294,-0.386929,-0.4405072,-0.0535782
22,-0.89939874,-1.0140518,"('untrustworthy', 'trustworthy')",-1.0702575,-1.1449459,-0.9848281,-1.0794988,-0.0946707
23,0.6239921,0.6287559,"('insincere', 'sincere')",5.8867397,5.881308,3.2553658,3.2550321,-0.0003337
24,0.57278395,0.51148856,"('dishonest', 'honest')",0.56584847,0.5255613,0.5693162,0.5185249,-0.0507913
25,-0.6576677,-0.6179108,"('egoistic', 'altruistic')",1.4696256,1.425903,0.4059789,0.4039961,-0.0019828
26,0.42542776,0.402816,"('hardhearted', 'benevolent')",1.5940799,1.5152384,1.0097538,0.9590272,-0.0507266
27,1.4845325,1.5505766,"('hardhearted', 'softhearted')",1.1602428,1.1168219,1.3223877,1.3336992,0.0113115
28,-0.11794056,-0.15649663,"('disloyal', 'loyal')",1.1815146,1.0619314,0.531787,0.4527174,-0.0790696
29,-0.91657144,-0.9618579,"('unfair', 'fair')",-0.59139293,-0.7245787,-0.7539822,-0.8432183,-0.0892361
30,0.5320907,0.44015682,"('intolerant', 'tolerant')",1.2639054,1.1705732,0.8979981,0.805365,-0.0926331
31,-1.4081056,-1.247278,"('evil', 'good')",-0.9117218,-0.9655487,-1.1599138,-1.1064134,0.0535004
32,0.2655931,0.22921127,"('unkind', 'kind')",0.861154,0.7332904,0.5633736,0.4812508,-0.0821228
33,0.55981183,0.5322076,"('wrong', 'right')",-0.3562345,-0.41354764,0.1017887,0.05933,-0.0424587
34,-0.18363832,-0.055758588,"('mean', 'honorable')",5.6706953,5.831155,2.7435286,2.8876982,0.1441696
35,-1.5039443,-1.588927,"('corrupt', 'incorrupt')",-0.09261943,-0.21014926,-0.7982818,-0.8995382,-0.1012564
36,-1.7427522,-1.658829,"('hostile', 'amicable')",-0.08261656,-0.23460379,-0.9126844,-0.9467164,-0.034032
37,-0.7856625,-0.8062552,"('fake', 'genuine')",0.38486287,0.35741794,-0.2003998,-0.2244186,-0.0240188
38,-0.24468237,-0.18360038,"('untruthful', 'truthful')",0.15974388,0.24122939,-0.0424692,0.0288145,0.0712837
39,1.5940989,1.5646833,"('exploitative', 'cooperative')",0.058972847,0.009424614,0.8265359,0.7870539,-0.039482
40,-0.8817434,-0.87557155,"('stingy', 'generous')",-1.9054588,-2.0146756,-1.3936011,-1.4451236,-0.0515225
41,-0.40674096,-0.2845276,"('unforgiving', 'forgiving')",-0.1860905,-0.2498498,-0.2964157,-0.2671887,0.029227
42,-0.67115396,-0.62533,"('unreliable', 'reliable')",-3.2402217,-3.1772687,-1.9556879,-1.9012994,0.0543885
43,0.61028767,0.748949,"('irresponsible', 'responsible')",0.6577099,0.6474923,0.6339988,0.6982206,0.0642218
