,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
0,0.27600136,0.117994934,"('unsociable', 'sociable')",1.0903347,0.9925009,0.52051777,0.5318805,0.6289512,0.5474588,-0.0814924
1,-0.67999446,-0.76050377,"('unfriendly', 'friendly')",-1.2794428,-1.3715761,1.1009531,0.9492406,-0.2861614,-0.3942797,-0.1081183
2,0.25087154,0.27587667,"('unlikable', 'likable')",0.3677761,0.4203174,0.339617,0.3894959,0.3194215,0.3618967,0.0424752
3,0.2579402,0.32819277,"('repellent', 'pleasant')",0.59535134,0.748265,0.44549996,0.5572796,0.4329305,0.5445791,0.1116486
4,0.37031382,0.38621694,"('disliked', 'liked')",-0.34539115,-0.3045109,-8.13308,-8.139061,-2.7027191,-2.685785,0.0169341
5,0.12656172,0.14265794,"('distant', 'outgoing')",-1.0360636,-1.0623343,-1.001163,-1.1038178,-0.6368883,-0.6744981,-0.0376098
6,0.37311962,0.40870306,"('distant', 'open')",-1.0302579,-1.0240508,-0.8273695,-0.964345,-0.4948359,-0.5265642,-0.0317283
7,0.49030632,0.49032667,"('insensitive', 'sensitive')",1.0185925,1.1675787,1.6160386,1.72362,1.0416458,1.1271752,0.0855294
8,-0.47816956,-0.540909,"('unaffectionate', 'affectionate')",-1.0742054,-1.1600865,0.48631448,0.35103798,-0.3553535,-0.4499858,-0.0946323
9,-0.00084330887,-0.043950923,"('unaffectionate', 'caring')",-0.807971,-0.7947332,1.3925989,1.3333247,0.1945949,0.1648802,-0.0297147
10,-0.2382275,-0.30486935,"('unsympathetic', 'sympathetic')",0.96950436,1.0187986,0.89757323,1.0269679,0.54295,0.5802991,0.0373491
11,0.2914367,0.2781215,"('unhelpful', 'helpful')",0.54996264,0.6139852,2.5892015,2.704332,1.1435335,1.198813,0.0552795
12,0.7091629,0.6534502,"('unsupportive', 'supportive')",0.41638377,0.5216496,-1.4875373,-1.421523,-0.1206635,-0.082141,0.0385225
13,0.77100223,0.73905843,"('impolite', 'polite')",1.0525223,1.0309224,0.40656012,0.5292649,0.7433616,0.7664153,0.0230537
14,0.91219056,0.9271139,"('antisocial', 'social')",1.8791733,1.8949863,0.49353433,0.620105,1.094966,1.1474017,0.0524357
15,0.52983445,0.48456305,"('boring', 'funny')",0.6631156,0.5883275,-0.13054968,-0.124803156,0.3541334,0.3160291,-0.0381043
16,-0.81787956,-0.8311311,"('unpopular', 'popular')",-1.5630394,-1.5238124,-0.23232126,-0.24537382,-0.8710801,-0.8667724,0.0043077
17,0.769604,0.85485256,"('nasty', 'nice')",-0.2313253,-0.18013796,-0.20116699,-0.14026234,0.1123706,0.1781507,0.0657801
18,0.35624018,0.40780187,"('disagreeable', 'welcoming')",-0.51065344,-0.40602016,-0.47745967,-0.4920618,-0.2106243,-0.1634267,0.0471976
19,-0.20258495,-0.18948089,"('inhospitable', 'hospitable')",-0.89203966,-0.91145474,-1.0181236,-1.081023,-0.7042494,-0.7273196,-0.0230702
20,-0.59201056,-0.5296703,"('rough', 'thoughtful')",0.14397728,0.22662011,0.42730153,0.4387974,-0.0069106,0.0452491,0.0521597
21,0.8700357,0.8121462,"('immoral', 'moral')",1.0889528,1.1278348,0.40346113,0.60573435,0.7874832,0.8485718,0.0610886
22,0.3585321,0.34017545,"('untrustworthy', 'trustworthy')",0.8457682,0.950994,-0.22402713,-0.13146952,0.3267577,0.3865666,0.0598089
23,-0.11241813,-0.15201807,"('insincere', 'sincere')",1.1989696,1.2485971,7.0962825,7.148012,2.7276112,2.7481969,0.0205857
24,0.6636317,0.63796246,"('dishonest', 'honest')",0.20144837,0.26301953,1.5263569,1.554978,0.7971457,0.8186533,0.0215076
25,-0.35868102,-0.35322437,"('egoistic', 'altruistic')",-1.3036995,-1.3336165,0.21974155,0.077941194,-0.4808796,-0.5362999,-0.0554203
26,0.788158,0.66387844,"('hardhearted', 'benevolent')",0.51147944,0.35062733,1.2702602,1.1157793,0.8566326,0.710095,-0.1465376
27,-0.11756044,-0.12697148,"('hardhearted', 'softhearted')",0.015975464,-0.00460127,1.2248975,1.1275426,0.3744375,0.33199,-0.0424475
28,0.31274045,0.23253953,"('disloyal', 'loyal')",-0.49604785,-0.47062618,1.5405675,1.4221733,0.45242,0.3946955,-0.0577245
29,0.28665063,0.30153447,"('unfair', 'fair')",0.35957828,0.39758712,-0.040647715,-0.11161141,0.2018604,0.1958367,-0.0060237
30,1.226126,1.1818671,"('intolerant', 'tolerant')",1.2115933,1.2166305,1.2854843,1.3425701,1.2410679,1.2470225,0.0059546
31,-0.61373913,-0.5976507,"('evil', 'good')",-1.8005905,-1.8026546,-1.9215782,-2.095304,-1.4453026,-1.4985364,-0.0532338
32,-0.11273086,-0.13271111,"('unkind', 'kind')",0.5584788,0.5280581,1.6297835,1.5948515,0.6918438,0.6633995,-0.0284443
33,1.1780797,1.160052,"('wrong', 'right')",-0.7582512,-0.7443723,-0.66429716,-0.74627715,-0.0814895,-0.1101992,-0.0287097
34,-0.5145322,-0.47897628,"('mean', 'honorable')",0.6003536,0.630851,5.5763874,5.6881194,1.8874029,1.9466647,0.0592618
35,-0.55013937,-0.5826394,"('corrupt', 'incorrupt')",-1.704971,-1.7780713,-1.3463284,-1.5860378,-1.2004795,-1.3155828,-0.1151033
36,-1.0559669,-1.0577984,"('hostile', 'amicable')",-2.0551524,-2.1120782,-1.3455229,-1.5445595,-1.4855474,-1.5714787,-0.0859313
37,-0.011285398,-0.0076813707,"('fake', 'genuine')",0.24755228,0.26794255,0.45694527,0.46079174,0.2310707,0.240351,0.0092803
38,0.12931025,0.09772235,"('untruthful', 'truthful')",-0.030826308,0.03645218,0.10432238,0.13179779,0.0676021,0.0886574,0.0210553
39,0.7376183,0.809622,"('exploitative', 'cooperative')",1.3737507,1.4362817,0.45110378,0.44014898,0.8541576,0.8953509,0.0411933
40,0.5075449,0.52703625,"('stingy', 'generous')",-0.008066052,0.099601164,-2.1211922,-2.160587,-0.5405711,-0.5113165,0.0292546
41,0.2947761,0.26008785,"('unforgiving', 'forgiving')",1.0272597,1.0629437,0.0082025165,-0.038743116,0.4434128,0.4280961,-0.0153167
42,1.2587292,1.323345,"('unreliable', 'reliable')",0.71751493,0.8309001,-2.3021352,-2.1896603,-0.1086303,-0.0118051,0.0968252
43,0.3617803,0.35190025,"('irresponsible', 'responsible')",1.105523,1.1722594,1.400751,1.5080725,0.9560181,1.0107441,0.054726
44,-0.043666087,0.107651114,"('prejudiced', 'unprejudiced')",-0.70166546,-0.6513374,-1.4253792,-1.4419318,-0.7235702,-0.6618727,0.0616975
45,-0.009151157,-0.014900491,"('incompetent', 'competent')",0.78148687,0.8044216,0.3843918,0.434509,0.3855759,0.40801,0.0224341
46,-0.89547414,-0.9826694,"('uncompetitive', 'competitive')",1.2194992,1.2477046,-0.23578972,-0.08305836,0.0294118,0.060659,0.0312472
47,-0.053367883,0.0050855353,"('stupid', 'smart')",0.70593154,0.7027106,5.9131784,6.0508976,2.1885807,2.2528979,0.0643172
48,0.0679888,0.00080858637,"('unintelligent', 'intelligent')",-0.1604658,-0.17016584,1.4837372,1.5157945,0.4637534,0.4488124,-0.014941
49,-0.4570887,-0.38270494,"('unable', 'able')",-1.0329787,-0.9435176,-0.024407603,0.089544475,-0.504825,-0.412226,0.092599
50,-1.0480964,-1.0509368,"('clumsy', 'skillful')",-0.84753233,-0.8170177,-0.07856494,-0.103480525,-0.6580645,-0.657145,0.0009195
51,0.32905728,0.17778435,"('uneducated', 'educated')",0.67145467,0.5928588,0.8730061,0.9467969,0.624506,0.57248,-0.052026
52,-0.77587205,-0.80518407,"('irrational', 'rational')",-1.7332416,-1.8263333,-0.8544615,-1.0034838,-1.1211917,-1.2116671,-0.0904754
53,-1.2899055,-1.3647859,"('uncreative', 'creative')",-1.1291612,-1.1372545,0.33396906,0.2705752,-0.6950326,-0.7438217,-0.0487891
54,-0.16651058,-0.19004062,"('incapable', 'capable')",-0.57185644,-0.60047996,0.71162903,0.7341416,-0.0089127,-0.018793,-0.0098803
55,-0.3813497,-0.44897383,"('incompetent', 'clever')",1.5944884,1.6217155,0.99932855,1.1635417,0.7374891,0.7787611,0.041272
56,0.8839012,0.8663861,"('impractical', 'practical')",2.2124088,2.2007766,0.75413525,0.9502629,1.2834818,1.3391418,0.05566
57,-0.17369956,-0.29259023,"('unimaginative', 'imaginative')",-0.08290964,-0.099062726,-2.7173917,-2.668922,-0.9913336,-1.0201917,-0.0288581
58,0.12751392,0.10860424,"('undiscriminating', 'discriminating')",0.3076597,0.3040917,0.21928589,0.20453018,0.2181532,0.205742,-0.0124112
59,0.20329031,0.22961031,"('foolish', 'wise')",-0.66284066,-0.6032012,-0.28682545,-0.28291333,-0.2487919,-0.2188347,0.0299572
60,-0.13560164,-0.09410271,"('inefficient', 'efficient')",2.2909107,2.407422,1.2667377,1.5281563,1.1406823,1.2804919,0.1398096
61,0.5592081,0.5012845,"('illogical', 'logical')",0.25125682,0.17528835,1.0352594,0.9303503,0.6152414,0.535641,-0.0796004
62,0.29705352,0.33502746,"('incompetent', 'brilliant')",1.237317,1.3300195,1.3980638,1.5733886,0.977478,1.0794785,0.1020005
63,0.20798357,0.13732478,"('unperceptive', 'insightful')",1.3315569,1.3798702,0.8041348,0.90987086,0.7812251,0.8090219,0.0277968
64,-0.011991609,0.0057756184,"('shy', 'confident')",-0.29458815,-0.23590732,-6.3764377,-6.2700205,-2.2276724,-2.1667174,0.060955
65,-0.015242834,-0.0033116918,"('insecure', 'secure')",1.0899075,1.142679,0.9765403,1.1146669,0.6837351,0.7513448,0.0676097
66,-0.32438087,-0.35791212,"('inactive', 'active')",-0.62436146,-0.7028694,-0.11333493,-0.25097632,-0.3540258,-0.4372526,-0.0832268
67,0.86413985,0.77122045,"('doubtful', 'determined')",0.56501955,0.5008441,-0.30951414,-0.28748354,0.3732151,0.3281937,-0.0450214
68,-0.2746613,-0.3394258,"('dependent', 'independent')",0.03786151,0.0727622,-0.6608941,-0.6201555,-0.2992313,-0.2956064,0.0036249
69,-0.4219054,-0.30101144,"('lazy', 'industrious')",-0.539033,-0.5102746,-1.8603483,-1.9944637,-0.9404289,-0.9352499,0.005179
70,0.42108244,0.4028662,"('lethargic', 'energetic')",1.7373544,1.778447,1.1119535,1.2309324,1.0901301,1.1374153,0.0472852
71,0.11807856,0.10805571,"('diffident', 'self-confident')",0.79509735,0.8168271,0.59758085,0.5447672,0.5035856,0.4898833,-0.0137023
72,-0.4942333,-0.5735862,"('unambitious', 'ambitious')",-0.10659812,-0.068674125,0.4780417,0.57944596,-0.0409299,-0.0209381,0.0199918
73,1.8125755,1.8337244,"('helpless', 'self-reliant')",-0.010212503,0.02786982,-3.729457,-3.6953359,-0.6423647,-0.6112472,0.0311175
74,0.23385522,0.20504192,"('undedicated', 'dedicated')",0.9227483,0.96146953,-0.2877866,-0.27867845,0.2896057,0.2959443,0.0063386
75,-0.3703692,-0.34940594,"('meek', 'impulsive')",-1.2113302,-1.2413827,-1.2198837,-1.2627703,-0.933861,-0.9511863,-0.0173253
76,0.27725855,0.37826273,"('anxious', 'daring')",1.0811249,1.171756,0.94334996,1.0826875,0.7672445,0.8775687,0.1103242
77,-0.9891211,-1.0037503,"('unmotivated', 'motivated')",-0.4767986,-0.41432986,-1.046933,-0.9415073,-0.8376176,-0.7865291,0.0510885
78,-1.3517028,-1.3408087,"('nonresilient', 'resilient')",-0.7252229,-0.62348783,0.12703858,0.20378283,-0.6499624,-0.5868379,0.0631245
79,0.40664056,0.35558054,"('wavering', 'unwavering')",-1.1331148,-1.1978278,-0.66942954,-0.74511236,-0.4653013,-0.5291199,-0.0638186
80,0.25263363,0.24579445,"('dominated', 'dominating')",0.8041193,0.84583604,0.16259241,0.22635087,0.4064484,0.4393271,0.0328787
81,0.06323692,-0.047389932,"('submissive', 'aggressive')",1.3968018,1.3827112,0.3225098,0.5381255,0.5941828,0.6244822,0.0302994
82,-0.99471664,-1.0181901,"('poor', 'rich')",-0.38303253,-0.3919626,6.437271,6.518089,1.6865072,1.7026453,0.0161381
83,0.12864655,0.059319228,"('powerless', 'powerful')",-0.2065558,-0.29398018,-0.9131883,-0.89417225,-0.3303658,-0.3762777,-0.0459119
84,1.2240541,1.190031,"('inferior', 'superior')",-0.58973336,-0.582478,-0.06541978,-0.10433726,0.1896336,0.1677386,-0.021895
85,0.38437644,0.46253306,"('insignificant', 'prestigious')",-2.157513,-2.1883988,-1.60164,-1.8133227,-1.1249255,-1.1797295,-0.054804
86,-0.40577194,-0.657078,"('uninfluential', 'influential')",0.47904018,0.35531968,0.19876574,0.23902257,0.090678,-0.0209119,-0.1115899
87,0.318421,0.24330336,"('unsuccessful', 'successful')",0.23315096,0.20271447,0.73102903,0.8231139,0.4275337,0.4230439,-0.0044898
88,-0.2451632,-0.29135254,"('low', 'eminent')",-1.3240315,-1.3197373,-0.1784476,-0.14451763,-0.5825474,-0.5852025,-0.0026551
