,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1037078,-1.0285436,"('unsociable', 'sociable')",0.80632794,0.6105696,-0.5167953,-0.6563393,-0.2713917,-0.3581044,-0.0867127
1,-1.4380022,-1.4642338,"('unfriendly', 'friendly')",-0.5532827,-0.6001818,1.6964766,1.6810758,-0.0982694,-0.1277799,-0.0295105
2,0.58503187,0.59290713,"('unlikable', 'likable')",1.7168374,1.7409121,0.84922135,0.9912604,1.0503635,1.1083598,0.0579963
3,-0.52087563,-0.2282378,"('repellent', 'pleasant')",1.213491,1.2721417,0.27957347,0.30130607,0.3240629,0.4484034,0.1243405
4,-0.5694824,-0.61874557,"('disliked', 'liked')",-0.5518634,-0.62277627,-6.1024914,-6.057636,-2.4079456,-2.4330525,-0.0251069
5,-0.95240587,-1.0316104,"('distant', 'outgoing')",-2.0532846,-1.8065778,-0.07982774,0.06364614,-1.0285061,-0.9248474,0.1036587
6,-1.22902,-1.2407234,"('distant', 'open')",-2.3582237,-2.0990198,0.3201976,0.43830782,-1.0890153,-0.9671451,0.1218702
7,-0.020738993,0.28329208,"('insensitive', 'sensitive')",0.1974179,0.27700782,0.38351232,0.44067812,0.1867304,0.3336593,0.1469289
8,-0.6219904,-0.75168073,"('unaffectionate', 'affectionate')",-0.4042602,-0.4109444,0.7934882,0.799225,-0.0775875,-0.1211334,-0.0435459
9,-0.96981907,-0.94163,"('unaffectionate', 'caring')",-0.3897018,-0.36978477,1.1631689,1.2098031,-0.0654507,-0.0338705,0.0315802
10,-1.087615,-0.66589266,"('unsympathetic', 'sympathetic')",0.2509673,0.21410656,-0.54672354,-0.60400784,-0.4611238,-0.3519313,0.1091925
11,-0.0039082654,0.050578013,"('unhelpful', 'helpful')",0.13092488,0.053560793,1.8231266,1.866011,0.6500477,0.6567166,0.0066689
12,-0.53874326,-0.27391508,"('unsupportive', 'supportive')",0.51131296,0.7595102,-1.7782542,-1.660212,-0.6018948,-0.391539,0.2103558
13,-0.15506947,-0.13669187,"('impolite', 'polite')",0.0943428,0.024483826,-0.3699226,-0.37894207,-0.1435498,-0.1637167,-0.0201669
14,0.30935726,0.4411927,"('antisocial', 'social')",2.177762,2.1462138,-0.4517089,-0.5247516,0.6784701,0.6875516,0.0090815
15,0.18018477,-0.057058442,"('boring', 'funny')",-0.9349394,-1.1149205,0.57007104,0.5364861,-0.0615612,-0.211831,-0.1502698
16,-0.92483944,-0.9156345,"('unpopular', 'popular')",-0.39648443,-0.33429965,0.7325744,0.7009484,-0.1962498,-0.1829953,0.0132545
17,-0.25242862,-0.24497071,"('nasty', 'nice')",-0.6973641,-0.6508177,-0.15867504,-0.15832706,-0.3694893,-0.3513718,0.0181175
18,-0.29771686,-0.18205541,"('disagreeable', 'welcoming')",-0.34597558,-0.2203153,-0.37990814,-0.34915304,-0.3412002,-0.2505079,0.0906923
19,-1.424437,-1.419775,"('inhospitable', 'hospitable')",-2.1369975,-2.099457,-0.22856593,-0.07975321,-1.2633335,-1.1996617,0.0636718
20,0.36665416,0.5003919,"('rough', 'thoughtful')",1.2927024,1.3864787,1.0445899,1.0121757,0.9013155,0.9663488,0.0650333
21,0.3419703,0.50138813,"('immoral', 'moral')",1.017676,0.945291,-0.69699997,-0.71383184,0.2208821,0.2442824,0.0234003
22,0.0016893975,0.16433169,"('untrustworthy', 'trustworthy')",0.8992336,0.84063363,-0.94066775,-0.9644927,-0.0132483,0.0134909,0.0267392
23,-0.44681227,-0.20886303,"('insincere', 'sincere')",0.6590418,0.5920213,5.5636644,5.4335546,1.9252981,1.9389043,0.0136062
24,-0.094958566,0.046358485,"('dishonest', 'honest')",-0.21879654,-0.1993123,0.66062903,0.65101516,0.1156246,0.1660205,0.0503959
25,0.15211454,-0.00035934895,"('egoistic', 'altruistic')",-0.042555377,-0.07702331,1.5665449,1.4817657,0.5587014,0.4681277,-0.0905737
26,0.07837254,-0.030511748,"('hardhearted', 'benevolent')",0.9597692,0.8933188,1.6432903,1.526521,0.8938107,0.7964427,-0.097368
27,-0.18889965,-0.09705965,"('hardhearted', 'softhearted')",-0.754498,-0.58236593,1.1635269,1.1733145,0.0733764,0.1646296,0.0912532
28,-0.11974532,-0.14682323,"('disloyal', 'loyal')",0.20407732,0.04385472,0.87825376,0.75965613,0.3208619,0.2188959,-0.101966
29,-0.9172395,-0.8972998,"('unfair', 'fair')",-0.6962626,-0.60082006,-0.5206481,-0.622417,-0.7113833,-0.7068456,0.0045377
30,0.8989034,1.00635,"('intolerant', 'tolerant')",1.1538864,1.0074587,1.277041,1.2361212,1.1099436,1.08331,-0.0266336
