,affect_male,affect_female,tuple,average_male,average_female,female-male
0,-0.3431481,-0.4701776,"('unsociable', 'sociable')",-0.3431481,-0.4701776,-0.1270295
1,1.4100139,1.4636637,"('unfriendly', 'friendly')",1.4100139,1.4636637,0.0536498
2,-0.1448377,-0.123316735,"('unlikable', 'likable')",-0.1448377,-0.1233167,0.021521
3,0.43665197,0.32739815,"('repellent', 'pleasant')",0.436652,0.3273982,-0.1092538
4,-7.3457994,-7.438906,"('disliked', 'liked')",-7.3457994,-7.4389062,-0.0931068
5,-0.43804762,-0.40821293,"('distant', 'outgoing')",-0.4380476,-0.4082129,0.0298347
6,0.034414545,0.029413134,"('distant', 'open')",0.0344145,0.0294131,-0.0050014
7,0.49440315,0.5170156,"('insensitive', 'sensitive')",0.4944032,0.5170156,0.0226124
8,1.4503314,1.4995201,"('unaffectionate', 'affectionate')",1.4503314,1.4995201,0.0491887
9,1.6858356,1.8646835,"('unaffectionate', 'caring')",1.6858356,1.8646835,0.1788479
10,0.7433828,0.64009726,"('unsympathetic', 'sympathetic')",0.7433828,0.6400973,-0.1032855
11,1.721988,1.812907,"('unhelpful', 'helpful')",1.721988,1.812907,0.090919
12,-1.760574,-1.7581786,"('unsupportive', 'supportive')",-1.760574,-1.7581786,0.0023954
13,-0.5212749,-0.6945699,"('impolite', 'polite')",-0.5212749,-0.6945699,-0.173295
14,-0.107154265,-0.19340938,"('antisocial', 'social')",-0.1071543,-0.1934094,-0.0862551
15,0.36752665,0.43313047,"('boring', 'funny')",0.3675267,0.4331305,0.0656038
16,-0.5179426,-0.50687903,"('unpopular', 'popular')",-0.5179426,-0.506879,0.0110636
17,-0.71999955,-0.65112805,"('nasty', 'nice')",-0.7199996,-0.6511281,0.0688715
18,-0.3142438,-0.44963813,"('disagreeable', 'welcoming')",-0.3142438,-0.4496381,-0.1353943
19,-0.620507,-0.5819996,"('inhospitable', 'hospitable')",-0.620507,-0.5819996,0.0385074
20,1.058639,1.008384,"('rough', 'thoughtful')",1.058639,1.008384,-0.050255
21,-0.5265667,-0.525935,"('immoral', 'moral')",-0.5265667,-0.525935,0.0006317
22,-0.77620745,-0.94837326,"('untrustworthy', 'trustworthy')",-0.7762074,-0.9483733,-0.1721659
23,6.4589047,6.500222,"('insincere', 'sincere')",6.4589047,6.5002222,0.0413175
24,1.583699,1.4803839,"('dishonest', 'honest')",1.583699,1.4803839,-0.1033151
25,0.93956035,0.9167635,"('egoistic', 'altruistic')",0.9395604,0.9167635,-0.0227969
26,0.7523309,0.81780195,"('hardhearted', 'benevolent')",0.7523309,0.817802,0.0654711
27,1.7393081,1.6783047,"('hardhearted', 'softhearted')",1.7393081,1.6783047,-0.0610034
28,1.1433504,1.1116755,"('disloyal', 'loyal')",1.1433504,1.1116755,-0.0316749
29,-0.690049,-0.83059347,"('unfair', 'fair')",-0.690049,-0.8305935,-0.1405445
30,0.80666345,0.7888985,"('intolerant', 'tolerant')",0.8066635,0.7888985,-0.017765
31,-1.1718259,-1.1159633,"('evil', 'good')",-1.1718259,-1.1159633,0.0558626
32,0.9759854,0.97997355,"('unkind', 'kind')",0.9759854,0.9799736,0.0039882
33,-0.4920139,-0.45750862,"('wrong', 'right')",-0.4920139,-0.4575086,0.0345053
34,4.7384243,4.8990293,"('mean', 'honorable')",4.7384243,4.8990293,0.160605
35,-0.5449546,-0.6887955,"('corrupt', 'incorrupt')",-0.5449546,-0.6887955,-0.1438409
36,-0.43904376,-0.43278694,"('hostile', 'amicable')",-0.4390438,-0.4327869,0.0062569
37,1.0591782,1.040577,"('fake', 'genuine')",1.0591782,1.0405771,-0.0186011
38,-0.17882429,-0.11039571,"('untruthful', 'truthful')",-0.1788243,-0.1103957,0.0684286
39,0.12395179,-0.008925738,"('exploitative', 'cooperative')",0.1239518,-0.0089257,-0.1328775
40,-1.3866514,-1.618227,"('stingy', 'generous')",-1.3866514,-1.618227,-0.2315756
41,-0.0069300495,-0.00943825,"('unforgiving', 'forgiving')",-0.00693,-0.0094383,-0.0025083
42,-2.3931382,-2.6120858,"('unreliable', 'reliable')",-2.3931382,-2.6120858,-0.2189476
43,0.7767574,0.74153244,"('irresponsible', 'responsible')",0.7767574,0.7415324,-0.035225
44,-1.2077975,-1.3957058,"('prejudiced', 'unprejudiced')",-1.2077975,-1.3957058,-0.1879083
45,-0.12158713,-0.1848016,"('incompetent', 'competent')",-0.1215871,-0.1848016,-0.0632145
46,-0.78396136,-1.0249144,"('uncompetitive', 'competitive')",-0.7839614,-1.0249144,-0.240953
47,4.9442267,5.066936,"('stupid', 'smart')",4.9442267,5.066936,0.1227093
48,0.56461686,0.5935608,"('unintelligent', 'intelligent')",0.5646169,0.5935608,0.0289439
49,0.5249421,0.5835589,"('unable', 'able')",0.5249421,0.5835589,0.0586168
50,-0.14937776,-0.1392351,"('clumsy', 'skillful')",-0.1493778,-0.1392351,0.0101427
51,0.7595404,0.6226376,"('uneducated', 'educated')",0.7595404,0.6226376,-0.1369028
52,-0.6725695,-0.7246508,"('irrational', 'rational')",-0.6725695,-0.7246508,-0.0520813
53,0.14562362,0.13189632,"('uncreative', 'creative')",0.1456236,0.1318963,-0.0137273
54,1.1132702,1.1547526,"('incapable', 'capable')",1.1132702,1.1547526,0.0414824
55,0.6860133,0.5999621,"('incompetent', 'clever')",0.6860133,0.5999621,-0.0860512
56,0.50813633,0.5320469,"('impractical', 'practical')",0.5081363,0.5320469,0.0239106
57,-2.9136777,-2.9544632,"('unimaginative', 'imaginative')",-2.9136777,-2.9544632,-0.0407855
58,0.14280796,0.10468502,"('undiscriminating', 'discriminating')",0.142808,0.104685,-0.038123
59,-0.28791255,-0.32612574,"('foolish', 'wise')",-0.2879125,-0.3261257,-0.0382132
60,0.22005332,0.23169486,"('inefficient', 'efficient')",0.2200533,0.2316949,0.0116416
61,0.31401274,0.18733221,"('illogical', 'logical')",0.3140127,0.1873322,-0.1266805
62,0.25689155,0.28374836,"('incompetent', 'brilliant')",0.2568915,0.2837484,0.0268569
63,0.16388242,0.21409339,"('unperceptive', 'insightful')",0.1638824,0.2140934,0.050211
64,-6.8618064,-7.0315948,"('shy', 'confident')",-6.8618064,-7.0315948,-0.1697884
65,-0.27722186,-0.38974217,"('insecure', 'secure')",-0.2772219,-0.3897422,-0.1125203
66,-0.47163877,-0.5929105,"('inactive', 'active')",-0.4716388,-0.5929105,-0.1212717
67,-0.75085515,-0.73103034,"('doubtful', 'determined')",-0.7508551,-0.7310303,0.0198248
68,-0.45530543,-0.58631027,"('dependent', 'independent')",-0.4553054,-0.5863103,-0.1310049
69,-1.7517898,-1.6139296,"('lazy', 'industrious')",-1.7517898,-1.6139296,0.1378602
70,0.9138567,0.7325163,"('lethargic', 'energetic')",0.9138567,0.7325163,-0.1813404
71,0.36530274,0.39025515,"('diffident', 'self-confident')",0.3653027,0.3902552,0.0249525
72,0.5036048,0.51285744,"('unambitious', 'ambitious')",0.5036048,0.5128574,0.0092526
73,-2.8102582,-2.8088303,"('helpless', 'self-reliant')",-2.8102582,-2.8088303,0.0014279
74,0.10681077,-0.022720434,"('undedicated', 'dedicated')",0.1068108,-0.0227204,-0.1295312
75,-0.70827377,-0.61536205,"('meek', 'impulsive')",-0.7082738,-0.615362,0.0929118
76,0.7622266,0.5601312,"('anxious', 'daring')",0.7622266,0.5601312,-0.2020954
77,-1.633434,-1.4737651,"('unmotivated', 'motivated')",-1.6334341,-1.4737651,0.159669
78,-0.54500854,-0.53345424,"('nonresilient', 'resilient')",-0.5450085,-0.5334542,0.0115543
79,0.06135142,0.105256915,"('wavering', 'unwavering')",0.0613514,0.1052569,0.0439055
80,-0.36613932,-0.47811309,"('dominated', 'dominating')",-0.3661393,-0.4781131,-0.1119738
81,-0.04908277,-0.09540999,"('submissive', 'aggressive')",-0.0490828,-0.09541,-0.0463272
82,6.3681526,6.4045463,"('poor', 'rich')",6.3681526,6.4045463,0.0363937
83,-0.32992065,-0.36661413,"('powerless', 'powerful')",-0.3299206,-0.3666141,-0.0366935
84,0.47445434,0.44174016,"('inferior', 'superior')",0.4744543,0.4417402,-0.0327141
85,0.093179874,0.16739327,"('insignificant', 'prestigious')",0.0931799,0.1673933,0.0742134
86,0.3228209,0.30507705,"('uninfluential', 'influential')",0.3228209,0.305077,-0.0177439
87,-0.24829334,-0.07650162,"('unsuccessful', 'successful')",-0.2482933,-0.0765016,0.1717917
88,0.5201929,0.58581877,"('low', 'eminent')",0.5201929,0.5858188,0.0656259
