,blouse_male,blouse_female,tuple,average_male,average_female,female-male
0,-0.21294802,-0.58990175,"('unsociable', 'sociable')",-0.212948,-0.5899017,-0.3769537
1,1.5540167,1.4079218,"('unfriendly', 'friendly')",1.5540167,1.4079218,-0.1460949
2,0.3592421,0.50286984,"('unlikable', 'likable')",0.3592421,0.5028698,0.1436277
3,0.35803488,0.25155285,"('repellent', 'pleasant')",0.3580349,0.2515529,-0.106482
4,-8.062677,-7.6184483,"('disliked', 'liked')",-8.0626774,-7.6184483,0.4442291
5,-0.30873898,-0.3920279,"('distant', 'outgoing')",-0.308739,-0.3920279,-0.0832889
6,0.21732056,0.08206943,"('distant', 'open')",0.2173206,0.0820694,-0.1352512
7,0.4554468,0.32243377,"('insensitive', 'sensitive')",0.4554468,0.3224338,-0.133013
8,1.5905544,1.464682,"('unaffectionate', 'affectionate')",1.5905544,1.464682,-0.1258724
9,1.7617894,1.803563,"('unaffectionate', 'caring')",1.7617894,1.803563,0.0417736
10,0.7838788,0.81706804,"('unsympathetic', 'sympathetic')",0.7838788,0.817068,0.0331892
11,1.8165451,1.8218374,"('unhelpful', 'helpful')",1.8165451,1.8218374,0.0052923
12,-1.8322947,-1.8094512,"('unsupportive', 'supportive')",-1.8322947,-1.8094512,0.0228435
13,-0.1942916,-0.60413104,"('impolite', 'polite')",-0.1942916,-0.604131,-0.4098394
14,-0.58491254,-0.50932246,"('antisocial', 'social')",-0.5849125,-0.5093225,0.07559
15,0.654792,0.684124,"('boring', 'funny')",0.654792,0.684124,0.029332
16,-0.3613181,-0.384482,"('unpopular', 'popular')",-0.3613181,-0.384482,-0.0231639
17,0.021487512,0.07431397,"('nasty', 'nice')",0.0214875,0.074314,0.0528265
18,-0.8852052,-1.178025,"('disagreeable', 'welcoming')",-0.8852052,-1.178025,-0.2928198
19,-0.29492456,-0.16109784,"('inhospitable', 'hospitable')",-0.2949246,-0.1610978,0.1338268
20,0.9039863,0.65487826,"('rough', 'thoughtful')",0.9039863,0.6548783,-0.249108
21,-0.37384227,-0.17821273,"('immoral', 'moral')",-0.3738423,-0.1782127,0.1956296
22,-0.9234236,-0.67860764,"('untrustworthy', 'trustworthy')",-0.9234236,-0.6786076,0.244816
23,6.938736,6.766597,"('insincere', 'sincere')",6.938736,6.7665968,-0.1721392
24,1.7306446,1.8885162,"('dishonest', 'honest')",1.7306446,1.8885162,0.1578716
25,0.8542897,0.9263673,"('egoistic', 'altruistic')",0.8542897,0.9263673,0.0720776
26,0.69120294,0.7368764,"('hardhearted', 'benevolent')",0.6912029,0.7368764,0.0456735
27,1.850451,1.3569468,"('hardhearted', 'softhearted')",1.850451,1.3569468,-0.4935042
28,1.3949142,1.4330552,"('disloyal', 'loyal')",1.3949142,1.4330552,0.038141
29,-0.6717967,-0.954139,"('unfair', 'fair')",-0.6717967,-0.954139,-0.2823423
30,0.7968102,0.7797809,"('intolerant', 'tolerant')",0.7968102,0.7797809,-0.0170293
31,-1.1541717,-1.2210137,"('evil', 'good')",-1.1541717,-1.2210137,-0.066842
32,1.2279917,1.022362,"('unkind', 'kind')",1.2279917,1.022362,-0.2056297
33,-0.40950468,-0.38166907,"('wrong', 'right')",-0.4095047,-0.3816691,0.0278356
34,5.236511,5.1687403,"('mean', 'honorable')",5.2365112,5.1687403,-0.0677709
35,-0.50526214,-0.5025293,"('corrupt', 'incorrupt')",-0.5052621,-0.5025293,0.0027328
36,-0.30169338,-0.14656661,"('hostile', 'amicable')",-0.3016934,-0.1465666,0.1551268
37,1.2257506,1.157713,"('fake', 'genuine')",1.2257506,1.1577131,-0.0680375
38,-0.09821223,0.07960495,"('untruthful', 'truthful')",-0.0982122,0.079605,0.1778172
39,0.10439655,0.29758084,"('exploitative', 'cooperative')",0.1043966,0.2975808,0.1931842
40,-1.9961646,-2.1555731,"('stingy', 'generous')",-1.9961646,-2.1555731,-0.1594085
41,-0.19081424,-0.10963926,"('unforgiving', 'forgiving')",-0.1908142,-0.1096393,0.0811749
42,-3.0799978,-2.896231,"('unreliable', 'reliable')",-3.0799978,-2.8962309,0.1837669
43,0.90753555,0.64694756,"('irresponsible', 'responsible')",0.9075356,0.6469476,-0.260588
44,-1.5381676,-1.7136211,"('prejudiced', 'unprejudiced')",-1.5381676,-1.7136211,-0.1754535
45,-0.0301552,-0.17031813,"('incompetent', 'competent')",-0.0301552,-0.1703181,-0.1401629
46,-1.003219,-1.0679877,"('uncompetitive', 'competitive')",-1.003219,-1.0679877,-0.0647687
47,5.868632,5.9985437,"('stupid', 'smart')",5.8686318,5.9985437,0.1299119
48,0.27721077,0.272884,"('unintelligent', 'intelligent')",0.2772108,0.272884,-0.0043268
49,-0.083302714,-0.16465719,"('unable', 'able')",-0.0833027,-0.1646572,-0.0813545
50,-0.32950267,-0.25032786,"('clumsy', 'skillful')",-0.3295027,-0.2503279,0.0791748
51,-0.21341737,-0.21694313,"('uneducated', 'educated')",-0.2134174,-0.2169431,-0.0035257
52,-0.044741563,-0.14898597,"('irrational', 'rational')",-0.0447416,-0.148986,-0.1042444
53,-0.029678121,0.03626726,"('uncreative', 'creative')",-0.0296781,0.0362673,0.0659454
54,1.2629237,1.4417069,"('incapable', 'capable')",1.2629237,1.4417069,0.1787832
55,0.22433607,0.21923104,"('incompetent', 'clever')",0.2243361,0.219231,-0.0051051
56,0.46296746,0.7095045,"('impractical', 'practical')",0.4629675,0.7095045,0.246537
57,-3.4522083,-3.3629916,"('unimaginative', 'imaginative')",-3.4522083,-3.3629916,0.0892167
58,-0.30762723,-0.35934922,"('undiscriminating', 'discriminating')",-0.3076272,-0.3593492,-0.051722
59,-0.13627064,-0.15646596,"('foolish', 'wise')",-0.1362706,-0.156466,-0.0201954
60,0.2959853,0.2965615,"('inefficient', 'efficient')",0.2959853,0.2965615,0.0005762
61,-0.010800455,-0.42370963,"('illogical', 'logical')",-0.0108005,-0.4237096,-0.4129091
62,0.6559301,0.5576736,"('incompetent', 'brilliant')",0.6559301,0.5576736,-0.0982565
63,0.005341675,-0.12437073,"('unperceptive', 'insightful')",0.0053417,-0.1243707,-0.1297124
64,-7.185823,-6.5812297,"('shy', 'confident')",-7.185823,-6.5812297,0.6045933
65,-0.12931885,0.023573857,"('insecure', 'secure')",-0.1293188,0.0235739,0.1528927
66,-0.024908833,-0.22739546,"('inactive', 'active')",-0.0249088,-0.2273955,-0.2024867
67,0.07932899,0.07693051,"('doubtful', 'determined')",0.079329,0.0769305,-0.0023985
68,-1.1917527,-1.3132795,"('dependent', 'independent')",-1.1917527,-1.3132795,-0.1215268
69,-1.7351825,-1.6514348,"('lazy', 'industrious')",-1.7351825,-1.6514348,0.0837477
70,0.65039194,0.62735015,"('lethargic', 'energetic')",0.6503919,0.6273502,-0.0230417
71,0.4512181,0.29438072,"('diffident', 'self-confident')",0.4512181,0.2943807,-0.1568374
72,0.6404108,0.6515851,"('unambitious', 'ambitious')",0.6404108,0.6515851,0.0111743
73,-3.4026196,-3.2047172,"('helpless', 'self-reliant')",-3.4026196,-3.2047172,0.1979024
74,-0.19827425,-0.3641984,"('undedicated', 'dedicated')",-0.1982743,-0.3641984,-0.1659241
75,-0.96136665,-0.9683127,"('meek', 'impulsive')",-0.9613667,-0.9683127,-0.006946
76,0.17798463,-0.19371934,"('anxious', 'daring')",0.1779846,-0.1937193,-0.3717039
77,-1.7902418,-1.5569261,"('unmotivated', 'motivated')",-1.7902418,-1.5569261,0.2333157
78,-0.6355385,-0.76795375,"('nonresilient', 'resilient')",-0.6355385,-0.7679538,-0.1324153
79,-0.12235285,0.07606325,"('wavering', 'unwavering')",-0.1223529,0.0760633,0.1984162
80,-0.6488542,-0.7266457,"('dominated', 'dominating')",-0.6488542,-0.7266457,-0.0777915
81,-0.52956444,-0.50603795,"('submissive', 'aggressive')",-0.5295644,-0.506038,0.0235264
82,6.9431634,6.6192307,"('poor', 'rich')",6.9431634,6.6192307,-0.3239327
83,-0.50857395,-0.42161608,"('powerless', 'powerful')",-0.5085739,-0.4216161,0.0869578
84,0.3431298,0.1805309,"('inferior', 'superior')",0.3431298,0.1805309,-0.1625989
85,-1.0452359,-1.0736992,"('insignificant', 'prestigious')",-1.0452359,-1.0736992,-0.0284633
86,0.05940326,0.043691725,"('uninfluential', 'influential')",0.0594033,0.0436917,-0.0157116
87,-0.23092651,-0.27867484,"('unsuccessful', 'successful')",-0.2309265,-0.2786748,-0.0477483
88,-0.2533485,-0.28823105,"('low', 'eminent')",-0.2533485,-0.288231,-0.0348825
