,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
46,-1.2759938,-1.2852757,"('uncompetitive', 'competitive')",-2.7065413,-2.7414315,-0.8605334,-0.86708814,-1.6143562,-1.6312652,-0.016909
47,-0.68073523,-0.60447824,"('stupid', 'smart')",-1.0245829,-0.93582654,5.2656093,5.26674,1.1867638,1.2421451,0.0553813
48,-0.10920529,-0.1609529,"('unintelligent', 'intelligent')",-1.598836,-1.7056322,0.85117376,0.89273334,-0.2856225,-0.3246173,-0.0389948
49,-0.45831883,-0.38007742,"('unable', 'able')",-0.46446747,-0.4403977,0.05852684,0.18307272,-0.2880865,-0.2124675,0.075619
50,-0.24247232,-0.28243184,"('clumsy', 'skillful')",0.7816286,0.71933496,0.5264838,0.41539186,0.3552134,0.2840983,-0.0711151
51,-1.0360833,-1.1274683,"('uneducated', 'educated')",-1.1634625,-1.2595657,0.112522915,-0.020733275,-0.6956743,-0.8025891,-0.1069148
52,0.77235067,0.59788674,"('irrational', 'rational')",0.28072545,0.11096674,0.46507132,0.41843575,0.5060492,0.3757631,-0.1302861
53,-0.26094386,-0.3800498,"('uncreative', 'creative')",-0.79794955,-0.9187156,0.7773892,0.58695275,-0.0938347,-0.2372709,-0.1434362
54,0.36880767,0.3524718,"('incapable', 'capable')",0.8104224,0.73925996,0.89832807,0.9624271,0.6925193,0.6847196,-0.0077997
55,-0.9640226,-0.95770544,"('incompetent', 'clever')",-2.1862504,-2.247282,0.1563555,0.22386605,-0.9979725,-0.9937072,0.0042653
56,-1.2053512,-1.2418592,"('impractical', 'practical')",-1.2913774,-1.3468817,-0.6601936,-0.6539646,-1.0523074,-1.0809018,-0.0285944
57,-1.1107626,-1.2601897,"('unimaginative', 'imaginative')",-1.9051883,-2.0429776,-3.0420077,-3.0379367,-2.0193195,-2.1137013,-0.0943818
58,-0.17079948,-0.27075914,"('undiscriminating', 'discriminating')",-1.1567593,-1.2866776,-0.04459838,0.02100505,-0.4573857,-0.5121439,-0.0547582
59,0.784315,0.7350357,"('foolish', 'wise')",1.227846,1.2111293,0.28792894,0.27260643,0.7666966,0.7395905,-0.0271061
60,-1.0122899,-0.8831099,"('inefficient', 'efficient')",-2.0416317,-2.0046396,-0.1418488,0.037748102,-1.0652568,-0.9500005,0.1152563
61,-0.03494507,-0.106974505,"('illogical', 'logical')",-1.167754,-1.2501078,0.81044304,0.54620755,-0.130752,-0.2702916,-0.1395396
62,-0.48733807,-0.38865227,"('incompetent', 'brilliant')",-1.5389154,-1.5081325,0.30211863,0.5549543,-0.5747116,-0.4472768,0.1274348
63,-1.3393263,-1.3892838,"('unperceptive', 'insightful')",-1.8443317,-1.9237642,0.38319585,0.4021086,-0.9334874,-0.9703131,-0.0368257
64,-0.47832513,-0.43055278,"('shy', 'confident')",-0.32170257,-0.27956545,-6.337915,-6.218377,-2.3793143,-2.3094985,0.0698158
65,-0.88378114,-0.880709,"('insecure', 'secure')",-1.8239698,-1.8265594,-0.09690029,0.003562498,-0.9348838,-0.9012353,0.0336485
66,0.22757211,0.1970124,"('inactive', 'active')",0.5005193,0.47908747,0.4267727,0.41518474,0.3849547,0.3637615,-0.0211932
67,0.33165193,0.30740553,"('doubtful', 'determined')",1.3720747,1.3549254,-0.3891317,-0.52422476,0.4381983,0.3793687,-0.0588296
68,-0.42976147,-0.5080088,"('dependent', 'independent')",-0.17707166,-0.22431758,-0.6763856,-0.67446125,-0.4277395,-0.4689292,-0.0411897
69,1.456634,1.5272365,"('lazy', 'industrious')",2.7776237,2.8436522,-0.637001,-0.4815711,1.1990856,1.2964392,0.0973536
70,-1.524676,-1.5128298,"('lethargic', 'energetic')",-2.0527315,-2.0474155,-0.25606707,-0.19759789,-1.2778248,-1.2526144,0.0252104
71,0.99391633,1.0469154,"('diffident', 'self-confident')",0.9450726,0.935959,0.47963706,0.3366543,0.8062087,0.7731762,-0.0330325
72,-0.26776886,-0.22329426,"('unambitious', 'ambitious')",-0.79618174,-0.7685999,-0.20845842,-0.24701117,-0.4241363,-0.4129684,0.0111679
73,0.4293825,0.3908099,"('helpless', 'self-reliant')",1.2017101,1.2254053,-3.2504742,-3.0280383,-0.5397939,-0.4706077,0.0691862
74,-0.3361564,-0.42117187,"('undedicated', 'dedicated')",-0.53251976,-0.60395885,-0.31571123,-0.52828044,-0.3947958,-0.5178037,-0.1230079
75,0.67126864,0.7029211,"('meek', 'impulsive')",1.42124,1.4753201,-0.66068035,-0.46212715,0.4772761,0.572038,0.0947619
76,-1.3306876,-1.2407659,"('anxious', 'daring')",-1.6909524,-1.5690428,-0.56296396,-0.3587781,-1.194868,-1.0561956,0.1386724
77,-0.91158307,-0.83061284,"('unmotivated', 'motivated')",-0.23400445,-0.2584925,-0.9463318,-0.75366366,-0.6973065,-0.6142563,0.0830502
78,-0.6653455,-0.65114874,"('nonresilient', 'resilient')",0.04903999,-0.029016,0.6249092,0.5540918,0.0028679,-0.0420243,-0.0448922
79,0.18852724,0.099985406,"('wavering', 'unwavering')",0.90325785,0.79660404,-0.36921498,-0.3665313,0.2408567,0.176686,-0.0641707
80,-0.4137477,-0.36382025,"('dominated', 'dominating')",-0.49383503,-0.42428043,-1.0783138,-0.960423,-0.6619655,-0.5828412,0.0791243
81,-0.828416,-0.7229612,"('submissive', 'aggressive')",-1.1716509,-1.1133302,-1.1142461,-0.919431,-1.0381043,-0.9185742,0.1195301
82,-1.1214104,-1.0992726,"('poor', 'rich')",-1.6446651,-1.6246989,6.277616,6.144748,1.1705135,1.1402589,-0.0302546
83,0.10435472,0.10377164,"('powerless', 'powerful')",0.497203,0.4493712,-0.87192905,-0.84957814,-0.0901238,-0.0988118,-0.008688
84,0.36120394,0.3181966,"('inferior', 'superior')",0.43482688,0.420192,1.1531368,1.1187121,0.6497226,0.6190336,-0.030689
85,1.1892934,1.166733,"('insignificant', 'prestigious')",1.8002634,1.7122736,-0.007798111,-0.025413398,0.9939195,0.9511977,-0.0427218
86,-0.78004366,-1.0287234,"('uninfluential', 'influential')",-1.880666,-2.075305,-0.45101908,-0.6855638,-1.0372429,-1.2631973,-0.2259544
87,0.010141708,-0.019855253,"('unsuccessful', 'successful')",0.070910186,0.076119885,0.73396033,0.77510214,0.2716707,0.2771223,0.0054516
88,-0.31504974,-0.3313235,"('low', 'eminent')",-0.37160274,-0.4018629,-0.5393442,-0.5894845,-0.4086656,-0.4408903,-0.0322247
