,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
0,0.27385446,0.102932885,"('unsociable', 'sociable')",-0.19296464,-0.2897357,0.8530085,0.72538745,-0.35240692,-0.51465726,0.1453729,0.0059818,-0.1393911
1,-2.3410437,-2.4092832,"('unfriendly', 'friendly')",0.87029755,0.88402873,-0.8953868,-0.94969475,1.512278,1.3922025,-0.2134638,-0.2706867,-0.0572229
2,0.9741323,0.98855716,"('unlikable', 'likable')",1.502725,1.5764339,0.7253726,0.78045344,0.75716716,0.8518043,0.9898492,1.0493122,0.059463
3,0.08438745,0.22485127,"('repellent', 'pleasant')",-0.9492452,-0.7807014,0.4501419,0.58532035,0.061647356,0.12564838,-0.0882671,0.0387796,0.1270467
4,-0.70524734,-0.6872151,"('disliked', 'liked')",0.9877518,0.94365233,0.94868934,0.895047,-5.344873,-5.410944,-1.0284197,-1.0648649,-0.0364452
5,-2.3395,-2.2532768,"('distant', 'outgoing')",0.92111754,1.0184711,-0.52651983,-0.4671006,-0.00438446,0.027757904,-0.4873217,-0.4185371,0.0687846
6,-2.59965,-2.4888294,"('distant', 'open')",0.3164993,0.41360417,-0.9681794,-0.9120033,0.38672283,0.4321246,-0.7161518,-0.6387759,0.0773759
7,1.0476178,1.0261929,"('insensitive', 'sensitive')",0.15084016,0.21025987,1.2084631,1.2693034,0.5841319,0.6035309,0.7477632,0.7773218,0.0295586
8,-2.5546362,-2.5674753,"('unaffectionate', 'affectionate')",-0.0030005109,0.03098854,-1.2028916,-1.2169099,0.33225262,0.2546752,-0.8570689,-0.8746804,-0.0176115
9,-2.2521925,-2.2417922,"('unaffectionate', 'caring')",0.51891696,0.59262186,-0.25578302,-0.25175345,0.99518347,0.96529186,-0.2484688,-0.233908,0.0145608
10,0.9312295,0.81788456,"('unsympathetic', 'sympathetic')",-0.6269197,-0.5457615,0.6719274,0.76246583,-0.121121034,-0.16616336,0.213779,0.2171064,0.0033274
11,0.3992827,0.37145588,"('unhelpful', 'helpful')",0.38477182,0.45573434,0.9413182,0.95563793,2.0168636,1.9518291,0.9355591,0.9336643,-0.0018948
12,0.017215153,0.12917973,"('unsupportive', 'supportive')",2.1397831,2.4175324,1.275127,1.504702,-1.4040282,-1.3424325,0.5070243,0.6772454,0.1702211
13,1.340853,1.2874099,"('impolite', 'polite')",0.15398756,0.1624313,1.4994091,1.4861467,0.012509689,-0.016941415,0.7516898,0.7297617,-0.0219281
14,1.4849443,1.4414763,"('antisocial', 'social')",0.24228133,0.2625154,1.694793,1.6890521,-0.4530684,-0.5241515,0.7422375,0.7172231,-0.0250144
15,0.26260093,0.109890975,"('boring', 'funny')",0.53902334,0.3924793,-0.15166175,-0.25926194,0.8222693,0.7435953,0.368058,0.2466759,-0.1213821
16,-0.8689082,-0.830328,"('unpopular', 'popular')",0.048672393,0.04343585,-0.3310778,-0.32444653,0.6808509,0.65246266,-0.1176157,-0.114719,0.0028967
17,-0.21822931,-0.108692944,"('nasty', 'nice')",-1.3599386,-1.2518178,-0.050921407,0.019133411,-0.22393134,-0.20442441,-0.4632552,-0.3864504,0.0768048
18,-0.30674255,-0.2910425,"('disagreeable', 'welcoming')",0.9862041,1.1138635,-0.3508531,-0.29084542,-0.29603118,-0.2990732,0.0081443,0.0582256,0.0500813
19,-1.7929276,-1.7145909,"('inhospitable', 'hospitable')",0.5908174,0.67026556,-0.5068215,-0.4603368,0.13157968,0.19077046,-0.394338,-0.3284729,0.0658651
20,0.19086352,0.23020658,"('rough', 'thoughtful')",0.23227543,0.28597146,0.3278365,0.33576006,0.45160142,0.43945295,0.3006442,0.3228478,0.0222036
21,1.7727768,1.6731112,"('immoral', 'moral')",-0.14014457,-0.12625185,2.7894926,2.7753873,-0.38546145,-0.34151348,1.0091659,0.9951833,-0.0139826
22,0.68921685,0.70986676,"('untrustworthy', 'trustworthy')",0.0009861365,0.036398925,-0.015280869,-0.02226995,-1.0837857,-1.0891325,-0.1022159,-0.0912842,0.0109317
23,0.37218827,0.2743545,"('insincere', 'sincere')",0.55686545,0.6464719,1.2287381,1.2238555,5.3807993,5.234193,1.8846478,1.8447187,-0.0399291
24,0.31669664,0.3048093,"('dishonest', 'honest')",-0.30183214,-0.25215444,0.12295072,0.108304694,0.6451287,0.59812003,0.195736,0.1897699,-0.0059661
25,-1.5432146,-1.5650043,"('egoistic', 'altruistic')",0.53240687,0.50137055,-0.1495797,-0.20828626,1.4814541,1.4714512,0.0802667,0.0498828,-0.0303839
