,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30883312,0.23101406,"('unsociable', 'sociable')",-0.53440493,-0.66502273,1.1461414,1.063908,-0.52299595,-0.648569,0.0993934,-0.0046674,-0.1040608
1,0.14871702,0.16086054,"('unfriendly', 'friendly')",1.7138759,1.6093934,0.13200139,0.042869784,2.0529509,1.9775441,1.0118864,0.9476669,-0.0642195
2,0.74589634,0.86487925,"('unlikable', 'likable')",2.3658803,2.4776711,1.9063569,1.8582827,0.7699618,0.90027744,1.4470239,1.5252776,0.0782537
3,-0.24652022,-0.14962085,"('repellent', 'pleasant')",-0.97034353,-0.8753337,1.028748,1.1304364,0.14329721,0.21122783,-0.0112046,0.0791774,0.090382
4,0.29492813,0.34928066,"('disliked', 'liked')",0.6772082,0.6762198,-0.20390089,-0.2734695,-6.2559476,-6.2813907,-1.371928,-1.38234,-0.010412
5,0.93548006,0.93214077,"('distant', 'outgoing')",1.5219458,1.5337833,-0.7963043,-0.830856,0.21117975,0.2545351,0.4680753,0.4724008,0.0043255
6,0.5024987,0.53323984,"('distant', 'open')",0.7796456,0.8254597,-1.4574552,-1.5169636,0.69181556,0.71687686,0.1291262,0.1396532,0.010527
7,0.9964115,1.0412179,"('insensitive', 'sensitive')",-1.00284815e-05,0.022117551,0.96774936,1.034388,0.6858583,0.654273,0.6625023,0.6879991,0.0254968
8,-0.038102835,0.025819412,"('unaffectionate', 'affectionate')",0.4600357,0.42839664,-0.21789293,-0.19873711,0.7267505,0.7563404,0.2326976,0.2529548,0.0202572
9,1.6719412,1.7023754,"('unaffectionate', 'caring')",1.3949213,1.3646926,0.6871843,0.709085,1.4030409,1.4510927,1.289272,1.3068115,0.0175395
10,1.0961169,1.1117153,"('unsympathetic', 'sympathetic')",-1.573582,-1.5161175,0.4809588,0.60013425,-0.29395017,-0.31075144,-0.0726141,-0.0287548,0.0438593
11,1.480375,1.5036403,"('unhelpful', 'helpful')",-0.11596362,-0.082809746,0.93812585,1.0077578,2.0041828,2.0931408,1.0766801,1.1304324,0.0537523
12,2.3082829,2.488791,"('unsupportive', 'supportive')",1.0322915,1.1443107,1.7144883,1.9071419,-1.8799204,-1.8276962,0.7937855,0.9281368,0.1343513
13,0.39386153,0.3120746,"('impolite', 'polite')",-0.25213882,-0.21403709,0.729204,0.69692373,-0.3851651,-0.43675914,0.1214404,0.0895505,-0.0318899
14,0.84953743,0.8352799,"('antisocial', 'social')",1.0147209,1.0270549,1.8311585,1.883966,-0.7782742,-0.81196207,0.7292857,0.7335846,0.0042989
15,0.86479366,0.8123505,"('boring', 'funny')",0.57820475,0.5624162,-0.6478063,-0.7505733,0.49609643,0.45198026,0.3228222,0.2690434,-0.0537788
16,-1.4137094,-1.3848712,"('unpopular', 'popular')",-0.17669643,-0.19103928,-0.65409124,-0.6048684,0.5389137,0.5177108,-0.4263958,-0.415767,0.0106288
17,0.18941784,0.2399179,"('nasty', 'nice')",-0.15688498,-0.027797751,-0.79531187,-0.6544683,-0.31560794,-0.2515352,-0.2695967,-0.1734708,0.0961259
18,-0.11022349,-0.0020562261,"('disagreeable', 'welcoming')",-0.11470559,-0.047126435,-0.28205198,-0.2383728,-0.35618234,-0.3440628,-0.2157909,-0.1579046,0.0578863
19,1.0179131,0.99389076,"('inhospitable', 'hospitable')",0.030036885,0.018527027,-1.2821593,-1.3234081,0.08624239,0.13558166,-0.0369917,-0.0438522,-0.0068605
20,0.39980543,0.44211036,"('rough', 'thoughtful')",-0.13957141,-0.0943089,0.29677224,0.3895944,0.8652923,0.88057613,0.3555746,0.404493,0.0489184
21,1.076689,1.0581454,"('immoral', 'moral')",-0.001992043,0.042982318,1.1987166,1.202353,-0.81531394,-0.815081,0.3645249,0.3720999,0.007575
22,0.25810146,0.3367803,"('untrustworthy', 'trustworthy')",-0.7512047,-0.7231489,0.65824527,0.7176009,-1.1256394,-1.1048665,-0.2401244,-0.1934085,0.0467159
23,1.0985954,1.0392691,"('insincere', 'sincere')",0.103966765,0.12778744,0.99831754,1.0024153,6.0609746,6.013108,2.0654635,2.0456448,-0.0198187
24,1.8686408,1.8709334,"('dishonest', 'honest')",-0.038835227,0.035503328,-0.1533153,-0.09476379,0.99264604,1.003866,0.6672841,0.7038847,0.0366006
25,-0.24663807,-0.29521453,"('egoistic', 'altruistic')",0.4393243,0.46654657,-0.32558516,-0.424579,1.6269071,1.532614,0.373502,0.3198417,-0.0536603
26,1.1406394,1.1817639,"('hardhearted', 'benevolent')",2.034459,2.0222797,0.72960985,0.77295333,1.7279431,1.6776311,1.4081628,1.4136569,0.0054941
27,-0.027967717,-0.025634069,"('hardhearted', 'softhearted')",-0.5843453,-0.5107727,0.0359051,0.11842623,1.4454042,1.3954297,0.2172491,0.2443623,0.0271132
28,1.4661196,1.2551847,"('disloyal', 'loyal')",0.22167277,0.081900775,-0.020243084,-0.19451354,0.99673617,0.88914347,0.6660714,0.5079288,-0.1581426
29,0.8562401,0.8826566,"('unfair', 'fair')",-0.22244576,-0.22236313,-0.49221683,-0.5319741,-0.5602498,-0.6807586,-0.1046681,-0.1381098,-0.0334417
