,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.19409983,-0.22627032,"('unsociable', 'sociable')",-0.30820152,-0.4673959,-0.3120289,-0.4695139,-0.2714434,-0.3877267,-0.1162833
1,1.0875548,0.9460833,"('unfriendly', 'friendly')",1.1799774,0.9336958,1.5706813,1.4232068,1.2794046,1.1009953,-0.1784093
2,1.1956301,1.3390398,"('unlikable', 'likable')",0.4449306,0.41795033,0.5379447,0.6443848,0.7261685,0.8004584,0.0742899
3,-0.57864976,-0.49560443,"('repellent', 'pleasant')",-0.52449304,-0.48043367,0.2106409,0.25617328,-0.2975006,-0.2399549,0.0575457
4,0.04390285,-0.07542923,"('disliked', 'liked')",-0.14298302,-0.34030664,-6.217202,-6.2620873,-2.1054274,-2.225941,-0.1205136
5,-0.30863842,-0.33583146,"('distant', 'outgoing')",-0.5623918,-0.62274086,-0.4463467,-0.434998,-0.4391256,-0.4645234,-0.0253978
6,-0.06514729,-0.09297615,"('distant', 'open')",-0.11700662,-0.1897063,0.17959246,0.17458293,-0.0008538,-0.0360332,-0.0351794
7,0.7026497,0.7010515,"('insensitive', 'sensitive')",-0.17535472,-0.18560709,0.5011412,0.48636565,0.3428121,0.3339367,-0.0088754
8,0.07799433,0.04283096,"('unaffectionate', 'affectionate')",0.26652846,0.12805052,0.26397282,0.16404024,0.2028319,0.1116406,-0.0911913
9,0.828975,0.7872659,"('unaffectionate', 'caring')",0.36443734,0.22310752,0.72804374,0.68348104,0.6404854,0.5646181,-0.0758673
10,-0.022299416,0.0063953027,"('unsympathetic', 'sympathetic')",-1.0238535,-1.2020849,-0.23431815,-0.3477711,-0.4268237,-0.5144869,-0.0876632
11,-0.46160665,-0.48670593,"('unhelpful', 'helpful')",-0.5561355,-0.56101364,1.8597064,1.8782338,0.2806547,0.2768381,-0.0038166
12,0.3818461,0.4141236,"('unsupportive', 'supportive')",-0.50150764,-0.5742706,-1.8577373,-1.8679638,-0.659133,-0.6760369,-0.0169039
13,0.08815815,0.031466357,"('impolite', 'polite')",-0.6454438,-0.75045925,-0.36872634,-0.4441092,-0.3086707,-0.3877007,-0.07903
14,0.35668924,0.33306336,"('antisocial', 'social')",-0.36208802,-0.4334034,-0.5958975,-0.6071827,-0.2004321,-0.2358409,-0.0354088
15,0.18064782,0.065965116,"('boring', 'funny')",0.07852538,0.05857583,0.23027024,0.19282359,0.1631478,0.1057882,-0.0573596
16,-0.9916387,-1.0452669,"('unpopular', 'popular')",0.26068926,0.23390664,0.5393109,0.5417553,-0.0638795,-0.0898683,-0.0259888
17,-0.35873115,-0.32829133,"('nasty', 'nice')",-0.4026118,-0.38454884,-0.26100373,-0.19134155,-0.3407822,-0.3013939,0.0393883
18,0.2785328,0.3184721,"('disagreeable', 'welcoming')",-0.49796534,-0.53367937,-0.64280766,-0.66917956,-0.2874134,-0.2947956,-0.0073822
19,-0.23537251,-0.20404509,"('inhospitable', 'hospitable')",-0.78451306,-0.86195886,-0.2826112,-0.22893147,-0.4341656,-0.4316451,0.0025205
20,0.69048697,0.7864228,"('rough', 'thoughtful')",1.3311787,1.3990246,1.3263791,1.3276591,1.1160149,1.1710355,0.0550206
21,0.2736588,0.28915298,"('immoral', 'moral')",-0.69284916,-0.830379,-0.948426,-0.8882153,-0.4558721,-0.4764804,-0.0206083
22,0.047063142,-0.008208709,"('untrustworthy', 'trustworthy')",-1.8207719,-2.004638,-1.1293411,-1.2525675,-0.9676833,-1.0884714,-0.1207881
23,-0.02113124,-0.09288328,"('insincere', 'sincere')",-0.04019835,-0.13443804,5.794587,5.7023306,1.9110859,1.8250031,-0.0860828
24,1.2840904,1.3057463,"('dishonest', 'honest')",-0.8876579,-1.0026252,0.7700946,0.6560589,0.3888423,0.3197267,-0.0691156
25,1.2186496,1.2362771,"('egoistic', 'altruistic')",1.4696217,1.4895684,1.2454076,1.2466094,1.3112263,1.3241516,0.0129253
26,0.96295893,0.79812086,"('hardhearted', 'benevolent')",1.803577,1.7015369,1.4911214,1.3808758,1.419219,1.2935112,-0.1257078
