,valero_male,valero_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.264348,-1.50987,"('unsociable', 'sociable')",0.1574667,0.024503883,-0.2450452,-0.3512235,-0.4506422,-0.6121966,-0.1615544
1,-1.2100736,-1.370016,"('unfriendly', 'friendly')",0.63749427,0.37716502,0.771254,0.6247558,0.0662249,-0.1226984,-0.1889233
2,1.0164942,1.0102985,"('unlikable', 'likable')",1.4462688,1.3716862,0.87432015,0.8608065,1.112361,1.0809304,-0.0314306
3,0.56633335,0.55404687,"('repellent', 'pleasant')",-0.038881645,0.011916315,1.1249883,1.1322646,0.5508134,0.566076,0.0152626
4,0.14433736,0.063325256,"('disliked', 'liked')",0.6254893,0.42836937,-6.620588,-6.809627,-1.9502538,-2.1059775,-0.1557237
5,-1.1621338,-1.153217,"('distant', 'outgoing')",0.13274851,0.06204419,-1.0176016,-0.9705675,-0.682329,-0.6872468,-0.0049178
6,-1.7725891,-1.7592361,"('distant', 'open')",-0.36990315,-0.50628215,-1.0541769,-1.0387412,-1.0655564,-1.1014198,-0.0358634
7,0.17908376,0.071489476,"('insensitive', 'sensitive')",0.7442902,0.7640909,0.57670224,0.56461304,0.5000254,0.4667312,-0.0332942
8,-1.3213619,-1.392498,"('unaffectionate', 'affectionate')",-0.3551004,-0.5087537,0.3667202,0.29076684,-0.4365807,-0.5368283,-0.1002476
9,-1.1747173,-1.3240607,"('unaffectionate', 'caring')",0.44611123,0.34851605,0.83342254,0.78419304,0.0349388,-0.0637839,-0.0987227
10,-0.51380754,-0.7406153,"('unsympathetic', 'sympathetic')",-0.5199366,-0.60890424,-0.5583984,-0.58834666,-0.5307142,-0.6459554,-0.1152412
11,-0.113567024,-0.16598247,"('unhelpful', 'helpful')",0.389754,0.5020034,1.5819874,1.6878854,0.6193914,0.6746354,0.055244
12,-0.32111764,-0.41540465,"('unsupportive', 'supportive')",0.8048828,0.77128667,-1.9792016,-2.0437891,-0.4984788,-0.5626357,-0.0641569
13,-0.14985882,-0.2771394,"('impolite', 'polite')",-0.05235997,0.018396996,-0.70642906,-0.66402674,-0.3028826,-0.3075897,-0.0047071
14,0.21198976,0.14729977,"('antisocial', 'social')",1.1662841,1.2006886,0.5779366,0.44574818,0.6520701,0.5979122,-0.0541579
15,-0.07780589,-0.20814586,"('boring', 'funny')",0.076293424,-0.031360563,-0.19191574,-0.26767957,-0.0644761,-0.169062,-0.1045859
16,-0.7171427,-0.7201454,"('unpopular', 'popular')",-0.25655922,-0.33420455,0.15619875,0.13053735,-0.2725011,-0.3079375,-0.0354364
17,0.1409966,0.10536826,"('nasty', 'nice')",-0.8490951,-0.78605187,-0.553471,-0.53436905,-0.4205232,-0.4050175,0.0155057
18,-1.179441,-1.0934529,"('disagreeable', 'welcoming')",-0.83161974,-0.9057056,-0.7742666,-0.76603454,-0.9284425,-0.921731,0.0067115
19,-1.4565147,-1.4821578,"('inhospitable', 'hospitable')",-0.98264617,-1.1011684,-1.0758971,-1.001215,-1.171686,-1.1948471,-0.0231611
20,-0.19363981,-0.21225238,"('rough', 'thoughtful')",-0.119983435,-0.021771982,0.37747997,0.36959252,0.0212856,0.0451894,0.0239038
21,0.57940155,0.4435888,"('immoral', 'moral')",1.4056734,1.3455262,-0.111670434,-0.07044694,0.6244682,0.5728893,-0.0515789
22,-0.036903724,-0.13027607,"('untrustworthy', 'trustworthy')",-0.46999997,-0.5968228,-0.4475355,-0.5140246,-0.3181464,-0.4137078,-0.0955614
23,-0.4320229,-0.6248551,"('insincere', 'sincere')",0.11932297,0.09886632,5.7241907,5.7786384,1.8038303,1.7508833,-0.052947
24,-0.29990497,-0.3749807,"('dishonest', 'honest')",0.73224616,0.71437144,0.5126726,0.50629914,0.3150046,0.2818966,-0.033108
25,0.11610409,0.15179682,"('egoistic', 'altruistic')",1.0991032,1.0306025,1.2716253,1.2527353,0.8289442,0.8117115,-0.0172327
26,-0.76073426,-0.90659404,"('hardhearted', 'benevolent')",0.6772365,0.5376875,1.5739038,1.3627326,0.496802,0.3312754,-0.1655266
27,-0.46442434,-0.42643356,"('hardhearted', 'softhearted')",0.049083915,0.12904318,0.79740155,0.7425909,0.1273537,0.1484002,0.0210465
28,-0.32843944,-0.49344748,"('disloyal', 'loyal')",0.50737816,0.37987223,1.1536063,1.1364329,0.4441817,0.3409526,-0.1032291
29,-0.10463168,-0.12820636,"('unfair', 'fair')",-0.37095815,-0.3985877,-0.13256529,-0.24868461,-0.2027184,-0.2584929,-0.0557745
30,-0.17076601,-0.31225562,"('intolerant', 'tolerant')",0.7707878,0.71085805,0.7536784,0.6732597,0.4512334,0.3572874,-0.093946
31,-0.9602346,-0.85200197,"('evil', 'good')",-1.0210621,-1.1920954,-1.3705648,-1.4378988,-1.1172872,-1.1606654,-0.0433782
32,-0.44444665,-0.6144467,"('unkind', 'kind')",0.16770068,0.140775,0.8491709,0.7001078,0.1908083,0.0754787,-0.1153296
33,0.31729564,0.3220209,"('wrong', 'right')",1.1559741,1.021303,-0.7001119,-0.7763537,0.2577193,0.1889901,-0.0687292
34,0.031579666,0.11671935,"('mean', 'honorable')",0.36961907,0.40735212,5.0267696,5.345044,1.8093228,1.9563719,0.1470491
35,0.59504116,0.6398219,"('corrupt', 'incorrupt')",-0.6066943,-0.67588574,-0.77983296,-0.8332588,-0.2638287,-0.2897742,-0.0259455
36,-0.12193128,-0.21624291,"('hostile', 'amicable')",-0.6057863,-0.9636708,-0.57706195,-0.70620716,-0.4349265,-0.628707,-0.1937805
37,0.64257336,0.55639815,"('fake', 'genuine')",0.38775304,0.28953123,-0.01737734,0.0033361032,0.3376497,0.2830885,-0.0545612
38,-0.7074322,-0.79703504,"('untruthful', 'truthful')",0.3130469,0.19423686,-0.34612575,-0.2774214,-0.246837,-0.2934065,-0.0465695
39,0.37158382,0.39420098,"('exploitative', 'cooperative')",0.07245736,0.23886107,0.3865641,0.34485263,0.2768684,0.3259716,0.0491032
40,0.5382653,0.5316989,"('stingy', 'generous')",0.4788798,0.35167384,-1.9394965,-2.0702183,-0.3074505,-0.3956152,-0.0881647
41,-0.24101458,-0.378841,"('unforgiving', 'forgiving')",-0.4186497,-0.63682246,-0.015171256,-0.17743611,-0.2249452,-0.3976999,-0.1727547
42,0.24564238,0.23599787,"('unreliable', 'reliable')",0.007540323,-0.0041906238,-3.1413186,-3.1314225,-0.962712,-0.9665384,-0.0038264
43,-0.7712566,-0.9154258,"('irresponsible', 'responsible')",0.8742267,0.9215503,0.21326149,0.16917275,0.1054105,0.0584324,-0.0469781
44,0.16129534,0.21263221,"('prejudiced', 'unprejudiced')",-0.3749297,-0.30339134,-1.2832662,-1.3539515,-0.4989669,-0.4815702,0.0173967
45,-0.91133076,-1.0956581,"('incompetent', 'competent')",-0.31523782,-0.43993184,0.058075175,-0.021665141,-0.3894978,-0.519085,-0.1295872
46,0.20686457,0.08969812,"('uncompetitive', 'competitive')",0.22094443,0.23670459,-0.64958626,-0.66757,-0.0739258,-0.1137224,-0.0397966
47,-0.2948808,-0.20561372,"('stupid', 'smart')",0.7301934,0.8221653,5.226825,5.4109955,1.8873793,2.0091823,0.121803
48,0.27033666,0.19652347,"('unintelligent', 'intelligent')",1.0570608,1.0153128,0.42164993,0.3908916,0.5830158,0.5342426,-0.0487732
49,-0.30220652,-0.23056796,"('unable', 'able')",-0.065631874,0.07469481,-0.61254334,-0.4339732,-0.3267939,-0.1966155,0.1301784
50,-0.12978226,-0.08410151,"('clumsy', 'skillful')",-0.38513386,-0.42761314,-0.25590104,-0.17882743,-0.2569391,-0.2301807,0.0267584
51,-0.43190455,-0.558981,"('uneducated', 'educated')",-0.090997905,-0.18017107,0.44366142,0.4165073,-0.0264137,-0.1075483,-0.0811346
52,-0.19457321,-0.25519568,"('irrational', 'rational')",-0.03817604,-0.26492193,-0.020360406,-0.10028452,-0.0843699,-0.2068007,-0.1224308
53,-1.1857392,-1.2422028,"('uncreative', 'creative')",0.6812979,0.5928136,0.18341056,0.10700534,-0.1070102,-0.1807946,-0.0737844
54,-0.8551652,-0.88461995,"('incapable', 'capable')",-0.38083658,-0.43964657,0.36318633,0.3572877,-0.2909385,-0.3223263,-0.0313878
55,-0.14370829,-0.23136123,"('incompetent', 'clever')",-0.13916107,-0.1333607,0.56745905,0.5452822,0.0948632,0.0601868,-0.0346764
56,-0.3818141,-0.5689128,"('impractical', 'practical')",1.1213167,1.1319115,-0.62987816,-0.6218966,0.0365415,-0.0196326,-0.0561741
57,-0.6609704,-0.86556274,"('unimaginative', 'imaginative')",0.80874634,0.61877984,-2.6744866,-2.8945434,-0.8422369,-1.0471088,-0.2048719
58,0.32235694,0.27091458,"('undiscriminating', 'discriminating')",0.8885429,0.7847258,0.045360714,0.021291137,0.4187535,0.3589772,-0.0597763
59,-0.13663414,-0.016646784,"('foolish', 'wise')",0.8990196,0.89800674,-0.28326714,-0.19510281,0.1597061,0.2287524,0.0690463
60,-0.45103633,-0.53166705,"('inefficient', 'efficient')",1.6393597,1.8696058,-0.038991123,0.11237013,0.3831108,0.4834363,0.1003255
61,-0.58562917,-0.70699894,"('illogical', 'logical')",1.0689207,0.99020016,0.59169537,0.46439022,0.358329,0.2491971,-0.1091319
62,0.5081642,0.48029515,"('incompetent', 'brilliant')",0.7013158,0.8436554,0.5244054,0.59935397,0.5779618,0.6411015,0.0631397
63,-0.46099395,-0.5467211,"('unperceptive', 'insightful')",0.625855,0.61206216,0.35109368,0.39631888,0.1719849,0.1538866,-0.0180983
64,0.4774406,0.41224948,"('shy', 'confident')",0.96387523,0.95259464,-5.881187,-6.0567775,-1.4799569,-1.5639779,-0.084021
65,-0.042079035,-0.14587161,"('insecure', 'secure')",0.4430793,0.44896993,0.10628234,0.18490675,0.1690942,0.1626684,-0.0064258
66,-0.35309243,-0.37143248,"('inactive', 'active')",-0.83862686,-0.88656783,0.23523048,0.20039356,-0.3188296,-0.3525356,-0.033706
67,0.25931883,0.22259445,"('doubtful', 'determined')",-0.36878985,-0.33143288,-0.5578763,-0.54116446,-0.2224491,-0.2166676,0.0057815
68,-0.2498566,-0.2180441,"('dependent', 'independent')",-0.2661211,-0.23374903,-1.0691922,-0.9691849,-0.5283899,-0.4736594,0.0547305
69,0.29421985,0.41777277,"('lazy', 'industrious')",0.5759333,0.5681331,-1.3859446,-1.3625028,-0.1719305,-0.1255323,0.0463982
70,0.059410226,-0.04708678,"('lethargic', 'energetic')",0.24228168,0.2677694,0.31947687,0.32195142,0.2070562,0.180878,-0.0261782
71,-0.85526,-0.84410363,"('diffident', 'self-confident')",1.378646,1.4095194,0.016071938,-0.004017651,0.1798193,0.1871327,0.0073134
72,-0.288642,-0.33396834,"('unambitious', 'ambitious')",0.6856533,0.70849884,-0.35718605,-0.3678837,0.0132751,0.0022156,-0.0110595
73,1.1801342,1.1595303,"('helpless', 'self-reliant')",1.4124691,1.3259624,-3.3516796,-3.3697689,-0.2530255,-0.2947587,-0.0417332
74,0.01776687,-0.11006696,"('undedicated', 'dedicated')",0.28843787,0.26702708,-0.23309697,-0.28161442,0.0243693,-0.0415514,-0.0659207
75,0.31827676,0.38065207,"('meek', 'impulsive')",-0.27488598,-0.39294076,-0.631613,-0.618283,-0.1960741,-0.2101906,-0.0141165
76,0.93523335,0.9617413,"('anxious', 'daring')",-0.14504434,-0.024031019,-0.056097284,-0.016781176,0.2446973,0.3069764,0.0622791
77,-0.4030508,-0.48778322,"('unmotivated', 'motivated')",0.6066594,0.5930226,-1.3031936,-1.1933099,-0.3665283,-0.3626902,0.0038381
78,-0.70581776,-0.6542857,"('nonresilient', 'resilient')",0.34730452,0.43188456,-0.10346059,-0.0075495616,-0.1539913,-0.0766502,0.0773411
79,-0.7694007,-0.8179785,"('wavering', 'unwavering')",-0.29058534,-0.52461946,-0.6936743,-0.6142902,-0.5845535,-0.6522961,-0.0677426
80,0.63201094,0.6079764,"('dominated', 'dominating')",0.20223333,0.40580612,0.003744468,0.06897086,0.2793296,0.3609178,0.0815882
81,0.18508586,0.06921657,"('submissive', 'aggressive')",1.349092,1.3694711,-0.51066375,-0.46420676,0.3411714,0.324827,-0.0163444
82,-0.9040953,-0.9037697,"('poor', 'rich')",-0.18209083,-0.24458098,6.111523,6.213085,1.6751124,1.6882448,0.0131324
83,0.022830077,-0.06192024,"('powerless', 'powerful')",1.0780748,1.0807186,-1.0254071,-1.0224539,0.025166,-0.0012185,-0.0263845
84,0.38689435,0.36697266,"('inferior', 'superior')",0.31846076,0.33547553,0.42277065,0.47837237,0.3760419,0.3936069,0.017565
85,-0.59367234,-0.57507944,"('insignificant', 'prestigious')",0.5372811,0.3273139,-0.4067965,-0.47759366,-0.1543959,-0.2417864,-0.0873905
86,-1.3216112,-1.5491008,"('uninfluential', 'influential')",0.7136407,0.51528764,-0.16546091,-0.31455973,-0.2578105,-0.4494576,-0.1916471
87,-0.025164612,-0.103638306,"('unsuccessful', 'successful')",0.35885423,0.35505846,0.97779936,1.0190407,0.437163,0.4234869,-0.0136761
88,-0.62015885,-0.77220243,"('low', 'eminent')",0.056118123,-0.11743441,-0.49739867,-0.5810021,-0.3538131,-0.490213,-0.1363999
