,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.58297133,0.5807798,"('rough', 'thoughtful')",0.9503414,0.92129993,0.7666564,0.7510399,-0.0156165
21,0.67747396,0.57025236,"('immoral', 'moral')",-0.76721853,-0.7104823,-0.0448723,-0.070115,-0.0252427
22,0.4225563,0.43135452,"('untrustworthy', 'trustworthy')",-0.845691,-0.8864852,-0.2115674,-0.2275653,-0.0159979
23,-0.17471369,-0.2808025,"('insincere', 'sincere')",5.3456964,5.376374,2.5854914,2.5477858,-0.0377056
24,-0.51317996,-0.55953157,"('dishonest', 'honest')",0.5813015,0.54379123,0.0340608,-0.0078702,-0.041931
25,-0.1317451,-0.14169018,"('egoistic', 'altruistic')",2.0686548,2.0135424,0.9684548,0.9359261,-0.0325287
26,0.15332137,-0.02801366,"('hardhearted', 'benevolent')",2.0069413,1.854933,1.0801313,0.9134597,-0.1666716
27,-0.58158284,-0.54558176,"('hardhearted', 'softhearted')",1.5336851,1.5166824,0.4760511,0.4855503,0.0094992
28,-0.4591904,-0.6607312,"('disloyal', 'loyal')",0.84994364,0.72709143,0.1953766,0.0331801,-0.1621965
29,-0.37900457,-0.36797386,"('unfair', 'fair')",-0.1915291,-0.3743649,-0.2852668,-0.3711694,-0.0859026
30,0.65301937,0.5680533,"('intolerant', 'tolerant')",1.2415524,1.2314886,0.9472859,0.899771,-0.0475149
31,-0.98401964,-0.92758334,"('evil', 'good')",-0.28084156,-0.3398782,-0.6324306,-0.6337308,-0.0013002
32,0.055181555,-0.051366985,"('unkind', 'kind')",1.0697483,0.91916347,0.5624649,0.4338982,-0.1285667
33,-0.5516306,-0.6377723,"('wrong', 'right')",-0.08566442,-0.20581606,-0.3186475,-0.4217942,-0.1031467
34,-0.25081196,-0.13246308,"('mean', 'honorable')",5.837517,6.1077147,2.7933524,2.9876258,0.1942734
35,-0.43360513,-0.42665657,"('corrupt', 'incorrupt')",0.24779488,0.02167868,-0.0929051,-0.2024889,-0.1095838
36,-1.4035919,-1.539398,"('hostile', 'amicable')",0.6881329,0.42882496,-0.3577295,-0.5552865,-0.197557
37,-0.012836255,0.017006975,"('fake', 'genuine')",0.22201416,0.28123945,0.104589,0.1491232,0.0445342
38,-0.6629585,-0.64841664,"('untruthful', 'truthful')",-0.19846608,-0.14759602,-0.4307123,-0.3980063,0.032706
39,0.86594015,0.7673798,"('exploitative', 'cooperative')",0.35099265,0.26439667,0.6084664,0.5158882,-0.0925782
40,0.22162434,0.21982017,"('stingy', 'generous')",-1.1870792,-1.2250962,-0.4827274,-0.502638,-0.0199106
41,-0.28539148,-0.32882088,"('unforgiving', 'forgiving')",0.18849307,0.06645457,-0.0484492,-0.1311832,-0.082734
42,0.2764895,0.41852972,"('unreliable', 'reliable')",-3.4273486,-3.3184102,-1.5754296,-1.4499402,0.1254894
43,-0.37413293,-0.33483052,"('irresponsible', 'responsible')",-0.010842901,0.049693853,-0.1924879,-0.1425683,0.0499196
44,0.71041954,0.7357696,"('prejudiced', 'unprejudiced')",-1.4706208,-1.4840057,-0.3801006,-0.374118,0.0059826
45,-0.37860677,-0.3788484,"('incompetent', 'competent')",-0.4610069,-0.4161889,-0.4198068,-0.3975186,0.0222882
46,-0.48463273,-0.5167523,"('uncompetitive', 'competitive')",-1.1590389,-1.1297493,-0.8218358,-0.8232508,-0.001415
47,-0.01631122,0.11613855,"('stupid', 'smart')",5.093788,5.308913,2.5387385,2.7125258,0.1737873
48,0.43931097,0.36627296,"('unintelligent', 'intelligent')",0.6933967,0.7165295,0.5663538,0.5414012,-0.0249526
49,0.014517736,0.15348674,"('unable', 'able')",0.12101391,0.2729695,0.0677658,0.2132281,0.1454623
50,0.0192943,0.07975475,"('clumsy', 'skillful')",0.1091202,0.12647218,0.0642072,0.1031135,0.0389063
51,0.07636479,-0.07444549,"('uneducated', 'educated')",0.5370022,0.4874952,0.3066835,0.2065249,-0.1001586
52,-0.11596385,-0.3463077,"('irrational', 'rational')",0.94090635,0.7675579,0.4124712,0.2106251,-0.2018461
53,-1.5130887,-1.5713797,"('uncreative', 'creative')",0.75745887,0.78080326,-0.3778149,-0.3952882,-0.0174733
54,-1.0530981,-1.1362181,"('incapable', 'capable')",1.3725194,1.4548097,0.1597106,0.1592958,-0.0004148
55,0.5177642,0.50392175,"('incompetent', 'clever')",-0.15811025,-0.100603476,0.179827,0.2016591,0.0218321
56,0.7166146,0.7028993,"('impractical', 'practical')",-0.43168923,-0.369636,0.1424627,0.1666316,0.0241689
57,-0.56740004,-0.63816965,"('unimaginative', 'imaginative')",-2.3601937,-2.3728428,-1.4637969,-1.5055063,-0.0417094
58,-0.45001,-0.49904308,"('undiscriminating', 'discriminating')",0.05199058,0.04405087,-0.1990097,-0.2274961,-0.0284864
59,0.0116729755,0.03293163,"('foolish', 'wise')",0.65980875,0.67414486,0.3357409,0.3535382,0.0177973
60,0.88349503,0.92298895,"('inefficient', 'efficient')",-0.56348884,-0.38967025,0.1600031,0.2666593,0.1066562
61,-0.2618997,-0.4324715,"('illogical', 'logical')",0.36526182,0.17472525,0.0516811,-0.1288731,-0.1805542
62,0.56183934,0.668683,"('incompetent', 'brilliant')",-0.22516254,0.029809313,0.1683384,0.3492461,0.1809077
63,-0.3605499,-0.3324393,"('unperceptive', 'insightful')",0.5824032,0.7768952,0.1109266,0.222228,0.1113014
64,0.44612998,0.48780406,"('shy', 'confident')",-6.6478367,-6.7193995,-3.1008534,-3.1157978,-0.0149444
65,0.3696101,0.3011794,"('insecure', 'secure')",-0.6255487,-0.6517195,-0.1279693,-0.1752701,-0.0473008
66,-1.5210984,-1.4652042,"('inactive', 'active')",0.31803295,0.32053122,-0.6015327,-0.5723365,0.0291962
67,0.44693363,0.4779294,"('doubtful', 'determined')",-0.67209184,-0.72490615,-0.1125791,-0.1234884,-0.0109093
68,-0.0054710545,0.036432534,"('dependent', 'independent')",-0.3826574,-0.33532387,-0.1940642,-0.1494457,0.0446185
69,-0.13176915,-0.025251126,"('lazy', 'industrious')",-0.3138843,-0.29308456,-0.2228267,-0.1591678,0.0636589
70,-0.025065307,0.044868067,"('lethargic', 'energetic')",0.100080065,0.21077736,0.0375074,0.1278227,0.0903153
71,-0.7320313,-0.73201823,"('diffident', 'self-confident')",0.60073733,0.6533241,-0.065647,-0.0393471,0.0262999
72,-0.45430094,-0.43785888,"('unambitious', 'ambitious')",-0.84712976,-0.8523136,-0.6507154,-0.6450862,0.0056292
73,0.78233266,0.77711916,"('helpless', 'self-reliant')",-2.57132,-2.5294013,-0.8944937,-0.8761411,0.0183526
74,-0.07986567,-0.08661827,"('undedicated', 'dedicated')",0.15248388,0.15401736,0.0363091,0.0336995,-0.0026096
75,-0.25546378,-0.19931065,"('meek', 'impulsive')",-0.443819,-0.3760333,-0.3496414,-0.287672,0.0619694
76,0.31365138,0.3886943,"('anxious', 'daring')",-0.3594468,-0.26870817,-0.0228977,0.0599931,0.0828908
77,-0.042541873,-0.040687386,"('unmotivated', 'motivated')",-1.480349,-1.3621202,-0.7614454,-0.7014038,0.0600416
78,-0.66236466,-0.59500444,"('nonresilient', 'resilient')",-0.13704985,0.014662252,-0.3997073,-0.2901711,0.1095362
79,-0.8997999,-0.87206495,"('wavering', 'unwavering')",0.1785853,0.26605448,-0.3606073,-0.3030052,0.0576021
80,0.73894125,0.810449,"('dominated', 'dominating')",-1.6745405,-1.6460872,-0.4677996,-0.4178191,0.0499805
81,0.5904882,0.5726958,"('submissive', 'aggressive')",-1.087513,-1.0513883,-0.2485124,-0.2393462,0.0091662
82,-0.20156801,-0.19980325,"('poor', 'rich')",5.920093,6.0895314,2.8592625,2.944864,0.0856015
83,0.26584828,0.22310038,"('powerless', 'powerful')",-0.9223912,-0.9681509,-0.3282714,-0.3725253,-0.0442539
84,0.34840223,0.31415215,"('inferior', 'superior')",0.91722214,0.8828234,0.6328122,0.5984878,-0.0343244
85,-0.3206632,-0.3786215,"('insignificant', 'prestigious')",1.2833024,1.2822379,0.4813196,0.4518082,-0.0295114
86,-0.8215066,-1.0124805,"('uninfluential', 'influential')",-0.03701989,-0.18457788,-0.4292633,-0.5985292,-0.1692659
87,0.005784659,-0.039529093,"('unsuccessful', 'successful')",0.8077453,0.8966546,0.406765,0.4285628,0.0217978
88,-0.05755924,-0.1593019,"('low', 'eminent')",0.21950148,0.25201946,0.0809711,0.0463588,-0.0346123
