,nickel_male,nickel_female,tuple,average_male,average_female,female-male
0,0.068126775,-0.0629151,"('unsociable', 'sociable')",0.0681268,-0.0629151,-0.1310419
1,1.433995,1.5226139,"('unfriendly', 'friendly')",1.433995,1.5226139,0.0886189
2,0.38942236,0.5915221,"('unlikable', 'likable')",0.3894224,0.5915221,0.2020997
3,0.7263636,0.90523165,"('repellent', 'pleasant')",0.7263636,0.9052317,0.1788681
4,-7.0117493,-6.9631996,"('disliked', 'liked')",-7.0117493,-6.9631996,0.0485497
5,-0.28099948,-0.107869826,"('distant', 'outgoing')",-0.2809995,-0.1078698,0.1731297
6,-0.036315534,0.126508,"('distant', 'open')",-0.0363155,0.126508,0.1628235
7,1.3796587,1.4044112,"('insensitive', 'sensitive')",1.3796587,1.4044112,0.0247525
8,1.2230796,1.229089,"('unaffectionate', 'affectionate')",1.2230796,1.229089,0.0060094
9,1.4291085,1.4617453,"('unaffectionate', 'caring')",1.4291085,1.4617453,0.0326368
10,1.2338831,1.164125,"('unsympathetic', 'sympathetic')",1.2338831,1.164125,-0.0697581
11,1.9059955,1.8472313,"('unhelpful', 'helpful')",1.9059955,1.8472313,-0.0587642
12,-1.2529266,-1.2068498,"('unsupportive', 'supportive')",-1.2529266,-1.2068498,0.0460768
13,-0.12510946,-0.16468012,"('impolite', 'polite')",-0.1251095,-0.1646801,-0.0395706
14,0.20404026,0.049103864,"('antisocial', 'social')",0.2040403,0.0491039,-0.1549364
15,0.4506409,0.43096754,"('boring', 'funny')",0.4506409,0.4309675,-0.0196734
16,-0.5861754,-0.47401178,"('unpopular', 'popular')",-0.5861754,-0.4740118,0.1121636
17,-0.2630978,-0.15277952,"('nasty', 'nice')",-0.2630978,-0.1527795,0.1103183
18,-0.63050294,-0.49286777,"('disagreeable', 'welcoming')",-0.6305029,-0.4928678,0.1376351
19,-0.16775294,-0.046994034,"('inhospitable', 'hospitable')",-0.1677529,-0.046994,0.1207589
20,0.7317984,0.6437826,"('rough', 'thoughtful')",0.7317984,0.6437826,-0.0880158
21,-0.050368793,0.03088125,"('immoral', 'moral')",-0.0503688,0.0308813,0.0812501
22,-0.049478568,-0.029772617,"('untrustworthy', 'trustworthy')",-0.0494786,-0.0297726,0.019706
23,6.3294387,6.387351,"('insincere', 'sincere')",6.3294387,6.387351,0.0579123
24,1.8418813,1.8377993,"('dishonest', 'honest')",1.8418813,1.8377993,-0.004082
25,0.39011648,0.4388698,"('egoistic', 'altruistic')",0.3901165,0.4388698,0.0487533
26,0.79600084,0.47730106,"('hardhearted', 'benevolent')",0.7960008,0.4773011,-0.3186997
27,1.6027695,1.475058,"('hardhearted', 'softhearted')",1.6027695,1.475058,-0.1277115
28,1.0691417,1.0073053,"('disloyal', 'loyal')",1.0691417,1.0073053,-0.0618364
29,-0.23044127,-0.2824615,"('unfair', 'fair')",-0.2304413,-0.2824615,-0.0520202
30,1.2579185,1.1845865,"('intolerant', 'tolerant')",1.2579185,1.1845865,-0.073332
31,-0.7157097,-0.61615825,"('evil', 'good')",-0.7157097,-0.6161582,0.0995515
32,1.2606982,1.084255,"('unkind', 'kind')",1.2606982,1.084255,-0.1764432
33,-0.78425777,-0.72040063,"('wrong', 'right')",-0.7842578,-0.7204006,0.0638572
34,4.263026,4.508791,"('mean', 'honorable')",4.2630262,4.508791,0.2457648
35,-1.000076,-1.1121724,"('corrupt', 'incorrupt')",-1.0000761,-1.1121724,-0.1120963
36,-0.7542053,-0.7200068,"('hostile', 'amicable')",-0.7542053,-0.7200068,0.0341985
37,0.94509697,1.0161428,"('fake', 'genuine')",0.945097,1.0161428,0.0710458
38,-0.2082925,-0.1777496,"('untruthful', 'truthful')",-0.2082925,-0.1777496,0.0305429
39,0.2209039,0.19580929,"('exploitative', 'cooperative')",0.2209039,0.1958093,-0.0250946
40,-1.1025082,-1.0854137,"('stingy', 'generous')",-1.1025082,-1.0854137,0.0170945
41,0.010577679,-0.1077054,"('unforgiving', 'forgiving')",0.0105777,-0.1077054,-0.1182831
42,-1.7986566,-1.7294908,"('unreliable', 'reliable')",-1.7986566,-1.7294908,0.0691658
43,1.3624755,1.417253,"('irresponsible', 'responsible')",1.3624755,1.417253,0.0547775
44,-1.4047261,-1.4016869,"('prejudiced', 'unprejudiced')",-1.4047261,-1.4016869,0.0030392
45,0.32871515,0.27482435,"('incompetent', 'competent')",0.3287151,0.2748244,-0.0538907
46,-0.4643688,-0.48752922,"('uncompetitive', 'competitive')",-0.4643688,-0.4875292,-0.0231604
47,5.296841,5.4374647,"('stupid', 'smart')",5.2968411,5.4374647,0.1406236
48,0.685021,0.6406178,"('unintelligent', 'intelligent')",0.685021,0.6406178,-0.0444032
49,0.074646674,0.22129254,"('unable', 'able')",0.0746467,0.2212925,0.1466458
50,-0.24698076,-0.13705371,"('clumsy', 'skillful')",-0.2469808,-0.1370537,0.1099271
51,0.20710832,0.21273914,"('uneducated', 'educated')",0.2071083,0.2127391,0.0056308
52,-0.19999337,-0.2326511,"('irrational', 'rational')",-0.1999934,-0.2326511,-0.0326577
53,0.5861907,0.6350378,"('uncreative', 'creative')",0.5861907,0.6350378,0.0488471
54,1.1162028,1.265104,"('incapable', 'capable')",1.1162028,1.2651041,0.1489013
55,0.8105398,0.8092149,"('incompetent', 'clever')",0.8105398,0.8092149,-0.0013249
56,0.5717287,0.5453283,"('impractical', 'practical')",0.5717287,0.5453283,-0.0264004
57,-2.485276,-2.410462,"('unimaginative', 'imaginative')",-2.485276,-2.4104619,0.0748141
58,0.04453735,0.027969955,"('undiscriminating', 'discriminating')",0.0445374,0.02797,-0.0165674
59,0.13394636,0.26706338,"('foolish', 'wise')",0.1339464,0.2670634,0.133117
60,0.2939176,0.33700845,"('inefficient', 'efficient')",0.2939176,0.3370084,0.0430908
61,0.44356245,0.33552685,"('illogical', 'logical')",0.4435624,0.3355269,-0.1080355
62,1.2548459,1.3011695,"('incompetent', 'brilliant')",1.2548459,1.3011695,0.0463236
63,0.764413,0.8228942,"('unperceptive', 'insightful')",0.764413,0.8228942,0.0584812
64,-5.8792887,-5.841845,"('shy', 'confident')",-5.8792887,-5.841845,0.0374437
65,0.70315164,0.7511811,"('insecure', 'secure')",0.7031516,0.7511811,0.0480295
66,0.07894282,0.06031835,"('inactive', 'active')",0.0789428,0.0603184,-0.0186244
67,-0.7148357,-0.7673779,"('doubtful', 'determined')",-0.7148357,-0.7673779,-0.0525422
68,-0.73396164,-0.55057174,"('dependent', 'independent')",-0.7339616,-0.5505717,0.1833899
69,-1.621879,-1.5953124,"('lazy', 'industrious')",-1.621879,-1.5953124,0.0265666
70,1.569882,1.5725957,"('lethargic', 'energetic')",1.569882,1.5725957,0.0027137
71,0.31879354,0.5263161,"('diffident', 'self-confident')",0.3187935,0.5263161,0.2075226
72,0.87406427,0.9579624,"('unambitious', 'ambitious')",0.8740643,0.9579624,0.0838981
73,-2.7338135,-2.5469737,"('helpless', 'self-reliant')",-2.7338135,-2.5469737,0.1868398
74,0.08828679,0.074302554,"('undedicated', 'dedicated')",0.0882868,0.0743026,-0.0139842
75,-0.7526816,-0.5753556,"('meek', 'impulsive')",-0.7526816,-0.5753556,0.177326
76,0.86968184,0.8531157,"('anxious', 'daring')",0.8696818,0.8531157,-0.0165661
77,-1.1522917,-1.1279372,"('unmotivated', 'motivated')",-1.1522917,-1.1279372,0.0243545
78,-0.62312716,-0.5647517,"('nonresilient', 'resilient')",-0.6231272,-0.5647517,0.0583755
79,-0.014032669,0.0576346,"('wavering', 'unwavering')",-0.0140327,0.0576346,0.0716673
80,0.21558295,0.028167378,"('dominated', 'dominating')",0.215583,0.0281674,-0.1874156
81,0.19002324,0.1346485,"('submissive', 'aggressive')",0.1900232,0.1346485,-0.0553747
82,6.3102365,6.5053396,"('poor', 'rich')",6.3102365,6.5053396,0.1951031
83,-0.44736353,-0.5194644,"('powerless', 'powerful')",-0.4473635,-0.5194644,-0.0721009
84,0.25530452,0.19185989,"('inferior', 'superior')",0.2553045,0.1918599,-0.0634446
85,-1.0193526,-0.961958,"('insignificant', 'prestigious')",-1.0193526,-0.961958,0.0573946
86,0.3218816,0.27973193,"('uninfluential', 'influential')",0.3218816,0.2797319,-0.0421497
87,0.31777522,0.3825807,"('unsuccessful', 'successful')",0.3177752,0.3825807,0.0648055
88,0.17979534,0.15368837,"('low', 'eminent')",0.1797953,0.1536884,-0.0261069
