,mousse_male,mousse_female,tuple,average_male,average_female,female-male
63,0.124230176,0.14480406,"('unperceptive', 'insightful')",0.1242302,0.1448041,0.0205739
64,-1.1784738,-1.1454613,"('shy', 'confident')",-1.1784738,-1.1454613,0.0330125
65,-0.701492,-0.6688036,"('insecure', 'secure')",-0.701492,-0.6688036,0.0326884
66,-0.3648949,-0.3881957,"('inactive', 'active')",-0.3648949,-0.3881957,-0.0233008
67,0.46405956,0.48885682,"('doubtful', 'determined')",0.4640596,0.4888568,0.0247972
68,0.13451111,0.10494757,"('dependent', 'independent')",0.1345111,0.1049476,-0.0295635
69,1.1789488,1.192263,"('lazy', 'industrious')",1.1789488,1.192263,0.0133142
70,-0.88079554,-0.7681946,"('lethargic', 'energetic')",-0.8807955,-0.7681946,0.1126009
71,-0.0772514,-0.19096322,"('diffident', 'self-confident')",-0.0772514,-0.1909632,-0.1137118
72,-0.08399156,-0.10915954,"('unambitious', 'ambitious')",-0.0839916,-0.1091595,-0.0251679
73,0.1106237,0.10498846,"('helpless', 'self-reliant')",0.1106237,0.1049885,-0.0056352
74,0.010008451,-0.0286031,"('undedicated', 'dedicated')",0.0100085,-0.0286031,-0.0386116
75,0.19963822,0.2012456,"('meek', 'impulsive')",0.1996382,0.2012456,0.0016074
76,-0.34575263,-0.18204288,"('anxious', 'daring')",-0.3457526,-0.1820429,0.1637097
77,-1.1115053,-1.0878929,"('unmotivated', 'motivated')",-1.1115053,-1.0878929,0.0236124
78,0.14738904,0.10116882,"('nonresilient', 'resilient')",0.147389,0.1011688,-0.0462202
79,0.11855523,0.07822914,"('wavering', 'unwavering')",0.1185552,0.0782291,-0.0403261
80,-0.63356847,-0.56669974,"('dominated', 'dominating')",-0.6335685,-0.5666997,0.0668688
81,-0.9841182,-0.8779469,"('submissive', 'aggressive')",-0.9841182,-0.8779469,0.1061713
82,0.7290318,0.7801241,"('poor', 'rich')",0.7290318,0.7801241,0.0510923
83,-0.5941629,-0.63605297,"('powerless', 'powerful')",-0.5941629,-0.636053,-0.0418901
84,0.4534004,0.40035498,"('inferior', 'superior')",0.4534004,0.400355,-0.0530454
85,0.9910328,0.8573221,"('insignificant', 'prestigious')",0.9910328,0.8573221,-0.1337107
86,-1.2031881,-1.3040254,"('uninfluential', 'influential')",-1.2031881,-1.3040254,-0.1008373
87,-0.10645183,-0.087017596,"('unsuccessful', 'successful')",-0.1064518,-0.0870176,0.0194342
88,-0.6993321,-0.78013206,"('low', 'eminent')",-0.6993321,-0.7801321,-0.0808
