,nextera_male,nextera_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.279827,-1.525988,"('unsociable', 'sociable')",0.27555436,0.11208668,-0.6176654,-0.80920583,-0.540646,-0.7410357,-0.2003897
1,-1.1728535,-1.3178792,"('unfriendly', 'friendly')",0.22990845,0.0558341,1.7608192,1.5756968,0.2726247,0.1045506,-0.1680741
2,0.46843982,0.46888494,"('unlikable', 'likable')",1.2711878,1.2631952,0.82130754,0.91027933,0.853645,0.8807865,0.0271415
3,-0.90372753,-0.8559111,"('repellent', 'pleasant')",0.039631903,0.15561806,-0.1515322,-0.08159046,-0.3385426,-0.2606278,0.0779148
4,0.2617559,0.22221008,"('disliked', 'liked')",0.3301195,0.24161483,-5.567313,-5.5532846,-1.6584792,-1.6964866,-0.0380074
5,-0.29968545,-0.2307748,"('distant', 'outgoing')",-0.18564585,-0.19599591,0.19669017,0.19416507,-0.0962137,-0.0775352,0.0186785
6,-0.7209446,-0.6868578,"('distant', 'open')",-0.81587476,-0.88065046,0.4046398,0.3571621,-0.3773932,-0.4034487,-0.0260555
7,0.24924314,0.2248303,"('insensitive', 'sensitive')",0.7211727,0.75654876,0.5373078,0.51525986,0.5025745,0.4988796,-0.0036949
8,-0.7494323,-0.8446887,"('unaffectionate', 'affectionate')",-0.8729191,-0.967942,0.32975027,0.2282172,-0.430867,-0.5281378,-0.0972708
9,-0.21188247,-0.23612338,"('unaffectionate', 'caring')",0.34168595,0.28356263,0.9451442,0.90286845,0.3583159,0.3167692,-0.0415467
10,-1.5037282,-1.6698632,"('unsympathetic', 'sympathetic')",-0.34363347,-0.41294056,-0.606051,-0.7280716,-0.8178042,-0.9369585,-0.1191543
11,-0.32962045,-0.27372208,"('unhelpful', 'helpful')",0.61988455,0.69071954,1.9108958,1.915251,0.73372,0.7774161,0.0436961
12,0.2614324,0.22353067,"('unsupportive', 'supportive')",0.5845287,0.56210804,-1.6899765,-1.733704,-0.2813385,-0.3160218,-0.0346833
13,-0.25816414,-0.3530757,"('impolite', 'polite')",0.2895382,0.3028096,-0.08796699,-0.114406094,-0.0188643,-0.0548907,-0.0360264
14,-1.1188871,-1.1399103,"('antisocial', 'social')",0.98004377,1.0454947,-0.82380396,-0.7900039,-0.3208824,-0.2948065,0.0260759
15,0.27566695,0.16616248,"('boring', 'funny')",-0.07249596,-0.14710705,0.5855599,0.5462088,0.2629103,0.1884214,-0.0744889
16,0.1857009,0.107115984,"('unpopular', 'popular')",-0.458909,-0.48514342,0.74570125,0.77156115,0.1574977,0.1311779,-0.0263198
17,0.08471491,0.10987021,"('nasty', 'nice')",-0.85559803,-0.7905526,-0.27585188,-0.23568088,-0.3489117,-0.3054544,0.0434573
18,-0.29848635,-0.3196159,"('disagreeable', 'welcoming')",-0.7037099,-0.71936977,-0.22084475,-0.26578215,-0.4076804,-0.4349226,-0.0272422
19,-0.94431776,-0.94886065,"('inhospitable', 'hospitable')",-1.1026964,-1.1743226,0.13879123,0.09160315,-0.6360743,-0.6771934,-0.0411191
20,-0.5770254,-0.5635237,"('rough', 'thoughtful')",-0.07790898,-0.044774175,0.5964322,0.5744122,-0.0195007,-0.0112952,0.0082055
21,-0.77954364,-0.90594524,"('immoral', 'moral')",1.2443718,1.2083032,-0.7374481,-0.7401695,-0.0908733,-0.1459372,-0.0550639
22,-1.0973701,-1.1243118,"('untrustworthy', 'trustworthy')",-0.8214819,-0.8778991,-1.179846,-1.1650879,-1.0328994,-1.0557663,-0.0228669
23,-0.67275864,-0.78100747,"('insincere', 'sincere')",0.1650058,0.17081033,5.5800166,5.5560155,1.6907546,1.6486061,-0.0421485
24,-0.39271337,-0.43513831,"('dishonest', 'honest')",0.8163769,0.7943249,0.87986714,0.8387215,0.4345102,0.3993027,-0.0352075
25,0.09262791,0.06207755,"('egoistic', 'altruistic')",0.7118795,0.66585267,1.3177576,1.2846552,0.7074216,0.6708618,-0.0365598
26,-0.78477734,-0.85106516,"('hardhearted', 'benevolent')",0.13869207,0.06096832,1.1906767,1.0372868,0.1815305,0.0823966,-0.0991339
27,-0.3178247,-0.18512127,"('hardhearted', 'softhearted')",0.11455804,0.16588046,1.4825685,1.3669363,0.426434,0.4492318,0.0227978
28,-0.07520939,-0.19518186,"('disloyal', 'loyal')",0.19830187,0.13726716,0.8194599,0.73959345,0.3141841,0.2272263,-0.0869578
29,-0.39585122,-0.38413194,"('unfair', 'fair')",-0.6270552,-0.6416946,-0.54034233,-0.7007442,-0.5210829,-0.5755236,-0.0544407
30,-0.22176394,-0.30181575,"('intolerant', 'tolerant')",1.2968024,1.245607,1.4847407,1.4040313,0.8532597,0.7826076,-0.0706521
31,-0.3587154,-0.3141298,"('evil', 'good')",-1.5726265,-1.6502094,-0.93755543,-0.99785525,-0.9562991,-0.9873981,-0.031099
32,-0.20567966,-0.22963683,"('unkind', 'kind')",0.26997527,0.2895657,0.8671551,0.749958,0.3104836,0.2699623,-0.0405213
33,0.9391866,0.8862667,"('wrong', 'right')",0.8054496,0.6754513,-0.28801417,-0.31682432,0.4855407,0.4149646,-0.0705761
34,-0.3993658,-0.345231,"('mean', 'honorable')",0.3490917,0.43691468,5.8489423,5.9168553,1.9328895,2.0028464,0.0699569
35,0.6120497,0.6780073,"('corrupt', 'incorrupt')",-0.8080638,-0.8109749,0.05701462,0.004268541,-0.0463332,-0.0428997,0.0034335
36,-0.3214114,-0.4702587,"('hostile', 'amicable')",-1.1174098,-1.3253461,0.17968121,0.045725025,-0.4197133,-0.5832933,-0.16358
37,0.041019056,-0.025094308,"('fake', 'genuine')",0.12516683,0.056403004,0.07972105,0.0757128,0.081969,0.0356738,-0.0462952
38,-0.20958145,-0.2523287,"('untruthful', 'truthful')",0.14804603,0.09031397,0.49262062,0.55351996,0.1436951,0.1305017,-0.0131934
39,0.76010805,0.8226676,"('exploitative', 'cooperative')",-0.12731627,-0.046846192,-0.19852328,-0.19366066,0.1447562,0.1940536,0.0492974
40,0.3532407,0.32603613,"('stingy', 'generous')",0.31105515,0.2604764,-1.4806402,-1.5509157,-0.2721148,-0.3214677,-0.0493529
41,-0.65369195,-0.7752387,"('unforgiving', 'forgiving')",-0.3784384,-0.48240763,0.052344278,-0.056205217,-0.3265954,-0.4379505,-0.1113551
42,-0.42320973,-0.3793605,"('unreliable', 'reliable')",-0.24522522,-0.24807698,-3.0783105,-3.0269594,-1.2489152,-1.2181323,0.0307829
43,-0.84917504,-0.88992876,"('irresponsible', 'responsible')",0.682592,0.64321536,0.09775885,0.013967797,-0.0229414,-0.0775819,-0.0546405
44,-0.081516474,0.061630517,"('prejudiced', 'unprejudiced')",-0.31759718,-0.24096176,-1.3761024,-1.3993671,-0.5917387,-0.5262328,0.0655059
45,-1.5883384,-1.6908383,"('incompetent', 'competent')",-0.44292003,-0.46952736,-0.45009243,-0.50570273,-0.827117,-0.8886894,-0.0615724
46,-0.6330978,-0.80959,"('uncompetitive', 'competitive')",0.3589442,0.36425665,-0.92558175,-0.98406994,-0.3999118,-0.4764678,-0.076556
47,-0.91233027,-0.8158945,"('stupid', 'smart')",0.71019024,0.77026874,5.2975874,5.3827343,1.6984825,1.7790362,0.0805537
48,0.27548712,0.044804662,"('unintelligent', 'intelligent')",1.3575166,1.2379231,0.58357656,0.45576102,0.7388601,0.5794963,-0.1593638
49,-0.6488164,-0.5475518,"('unable', 'able')",0.16218205,0.25007972,-0.15998024,0.031561885,-0.2155382,-0.0886367,0.1269015
50,0.4472714,0.48265073,"('clumsy', 'skillful')",-0.3347668,-0.3807891,0.35711324,0.38784152,0.1565393,0.1632344,0.0066951
51,-0.77916545,-0.94022226,"('uneducated', 'educated')",0.12638703,0.03598789,0.5911965,0.4643469,-0.0205273,-0.1466292,-0.1261019
