,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.29733545,-0.32948673,"('unsociable', 'sociable')",-0.688474,-0.77281296,-0.81087935,-0.8939082,-0.5531719,-0.7213522,-0.5874652,-0.6793901,-0.0919249
1,-1.0148393,-1.106695,"('unfriendly', 'friendly')",0.28661412,0.17979605,0.22164637,-0.08784966,1.824543,1.7069035,0.329491,0.1730387,-0.1564523
2,0.53510237,0.62633556,"('unlikable', 'likable')",-0.18133453,-0.06769632,-0.30625287,-0.29981458,0.5634841,0.6462699,0.1527498,0.2262736,0.0735238
3,-0.56112885,-0.47939333,"('repellent', 'pleasant')",-1.3156596,-1.1797034,-0.9491624,-0.8517374,0.32172516,0.4181483,-0.6260564,-0.5231715,0.1028849
4,-0.43187833,-0.4923507,"('disliked', 'liked')",-0.0001771677,0.034934413,0.74892366,0.5904506,-5.7096143,-5.9787974,-1.3481865,-1.4614408,-0.1132543
5,-1.1251271,-1.0476034,"('distant', 'outgoing')",-0.10178138,0.00405138,-0.34875968,-0.43063802,-0.1281226,-0.0961404,-0.4259477,-0.3925826,0.0333651
6,-1.4187448,-1.3164831,"('distant', 'open')",-0.59842956,-0.50585127,-0.28661403,-0.36795828,0.42156762,0.49953708,-0.4705551,-0.4226889,0.0478662
7,0.571554,0.64653355,"('insensitive', 'sensitive')",-0.16434762,-0.17729422,-0.4036373,-0.3811326,0.2083297,0.2555763,0.0529747,0.0859208,0.0329461
8,0.5359512,0.5219139,"('unaffectionate', 'affectionate')",0.8254741,0.7904963,0.327885,0.27131134,0.62266785,0.6338609,0.5779945,0.5543956,-0.0235989
9,0.19555986,0.25033492,"('unaffectionate', 'caring')",0.5421332,0.4997173,-0.13730834,-0.2428008,1.0907725,1.1445318,0.4227893,0.4129458,-0.0098435
10,0.14882228,0.24242097,"('unsympathetic', 'sympathetic')",-1.7963604,-1.7570646,-1.2071276,-1.1654322,-0.6024929,-0.5856559,-0.8642896,-0.816433,0.0478566
