,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
0,-0.005830962,0.0031905621,"('unsociable', 'sociable')",-1.0385079,-1.2345054,0.23654945,0.10498822,0.4505122,0.4187881,-0.0893193,-0.1768847,-0.0875654
1,-0.28438598,-0.4028845,"('unfriendly', 'friendly')",-0.37034923,-0.44745207,0.013078198,-0.10037418,0.9680441,0.8252467,0.0815968,-0.031366,-0.1129628
2,0.6584939,0.70645064,"('unlikable', 'likable')",0.7183306,0.8503722,1.5340077,1.7758557,0.33340594,0.38228294,0.8110595,0.9287403,0.1176808
3,0.22046503,0.244685,"('repellent', 'pleasant')",-0.69125146,-0.65881205,1.0088664,1.1413343,1.1400404,1.173655,0.4195301,0.4752156,0.0556855
4,-0.7058376,-0.7092814,"('disliked', 'liked')",0.8094695,0.8584771,-0.46981773,-0.35365152,-7.91366,-8.024358,-2.0699615,-2.0572033,0.0127582
5,-0.7047037,-0.72107536,"('distant', 'outgoing')",0.56585276,0.67528677,-0.07521604,-0.021060564,-0.2833879,-0.3152958,-0.1243637,-0.0955362,0.0288275
6,-0.62474495,-0.6332735,"('distant', 'open')",0.54789066,0.66730505,-0.040908292,0.024551526,-0.057804774,-0.0994263,-0.0438918,-0.0102108,0.033681
7,1.0651416,1.0749555,"('insensitive', 'sensitive')",-0.38157114,-0.38152078,2.0432508,2.090356,1.4300086,1.476009,1.0392075,1.06495,0.0257425
8,0.06114358,0.024899527,"('unaffectionate', 'affectionate')",-0.22148103,-0.20999566,-0.6653197,-0.72320014,0.6604822,0.5774982,-0.0412937,-0.0826995,-0.0414058
9,0.9522258,0.9100716,"('unaffectionate', 'caring')",-0.069670096,-0.11954874,0.8140152,0.76921475,1.3290005,1.3143994,0.7563928,0.7185342,-0.0378586
10,1.132479,1.1990166,"('unsympathetic', 'sympathetic')",-1.9417784,-2.0685842,0.8604404,0.8750678,1.0790911,1.1908807,0.282558,0.2990952,0.0165372
11,1.1936681,1.2514086,"('unhelpful', 'helpful')",-0.70244414,-0.73940486,1.0294538,1.0594049,2.076185,2.1447384,0.8992157,0.9290367,0.029821
