,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
0,-0.36441368,-0.5644618,"('unsociable', 'sociable')",0.3214715,0.2334524,-0.3294298,-0.45614833,-0.124124,-0.2623859,-0.1382619
1,0.020931654,0.009701982,"('unfriendly', 'friendly')",-0.34924734,-0.23484723,1.804308,1.788092,0.4919975,0.5209823,0.0289848
2,1.3525474,1.3314499,"('unlikable', 'likable')",0.6319272,0.67497534,0.6835204,0.8469538,0.8893317,0.9511263,0.0617946
3,-0.114050254,-0.042112645,"('repellent', 'pleasant')",-0.3893447,-0.21647164,0.37718326,0.4343524,-0.0420706,0.0585894,0.10066
4,-0.06581775,-0.068429835,"('disliked', 'liked')",0.6347629,0.56286454,-6.6505966,-6.661215,-2.0272172,-2.0555933,-0.0283761
5,-0.66733277,-0.59713316,"('distant', 'outgoing')",0.06843842,0.19857424,-0.4349243,-0.29536957,-0.3446062,-0.2313095,0.1132967
6,-0.85292983,-0.71219766,"('distant', 'open')",0.0857022,0.28200072,-0.10384357,0.054206863,-0.2903571,-0.12533,0.1650271
7,0.34277445,0.30717522,"('insensitive', 'sensitive')",-0.4398767,-0.4264313,0.1586297,0.2074498,0.0205091,0.0293979,0.0088888
8,-0.5787672,-0.47075596,"('unaffectionate', 'affectionate')",-0.41534325,-0.3035928,0.74659795,0.75950396,-0.0825042,-0.0049483,0.0775559
9,0.2977476,0.3111778,"('unaffectionate', 'caring')",0.09486754,0.21100438,1.1672653,1.2217829,0.5199602,0.5813217,0.0613615
10,-0.07413776,-0.03240573,"('unsympathetic', 'sympathetic')",-1.0899147,-1.0201639,-0.3202934,-0.29815555,-0.494782,-0.4502417,0.0445403
11,-0.23920093,-0.29637778,"('unhelpful', 'helpful')",-0.4806865,-0.5612458,1.8630478,1.8221829,0.3810534,0.3215198,-0.0595336
12,0.059990045,0.23654325,"('unsupportive', 'supportive')",-0.4005885,-0.21689539,-2.2190416,-2.103111,-0.8532133,-0.6944877,0.1587256
13,-0.5385683,-0.6206269,"('impolite', 'polite')",-0.82381743,-0.83188003,-0.7685994,-0.854786,-0.7103284,-0.7690976,-0.0587692
14,1.2561545,1.101242,"('antisocial', 'social')",1.2494042,1.2327465,-0.113235794,-0.21482046,0.797441,0.7063893,-0.0910517
15,1.1983973,0.96786547,"('boring', 'funny')",1.2332073,0.9659064,0.96459776,0.8748257,1.1320674,0.9361992,-0.1958682
16,-1.4796481,-1.4605509,"('unpopular', 'popular')",-1.2999709,-1.333632,0.02835314,-0.057166103,-0.9170886,-0.9504496,-0.033361
