,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,female-male
29,0.70944965,0.7115578,"('unfair', 'fair')",0.29529712,0.36542735,0.12048898,0.095811605,-0.822175,-0.86959374,0.0757652,0.0758007,3.55e-05
30,-2.1161604,-2.2116642,"('intolerant', 'tolerant')",-2.8766723,-2.9645638,-1.4359674,-1.5947586,0.0018185931,0.0013161395,-1.6067454,-1.6924176,-0.0856722
31,0.55148464,0.7975101,"('evil', 'good')",1.2115555,1.4297782,1.3425182,1.5115371,-0.7412624,-0.7017177,0.591074,0.7592769,0.1682029
32,-0.54893345,-0.70677185,"('unkind', 'kind')",-1.9841173,-2.0713973,-1.0545329,-1.1745565,0.9628364,0.7738595,-0.6561868,-0.7947165,-0.1385297
33,1.6356345,1.6600946,"('wrong', 'right')",0.7714267,0.8199719,1.4688212,1.4832232,-0.5501092,-0.5252391,0.8314433,0.8595127,0.0280694
34,-0.29958168,-0.19505845,"('mean', 'honorable')",-0.76154315,-0.62245816,0.17304748,0.2342999,5.1682277,5.2206297,1.0700376,1.1593533,0.0893157
35,1.6827254,1.6943003,"('corrupt', 'incorrupt')",2.0863917,2.1190062,0.84432334,0.93203646,0.0056315614,-0.082596436,1.154768,1.1656866,0.0109186
36,1.3180498,1.3545419,"('hostile', 'amicable')",1.7221594,1.8260843,1.6857011,1.7576195,0.422067,0.3271962,1.2869943,1.3163605,0.0293662
37,-0.33083457,-0.3449352,"('fake', 'genuine')",-0.8601182,-0.81223816,-0.77846086,-0.86680436,-0.022986047,-0.04519825,-0.4980999,-0.517294,-0.0191941
38,-0.09936797,-0.10883291,"('untruthful', 'truthful')",-1.5466623,-1.5009577,0.5603595,0.6126715,0.070100024,0.117771946,-0.2538927,-0.2198368,0.0340559
39,-0.8113359,-0.7026578,"('exploitative', 'cooperative')",-0.62516284,-0.52850646,-0.3422953,-0.26797304,0.6008362,0.68093807,-0.2944894,-0.2045498,0.0899396
40,-0.12680237,-0.14164247,"('stingy', 'generous')",-0.4815935,-0.39478332,-0.3289714,-0.3948651,-2.3162131,-2.352745,-0.8133951,-0.821009,-0.0076139
41,-1.2455286,-1.2848414,"('unforgiving', 'forgiving')",-1.9798388,-1.9697726,-0.6759618,-0.8314178,0.14221193,0.08085289,-0.9397793,-1.0012947,-0.0615154
42,0.37152135,0.45852503,"('unreliable', 'reliable')",0.70661294,0.90829563,-0.44137624,-0.41103396,-2.7614202,-2.65381,-0.5311655,-0.4245058,0.1066597
43,-1.5483841,-1.5310847,"('irresponsible', 'responsible')",-3.279447,-3.1865015,-1.0173063,-1.0438322,0.3792992,0.41127187,-1.3664596,-1.3375366,0.028923
44,0.5837031,0.6984976,"('prejudiced', 'unprejudiced')",-0.44791666,-0.3523696,-1.4506819,-1.2901853,-1.612919,-1.5270755,-0.7319536,-0.6177832,0.1141704
45,-1.7984855,-1.8610147,"('incompetent', 'competent')",-2.2385423,-2.2395964,-1.8096777,-2.02257,-0.5892207,-0.6787918,-1.6089815,-1.7004933,-0.0915118
46,-1.2030147,-1.3222195,"('uncompetitive', 'competitive')",-1.3846395,-1.4262528,-1.1980424,-1.3100537,-1.0388058,-1.1477084,-1.2061256,-1.3015586,-0.095433
47,-0.7707366,-0.716346,"('stupid', 'smart')",-0.72551465,-0.68492943,-0.9525217,-0.88708186,5.1634054,5.1979833,0.6786581,0.7274065,0.0487484
48,-2.470853,-2.5845776,"('unintelligent', 'intelligent')",-2.084109,-2.2208273,-1.2910029,-1.4553946,-0.35683522,-0.3793841,-1.5507001,-1.6600459,-0.1093458
49,-0.35739174,-0.31979948,"('unable', 'able')",-0.6067028,-0.5544133,-0.4558936,-0.4034658,-0.60410976,-0.5114809,-0.5060245,-0.4472899,0.0587346
50,1.453347,1.4520689,"('clumsy', 'skillful')",2.3297386,2.4326189,-0.045178503,-0.030168857,-0.12651299,-0.15183601,0.9028485,0.9256708,0.0228223
51,-0.96487355,-1.1241015,"('uneducated', 'educated')",-0.7271417,-0.79156816,-0.503245,-0.7030761,0.1844834,-0.005067734,-0.5026942,-0.6559534,-0.1532592
52,0.9109926,0.8117756,"('irrational', 'rational')",1.5101802,1.475646,1.0346788,0.9543784,-0.09206138,-0.117311016,0.8409476,0.7811223,-0.0598253
53,-0.6423261,-0.75102293,"('uncreative', 'creative')",0.43876845,0.40904447,1.0075519,0.76896065,1.0714791,0.9873798,0.4688683,0.3535905,-0.1152778
54,1.1777947,1.1504457,"('incapable', 'capable')",0.210061,0.2271017,1.4843696,1.5954988,0.891268,0.8894717,0.9408733,0.9656295,0.0247562
55,-2.062091,-2.1582046,"('incompetent', 'clever')",-1.9095517,-2.0146284,-1.1164337,-1.3107218,0.19445892,0.13881677,-1.2234044,-1.3361845,-0.1127801
56,-1.0036107,-1.0897018,"('impractical', 'practical')",-1.8990778,-2.029714,-0.38656873,-0.5268624,-0.26193213,-0.27477327,-0.8877974,-0.9802629,-0.0924655
57,-2.5942595,-2.7164376,"('unimaginative', 'imaginative')",-1.8325282,-1.9460958,-1.4919201,-1.7052923,-3.3655612,-3.4013364,-2.3210673,-2.4422905,-0.1212232
58,-0.20192543,-0.22142579,"('undiscriminating', 'discriminating')",-0.92395556,-0.9009418,0.18852094,0.09634808,0.23652035,0.22570497,-0.1752099,-0.2000787,-0.0248688
59,0.97510517,1.002439,"('foolish', 'wise')",1.3281451,1.3937703,0.0586883,0.21975957,-0.039513897,0.028421184,0.5806062,0.6610975,0.0804913
60,-2.2519248,-2.2459238,"('inefficient', 'efficient')",-2.7569766,-2.9029973,-1.7757533,-1.9018646,-0.4570284,-0.31928343,-1.8104208,-1.8425173,-0.0320965
61,0.0592981,-0.13617618,"('illogical', 'logical')",0.057806246,-0.089636214,1.1617552,0.99706656,0.3110163,0.10993807,0.397469,0.2202981,-0.1771709
62,-1.6747969,-1.6457175,"('incompetent', 'brilliant')",-2.6619782,-2.6550548,-0.7021267,-0.7165428,-0.35306558,-0.21007851,-1.3479918,-1.3068484,0.0411434
63,-0.843166,-0.876786,"('unperceptive', 'insightful')",-0.5946083,-0.47895417,-0.80854785,-0.827499,0.1502808,0.18103439,-0.5240104,-0.5005512,0.0234592
64,0.11899412,0.13646889,"('shy', 'confident')",0.5003016,0.49490255,0.038801856,0.013494894,-6.009026,-5.8253384,-1.3377321,-1.295118,0.0426141
65,-1.7673732,-1.9789498,"('insecure', 'secure')",-1.5254996,-1.7192087,-1.8171905,-1.926448,-0.21090326,-0.23481968,-1.3302417,-1.4648566,-0.1346149
66,1.6195266,1.6102833,"('inactive', 'active')",1.7286754,1.9249997,1.5190904,1.555662,1.0945457,1.0364568,1.4904596,1.5318506,0.041391
67,0.11025521,0.14732924,"('doubtful', 'determined')",-0.58353394,-0.5369511,-0.53755355,-0.4889315,-0.49795,-0.3808056,-0.3771956,-0.3148398,0.0623558
68,-0.12091328,-0.19685502,"('dependent', 'independent')",-1.1556822,-1.2302157,-0.93442905,-0.98248047,-1.6350297,-1.646241,-0.9615135,-1.013948,-0.0524345
69,2.108482,2.317212,"('lazy', 'industrious')",2.740749,2.8991954,1.4893367,1.7169329,-0.56692904,-0.40388787,1.4429097,1.6323632,0.1894535
70,-1.9299742,-2.00845,"('lethargic', 'energetic')",-1.7641834,-1.6819267,-1.8873674,-1.918884,-0.14732762,-0.1820928,-1.4322131,-1.4478383,-0.0156252
71,1.0512388,1.1597885,"('diffident', 'self-confident')",-0.3309433,-0.2295815,2.2809749,2.2877543,0.6354576,0.64517087,0.909182,0.9657831,0.0566011
72,-1.2218825,-1.2187847,"('unambitious', 'ambitious')",-1.836351,-1.9250315,-0.49024367,-0.45892465,-0.7638966,-0.6815602,-1.0780934,-1.0710752,0.0070182
73,1.991835,2.0758548,"('helpless', 'self-reliant')",1.0118487,1.0075445,0.3071315,0.3909749,-3.2647126,-3.115546,0.0115256,0.0897071,0.0781815
74,0.18245554,0.12554726,"('undedicated', 'dedicated')",0.0822424,0.06593834,0.49888372,0.33364072,0.30590886,0.22656716,0.2673726,0.1879234,-0.0794492
75,1.2375121,1.3164941,"('meek', 'impulsive')",0.5130932,0.6862474,-0.21353528,0.05237002,-0.46719933,-0.3485327,0.2674677,0.4266447,0.159177
76,-1.2815711,-1.2718916,"('anxious', 'daring')",-0.21265928,-0.13504148,-1.6510863,-1.7268258,-0.25604257,-0.24862613,-0.8503398,-0.8455963,0.0047435
77,-0.9670337,-0.9297684,"('unmotivated', 'motivated')",-0.6567366,-0.69100714,0.2898822,0.2599721,-1.2370157,-1.0845853,-0.6427259,-0.6113472,0.0313787
78,-0.1437043,-0.12077944,"('nonresilient', 'resilient')",0.2399797,0.39696348,1.2643495,1.1869487,0.222413,0.23240264,0.3957595,0.4238838,0.0281243
79,1.78251,1.8169198,"('wavering', 'unwavering')",1.9149089,2.0079281,1.2513732,1.3881565,-0.37018812,-0.31971663,1.1446509,1.223322,0.0786711
80,0.24954279,0.12434461,"('dominated', 'dominating')",-0.010649055,-0.0599723,-1.2471699,-1.2462652,-0.68205327,-0.7263868,-0.4225823,-0.4770699,-0.0544876
81,-2.2279932,-2.3976076,"('submissive', 'aggressive')",-1.6895763,-1.8283385,-2.1418045,-2.2027452,-1.3268723,-1.3019297,-1.8465616,-1.9326551,-0.0860935
82,-1.4172581,-1.5415379,"('poor', 'rich')",-1.3587042,-1.3320305,-1.3138505,-1.446521,5.73622,5.5474663,0.4116018,0.3068442,-0.1047576
83,0.2577097,0.23106974,"('powerless', 'powerful')",-0.39564663,-0.40384138,0.7446471,0.7833499,-1.1429002,-1.1273791,-0.1340475,-0.1292002,0.0048473
84,1.4010386,1.3264433,"('inferior', 'superior')",0.9376895,0.8301582,0.2822171,0.3039826,0.51148295,0.47168553,0.783107,0.7330674,-0.0500396
85,2.918637,3.030256,"('insignificant', 'prestigious')",2.8829706,3.0394535,3.5058002,3.639647,0.24923933,0.26570356,2.3891616,2.4937649,0.1046033
86,-1.6569638,-1.9183116,"('uninfluential', 'influential')",-1.3550962,-1.5522081,-0.015599418,-0.35327768,-0.30156797,-0.49920806,-0.8323069,-1.0807513,-0.2484444
87,0.88108116,0.8538332,"('unsuccessful', 'successful')",1.3220397,1.319045,0.8491795,0.8751902,0.6806381,0.60035884,0.9332346,0.9121069,-0.0211277
88,-0.6191768,-0.69504154,"('low', 'eminent')",-0.66441095,-0.766348,-1.0625459,-1.1054428,-0.56008375,-0.66981316,-0.7265544,-0.8091614,-0.082607
