,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09913329,0.06538618,"('unsociable', 'sociable')",-0.03785079,-0.18087317,0.210475,0.025156274,1.0120758,0.9722498,-0.0068723485,-0.058650434,0.2553922,0.1646537,-0.0907385
1,1.0951152,1.1078169,"('unfriendly', 'friendly')",-0.19046101,-0.18233493,0.8662284,0.76051897,-0.37835068,-0.48108697,1.5994962,1.539144,0.5984056,0.5488116,-0.049594
2,0.9256038,1.0132209,"('unlikable', 'likable')",1.265002,1.3432571,0.7365064,0.8465797,0.6772607,0.74944794,0.44736698,0.56381804,0.810348,0.9032647,0.0929167
3,-1.73236,-1.7036781,"('repellent', 'pleasant')",-0.8649661,-0.70738393,-0.1449628,-0.041692108,0.17206284,0.34987754,0.47524562,0.5815319,-0.418996,-0.3042689,0.1147271
4,0.41798648,0.35827062,"('disliked', 'liked')",0.38279602,0.3702799,0.8152003,0.8509519,-0.55857515,-0.5579359,-6.3749704,-6.277862,-1.0635126,-1.051259,0.0122536
5,0.8741127,0.9318715,"('distant', 'outgoing')",0.40165797,0.5616045,1.0391982,1.0679184,-1.0827322,-1.1092738,-0.3376666,-0.3521667,0.178914,0.2199907,0.0410767
6,1.2304724,1.3196422,"('distant', 'open')",0.46279877,0.6663065,0.5413673,0.59865165,-1.4201717,-1.4591593,0.23405191,0.18373947,0.2097037,0.2618361,0.0521324
7,0.47988448,0.5384388,"('insensitive', 'sensitive')",0.059886724,0.09855463,-0.4964795,-0.45107314,-0.07946355,0.06460509,1.1691097,1.1988524,0.2265876,0.2898756,0.063288
8,1.2106246,1.3421352,"('unaffectionate', 'affectionate')",-0.8407911,-0.7812176,-0.15540266,-0.20079845,-1.257149,-1.3883932,0.5180201,0.39628795,-0.1049396,-0.1263972,-0.0214576
9,1.1853908,1.3330479,"('unaffectionate', 'caring')",-0.45421937,-0.47331095,0.5381302,0.45460895,-0.36530936,-0.4426338,1.1418562,1.1020184,0.4091697,0.3947461,-0.0144236
10,-0.87017953,-0.91864014,"('unsympathetic', 'sympathetic')",-1.1007377,-1.2921233,-1.0156332,-1.0896685,0.045933217,0.08640604,0.18299565,0.18536107,-0.5515243,-0.605733,-0.0542087
11,-0.67097104,-0.66923845,"('unhelpful', 'helpful')",-0.46102417,-0.4108327,0.23544654,0.17015806,0.30241632,0.4192825,2.0833642,2.145643,0.2978464,0.3310025,0.0331561
12,0.9876116,1.1129868,"('unsupportive', 'supportive')",0.2051758,0.38399833,0.9558157,1.0577548,0.30857864,0.47621492,-1.7629477,-1.7344239,0.1388468,0.2593062,0.1204594
13,0.0011597723,0.00028671324,"('impolite', 'polite')",-0.5610636,-0.5649147,0.1311167,0.15939517,0.6063917,0.75014675,-0.06694071,-0.037104685,0.0221328,0.0615618,0.039429
14,1.0257775,0.99052626,"('antisocial', 'social')",0.65437824,0.6048388,0.10214811,0.100320846,0.9429475,1.0034411,-0.15817882,-0.1381253,0.5134145,0.5122004,-0.0012141
15,1.2937338,1.338803,"('boring', 'funny')",0.7660741,0.65003085,1.1615962,1.0207613,-0.27954105,-0.40736422,0.6268647,0.5667814,0.7137455,0.6338025,-0.079943
16,-0.4528356,-0.3506998,"('unpopular', 'popular')",0.09796609,0.22225702,-1.037827,-0.8279954,-0.7140162,-0.6335569,0.21050334,0.35392407,-0.3792419,-0.2472142,0.1320277
17,-0.071956486,-0.026014343,"('nasty', 'nice')",-0.45202512,-0.35340148,0.6201072,0.7570585,0.65735644,0.7436909,-0.12031236,-0.055385787,0.1266339,0.2131896,0.0865557
18,0.0106338,0.17294759,"('disagreeable', 'welcoming')",0.1206443,0.5016339,-0.39989087,-0.2053736,-1.3268915,-1.1298366,-0.7525465,-0.7006916,-0.4696102,-0.2722641,0.1973461
