,church_male,church_female,tuple,&_male,&_female,dwight_male,dwight_female,inc_male,inc_female,average_male,average_female,female-male
0,0.70275337,0.6525356,"('unsociable', 'sociable')",0.21812859,0.12512489,0.07312895,0.13478297,-0.3873681,-0.5692312,0.1516607,0.0858031,-0.0658576
1,0.17798522,0.12828791,"('unfriendly', 'friendly')",-1.026067,-1.0183791,0.7160721,0.5973902,1.9392763,1.7881007,0.4518166,0.3738499,-0.0779667
2,-0.22565047,-0.14454402,"('unlikable', 'likable')",0.63424575,0.7278106,0.06941578,0.15437938,0.14023961,0.18201943,0.1545627,0.2299163,0.0753536
3,0.3530678,0.46179655,"('repellent', 'pleasant')",0.12873505,0.29025894,-1.1362346,-1.0451095,0.2195498,0.27764508,-0.1087205,-0.0038522,0.1048683
4,-0.12559126,-0.16621041,"('disliked', 'liked')",0.029304791,0.014177371,-0.32782322,-0.36034423,-5.6006136,-5.6389046,-1.5061808,-1.5378205,-0.0316397
5,-0.48513132,-0.49731413,"('distant', 'outgoing')",-0.63893974,-0.59336805,0.9636052,0.909123,-0.025105122,-0.010360584,-0.0463928,-0.0479799,-0.0015871
6,0.16920401,0.1665755,"('distant', 'open')",-0.3205327,-0.20435657,1.0844604,1.0333468,0.5602187,0.5468606,0.3733376,0.3856066,0.012269
7,1.3986923,1.4204845,"('insensitive', 'sensitive')",0.6866772,0.77403605,-0.41235578,-0.41294733,0.8711102,0.78139454,0.636031,0.6407419,0.0047109
8,-0.38009465,-0.398752,"('unaffectionate', 'affectionate')",-1.1758279,-1.0698909,0.77559406,0.6802785,0.9486449,0.8654236,0.0420791,0.0192648,-0.0228143
9,0.68990433,0.6856255,"('unaffectionate', 'caring')",-0.68157506,-0.595278,0.95064354,0.8690942,1.1694809,1.1216351,0.5321134,0.5202692,-0.0118442
10,0.26341733,0.2884101,"('unsympathetic', 'sympathetic')",0.040925153,0.10998975,-1.0263683,-0.96931875,0.036954805,-0.015096117,-0.1712677,-0.1465038,0.0247639
11,0.5770929,0.61633366,"('unhelpful', 'helpful')",-0.10877848,0.07581601,-0.11483762,-0.05008898,1.8456783,1.8851224,0.5497888,0.6317958,0.082007
12,1.7998482,1.8916023,"('unsupportive', 'supportive')",0.47491518,0.70347285,1.4969013,1.5631104,-1.1095269,-1.1089262,0.6655344,0.7623148,0.0967804
13,0.09522477,0.14440706,"('impolite', 'polite')",-0.4202261,-0.42700893,0.14625533,0.23133433,-0.68118525,-0.7637981,-0.2149828,-0.2037664,0.0112164
14,-0.13492152,-0.12354837,"('antisocial', 'social')",0.94585997,0.8438024,-0.57722485,-0.45753965,-1.0038501,-1.0375934,-0.1925341,-0.1937197,-0.0011856
15,-0.64479864,-0.67956305,"('boring', 'funny')",0.37547985,0.24372324,-0.2964691,-0.29164013,0.09433639,0.06477025,-0.1178629,-0.1656774,-0.0478145
