,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5955286,-1.7046995,"('unsociable', 'sociable')",1.0422742,0.93111753,-0.7699411,-0.947112,-0.4410652,-0.5735647,-0.1324995
1,-1.6361121,-1.8548305,"('unfriendly', 'friendly')",0.59164906,0.26028934,2.2040179,2.0999835,0.3865183,0.1684808,-0.2180375
2,0.101338826,0.22943676,"('unlikable', 'likable')",0.42787868,0.4762972,0.34517613,0.46065226,0.2914645,0.3887954,0.0973309
3,-1.0214914,-1.0054353,"('repellent', 'pleasant')",0.44127396,0.5525917,0.14975214,0.20864202,-0.1434884,-0.0814005,0.0620879
4,-0.13334663,-0.22421788,"('disliked', 'liked')",-0.8259338,-0.9120097,-6.2414374,-6.2994075,-2.4002393,-2.478545,-0.0783057
5,-1.1273223,-1.1081637,"('distant', 'outgoing')",-1.2703404,-1.3157654,0.21309862,0.19835657,-0.728188,-0.7418575,-0.0136695
6,-1.5573692,-1.5082352,"('distant', 'open')",-1.8266484,-1.8656684,0.62399447,0.6374724,-0.9200077,-0.9121438,0.0078639
7,-0.7413513,-0.8131682,"('insensitive', 'sensitive')",0.58817476,0.6158702,0.8026181,0.7660763,0.2164805,0.1895928,-0.0268877
8,-1.440882,-1.4970766,"('unaffectionate', 'affectionate')",-0.6732223,-0.7492851,1.430969,1.3545825,-0.2277118,-0.2972597,-0.0695479
9,-1.7083961,-1.8303239,"('unaffectionate', 'caring')",0.06522012,-0.06721151,1.493577,1.4231716,-0.0498663,-0.1581213,-0.108255
10,-1.4589431,-1.5894405,"('unsympathetic', 'sympathetic')",0.62024385,0.5898673,-0.688595,-0.73805505,-0.5090981,-0.5792094,-0.0701113
11,-0.98526734,-0.9580312,"('unhelpful', 'helpful')",0.36400414,0.4003359,1.2619492,1.3824226,0.213562,0.2749091,0.0613471
12,-1.4980147,-1.5377619,"('unsupportive', 'supportive')",1.1117995,1.1375146,-1.6229966,-1.6550686,-0.6697373,-0.6851053,-0.015368
13,-0.540914,-0.5222748,"('impolite', 'polite')",0.7587276,0.7575207,-0.72881144,-0.75235415,-0.1703326,-0.1723694,-0.0020368
14,0.019305918,0.03428587,"('antisocial', 'social')",1.8169078,1.8536007,-0.80881137,-0.89605266,0.3424675,0.3306113,-0.0118562
15,0.3028994,0.22880961,"('boring', 'funny')",-0.9223459,-0.975539,0.5633847,0.52746296,-0.0186873,-0.0730888,-0.0544015
16,-0.93302554,-0.91996664,"('unpopular', 'popular')",-1.2584386,-1.2614849,0.38223317,0.43039387,-0.603077,-0.5836859,0.0193911
17,0.1306794,0.18158004,"('nasty', 'nice')",-0.6900515,-0.55399567,-0.3849441,-0.36450607,-0.314772,-0.2456406,0.0691314
18,-0.62639534,-0.580251,"('disagreeable', 'welcoming')",-0.35244185,-0.30520758,-0.3639022,-0.3735516,-0.4475798,-0.4196701,0.0279097
19,-1.2010707,-1.1660513,"('inhospitable', 'hospitable')",-1.9445246,-1.9600706,0.21995196,0.3111362,-0.9752145,-0.9383286,0.0368859
20,0.18226507,0.18348043,"('rough', 'thoughtful')",0.18815069,0.19783531,0.910438,0.8663268,0.4269512,0.4158808,-0.0110704
21,0.18688154,0.109462135,"('immoral', 'moral')",1.2800791,1.2823663,-1.1165323,-1.0519319,0.1168094,0.1132989,-0.0035105
22,0.05501785,0.04787612,"('untrustworthy', 'trustworthy')",0.22676675,0.19979219,-0.9357369,-0.9991937,-0.2179841,-0.2505085,-0.0325244
23,-0.8784847,-0.9408606,"('insincere', 'sincere')",1.3647294,1.3199942,5.306894,5.2969065,1.9310462,1.8920134,-0.0390328
24,-0.70299745,-0.70968735,"('dishonest', 'honest')",0.62229913,0.622592,0.7154938,0.6827018,0.2115985,0.1985355,-0.013063
25,0.07012588,0.087966114,"('egoistic', 'altruistic')",1.2124548,1.2183672,1.9274085,1.876112,1.0699964,1.0608151,-0.0091813
26,0.37744233,0.18390547,"('hardhearted', 'benevolent')",0.578761,0.3946327,1.8118975,1.7284603,0.9227002,0.7689995,-0.1537007
27,-0.23747453,-0.2258688,"('hardhearted', 'softhearted')",-0.023375574,0.043895837,1.6441733,1.5109391,0.4611077,0.4429887,-0.018119
28,-0.6981149,-0.8774981,"('disloyal', 'loyal')",0.3674033,0.19578579,0.9349534,0.80286866,0.2014139,0.0403855,-0.1610284
29,-0.52395934,-0.58141077,"('unfair', 'fair')",-0.93612564,-1.028934,-0.3180406,-0.4933372,-0.5927085,-0.7012273,-0.1085188
30,0.43728736,0.4080121,"('intolerant', 'tolerant')",1.4817082,1.4621692,0.9067022,0.89508283,0.9418992,0.9217547,-0.0201445
31,-1.0364254,-1.0090792,"('evil', 'good')",-1.3396553,-1.3661497,-0.31374392,-0.3843863,-0.8966081,-0.9198717,-0.0232636
32,-0.4529766,-0.5056268,"('unkind', 'kind')",0.8678545,0.7684946,0.6663589,0.500674,0.3604122,0.2545139,-0.1058983
33,0.5225615,0.5145118,"('wrong', 'right')",0.8340619,0.75107235,0.24654648,0.11595025,0.53439,0.4605115,-0.0738785
34,-0.3023239,-0.21552204,"('mean', 'honorable')",0.031268656,0.15898074,5.613376,5.851853,1.7807736,1.9317705,0.1509969
35,1.2514404,1.1610538,"('corrupt', 'incorrupt')",-1.4347818,-1.504287,0.42978102,0.2331435,0.0821465,-0.0366966,-0.1188431
36,-0.30448616,-0.4870306,"('hostile', 'amicable')",-1.8860453,-2.0110428,0.82075036,0.62649316,-0.4565937,-0.62386,-0.1672663
37,0.27958512,0.30549976,"('fake', 'genuine')",0.09682929,0.07276143,0.3159252,0.32974634,0.2307799,0.2360025,0.0052226
38,-1.101589,-1.1258022,"('untruthful', 'truthful')",-0.07521601,-0.09216518,-0.23369442,-0.16174635,-0.4701665,-0.4599046,0.0102619
39,0.7447684,0.773059,"('exploitative', 'cooperative')",0.29090208,0.37320456,0.2463657,0.23493716,0.4273454,0.4604003,0.0330549
40,0.20104009,0.11192163,"('stingy', 'generous')",1.4908049,1.4383044,-1.1094868,-1.2406552,0.1941194,0.1031903,-0.0909291
41,-0.47009635,-0.50313205,"('unforgiving', 'forgiving')",0.75645036,0.74618995,0.08761586,-0.002583893,0.1246566,0.080158,-0.0444986
42,0.33918467,0.4976084,"('unreliable', 'reliable')",0.028348818,0.17783086,-3.49599,-3.351097,-1.0428189,-0.8918859,0.150933
43,-1.3177115,-1.2376446,"('irresponsible', 'responsible')",0.45543855,0.5427857,0.12384389,0.1584613,-0.246143,-0.1787992,0.0673438
44,1.1965051,1.3054475,"('prejudiced', 'unprejudiced')",-0.58360946,-0.45979634,-1.4276521,-1.3993284,-0.2715855,-0.1845591,0.0870264
45,-1.1116772,-1.2035111,"('incompetent', 'competent')",0.85107076,0.8785448,-0.19815594,-0.21711531,-0.1529208,-0.1806939,-0.0277731
46,-1.0265169,-1.0915666,"('uncompetitive', 'competitive')",1.0547918,1.0356474,-1.0298305,-1.1037823,-0.3338519,-0.3865672,-0.0527153
47,-0.01909898,0.12449461,"('stupid', 'smart')",1.0033946,1.0943441,5.2389207,5.391307,2.0744054,2.2033819,0.1289765
48,-0.34657606,-0.45319134,"('unintelligent', 'intelligent')",0.69008,0.6191462,0.22280803,0.2418234,0.1887707,0.1359261,-0.0528446
49,-0.10271364,-0.070858695,"('unable', 'able')",-0.95748574,-0.8767605,-0.31463605,-0.19116849,-0.4582785,-0.3795959,0.0786826
50,0.0868411,0.107347,"('clumsy', 'skillful')",-0.34791112,-0.31968564,0.2544139,0.2606157,-0.0022187,0.0160924,0.0183111
51,-0.781044,-0.90145975,"('uneducated', 'educated')",0.1581107,0.000100847334,-0.084351435,-0.121936604,-0.2357616,-0.3410985,-0.1053369
52,0.026834141,-0.15119705,"('irrational', 'rational')",-0.57682204,-0.8062714,0.807494,0.69552267,0.0858354,-0.0873152,-0.1731506
53,-1.4533253,-1.4488381,"('uncreative', 'creative')",0.123150945,-0.021585455,1.0085374,0.9281537,-0.1072123,-0.1807566,-0.0735443
54,-0.6055631,-0.6777612,"('incapable', 'capable')",-1.0221725,-1.1361927,1.3143106,1.3575776,-0.104475,-0.1521254,-0.0476504
55,-0.44283277,-0.47009224,"('incompetent', 'clever')",0.614387,0.6880281,-0.37771437,-0.35279292,-0.0687201,-0.0449524,0.0237677
56,-0.45075408,-0.40750736,"('impractical', 'practical')",1.5302469,1.6150706,-1.0338154,-0.9619498,0.0152258,0.0818711,0.0666453
57,-1.1437174,-1.2974366,"('unimaginative', 'imaginative')",0.24316555,0.15453808,-2.1709886,-2.2587273,-1.0238468,-1.1338753,-0.1100285
58,-0.7671215,-0.8379156,"('undiscriminating', 'discriminating')",0.91513556,0.79782975,0.11184094,0.05736775,0.0866183,0.0057606,-0.0808577
59,0.20399688,0.21275899,"('foolish', 'wise')",-0.80473655,-0.84071755,0.55940014,0.5993612,-0.0137798,-0.0095325,0.0042473
60,-0.3151693,-0.19650193,"('inefficient', 'efficient')",1.9205323,2.0874178,-0.82167053,-0.7033312,0.2612308,0.3958615,0.1346307
61,-0.70838094,-0.7749477,"('illogical', 'logical')",0.2515299,0.15099597,0.10254293,-0.104524605,-0.1181027,-0.2428254,-0.1247227
62,-0.64527744,-0.55436075,"('incompetent', 'brilliant')",0.7705763,0.860027,-0.4200416,-0.24281852,-0.0982476,0.0209492,0.1191968
63,-1.2708552,-1.2962445,"('unperceptive', 'insightful')",0.79794,0.8070195,0.42830175,0.5352782,-0.0148711,0.0153511,0.0302222
64,-0.015643328,-0.05021003,"('shy', 'confident')",0.32196397,0.2955604,-6.811389,-6.8937564,-2.1683561,-2.2161353,-0.0477792
65,-0.034977708,-0.058145225,"('insecure', 'secure')",0.45311016,0.43463266,-0.9745935,-0.94314504,-0.185487,-0.1888859,-0.0033989
66,-0.78678834,-0.8460244,"('inactive', 'active')",-1.591916,-1.7225741,0.9881272,0.87469715,-0.4635257,-0.5646338,-0.1011081
67,0.8033644,0.89766324,"('doubtful', 'determined')",0.8343717,0.91658276,-0.47900286,-0.38268024,0.3862444,0.4771886,0.0909442
68,0.017271541,-0.05853598,"('dependent', 'independent')",-0.77202034,-0.7681821,-0.8311223,-0.85260105,-0.5286237,-0.559773,-0.0311493
69,0.8005571,0.80798846,"('lazy', 'industrious')",0.44970414,0.49263728,0.039384082,-0.030063005,0.4298818,0.4235209,-0.0063609
70,-0.65393174,-0.6917434,"('lethargic', 'energetic')",0.8530067,0.8779227,0.26352316,0.28325683,0.1541994,0.1564787,0.0022793
