,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
23,-0.19981577,-0.29282266,"('insincere', 'sincere')",4.7864003,4.6969995,2.2932923,2.2020884,-0.0912039
24,-0.39330932,-0.45085114,"('dishonest', 'honest')",0.020966072,-0.0325117,-0.1861716,-0.2416814,-0.0555098
25,0.55887866,0.5333663,"('egoistic', 'altruistic')",1.6043636,1.6012602,1.0816212,1.0673132,-0.014308
26,0.29120514,0.19325599,"('hardhearted', 'benevolent')",1.9343697,1.8492538,1.1127874,1.0212549,-0.0915325
27,-0.6835361,-0.64697665,"('hardhearted', 'softhearted')",1.0839188,0.99338144,0.2001913,0.1732024,-0.0269889
28,-0.4860069,-0.62070537,"('disloyal', 'loyal')",0.9667884,0.83793753,0.2403908,0.1086161,-0.1317747
29,-0.12273163,-0.16045779,"('unfair', 'fair')",-0.16966,-0.2771583,-0.1461958,-0.218808,-0.0726122
30,0.5542552,0.45919785,"('intolerant', 'tolerant')",0.8278995,0.7118358,0.6910774,0.5855168,-0.1055606
31,-0.5094563,-0.4240352,"('evil', 'good')",-0.13886239,-0.11602718,-0.3241593,-0.2700312,0.0541281
32,-0.97055215,-1.0332562,"('unkind', 'kind')",0.2014128,0.011487044,-0.3845697,-0.5108846,-0.1263149
33,1.337945,1.2219759,"('wrong', 'right')",-0.28427392,-0.293623,0.5268356,0.4641765,-0.0626591
34,-0.24264225,-0.14813346,"('mean', 'honorable')",4.9952526,5.1412797,2.3763051,2.4965732,0.1202681
35,-0.16869742,-0.16523212,"('corrupt', 'incorrupt')",0.18531355,0.24044536,0.0083081,0.0376066,0.0292985
36,-0.2515193,-0.29076487,"('hostile', 'amicable')",0.49525893,0.39283442,0.1218698,0.0510348,-0.070835
37,-0.3545093,-0.35131854,"('fake', 'genuine')",-0.2026182,-0.18867818,-0.2785637,-0.2699984,0.0085653
38,-0.7257336,-0.75810796,"('untruthful', 'truthful')",-0.44779783,-0.38930374,-0.5867657,-0.5737059,0.0130598
39,1.0408437,0.99179226,"('exploitative', 'cooperative')",0.101008564,0.11783342,0.5709261,0.5548128,-0.0161133
40,0.54920065,0.49544442,"('stingy', 'generous')",-1.5011514,-1.626312,-0.4759754,-0.5654338,-0.0894584
41,-0.006008732,-0.07151127,"('unforgiving', 'forgiving')",0.08726882,-0.067544915,0.04063,-0.0695281,-0.1101581
42,0.031059425,0.033572808,"('unreliable', 'reliable')",-3.6416745,-3.6796248,-1.8053075,-1.8230259,-0.0177184
43,-0.8994216,-0.92126304,"('irresponsible', 'responsible')",-0.3456992,-0.34751356,-0.6225604,-0.6343883,-0.0118279
44,-0.06840372,-0.013730189,"('prejudiced', 'unprejudiced')",-1.409554,-1.3997095,-0.7389789,-0.7067198,0.0322591
45,-0.5996618,-0.5875794,"('incompetent', 'competent')",-0.32849094,-0.40144736,-0.4640764,-0.4945134,-0.030437
46,-0.2293022,-0.24322361,"('uncompetitive', 'competitive')",-1.2456746,-1.2730746,-0.7374884,-0.7581491,-0.0206607
47,0.052550137,0.12947161,"('stupid', 'smart')",4.7705116,4.8393617,2.411531,2.4844167,0.0728857
48,0.3097807,0.29537392,"('unintelligent', 'intelligent')",0.6576162,0.6533047,0.4836984,0.4743393,-0.0093591
49,-0.024254713,0.052783124,"('unable', 'able')",-0.08130361,-0.023337547,-0.0527792,0.0147228,0.067502
50,-0.5665275,-0.5299808,"('clumsy', 'skillful')",0.0320959,-0.07099518,-0.2672158,-0.300488,-0.0332722
51,-0.945853,-1.00367,"('uneducated', 'educated')",0.07452764,-0.03594824,-0.4356627,-0.5198091,-0.0841464
52,0.13406974,-0.010729875,"('irrational', 'rational')",0.8961389,0.804305,0.5151043,0.3967876,-0.1183167
53,-0.39843792,-0.511004,"('uncreative', 'creative')",0.21210675,0.1367158,-0.0931656,-0.1871441,-0.0939785
54,-0.2671148,-0.33822072,"('incapable', 'capable')",0.697313,0.7778572,0.2150991,0.2198182,0.0047191
55,0.11884704,0.08232553,"('incompetent', 'clever')",-0.011038436,-0.09226102,0.0539043,-0.0049677,-0.058872
56,0.040428434,-0.036527652,"('impractical', 'practical')",-0.9054259,-0.9418099,-0.4324987,-0.4891688,-0.0566701
57,-0.6410105,-0.7392815,"('unimaginative', 'imaginative')",-3.0599494,-3.1072543,-1.85048,-1.9232678,-0.0727878
58,0.5730039,0.5346988,"('undiscriminating', 'discriminating')",0.28480795,0.27400386,0.4289059,0.4043513,-0.0245546
59,0.13776335,0.1584929,"('foolish', 'wise')",0.318206,0.3846175,0.2279847,0.2715552,0.0435705
60,0.079158545,0.06581027,"('inefficient', 'efficient')",-0.8298163,-0.7793943,-0.3753289,-0.356792,0.0185369
61,-0.13184449,-0.269372,"('illogical', 'logical')",0.411883,0.23089008,0.1400193,-0.019241,-0.1592603
62,0.20032299,0.23077966,"('incompetent', 'brilliant')",-0.223515,-0.15357846,-0.011596,0.0386006,0.0501966
63,-0.49643174,-0.5007811,"('unperceptive', 'insightful')",-0.051220093,-0.01129486,-0.2738259,-0.256038,0.0177879
64,-0.43963814,-0.42951694,"('shy', 'confident')",-6.325473,-6.3527884,-3.3825555,-3.3911526,-0.0085971
65,-0.3696662,-0.4607149,"('insecure', 'secure')",-0.83643377,-0.8567068,-0.60305,-0.6587108,-0.0556608
66,-0.27225536,-0.26357704,"('inactive', 'active')",0.42457592,0.46817535,0.0761603,0.1022992,0.0261389
67,0.9014461,0.8527997,"('doubtful', 'determined')",-0.420327,-0.44849485,0.2405595,0.2021524,-0.0384071
68,-0.21646413,-0.19211784,"('dependent', 'independent')",-0.7876056,-0.75121313,-0.5020348,-0.4716655,0.0303693
69,1.0883569,1.1322589,"('lazy', 'industrious')",-0.12238011,-0.044135552,0.4829884,0.5440617,0.0610733
70,-0.61774296,-0.60606897,"('lethargic', 'energetic')",-0.79109824,-0.7862427,-0.7044206,-0.6961558,0.0082648
71,0.3003196,0.28460753,"('diffident', 'self-confident')",0.3669554,0.40667647,0.3336375,0.345642,0.0120045
72,-0.58028424,-0.6383327,"('unambitious', 'ambitious')",-0.84581393,-0.8889624,-0.7130491,-0.7636476,-0.0505985
73,0.42711145,0.44268355,"('helpless', 'self-reliant')",-2.6256921,-2.621397,-1.0992904,-1.0893568,0.0099336
74,-0.30150408,-0.32624906,"('undedicated', 'dedicated')",-0.4151455,-0.5396899,-0.3583248,-0.4329695,-0.0746447
75,-0.26369852,-0.22530842,"('meek', 'impulsive')",-0.4666999,-0.37390107,-0.3651992,-0.2996047,0.0655945
76,0.12123702,0.16891256,"('anxious', 'daring')",-0.7222987,-0.68136173,-0.3005308,-0.2562246,0.0443062
77,-0.43048906,-0.44497415,"('unmotivated', 'motivated')",-1.5308307,-1.3949263,-0.9806599,-0.9199502,0.0607097
78,-0.58266747,-0.5468451,"('nonresilient', 'resilient')",0.1286446,0.15373975,-0.2270114,-0.1965527,0.0304587
79,-0.74124604,-0.775509,"('wavering', 'unwavering')",-0.36147067,-0.2582494,-0.5513583,-0.5168792,0.0344791
80,-0.41384536,-0.43886176,"('dominated', 'dominating')",-1.0992206,-1.0168144,-0.756533,-0.727838,0.028695
81,0.15999591,0.12145002,"('submissive', 'aggressive')",-1.2125454,-1.184707,-0.5262747,-0.5316285,-0.0053538
82,-0.724046,-0.66053134,"('poor', 'rich')",5.3000264,5.2587795,2.2879901,2.299124,0.0111339
83,0.1983465,0.1516543,"('powerless', 'powerful')",-0.90155417,-0.890807,-0.3516038,-0.3695763,-0.0179725
84,0.61550504,0.512563,"('inferior', 'superior')",1.031155,1.0221676,0.82333,0.7673653,-0.0559647
85,0.6399985,0.6148143,"('insignificant', 'prestigious')",0.8125202,0.81677926,0.7262594,0.7157968,-0.0104626
86,-0.7156765,-0.90944743,"('uninfluential', 'influential')",-0.6981415,-0.88201976,-0.706909,-0.8957336,-0.1888246
87,-0.09707731,-0.12036858,"('unsuccessful', 'successful')",0.8319535,0.90784323,0.3674381,0.3937373,0.0262992
88,-0.04574766,-0.11415842,"('low', 'eminent')",-0.30513906,-0.33903345,-0.1754434,-0.2265959,-0.0511525
