,fighter_male,fighter_female,tuple,average_male,average_female,female-male
0,0.13062894,0.0062392075,"('unsociable', 'sociable')",0.1306289,0.0062392,-0.1243897
1,1.0718696,0.99889094,"('unfriendly', 'friendly')",1.0718696,0.9988909,-0.0729787
2,0.16420859,0.31982124,"('unlikable', 'likable')",0.1642086,0.3198212,0.1556126
3,0.8327495,0.88845843,"('repellent', 'pleasant')",0.8327495,0.8884584,0.0557089
4,-7.312386,-7.5100513,"('disliked', 'liked')",-7.312386,-7.5100513,-0.1976653
5,-0.6787772,-0.65318686,"('distant', 'outgoing')",-0.6787772,-0.6531869,0.0255903
6,-0.15004893,-0.17531009,"('distant', 'open')",-0.1500489,-0.1753101,-0.0252612
7,1.1790973,1.1875395,"('insensitive', 'sensitive')",1.1790973,1.1875395,0.0084422
8,0.910553,0.8357375,"('unaffectionate', 'affectionate')",0.910553,0.8357375,-0.0748155
9,1.6805493,1.6907682,"('unaffectionate', 'caring')",1.6805493,1.6907682,0.0102189
10,1.2257483,1.2175169,"('unsympathetic', 'sympathetic')",1.2257483,1.2175169,-0.0082314
11,1.6890985,1.7262791,"('unhelpful', 'helpful')",1.6890985,1.7262791,0.0371806
12,-1.6954712,-1.7419752,"('unsupportive', 'supportive')",-1.6954712,-1.7419752,-0.046504
13,0.1255072,0.17905304,"('impolite', 'polite')",0.1255072,0.179053,0.0535458
14,0.19115739,0.11528921,"('antisocial', 'social')",0.1911574,0.1152892,-0.0758682
15,0.15591459,0.052950937,"('boring', 'funny')",0.1559146,0.0529509,-0.1029637
16,-0.48878366,-0.53078735,"('unpopular', 'popular')",-0.4887837,-0.5307873,-0.0420036
17,-0.3591791,-0.28665054,"('nasty', 'nice')",-0.3591791,-0.2866505,0.0725286
18,-0.48630655,-0.43193737,"('disagreeable', 'welcoming')",-0.4863065,-0.4319374,0.0543691
19,-0.9926783,-0.97426003,"('inhospitable', 'hospitable')",-0.9926783,-0.97426,0.0184183
20,0.92243636,0.88980407,"('rough', 'thoughtful')",0.9224364,0.8898041,-0.0326323
21,0.090871975,0.18837458,"('immoral', 'moral')",0.090872,0.1883746,0.0975026
22,-0.18214287,-0.16806391,"('untrustworthy', 'trustworthy')",-0.1821429,-0.1680639,0.014079
23,6.1044726,6.2028904,"('insincere', 'sincere')",6.1044726,6.2028904,0.0984178
24,1.4711795,1.4242599,"('dishonest', 'honest')",1.4711795,1.4242599,-0.0469196
25,0.45518398,0.48145643,"('egoistic', 'altruistic')",0.455184,0.4814564,0.0262724
26,0.7022447,0.5316807,"('hardhearted', 'benevolent')",0.7022447,0.5316807,-0.170564
27,1.3456987,1.2850791,"('hardhearted', 'softhearted')",1.3456987,1.2850791,-0.0606196
28,1.4119972,1.3126785,"('disloyal', 'loyal')",1.4119972,1.3126785,-0.0993187
29,-0.44122112,-0.49555215,"('unfair', 'fair')",-0.4412211,-0.4955522,-0.0543311
30,1.0544584,1.1073039,"('intolerant', 'tolerant')",1.0544584,1.1073039,0.0528455
31,-1.444996,-1.5319971,"('evil', 'good')",-1.444996,-1.5319971,-0.0870011
