,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8023473,-0.9195077,"('unsociable', 'sociable')",-0.31567562,-0.4372034,-0.6009109,-0.7619127,-0.5729779,-0.7062079,-0.13323
1,1.2171205,0.9536721,"('unfriendly', 'friendly')",-0.72826266,-1.0239348,1.9052395,1.7775918,0.7980324,0.5691097,-0.2289227
2,0.014778707,0.04534102,"('unlikable', 'likable')",0.33051473,0.3353357,0.2173063,0.30041665,0.1875332,0.2270311,0.0394979
3,-1.1204664,-1.0909353,"('repellent', 'pleasant')",0.3146615,0.4514065,0.56183505,0.60453284,-0.0813233,-0.0116653,0.069658
4,-0.9226646,-1.0617696,"('disliked', 'liked')",0.018891267,-0.06755495,-6.4286647,-6.5746956,-2.444146,-2.5680067,-0.1238607
5,0.44069484,0.4333785,"('distant', 'outgoing')",-1.1307906,-1.1602714,-0.1957573,-0.20563161,-0.2952844,-0.3108415,-0.0155571
6,0.29311168,0.27197608,"('distant', 'open')",-0.9256911,-0.9242808,0.4448309,0.42882943,-0.0625829,-0.0744918,-0.0119089
7,0.2578883,0.3122451,"('insensitive', 'sensitive')",0.02865652,0.1873934,0.8454329,0.865047,0.3773259,0.4548952,0.0775693
8,0.6555411,0.6108312,"('unaffectionate', 'affectionate')",-0.88054013,-0.9270432,1.0595953,0.9221137,0.2781988,0.2019672,-0.0762316
9,0.6158957,0.558833,"('unaffectionate', 'caring')",-1.0258608,-1.0959495,1.1609131,1.1081451,0.250316,0.1903429,-0.0599731
10,-1.830034,-1.8214791,"('unsympathetic', 'sympathetic')",-0.8923403,-0.80460364,-0.8012833,-0.7748877,-1.1745526,-1.1336568,0.0408958
11,0.6718519,0.7880094,"('unhelpful', 'helpful')",-0.31623676,-0.21704143,1.2243482,1.3815391,0.5266544,0.6508357,0.1241813
12,0.11762079,0.16703025,"('unsupportive', 'supportive')",-0.56053984,-0.45900849,-1.8747795,-1.9112189,-0.7725662,-0.734399,0.0381672
13,-1.002627,-1.0187339,"('impolite', 'polite')",-0.67159593,-0.69102067,-0.63037527,-0.62495464,-0.7681994,-0.7782364,-0.010037
14,-0.18276949,-0.18433428,"('antisocial', 'social')",1.4015445,1.3965344,-0.49002647,-0.5313893,0.2429161,0.226937,-0.0159791
15,0.028691132,-0.08897294,"('boring', 'funny')",0.52280664,0.41719368,0.57992506,0.5286782,0.3771409,0.285633,-0.0915079
16,-1.1232837,-1.2136267,"('unpopular', 'popular')",-1.0199959,-1.0671766,0.44005352,0.49854934,-0.567742,-0.5940846,-0.0263426
17,-0.6283921,-0.618558,"('nasty', 'nice')",-0.46006843,-0.42718646,-0.35543662,-0.29122347,-0.4812991,-0.445656,0.0356431
18,-0.17513743,-0.25269905,"('disagreeable', 'welcoming')",-0.5935091,-0.59299004,-0.23475361,-0.28481838,-0.3344667,-0.3768358,-0.0423691
19,-0.2668413,-0.3111399,"('inhospitable', 'hospitable')",-1.1252147,-1.1277164,0.045736473,0.12451236,-0.4487732,-0.4381147,0.0106585
20,0.3691089,0.33937234,"('rough', 'thoughtful')",0.810866,0.86614436,1.1568692,1.0748361,0.778948,0.7601176,-0.0188304
21,-0.76194984,-0.8335141,"('immoral', 'moral')",1.0514811,1.068864,-0.98229563,-0.89393294,-0.2309214,-0.2195277,0.0113937
22,-0.64699775,-0.7530658,"('untrustworthy', 'trustworthy')",-0.14220847,-0.16334842,-0.8391109,-0.8942148,-0.5427724,-0.603543,-0.0607706
23,-0.20601457,-0.21841854,"('insincere', 'sincere')",-0.31906173,-0.32527077,5.5022407,5.52909,1.6590548,1.6618002,0.0027454
24,-0.21093248,-0.19926208,"('dishonest', 'honest')",-0.13516852,-0.091498815,0.7319877,0.6362597,0.1286289,0.1151663,-0.0134626
25,0.8006587,0.67508215,"('egoistic', 'altruistic')",0.59295464,0.5363612,2.0096662,1.9154266,1.1344265,1.0422901,-0.0921364
26,1.1394845,1.0057428,"('hardhearted', 'benevolent')",1.0980651,0.94910955,1.8415229,1.762286,1.359691,1.2390461,-0.1206449
27,-0.26251328,-0.32248652,"('hardhearted', 'softhearted')",-0.38577452,-0.37415645,1.8196901,1.6493353,0.3904674,0.3175641,-0.0729033
28,0.24613938,0.12973604,"('disloyal', 'loyal')",-0.3011558,-0.39928448,0.794745,0.68817455,0.2465762,0.139542,-0.1070342
29,0.21720208,0.072515406,"('unfair', 'fair')",-1.0212682,-1.1009668,0.0032074898,-0.16759533,-0.2669529,-0.3986823,-0.1317294
30,0.32347953,0.335618,"('intolerant', 'tolerant')",0.7387307,0.7060387,0.76343405,0.7256627,0.6085481,0.5891065,-0.0194416
31,0.12517925,0.018505426,"('evil', 'good')",-0.89848036,-0.999553,-0.006067835,-0.109380275,-0.2597896,-0.363476,-0.1036864
32,-0.3665712,-0.4184845,"('unkind', 'kind')",-0.0072177164,-0.08278599,0.93265545,0.7968001,0.1862889,0.0985099,-0.087779
33,1.0977283,1.0254577,"('wrong', 'right')",-0.19147143,-0.22447495,-0.14240691,-0.27205026,0.2546166,0.1763108,-0.0783058
34,0.47341788,0.65187883,"('mean', 'honorable')",0.1877767,0.34835112,5.7410717,5.971761,2.1340888,2.323997,0.1899082
35,0.20892116,0.057842508,"('corrupt', 'incorrupt')",-1.0477643,-1.162598,0.013127958,-0.14397527,-0.2752384,-0.4162436,-0.1410052
36,0.5590055,0.32485172,"('hostile', 'amicable')",-0.56517303,-0.7475437,0.49988744,0.32676446,0.1645733,-0.0319758,-0.1965491
37,-0.5823053,-0.61024165,"('fake', 'genuine')",0.08536492,0.17215839,0.5442875,0.5207626,0.0157824,0.0275598,0.0117774
38,-0.18884487,-0.14172222,"('untruthful', 'truthful')",-1.1631433,-1.1434479,-0.55372167,-0.43390802,-0.6352366,-0.573026,0.0622106
39,1.3004712,1.3124914,"('exploitative', 'cooperative')",0.5885565,0.65938437,0.5099405,0.477695,0.7996561,0.8165236,0.0168675
40,0.58546424,0.52254,"('stingy', 'generous')",0.65204215,0.61986995,-0.89458317,-1.1260791,0.1143077,0.0054436,-0.1088641
41,-0.5508579,-0.7169135,"('unforgiving', 'forgiving')",-0.56709653,-0.66584057,0.24894023,0.10834506,-0.2896714,-0.424803,-0.1351316
42,-1.86955,-1.7048619,"('unreliable', 'reliable')",-0.8691593,-0.64164215,-3.0246246,-2.9843042,-1.9211113,-1.7769361,0.1441752
43,-0.3925714,-0.2709368,"('irresponsible', 'responsible')",-0.7328412,-0.6086824,-0.015207082,0.034994893,-0.3802065,-0.2815414,0.0986651
44,-0.42694762,-0.29563493,"('prejudiced', 'unprejudiced')",-0.29176474,-0.19696191,-1.3300718,-1.2970333,-0.6829281,-0.5965434,0.0863847
45,-1.1967986,-1.211317,"('incompetent', 'competent')",-0.2333588,-0.2303543,-0.36942336,-0.43351877,-0.5998603,-0.6250633,-0.025203
46,-1.3333913,-1.2526654,"('uncompetitive', 'competitive')",-0.47808895,-0.32807124,-1.1836503,-1.2337216,-0.9983768,-0.9381528,0.060224
47,-0.24424767,-0.16849777,"('stupid', 'smart')",0.13070524,0.21422438,5.2386293,5.410979,1.7083623,1.8189019,0.1105396
48,1.3624302,1.3045512,"('unintelligent', 'intelligent')",0.88330156,0.7735449,0.28521726,0.3251803,0.8436497,0.8010921,-0.0425576
49,-0.03091064,-0.052558046,"('unable', 'able')",-0.04608176,0.029477252,-0.21577707,-0.056263037,-0.0975898,-0.0264479,0.0711419
50,-0.86941445,-0.85932374,"('clumsy', 'skillful')",-0.66109234,-0.67280257,-0.091819845,-0.12549728,-0.5407756,-0.5525412,-0.0117656
51,-0.7441063,-0.85817665,"('uneducated', 'educated')",0.40996674,0.29778945,0.5743085,0.54867023,0.0800563,-0.0039057,-0.083962
52,1.2601668,1.0025557,"('irrational', 'rational')",-0.56035376,-0.7668305,0.31524262,0.13985686,0.3383519,0.125194,-0.2131579
53,0.9214522,0.85197276,"('uncreative', 'creative')",1.1262231,1.1521399,0.9433617,0.8948836,0.9970124,0.9663321,-0.0306803
54,-0.12367188,-0.1903589,"('incapable', 'capable')",-0.54271644,-0.55196536,1.053582,1.1441408,0.1290645,0.1339389,0.0048744
55,-0.5698327,-0.52100736,"('incompetent', 'clever')",0.7311227,0.7593973,0.028015362,0.0073521417,0.0631018,0.081914,0.0188122
56,0.22626564,0.3256785,"('impractical', 'practical')",0.174351,0.19656575,-0.8564892,-0.7984555,-0.1519575,-0.0920704,0.0598871
57,0.41542995,0.37596512,"('unimaginative', 'imaginative')",1.4063189,1.4899383,-2.368148,-2.4237251,-0.1821331,-0.1859406,-0.0038075
58,0.43013301,0.40933928,"('undiscriminating', 'discriminating')",0.63853526,0.6400522,0.10628512,0.036933415,0.3916511,0.3621083,-0.0295428
59,0.46562403,0.33836088,"('foolish', 'wise')",-0.51406574,-0.5970087,0.33161244,0.37564474,0.0943902,0.038999,-0.0553912
