,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.213522,-1.3763893,"('unsociable', 'sociable')",0.6509178,0.5489329,-0.34299767,-0.45637697,-0.3018673,-0.4279444,-0.1260771
1,0.6855274,0.47594,"('unfriendly', 'friendly')",1.0050541,0.6966752,1.1063147,0.9013933,0.9322987,0.6913362,-0.2409625
2,0.7317201,0.7422896,"('unlikable', 'likable')",1.9470431,1.9321674,1.0587826,1.0666533,1.2458486,1.2470368,0.0011882
3,-0.22619756,-0.18245728,"('repellent', 'pleasant')",-0.0762784,-0.064192265,0.9151749,0.99932504,0.204233,0.2508918,0.0466588
4,0.21977748,0.1254361,"('disliked', 'liked')",-0.028593877,-0.15382645,-6.18714,-6.5287,-1.9986521,-2.1856968,-0.1870447
5,0.05640409,0.03749355,"('distant', 'outgoing')",-0.5566987,-0.6224803,-0.79501045,-0.82103795,-0.4317683,-0.4686749,-0.0369066
6,0.21444502,0.14639823,"('distant', 'open')",-0.42708632,-0.5716702,-0.62254065,-0.6663302,-0.278394,-0.3638674,-0.0854734
7,0.37916037,0.35926226,"('insensitive', 'sensitive')",0.98249376,0.9926296,0.41099805,0.40636858,0.590884,0.5860868,-0.0047972
8,0.37804642,0.25627518,"('unaffectionate', 'affectionate')",-0.49996892,-0.707628,0.07837667,0.023937823,-0.0145153,-0.1424717,-0.1279564
9,1.8005486,1.6948309,"('unaffectionate', 'caring')",0.33270305,0.18637794,0.8236772,0.804406,0.9856429,0.8952049,-0.090438
10,-0.24075845,-0.3285609,"('unsympathetic', 'sympathetic')",-0.18975425,-0.2798946,-0.6364931,-0.65460366,-0.3556686,-0.4210197,-0.0653511
11,-0.54518044,-0.52823263,"('unhelpful', 'helpful')",0.50794554,0.5631289,1.5753524,1.6500065,0.5127058,0.5616343,0.0489285
12,1.0288664,1.0066246,"('unsupportive', 'supportive')",1.1204138,1.0905321,-1.6339654,-1.7459313,0.1717716,0.1170751,-0.0546965
13,-0.43825552,-0.51044726,"('impolite', 'polite')",0.11194391,0.17842826,-0.9467491,-0.95131123,-0.4243536,-0.4277767,-0.0034231
14,-0.68793905,-0.67970216,"('antisocial', 'social')",0.65573347,0.68430173,-0.3187964,-0.34144455,-0.1170007,-0.1122817,0.004719
15,0.18790832,0.08382728,"('boring', 'funny')",0.46911576,0.39123946,-0.31588402,-0.38527942,0.1137134,0.0299291,-0.0837843
16,-1.3572617,-1.4691187,"('unpopular', 'popular')",0.08606487,-0.066263705,0.44324225,0.3060617,-0.2759849,-0.4097735,-0.1337886
17,-0.6151976,-0.581663,"('nasty', 'nice')",-1.4804703,-1.3929398,-0.7713221,-0.66832197,-0.9556633,-0.8809749,0.0746884
18,1.0215902,0.95885694,"('disagreeable', 'welcoming')",-0.25360408,-0.41515535,-0.60199636,-0.6520382,0.0553299,-0.0361122,-0.0914421
19,-0.84194154,-0.7984153,"('inhospitable', 'hospitable')",-1.5709879,-1.6215702,-1.0739691,-0.9693558,-1.1622996,-1.1297805,0.0325191
20,-0.44935724,-0.33579552,"('rough', 'thoughtful')",-0.46313155,-0.42231745,0.306153,0.4064853,-0.2021119,-0.1172092,0.0849027
21,-0.0773923,-0.18113486,"('immoral', 'moral')",1.1232312,1.0355923,-0.30694675,-0.27371144,0.2462974,0.193582,-0.0527154
22,-0.5732259,-0.59752107,"('untrustworthy', 'trustworthy')",-0.081701145,-0.16658846,-0.885194,-0.88802296,-0.5133737,-0.5507108,-0.0373371
23,0.17858338,0.059174012,"('insincere', 'sincere')",0.31501892,0.2092186,5.213655,5.2372026,1.9024191,1.8351984,-0.0672207
24,1.1597131,1.1288707,"('dishonest', 'honest')",0.84758574,0.78001904,0.40007657,0.38972077,0.8024585,0.7662035,-0.036255
25,1.0706486,0.93131036,"('egoistic', 'altruistic')",1.3627119,1.213176,1.3375472,1.2551546,1.2569693,1.1332137,-0.1237556
26,1.684253,1.5159326,"('hardhearted', 'benevolent')",1.0249898,0.87767243,1.6058387,1.5140126,1.4383605,1.3025392,-0.1358213
27,0.61246467,0.6762644,"('hardhearted', 'softhearted')",-0.014968723,-0.00409949,0.8423449,0.8502341,0.4799469,0.5074663,0.0275194
28,0.5558575,0.3844531,"('disloyal', 'loyal')",0.0920592,-0.12869419,0.93265414,0.8587057,0.5268569,0.3714882,-0.1553687
29,-0.38259894,-0.43663186,"('unfair', 'fair')",-0.3769401,-0.41887075,-0.3615031,-0.40607095,-0.3736807,-0.4205245,-0.0468438
30,-0.23102054,-0.2373849,"('intolerant', 'tolerant')",0.19646043,0.1769122,0.3536393,0.33297682,0.1063597,0.0908347,-0.015525
