,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
45,-2.2429748,-2.40259,"('incompetent', 'competent')",-0.35041958,-0.5112045,-1.2966971,-1.4568973,-0.1602002
46,-1.2350023,-1.2789775,"('uncompetitive', 'competitive')",-0.87741494,-0.8329562,-1.0562086,-1.0559669,0.0002417
47,-0.3383887,-0.23174891,"('stupid', 'smart')",5.293135,5.339689,2.4773731,2.5539699,0.0765968
48,-0.49430844,-0.52774894,"('unintelligent', 'intelligent')",-0.20238695,-0.07843426,-0.3483477,-0.3030916,0.0452561
49,-0.016593447,0.030515254,"('unable', 'able')",-0.352052,-0.24644728,-0.1843227,-0.107966,0.0763567
50,0.5167651,0.5017339,"('clumsy', 'skillful')",-0.33555192,-0.33368567,0.0906066,0.0840241,-0.0065825
51,-1.1735934,-1.2251304,"('uneducated', 'educated')",0.376175,0.22113384,-0.3987092,-0.5019983,-0.1032891
52,0.6751588,0.50861484,"('irrational', 'rational')",0.10475464,0.14673413,0.3899567,0.3276745,-0.0622822
53,0.09226917,0.052296355,"('uncreative', 'creative')",0.82718056,0.80645585,0.4597249,0.4293761,-0.0303488
54,0.35313645,0.27736205,"('incapable', 'capable')",0.9809689,0.91264784,0.6670527,0.5950049,-0.0720478
55,-1.7169944,-1.6995591,"('incompetent', 'clever')",0.066523485,0.16104452,-0.8252355,-0.7692573,0.0559782
56,-0.9564443,-1.043349,"('impractical', 'practical')",-0.06066758,-0.056530446,-0.5085559,-0.5499398,-0.0413839
57,-1.1376637,-1.2779362,"('unimaginative', 'imaginative')",-3.2669618,-3.3049867,-2.2023127,-2.2914615,-0.0891488
58,0.33049163,0.14586848,"('undiscriminating', 'discriminating')",0.26569915,0.30048212,0.2980954,0.2231753,-0.0749201
59,0.93186784,0.940595,"('foolish', 'wise')",0.18119481,0.26903927,0.5565313,0.6048172,0.0482859
60,-1.3793352,-1.2865269,"('inefficient', 'efficient')",-0.24230045,-0.028372666,-0.8108178,-0.6574498,0.153368
61,0.012894814,-0.10464156,"('illogical', 'logical')",-0.06275799,-0.16762662,-0.0249316,-0.1361341,-0.1112025
62,-0.5789865,-0.58283204,"('incompetent', 'brilliant')",0.03911247,0.20997143,-0.269937,-0.1864303,0.0835067
63,-1.3291588,-1.3541741,"('unperceptive', 'insightful')",-0.09179738,0.020531293,-0.7104781,-0.6668214,0.0436567
64,-0.34184286,-0.26951998,"('shy', 'confident')",-5.914166,-5.79356,-3.1280043,-3.0315399,0.0964644
65,-0.99624723,-0.984383,"('insecure', 'secure')",0.25105387,0.14116257,-0.3725967,-0.4216102,-0.0490135
66,0.36312568,0.36592892,"('inactive', 'active')",0.3465271,0.2017591,0.3548264,0.283844,-0.0709824
67,-0.26375803,-0.19586198,"('doubtful', 'determined')",-0.3996811,-0.47583663,-0.3317196,-0.3358493,-0.0041297
68,-0.9845926,-0.912974,"('dependent', 'independent')",-1.6152972,-1.5157186,-1.2999449,-1.2143463,0.0855986
69,2.4250581,2.5173037,"('lazy', 'industrious')",-1.1908534,-1.0238065,0.6171024,0.7467486,0.1296462
70,-2.130434,-2.1140795,"('lethargic', 'energetic')",0.18990333,0.096940465,-0.9702653,-1.0085695,-0.0383042
71,0.7279393,0.73749924,"('diffident', 'self-confident')",0.45971575,0.40184394,0.5938275,0.5696716,-0.0241559
72,-0.3507191,-0.3716345,"('unambitious', 'ambitious')",-0.44440204,-0.370893,-0.3975606,-0.3712637,0.0262969
73,1.1483047,1.1882849,"('helpless', 'self-reliant')",-2.9825997,-2.8363466,-0.9171475,-0.8240309,0.0931166
74,-0.6035612,-0.6927334,"('undedicated', 'dedicated')",0.09294434,0.023766324,-0.2553084,-0.3344835,-0.0791751
75,1.0623554,1.0527514,"('meek', 'impulsive')",-0.46070412,-0.37662673,0.3008257,0.3380623,0.0372366
76,-1.3093402,-1.1054558,"('anxious', 'daring')",-0.093558714,-0.06807313,-0.7014495,-0.5867645,0.114685
77,-0.36088216,-0.3215814,"('unmotivated', 'motivated')",-1.2988137,-1.1524425,-0.8298479,-0.7370119,0.092836
78,-0.044188358,-0.11652941,"('nonresilient', 'resilient')",-0.30372357,-0.2079795,-0.173956,-0.1622545,0.0117015
79,0.6972408,0.55933356,"('wavering', 'unwavering')",-0.4812378,-0.54798424,0.1080015,0.0056747,-0.1023268
80,-0.51099277,-0.5412134,"('dominated', 'dominating')",-0.5013244,-0.64003,-0.5061586,-0.5906217,-0.0844631
81,-1.2902746,-1.1780196,"('submissive', 'aggressive')",-0.9444586,-1.0072111,-1.1173666,-1.0926154,0.0247512
82,-0.4447738,-0.4275769,"('poor', 'rich')",6.159805,6.0544467,2.8575156,2.8134348,-0.0440808
83,0.47922736,0.5137337,"('powerless', 'powerful')",-1.2530102,-1.2374189,-0.3868914,-0.3618426,0.0250488
84,0.031949468,-0.0019196514,"('inferior', 'superior')",0.2762614,0.24965768,0.1541054,0.123869,-0.0302364
85,2.4139156,2.3910005,"('insignificant', 'prestigious')",-0.37731197,-0.30467618,1.0183018,1.0431621,0.0248603
86,-1.021943,-1.277152,"('uninfluential', 'influential')",-0.5625808,-0.6846981,-0.7922619,-0.980925,-0.1886631
87,0.53116894,0.39227682,"('unsuccessful', 'successful')",0.38213104,0.19977018,0.45665,0.2960235,-0.1606265
88,0.78118634,0.7253339,"('low', 'eminent')",-0.47089982,-0.55528057,0.1551433,0.0850267,-0.0701166
