,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
0,-0.46192855,-0.5294644,"('unsociable', 'sociable')",-0.5188624,-0.5262135,-0.4903955,-0.5278389,-0.0374434
1,1.2994509,1.4447244,"('unfriendly', 'friendly')",2.2482915,2.2981043,1.7738712,1.8714144,0.0975432
2,1.039588,1.0887989,"('unlikable', 'likable')",0.74277794,0.7387873,0.891183,0.9137931,0.0226101
3,-1.1189466,-1.0300595,"('repellent', 'pleasant')",0.10828537,0.19904777,-0.5053306,-0.4155058,0.0898248
4,-0.29975763,-0.3124664,"('disliked', 'liked')",-7.134762,-7.2756743,-3.7172596,-3.7940705,-0.0768109
5,0.29225865,0.4398846,"('distant', 'outgoing')",0.1342906,0.24073598,0.2132746,0.3403103,0.1270357
6,0.09222217,0.3366085,"('distant', 'open')",0.15731329,0.2887661,0.1247677,0.3126873,0.1879196
7,-0.08533174,-0.056584295,"('insensitive', 'sensitive')",0.6393203,0.7936576,0.2769943,0.3685367,0.0915424
8,1.3501487,1.4673376,"('unaffectionate', 'affectionate')",1.3293153,1.3517073,1.3397319,1.4095225,0.0697906
9,1.6340897,1.790522,"('unaffectionate', 'caring')",1.8659883,1.9382539,1.750039,1.864388,0.114349
10,-0.42554885,-0.44908366,"('unsympathetic', 'sympathetic')",-0.39610544,-0.3801978,-0.4108272,-0.4146407,-0.0038135
11,-0.60002506,-0.6597886,"('unhelpful', 'helpful')",1.986804,1.9737909,0.6933895,0.6570011,-0.0363884
12,1.1556766,1.3382512,"('unsupportive', 'supportive')",-1.0778663,-1.0058168,0.0389051,0.1662172,0.1273121
13,-0.75572336,-0.976326,"('impolite', 'polite')",-0.38722473,-0.45379362,-0.5714741,-0.7150598,-0.1435857
14,-0.34940416,-0.49937874,"('antisocial', 'social')",-0.358277,-0.40539068,-0.3538406,-0.4523847,-0.0985441
15,1.681228,1.5761054,"('boring', 'funny')",0.45844647,0.42211464,1.0698372,0.99911,-0.0707272
16,-0.6707654,-0.57655245,"('unpopular', 'popular')",0.19636007,0.2805508,-0.2372027,-0.1480008,0.0892019
17,-0.26582807,-0.26891172,"('nasty', 'nice')",-0.6878978,-0.59849906,-0.4768629,-0.4337054,0.0431575
18,0.44318968,0.4994923,"('disagreeable', 'welcoming')",-0.08088216,-0.02568788,0.1811538,0.2369022,0.0557484
19,0.24902694,0.37292832,"('inhospitable', 'hospitable')",0.48307377,0.5366052,0.3660504,0.4547668,0.0887164
20,0.2142984,0.18832007,"('rough', 'thoughtful')",0.31637913,0.3370684,0.2653388,0.2626942,-0.0026446
21,-0.15147367,-0.21977708,"('immoral', 'moral')",-0.83164555,-0.75360495,-0.4915596,-0.486691,0.0048686
22,-0.6130765,-0.56255114,"('untrustworthy', 'trustworthy')",-0.9723992,-0.9986959,-0.7927378,-0.7806236,0.0121142
23,0.12777129,0.06623517,"('insincere', 'sincere')",6.8583837,6.903402,3.4930775,3.4848185,-0.008259
24,0.30399513,0.3274995,"('dishonest', 'honest')",1.1977193,1.161265,0.7508572,0.7443823,-0.0064749
25,1.0305423,1.1332594,"('egoistic', 'altruistic')",1.2685062,1.3871851,1.1495242,1.2602222,0.110698
26,1.8367157,1.8133627,"('hardhearted', 'benevolent')",1.5583824,1.4871213,1.6975491,1.6502421,-0.047307
27,0.7834101,0.87578386,"('hardhearted', 'softhearted')",1.3076458,1.3212483,1.0455279,1.0985161,0.0529882
28,0.37651342,0.28983483,"('disloyal', 'loyal')",0.8428778,0.7683792,0.6096956,0.529107,-0.0805886
29,-1.236343,-1.2017459,"('unfair', 'fair')",-0.27458498,-0.283786,-0.755464,-0.7427659,0.0126981
30,-0.39838585,-0.4845064,"('intolerant', 'tolerant')",0.85126644,0.8038682,0.2264403,0.1596809,-0.0667594
31,0.044986803,0.31658572,"('evil', 'good')",-0.89047295,-0.7528752,-0.4227431,-0.2181447,0.2045984
32,0.34557018,0.2092275,"('unkind', 'kind')",1.0875233,1.0017295,0.7165468,0.6054785,-0.1110683
33,0.8535975,0.92586565,"('wrong', 'right')",0.5339814,0.4689771,0.6937895,0.6974214,0.0036319
34,0.22509941,0.32180628,"('mean', 'honorable')",5.6270504,5.804371,2.926075,3.0630887,0.1370137
35,0.372828,0.3200213,"('corrupt', 'incorrupt')",-0.27537286,-0.37117317,0.0487276,-0.0255759,-0.0743035
36,1.0191854,1.119532,"('hostile', 'amicable')",-0.010304615,-0.054833807,0.5044404,0.5323491,0.0279087
37,0.19450633,0.21459809,"('fake', 'genuine')",0.7124343,0.67301834,0.4534703,0.4438082,-0.0096621
38,0.24696794,0.3058402,"('untruthful', 'truthful')",0.91570604,0.8958972,0.581337,0.6008687,0.0195317
39,-0.42831784,-0.39772746,"('exploitative', 'cooperative')",0.030460471,-0.028379211,-0.1989287,-0.2130533,-0.0141246
40,0.10819277,0.24486846,"('stingy', 'generous')",-2.0216444,-1.9936284,-0.9567258,-0.87438,0.0823458
41,0.36487776,0.38595915,"('unforgiving', 'forgiving')",0.28102198,0.22555305,0.3229499,0.3057561,-0.0171938
42,-0.22080883,-0.21849772,"('unreliable', 'reliable')",-3.3541653,-3.3494275,-1.787487,-1.7839626,0.0035244
43,-0.7108365,-0.6412953,"('irresponsible', 'responsible')",0.8341232,0.8794236,0.0616433,0.1190642,0.0574209
44,-1.3674024,-1.363646,"('prejudiced', 'unprejudiced')",-1.4546355,-1.47832,-1.411019,-1.4209831,-0.0099641
45,-1.5315535,-1.4334065,"('incompetent', 'competent')",-0.24332505,-0.23032285,-0.8874393,-0.8318647,0.0555746
46,-0.9145867,-0.9336232,"('uncompetitive', 'competitive')",-0.6551014,-0.71078926,-0.784844,-0.8222063,-0.0373623
47,-0.08179686,-0.10969046,"('stupid', 'smart')",5.3601522,5.434254,2.6391778,2.6622818,0.023104
48,0.21062495,0.15790986,"('unintelligent', 'intelligent')",-0.036387134,0.009232212,0.0871189,0.083571,-0.0035479
49,-0.46651447,-0.44323963,"('unable', 'able')",-0.3058741,-0.21204326,-0.3861943,-0.3276414,0.0585529
50,-0.31175953,-0.37410033,"('clumsy', 'skillful')",0.37329674,0.3312096,0.0307686,-0.0214454,-0.052214
51,-1.0529119,-1.2735342,"('uneducated', 'educated')",0.53112656,0.4216879,-0.2608927,-0.4259231,-0.1650304
52,0.48858842,0.43471006,"('irrational', 'rational')",0.18588285,0.101912454,0.3372356,0.2683113,-0.0689243
53,1.2411368,1.3305619,"('uncreative', 'creative')",0.5649059,0.57523006,0.9030213,0.952896,0.0498747
54,0.8131759,0.8204236,"('incapable', 'capable')",1.4381484,1.4961857,1.1256621,1.1583047,0.0326426
55,-1.0584072,-1.0271118,"('incompetent', 'clever')",-0.28828293,-0.18929014,-0.6733451,-0.608201,0.0651441
56,0.07712168,-0.0072352216,"('impractical', 'practical')",-0.092730805,-0.11481382,-0.0078046,-0.0610245,-0.0532199
57,-0.54076755,-0.5149376,"('unimaginative', 'imaginative')",-3.6999807,-3.7383776,-2.1203742,-2.1266575,-0.0062833
58,0.18909577,0.28782058,"('undiscriminating', 'discriminating')",0.09587083,0.070664875,0.1424833,0.1792427,0.0367594
59,1.0835652,1.0928539,"('foolish', 'wise')",0.99345315,1.0072588,1.0385091,1.0500563,0.0115472
60,-1.4440968,-1.4734542,"('inefficient', 'efficient')",-0.029750317,0.06716713,-0.7369236,-0.7031435,0.0337801
61,0.08078657,0.018361725,"('illogical', 'logical')",0.60097873,0.57160896,0.3408827,0.2949854,-0.0458973
62,0.02755737,0.06471831,"('incompetent', 'brilliant')",0.3986862,0.47260797,0.2131218,0.2686631,0.0555413
63,-0.3950723,-0.35210854,"('unperceptive', 'insightful')",1.2320147,1.3279592,0.4184712,0.4879253,0.0694541
64,-1.515726,-1.5942442,"('shy', 'confident')",-6.6678343,-6.7666507,-4.0917802,-4.1804476,-0.0886674
65,-0.7272494,-0.90230393,"('insecure', 'secure')",-0.20297603,-0.18187496,-0.4651127,-0.5420895,-0.0769768
66,0.092329174,0.054217704,"('inactive', 'active')",0.89528686,0.9462904,0.493808,0.500254,0.006446
67,-0.31507266,-0.45737994,"('doubtful', 'determined')",0.04023465,-0.011308339,-0.137419,-0.2343441,-0.0969251
68,-1.3782876,-1.4596976,"('dependent', 'independent')",-0.6708187,-0.5921677,-1.0245531,-1.0259327,-0.0013796
69,0.3042068,0.43255645,"('lazy', 'industrious')",-0.8021399,-0.73603684,-0.2489665,-0.1517402,0.0972263
70,-0.7935056,-0.72390544,"('lethargic', 'energetic')",0.1441505,0.18970953,-0.3246776,-0.2670979,0.0575797
71,0.97727585,1.0200796,"('diffident', 'self-confident')",1.1225526,1.1594163,1.0499142,1.0897479,0.0398337
72,1.1619256,1.1444224,"('unambitious', 'ambitious')",0.043431547,0.03831055,0.6026785,0.5913665,-0.011312
73,1.1412638,1.2465875,"('helpless', 'self-reliant')",-3.6397684,-3.629243,-1.2492523,-1.1913277,0.0579246
74,0.11405338,0.29053864,"('undedicated', 'dedicated')",0.22467636,0.2254774,0.1693649,0.258008,0.0886431
75,-0.31411022,-0.22695942,"('meek', 'impulsive')",-0.71127254,-0.6846212,-0.5126914,-0.4557903,0.0569011
76,-0.85922074,-0.8985105,"('anxious', 'daring')",-0.17066059,-0.12519424,-0.5149407,-0.5118524,0.0030883
77,-0.25865185,-0.24163172,"('unmotivated', 'motivated')",-1.1819435,-1.0643787,-0.7202977,-0.6530052,0.0672925
78,-0.14433616,-0.022118563,"('nonresilient', 'resilient')",-0.066675715,0.052024625,-0.1055059,0.014953,0.1204589
79,0.2525469,0.3445811,"('wavering', 'unwavering')",0.5553616,0.6326544,0.4039543,0.4886178,0.0846635
80,-0.44912896,-0.6171985,"('dominated', 'dominating')",-0.7255384,-0.777409,-0.5873337,-0.6973038,-0.1099701
81,-1.6740773,-1.8745337,"('submissive', 'aggressive')",-0.99402845,-0.9323605,-1.3340528,-1.403447,-0.0693942
82,-0.13926096,-0.1379467,"('poor', 'rich')",5.9278584,6.055703,2.8942988,2.9588783,0.0645795
83,0.47473797,0.4141489,"('powerless', 'powerful')",-0.5641099,-0.6371133,-0.044686,-0.1114822,-0.0667962
84,0.43851092,0.3387743,"('inferior', 'superior')",0.66528565,0.6920272,0.5518983,0.5154008,-0.0364975
85,1.85831,2.0218976,"('insignificant', 'prestigious')",0.64788896,0.7463238,1.2530994,1.3841107,0.1310113
86,0.45102796,0.41802785,"('uninfluential', 'influential')",-0.07505281,-0.12441919,0.1879876,0.1468043,-0.0411833
87,0.3037852,0.23242125,"('unsuccessful', 'successful')",1.048036,1.117118,0.6759106,0.6747696,-0.001141
88,0.5950285,0.4518688,"('low', 'eminent')",0.3215006,0.29818615,0.4582646,0.3750275,-0.0832371
