,assurant_male,assurant_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5774164,-1.6489947,"('unsociable', 'sociable')",-0.33729792,-0.4616102,-0.9573572,-1.0553024,-0.0979452
1,-1.959909,-2.0272865,"('unfriendly', 'friendly')",2.1351542,2.0463123,0.0876226,0.0095129,-0.0781097
2,1.0349741,1.0846816,"('unlikable', 'likable')",0.46259665,0.5248301,0.7487854,0.8047559,0.0559705
3,-1.2189081,-1.1179488,"('repellent', 'pleasant')",-0.11977838,-0.07564448,-0.6693432,-0.5967966,0.0725466
4,-0.39526314,-0.43242776,"('disliked', 'liked')",-6.11203,-6.277343,-3.2536466,-3.3548853,-0.1012387
5,-0.77099633,-0.8104743,"('distant', 'outgoing')",0.16440567,0.101217955,-0.3032953,-0.3546281,-0.0513328
6,-0.6851592,-0.70698273,"('distant', 'open')",0.7187295,0.6076965,0.0167851,-0.0496431,-0.0664282
7,-0.7645147,-0.73976517,"('insensitive', 'sensitive')",0.52212995,0.5467394,-0.1211924,-0.0965129,0.0246795
8,-1.1002103,-1.1178515,"('unaffectionate', 'affectionate')",1.2272687,1.114871,0.0635292,-0.0014902,-0.0650194
9,-1.6078535,-1.6337844,"('unaffectionate', 'caring')",1.1882416,1.1406226,-0.209806,-0.2465809,-0.0367749
10,-1.0325675,-0.9839786,"('unsympathetic', 'sympathetic')",-0.50819355,-0.5387076,-0.7703805,-0.7613431,0.0090374
11,-1.368836,-1.3271234,"('unhelpful', 'helpful')",1.3061769,1.390056,-0.0313296,0.0314663,0.0627959
12,-1.3734276,-1.2887098,"('unsupportive', 'supportive')",-1.7974117,-1.8078198,-1.5854197,-1.5482647,0.037155
13,-0.9251663,-0.9211849,"('impolite', 'polite')",-0.9529378,-0.90733665,-0.939052,-0.9142607,0.0247913
14,-0.3479799,-0.36653617,"('antisocial', 'social')",-0.7315407,-0.7443986,-0.5397603,-0.5554674,-0.0157071
15,0.0227664,-0.09461379,"('boring', 'funny')",0.5484645,0.490255,0.2856154,0.1978206,-0.0877948
16,-0.38152698,-0.36947125,"('unpopular', 'popular')",0.49721485,0.47219938,0.0578439,0.0513641,-0.0064798
17,-0.094672374,-0.097206146,"('nasty', 'nice')",-0.2990644,-0.24944909,-0.1968684,-0.1733276,0.0235408
