,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0146217,-1.1618861,"('unsociable', 'sociable')",0.81714326,0.64204985,-0.671002,-0.8158873,-0.2894935,-0.4452412,-0.1557477
1,-1.9047928,-2.0696507,"('unfriendly', 'friendly')",0.44800016,0.2477996,1.7926564,1.6983653,0.1119546,-0.0411619,-0.1531165
2,0.7353414,0.74606967,"('unlikable', 'likable')",1.0405399,1.0737077,0.70245117,0.78586787,0.8261108,0.8685484,0.0424376
3,-0.22823654,-0.19494477,"('repellent', 'pleasant')",1.1422893,1.2821995,0.22565643,0.2440899,0.379903,0.4437815,0.0638785
4,-0.29130384,-0.33180314,"('disliked', 'liked')",-0.36069286,-0.41831923,-5.8468037,-5.824135,-2.1662668,-2.1914191,-0.0251523
5,-1.305568,-1.2967138,"('distant', 'outgoing')",-0.719604,-0.5687144,-0.1468112,-0.073060274,-0.7239944,-0.6461628,0.0778316
6,-1.6041107,-1.5950907,"('distant', 'open')",-1.4639374,-1.3533403,0.1495855,0.22933048,-0.9728208,-0.9063668,0.066454
7,0.21842323,0.2234984,"('insensitive', 'sensitive')",1.2890692,1.3157284,0.8662173,0.91057426,0.7912366,0.8166003,0.0253637
8,-1.1452712,-1.2735447,"('unaffectionate', 'affectionate')",-0.8478413,-0.9082718,0.8666772,0.80975944,-0.3754784,-0.4573524,-0.081874
9,-1.2889684,-1.4232568,"('unaffectionate', 'caring')",0.6080742,0.57289356,1.1457629,1.1374806,0.1549562,0.0957058,-0.0592504
10,-0.9326636,-0.9851319,"('unsympathetic', 'sympathetic')",0.4416074,0.3831038,-0.5722102,-0.5498823,-0.3544221,-0.3839701,-0.029548
11,-0.23514591,-0.19420396,"('unhelpful', 'helpful')",1.3206582,1.3069199,1.7436621,1.8646795,0.9430582,0.9924652,0.049407
12,-0.36119148,-0.3725425,"('unsupportive', 'supportive')",1.2327043,1.2775359,-1.6113601,-1.5189606,-0.2466158,-0.2046557,0.0419601
13,-0.10340041,-0.10173272,"('impolite', 'polite')",0.26468194,0.20681384,-0.49283403,-0.55016446,-0.1105175,-0.1483611,-0.0378436
14,0.51848954,0.5784245,"('antisocial', 'social')",1.3733127,1.4080929,-0.5974683,-0.6648884,0.4314446,0.440543,0.0090984
15,-0.058634795,-0.118519984,"('boring', 'funny')",-0.845435,-0.90522474,0.61493754,0.5645937,-0.0963774,-0.1530503,-0.0566729
16,-0.5171666,-0.52725595,"('unpopular', 'popular')",-0.26250082,-0.2761731,0.48965678,0.5301329,-0.0966702,-0.0910987,0.0055715
17,-0.13729219,-0.034443878,"('nasty', 'nice')",-0.037286565,0.11404547,-0.306074,-0.21627761,-0.1602176,-0.0455587,0.1146589
18,-0.79623127,-0.80008155,"('disagreeable', 'welcoming')",-0.34478444,-0.30408448,-0.368217,-0.33879226,-0.5030776,-0.4809861,0.0220915
19,-1.1905028,-1.1600986,"('inhospitable', 'hospitable')",-1.557487,-1.4358643,0.1637803,0.27190015,-0.8614031,-0.7746876,0.0867155
20,-0.23117767,-0.21418302,"('rough', 'thoughtful')",0.12462386,0.22432335,0.7098333,0.676518,0.2010932,0.2288861,0.0277929
21,0.44083548,0.45642227,"('immoral', 'moral')",1.3719577,1.351754,-0.51440233,-0.4156972,0.432797,0.4641597,0.0313627
22,-0.2265133,-0.21274723,"('untrustworthy', 'trustworthy')",0.31176987,0.27075458,-0.8151202,-0.82427317,-0.2432879,-0.2554219,-0.012134
23,-0.7039814,-0.79319775,"('insincere', 'sincere')",1.6990503,1.6049356,5.537105,5.485499,2.1773914,2.099079,-0.0783124
24,0.18111825,0.1623595,"('dishonest', 'honest')",0.61291015,0.5520375,0.69930214,0.65732116,0.4977768,0.4572394,-0.0405374
25,-0.24035753,-0.26895684,"('egoistic', 'altruistic')",0.41249216,0.38638252,1.648369,1.6174163,0.6068345,0.5782806,-0.0285539
26,-0.495313,-0.6615418,"('hardhearted', 'benevolent')",0.90916634,0.810795,1.4315364,1.2906746,0.6151299,0.4799759,-0.135154
27,-1.0551108,-1.0534089,"('hardhearted', 'softhearted')",0.24996653,0.3434746,1.6264502,1.5603025,0.2737686,0.2834561,0.0096875
28,-0.53099847,-0.66829103,"('disloyal', 'loyal')",0.30572495,0.093145825,0.7840639,0.6925051,0.1862634,0.03912,-0.1471434
29,-0.62261295,-0.6183002,"('unfair', 'fair')",0.023192279,0.07049555,-0.25741494,-0.40678045,-0.2856119,-0.318195,-0.0325831
30,0.08143296,0.04831423,"('intolerant', 'tolerant')",1.9457413,1.8996954,1.0652229,1.0401984,1.0307991,0.9960694,-0.0347297
31,-1.4550698,-1.3891878,"('evil', 'good')",-1.2218668,-1.20465,-0.648248,-0.690015,-1.1083949,-1.0946176,0.0137773
32,-0.30330163,-0.4538568,"('unkind', 'kind')",0.8128224,0.7030845,1.0463324,0.8980584,0.5186177,0.3824287,-0.136189
33,0.34541073,0.23418337,"('wrong', 'right')",0.5752111,0.53681976,-0.32669598,-0.4443083,0.1979753,0.1088983,-0.089077
