,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.080283,-2.1409023,"('unsociable', 'sociable')",-0.1925392,-0.27294368,-0.5864368,-0.6765379,-0.9530863,-1.030128,-0.0770417
1,-1.6646558,-1.8478038,"('unfriendly', 'friendly')",0.9940673,0.8686571,2.097487,1.9227569,0.4756328,0.3145367,-0.1610961
2,0.3325396,0.3873382,"('unlikable', 'likable')",0.8069085,0.8568939,0.6613138,0.7641628,0.6002539,0.6694649,0.069211
3,-1.5910487,-1.5596445,"('repellent', 'pleasant')",-0.705045,-0.5421973,0.23027904,0.27200928,-0.6886049,-0.6099441,0.0786608
4,0.9134928,0.8831505,"('disliked', 'liked')",-0.3694211,-0.39972273,-6.1798806,-6.3495874,-1.878603,-1.9553865,-0.0767835
5,1.0409518,0.9783174,"('distant', 'outgoing')",0.977606,0.9105254,-0.19475761,-0.16218205,0.6079334,0.5755536,-0.0323798
6,0.9693785,0.92359865,"('distant', 'open')",0.9322619,0.8638329,0.6705847,0.6627759,0.8574084,0.8167357,-0.0406727
7,-2.0902715,-2.081675,"('insensitive', 'sensitive')",-0.34945443,-0.27541432,0.49174002,0.48450345,-0.6493286,-0.6241953,0.0251333
8,0.21010332,0.07309549,"('unaffectionate', 'affectionate')",1.2074198,1.1713005,0.99688697,0.8607437,0.8048034,0.7017132,-0.1030902
9,-0.28178835,-0.44369286,"('unaffectionate', 'caring')",1.7620769,1.6884727,1.0457764,0.9723944,0.8420216,0.7390581,-0.1029635
10,-3.132522,-3.1307998,"('unsympathetic', 'sympathetic')",-0.9995898,-0.94463295,-0.3598703,-0.42230237,-1.4973275,-1.499245,-0.0019175
11,-2.1415854,-2.1469097,"('unhelpful', 'helpful')",-0.72893155,-0.74492776,1.3704267,1.4780045,-0.50003,-0.4712777,0.0287523
12,-1.3937036,-1.4020281,"('unsupportive', 'supportive')",0.52869546,0.56095415,-1.757785,-1.774338,-0.8742644,-0.871804,0.0024604
13,-2.0687113,-2.0740213,"('impolite', 'polite')",-1.0793099,-1.1112174,-0.71504813,-0.67995703,-1.2876898,-1.2883986,-0.0007088
14,-2.0581377,-1.9675257,"('antisocial', 'social')",-0.37589964,-0.32006967,-0.9649089,-0.9674218,-1.132982,-1.0850057,0.0479763
15,0.27810198,0.18297508,"('boring', 'funny')",0.68083125,0.55220896,0.35240793,0.3737365,0.4371137,0.3696402,-0.0674735
16,0.8430456,0.83211005,"('unpopular', 'popular')",-0.50924945,-0.4743453,0.6668189,0.6007045,0.3335384,0.3194898,-0.0140486
17,-0.2886748,-0.20726357,"('nasty', 'nice')",-0.5676394,-0.51719946,-0.7200351,-0.59778285,-0.5254498,-0.4407486,0.0847012
18,-0.7013633,-0.6941079,"('disagreeable', 'welcoming')",-0.68040806,-0.6259586,-0.41742712,-0.43962654,-0.5997328,-0.5865643,0.0131685
19,0.116085276,0.17235373,"('inhospitable', 'hospitable')",0.2852382,0.35692066,0.059047073,0.17869987,0.1534569,0.2359914,0.0825345
20,-0.82193965,-0.77055544,"('rough', 'thoughtful')",0.44410655,0.5879845,1.340088,1.2570184,0.3207516,0.3581492,0.0373976
21,-2.0219576,-2.0115418,"('immoral', 'moral')",-0.9189318,-0.88613844,-1.0309966,-1.0044953,-1.323962,-1.3007251,0.0232369
22,-1.3957021,-1.3904287,"('untrustworthy', 'trustworthy')",-1.5707904,-1.5890257,-0.9114069,-0.9237643,-1.2926332,-1.3010729,-0.0084397
23,-2.5798671,-2.6685162,"('insincere', 'sincere')",-0.23994823,-0.23977087,5.2990212,5.2666864,0.8264019,0.7861331,-0.0402688
24,-1.625565,-1.6635523,"('dishonest', 'honest')",-0.114224404,-0.11782367,0.66649765,0.63465345,-0.3577639,-0.3822409,-0.024477
25,0.69814515,0.6387994,"('egoistic', 'altruistic')",1.6282425,1.5873907,1.5414877,1.4586672,1.2892918,1.2282858,-0.061006
26,-0.5988178,-0.6848304,"('hardhearted', 'benevolent')",1.5886399,1.5104357,1.4746749,1.3515184,0.821499,0.7257078,-0.0957912
27,-0.9913651,-1.0393665,"('hardhearted', 'softhearted')",-0.21373871,-0.26280075,1.5798415,1.4382639,0.1249126,0.0453656,-0.079547
28,-1.8325069,-1.9566349,"('disloyal', 'loyal')",-0.31522003,-0.44529727,0.63173616,0.4940332,-0.5053303,-0.6359663,-0.130636
