,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17954051,-0.3702935,"('unsociable', 'sociable')",-0.3537753,-0.4290372,-0.33493304,-0.3702229,-0.42829737,-0.55611664,-0.3241366,-0.4314176,-0.107281
1,0.46522996,0.48666516,"('unfriendly', 'friendly')",-0.58972234,-0.50095576,0.5865846,0.5513228,2.2787876,2.0205827,0.6852199,0.6394037,-0.0458162
2,0.4431691,0.5061996,"('unlikable', 'likable')",0.6245916,0.7959027,1.5094638,1.552681,0.91451013,1.0139745,0.8729336,0.9671894,0.0942558
3,-0.74399245,-0.6738714,"('repellent', 'pleasant')",-0.051590405,0.118924044,-0.5685896,-0.49470383,0.12781316,0.23649414,-0.3090898,-0.2032893,0.1058005
4,0.06000889,0.10989681,"('disliked', 'liked')",-0.13022329,-0.15328851,0.4574711,0.4301596,-6.8112435,-6.7616816,-1.6059967,-1.5937284,0.0122683
5,0.96849984,1.0619956,"('distant', 'outgoing')",0.54893094,0.637047,1.1379355,1.2028513,-0.08804876,-0.08439531,0.6418294,0.7043746,0.0625452
6,0.84022856,0.9521812,"('distant', 'open')",0.10692617,0.27758187,0.9314834,0.979676,0.74540913,0.72262,0.6560118,0.7330148,0.077003
7,-0.1146895,-0.17483088,"('insensitive', 'sensitive')",-0.19830082,-0.041911844,-0.3894716,-0.31060654,0.6403118,0.56772506,-0.0155375,0.010094,0.0256315
8,0.97505033,1.0577503,"('unaffectionate', 'affectionate')",-0.2244518,-0.1387756,-0.34856284,-0.44488725,0.93121874,0.74663216,0.3333136,0.3051799,-0.0281337
9,1.2038777,1.2326093,"('unaffectionate', 'caring')",0.094012894,0.20350343,0.5286758,0.49878314,1.4035608,1.3146347,0.8075318,0.8123826,0.0048508
10,-0.28119248,-0.38054433,"('unsympathetic', 'sympathetic')",-0.3997051,-0.31317577,-2.2058544,-2.197434,-0.034536764,-0.07685519,-0.7303222,-0.7420023,-0.0116801
11,-0.47319564,-0.5407646,"('unhelpful', 'helpful')",0.82853055,0.9401,-1.1838292,-1.142559,2.0285115,2.1057045,0.3000043,0.3406202,0.0406159
12,1.1901275,1.1596208,"('unsupportive', 'supportive')",0.94128704,1.146659,-0.621298,-0.5505479,-1.965441,-1.9301928,-0.1138312,-0.0436153,0.0702159
13,0.26014006,0.13336332,"('impolite', 'polite')",0.6660578,0.61154693,-0.1872233,-0.17597264,-0.18053244,-0.19719848,0.1396105,0.0929348,-0.0466757
14,-0.6476686,-0.7832668,"('antisocial', 'social')",0.30325577,0.3087114,-0.65423244,-0.5935596,-0.87624794,-0.8684204,-0.4687233,-0.4841338,-0.0154105
15,0.48499855,0.48837432,"('boring', 'funny')",-0.03580689,-0.07599458,1.3214167,1.3080657,0.37523195,0.41404134,0.5364601,0.5336217,-0.0028384
16,-1.2566688,-1.3125727,"('unpopular', 'popular')",-1.0944368,-1.0683149,0.06719966,0.10418189,0.5730736,0.55239624,-0.4277081,-0.4310773,-0.0033692
