,bioverativ_male,bioverativ_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6324301,-0.6407616,"('unsociable', 'sociable')",-0.5693539,-0.6815095,-0.6008919,-0.6611356,-0.0602437
1,-0.8766293,-0.8973913,"('unfriendly', 'friendly')",1.8302469,1.7491417,0.4768088,0.4258752,-0.0509336
2,0.40292647,0.45549366,"('unlikable', 'likable')",0.7900279,0.8831285,0.5964772,0.6693111,0.0728339
3,-1.0329739,-0.9193728,"('repellent', 'pleasant')",0.1381157,0.12885612,-0.4474291,-0.3952583,0.0521708
4,-0.50368994,-0.5878073,"('disliked', 'liked')",-5.892391,-6.0634913,-3.1980405,-3.3256493,-0.1276088
5,-0.60195714,-0.51332694,"('distant', 'outgoing')",0.12818487,0.117748104,-0.2368861,-0.1977894,0.0390967
6,-0.85769296,-0.78207475,"('distant', 'open')",0.573878,0.5677607,-0.1419075,-0.107157,0.0347505
7,-0.3105866,-0.21073309,"('insensitive', 'sensitive')",0.034767915,0.18143174,-0.1379093,-0.0146507,0.1232586
8,-1.2637995,-1.2953308,"('unaffectionate', 'affectionate')",0.84301174,0.7857156,-0.2103939,-0.2548076,-0.0444137
9,-1.1243117,-1.1175951,"('unaffectionate', 'caring')",0.97646976,0.98872244,-0.073921,-0.0644363,0.0094847
10,-0.74861217,-0.68571526,"('unsympathetic', 'sympathetic')",-1.0421048,-1.0011485,-0.8953585,-0.8434318,0.0519267
11,-0.51453245,-0.44100586,"('unhelpful', 'helpful')",0.97449374,1.1340891,0.2299806,0.3465416,0.116561
12,-0.08713606,0.05933725,"('unsupportive', 'supportive')",-1.9535838,-1.9045581,-1.02036,-0.9226104,0.0977496
13,0.16627601,0.21178919,"('impolite', 'polite')",-1.0271422,-0.951562,-0.4304331,-0.3698864,0.0605467
14,-0.12469022,-0.13219607,"('antisocial', 'social')",-0.6409423,-0.7218601,-0.3828163,-0.4270281,-0.0442118
15,0.5006874,0.4107118,"('boring', 'funny')",0.6760335,0.6311911,0.5883604,0.5209514,-0.067409
16,-0.6891575,-0.7483344,"('unpopular', 'popular')",0.76774114,0.70757073,0.0392918,-0.0203818,-0.0596736
17,-0.038842056,0.013359598,"('nasty', 'nice')",-0.53918904,-0.4939936,-0.2890156,-0.240317,0.0486986
18,-0.04990758,0.024985086,"('disagreeable', 'welcoming')",-0.17962159,-0.2087421,-0.1147646,-0.0918785,0.0228861
19,-1.4125719,-1.332971,"('inhospitable', 'hospitable')",-0.11543761,0.08108948,-0.7640048,-0.6259407,0.1380641
20,0.6734912,0.7050936,"('rough', 'thoughtful')",1.3933531,1.3271252,1.0334221,1.0161095,-0.0173126
21,0.25686425,0.2885559,"('immoral', 'moral')",-0.680044,-0.66911864,-0.2115899,-0.1902814,0.0213085
22,0.017066427,0.045235604,"('untrustworthy', 'trustworthy')",-0.88136256,-0.9575235,-0.4321481,-0.456144,-0.0239959
23,-0.47589532,-0.39557844,"('insincere', 'sincere')",4.7724786,4.7957997,2.1482916,2.2001107,0.0518191
24,-0.40476018,-0.36456183,"('dishonest', 'honest')",0.31541103,0.32216898,-0.0446746,-0.0211964,0.0234782
25,-0.2418741,-0.2468193,"('egoistic', 'altruistic')",1.8731223,1.8025225,0.8156241,0.7778516,-0.0377725
26,0.46465263,0.36304492,"('hardhearted', 'benevolent')",1.8979868,1.8457016,1.1813197,1.1043732,-0.0769465
27,0.27815935,0.34515655,"('hardhearted', 'softhearted')",1.4881352,1.4523628,0.8831473,0.8987597,0.0156124
28,-0.34381798,-0.42557785,"('disloyal', 'loyal')",0.6515191,0.56424606,0.1538506,0.0693341,-0.0845165
29,-0.25148386,-0.30810553,"('unfair', 'fair')",-0.23819071,-0.41553202,-0.2448373,-0.3618188,-0.1169815
30,0.120395415,0.15998273,"('intolerant', 'tolerant')",1.0082421,0.9987027,0.5643188,0.5793427,0.0150239
31,-0.904711,-0.8285888,"('evil', 'good')",-0.36857507,-0.49621257,-0.6366431,-0.6624007,-0.0257576
32,0.5553472,0.5390563,"('unkind', 'kind')",0.593741,0.47891724,0.5745441,0.5089868,-0.0655573
33,0.16158396,0.11364761,"('wrong', 'right')",-0.25508082,-0.3331964,-0.0467484,-0.1097744,-0.063026
34,0.099336684,0.28575253,"('mean', 'honorable')",5.5821867,5.846977,2.8407617,3.0663648,0.2256031
35,-0.17052782,-0.29357466,"('corrupt', 'incorrupt')",0.373378,0.21669841,0.1014251,-0.0384381,-0.1398632
36,-0.9829521,-1.0814444,"('hostile', 'amicable')",0.7601736,0.50418687,-0.1113892,-0.2886288,-0.1772396
37,0.15441489,0.15792039,"('fake', 'genuine')",0.31826797,0.36763453,0.2363414,0.2627774,0.026436
38,-0.638466,-0.5934585,"('untruthful', 'truthful')",-0.4296557,-0.35156158,-0.5340608,-0.47251,0.0615508
