,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1751637,-1.235666,"('unsociable', 'sociable')",-3.7331808,-3.7737331,-1.8386695,-1.9382108,0.3527368,0.25579327,-0.38295048,-0.48573387,-1.3554455,-1.4355103,-0.0800648
1,-0.5213213,-0.66619897,"('unfriendly', 'friendly')",-1.5097138,-1.6397691,-0.034040935,-0.21162319,1.7327055,1.703221,2.505103,2.3287566,0.4345466,0.3028773,-0.1316693
2,0.33761588,0.4317164,"('unlikable', 'likable')",0.74309635,0.80385613,0.35862845,0.44534466,0.6483946,0.76208436,0.6057374,0.70718133,0.5386945,0.6300366,0.0913421
3,-0.15675631,-0.07550053,"('repellent', 'pleasant')",-1.3663943,-1.251245,-1.8381487,-1.7202426,-0.30197194,-0.21477759,-0.10667338,-0.13105816,-0.7539889,-0.6785647,0.0754242
4,-0.90847725,-0.9392998,"('disliked', 'liked')",1.2109123,1.2371242,0.32626796,0.29175434,-1.2507322,-1.2819645,-6.404305,-6.4499598,-1.4052669,-1.4284691,-0.0232022
5,-0.16627489,-0.2120419,"('distant', 'outgoing')",0.9049539,0.92381847,1.0638435,1.0525728,0.018430315,0.06560886,0.12967786,0.16751999,0.3901261,0.3994956,0.0093695
6,-0.35918066,-0.39201242,"('distant', 'open')",2.3116467,2.291623,1.0219712,1.032413,-0.03527887,0.028214179,0.6569919,0.6289146,0.7192301,0.7178305,-0.0013996
7,-0.100566685,-0.055871066,"('insensitive', 'sensitive')",-1.7123194,-1.7271045,-1.1647872,-1.1154262,-0.020545058,0.03756509,0.46279326,0.4693635,-0.5070849,-0.4782947,0.0287902
8,-1.1390136,-1.2476937,"('unaffectionate', 'affectionate')",-0.7149566,-0.8284747,0.49967754,0.39018902,0.55214685,0.51809627,0.7635826,0.69477814,-0.0077127,-0.094621,-0.0869083
9,-0.4664386,-0.61210734,"('unaffectionate', 'caring')",-1.2732729,-1.3954293,0.5014215,0.43468338,1.2370917,1.2279181,1.3007259,1.2676345,0.2599055,0.1845399,-0.0753656
10,-1.8117658,-1.7610873,"('unsympathetic', 'sympathetic')",-3.59903,-3.6272097,-3.003129,-2.9514985,-0.5288307,-0.496203,-0.7821328,-0.87939626,-1.9449778,-1.9430792,0.0018986
11,-0.5475224,-0.48715803,"('unhelpful', 'helpful')",-2.6133013,-2.6827738,-1.3657802,-1.2682039,-0.023405928,0.06905991,1.3785682,1.4087998,-0.6342884,-0.5920552,0.0422332
12,-0.87196416,-0.77132505,"('unsupportive', 'supportive')",-1.5768284,-1.6030083,-0.8096092,-0.6771467,0.159543,0.2759381,-1.7970452,-1.7497357,-0.9791807,-0.9050555,0.0741252
13,-0.1326022,-0.112718,"('impolite', 'polite')",-2.6776798,-2.6774442,-2.3331027,-2.2708066,-0.6236334,-0.7085579,-0.6352381,-0.63762295,-1.2804513,-1.28143,-0.0009787
14,-0.9371933,-0.8616916,"('antisocial', 'social')",-3.1973436,-3.1398485,-1.7271544,-1.6825535,0.560257,0.4226364,-1.0059206,-0.93682605,-1.261471,-1.2396566,0.0218144
