,bj_male,bj_female,tuple,services_male,services_female,co_male,co_female,average_male,average_female,female-male
0,-0.2184098,-0.46310297,"('unsociable', 'sociable')",1.2104511,1.029037,0.49400318,0.3208974,0.4953482,0.2956105,-0.1997377
1,-0.98812085,-1.1575059,"('unfriendly', 'friendly')",0.5514885,0.47537345,1.5600626,1.5317147,0.3744768,0.2831941,-0.0912827
2,1.3705165,1.3960084,"('unlikable', 'likable')",1.6711597,1.7667463,0.65821147,0.80743337,1.2332959,1.323396,0.0901001
3,0.106790155,0.18268485,"('repellent', 'pleasant')",-0.35412973,-0.19001877,0.6183806,0.6584935,0.1236803,0.2170532,0.0933729
4,0.95770144,0.9382852,"('disliked', 'liked')",0.8371286,0.73736066,-6.9797363,-6.979224,-1.728302,-1.7678595,-0.0395575
5,0.11866608,0.1824932,"('distant', 'outgoing')",0.38934973,0.52818084,-0.7217959,-0.5665214,-0.07126,0.0480509,0.1193109
6,0.05126242,0.12956068,"('distant', 'open')",0.19196041,0.32264158,-0.33982906,-0.22948399,-0.0322021,0.0742394,0.1064415
7,0.035397522,0.037044503,"('insensitive', 'sensitive')",0.24710745,0.2816293,0.7091726,0.71087575,0.3305592,0.3431832,0.012624
8,-0.40514064,-0.43782774,"('unaffectionate', 'affectionate')",0.24148163,0.2727865,0.90142965,0.84075844,0.2459236,0.2252391,-0.0206845
9,-0.106463656,-0.19310164,"('unaffectionate', 'caring')",1.2897025,1.3017616,1.5107073,1.4703573,0.897982,0.8596724,-0.0383096
10,-0.6872105,-0.8006534,"('unsympathetic', 'sympathetic')",0.10218172,0.18291327,0.46043965,0.4258653,-0.0415297,-0.0639583,-0.0224286
11,0.42782095,0.37702805,"('unhelpful', 'helpful')",1.6599127,1.7044914,2.3414903,2.3945038,1.476408,1.4920077,0.0155997
12,0.6958806,0.8149597,"('unsupportive', 'supportive')",1.3030181,1.5321175,-1.6658655,-1.6461732,0.1110111,0.2336346,0.1226235
13,-0.21316585,-0.20427741,"('impolite', 'polite')",0.6754916,0.7975179,0.16946544,0.1293556,0.2105971,0.2408654,0.0302683
14,-0.07390694,-0.09079234,"('antisocial', 'social')",1.291869,1.2891885,0.14517899,0.11478705,0.4543804,0.4377278,-0.0166526
15,1.3167944,1.1676047,"('boring', 'funny')",0.89235526,0.68750405,0.26871765,0.29644874,0.8259557,0.7171858,-0.1087699
16,0.25866958,0.10049005,"('unpopular', 'popular')",-0.048612867,-0.09615234,0.26830545,0.15076333,0.1594541,0.0517003,-0.1077538
17,0.25848797,0.28539753,"('nasty', 'nice')",0.44594303,0.5032204,-0.25089505,-0.21317303,0.1511786,0.191815,0.0406364
18,-0.8134142,-0.7501559,"('disagreeable', 'welcoming')",-0.15342483,-0.031330824,-1.0672241,-1.0270522,-0.6780211,-0.6028463,0.0751748
19,0.65447843,0.6799321,"('inhospitable', 'hospitable')",0.30959278,0.34456238,-0.5165997,-0.4040549,0.1491572,0.2068132,0.057656
20,-0.8555748,-0.7760158,"('rough', 'thoughtful')",-0.3508562,-0.27430183,0.53090966,0.5510697,-0.2251738,-0.166416,0.0587578
21,-0.2739342,-0.27932003,"('immoral', 'moral')",0.3942242,0.5049356,-0.5385731,-0.47071758,-0.1394277,-0.0817007,0.057727
22,0.40070865,0.426304,"('untrustworthy', 'trustworthy')",0.78999543,0.7716342,0.13496563,0.17343625,0.4418899,0.4571248,0.0152349
23,-0.23668596,-0.318193,"('insincere', 'sincere')",1.0854502,1.0203806,6.2135797,6.151985,2.3541145,2.2847242,-0.0693903
24,0.31432512,0.29312646,"('dishonest', 'honest')",0.58075005,0.640299,1.260368,1.2195241,0.7184811,0.7176499,-0.0008312
25,-0.41489124,-0.52017397,"('egoistic', 'altruistic')",0.85337037,0.7555496,0.9523394,0.89905745,0.4636062,0.3781443,-0.0854619
26,-0.060695607,-0.13126655,"('hardhearted', 'benevolent')",1.6348346,1.6323527,1.5593591,1.5608805,1.0444994,1.0206556,-0.0238438
27,-0.36782894,-0.3140651,"('hardhearted', 'softhearted')",0.6292566,0.74427235,1.02302,0.8366669,0.4281492,0.4222914,-0.0058578
28,-0.41474155,-0.5786321,"('disloyal', 'loyal')",0.61033255,0.47157127,1.3563606,1.2938089,0.5173172,0.3955827,-0.1217345
29,-0.04826778,-0.020774305,"('unfair', 'fair')",-0.511784,-0.5648413,-0.7402932,-0.76430076,-0.4334483,-0.4499721,-0.0165238
30,0.3231072,0.2938839,"('intolerant', 'tolerant')",0.88530743,0.9001219,0.65278727,0.6887566,0.6204007,0.6275875,0.0071868
