,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.76688,-0.82660484,"('unsociable', 'sociable')",-0.04185703,-0.24569604,-0.4043685,-0.5361505,-0.131782
1,-1.6434052,-1.7387222,"('unfriendly', 'friendly')",1.4088737,1.2502977,-0.1172658,-0.2442123,-0.1269465
2,0.40281603,0.44067496,"('unlikable', 'likable')",0.9059079,0.8860207,0.654362,0.6633478,0.0089858
3,-0.19144802,-0.072074056,"('repellent', 'pleasant')",0.6785226,0.71553797,0.2435373,0.321732,0.0781947
4,-0.47745788,-0.5428533,"('disliked', 'liked')",-6.021824,-6.2047706,-3.2496409,-3.373812,-0.1241711
5,-1.7280725,-1.7695297,"('distant', 'outgoing')",-0.7057153,-0.7283628,-1.2168939,-1.2489462,-0.0320523
6,-1.9909244,-2.0284882,"('distant', 'open')",-0.5793522,-0.61317647,-1.2851382,-1.3208323,-0.0356941
7,-0.1956966,-0.14946754,"('insensitive', 'sensitive')",0.04263149,0.0071185688,-0.0765326,-0.0711745,0.0053581
8,-0.93264824,-1.0295542,"('unaffectionate', 'affectionate')",0.58921695,0.5380345,-0.1717156,-0.2457599,-0.0740443
9,-1.3485504,-1.4418551,"('unaffectionate', 'caring')",0.65355253,0.6067639,-0.347499,-0.4175456,-0.0700466
10,-0.9131524,-0.878055,"('unsympathetic', 'sympathetic')",-0.8626636,-0.9068687,-0.887908,-0.8924618,-0.0045538
11,-0.23126623,-0.23095791,"('unhelpful', 'helpful')",1.3104324,1.3486338,0.5395831,0.558838,0.0192549
12,-0.92971706,-0.8490282,"('unsupportive', 'supportive')",-2.2529812,-2.325876,-1.5913491,-1.5874522,0.0038969
13,-0.40059122,-0.37353626,"('impolite', 'polite')",-1.0866241,-1.08978,-0.7436077,-0.7316581,0.0119496
14,0.4043705,0.4536486,"('antisocial', 'social')",0.30992094,0.19806461,0.3571457,0.3258566,-0.0312891
15,0.6572879,0.506901,"('boring', 'funny')",0.24316993,0.2029148,0.4502289,0.3549079,-0.095321
16,-0.52147657,-0.51561254,"('unpopular', 'popular')",0.517735,0.49210596,-0.0018708,-0.0117533,-0.0098825
17,-0.31960753,-0.29844752,"('nasty', 'nice')",-0.5859638,-0.53661364,-0.4527857,-0.4175306,0.0352551
18,-0.6838255,-0.68242747,"('disagreeable', 'welcoming')",-0.39192003,-0.50638527,-0.5378728,-0.5944064,-0.0565336
19,-1.5638794,-1.6088986,"('inhospitable', 'hospitable')",-0.68861943,-0.6621356,-1.1262494,-1.1355171,-0.0092677
20,0.2631494,0.35390162,"('rough', 'thoughtful')",0.7383481,0.73177826,0.5007488,0.5428399,0.0420911
21,0.23210824,0.22879319,"('immoral', 'moral')",-0.34991866,-0.40178534,-0.0589052,-0.0864961,-0.0275909
22,-0.12167505,-0.10636763,"('untrustworthy', 'trustworthy')",-0.81673735,-0.92580074,-0.4692062,-0.5160842,-0.046878
23,-0.64965415,-0.7050054,"('insincere', 'sincere')",5.2050233,5.219524,2.2776847,2.2572594,-0.0204253
24,-0.4162024,-0.47930107,"('dishonest', 'honest')",0.3572137,0.33902767,-0.0294943,-0.0701367,-0.0406424
25,-0.45400804,-0.46846697,"('egoistic', 'altruistic')",1.3115575,1.2833238,0.4287747,0.4074284,-0.0213463
26,0.10395326,0.07378863,"('hardhearted', 'benevolent')",1.8767354,1.8329531,0.9903443,0.9533709,-0.0369734
27,-0.061097037,0.030901136,"('hardhearted', 'softhearted')",0.78854984,0.7135142,0.3637264,0.3722077,0.0084813
28,-0.2466487,-0.33120093,"('disloyal', 'loyal')",1.0881714,0.9900016,0.4207613,0.3294004,-0.0913609
29,-0.5939695,-0.59300876,"('unfair', 'fair')",-0.4798348,-0.65234137,-0.5369022,-0.6226751,-0.0857729
30,0.40728673,0.36365548,"('intolerant', 'tolerant')",1.060313,0.98827875,0.7337999,0.6759671,-0.0578328
31,-0.912954,-0.8626599,"('evil', 'good')",-0.49060544,-0.5621021,-0.7017797,-0.712381,-0.0106013
32,-0.3164547,-0.3715893,"('unkind', 'kind')",0.4250976,0.24868529,0.0543215,-0.061452,-0.1157735
33,-0.08789237,-0.17732817,"('wrong', 'right')",-0.64622873,-0.6941827,-0.3670605,-0.4357554,-0.0686949
34,-0.23518983,-0.1251837,"('mean', 'honorable')",5.312688,5.548995,2.538749,2.7119057,0.1731567
35,-0.44003913,-0.5300964,"('corrupt', 'incorrupt')",-0.28623345,-0.30477908,-0.3631363,-0.4174377,-0.0543014
36,-0.78375113,-0.8668207,"('hostile', 'amicable')",0.013586411,-0.12095642,-0.3850824,-0.4938886,-0.1088062
37,-0.018418442,0.0048410594,"('fake', 'genuine')",-0.25209898,-0.24509424,-0.1352587,-0.1201266,0.0151321
38,-1.1091481,-1.1720924,"('untruthful', 'truthful')",-0.20681602,-0.13469183,-0.6579821,-0.6533921,0.00459
39,1.6248584,1.6492516,"('exploitative', 'cooperative')",0.36679173,0.42346153,0.9958251,1.0363566,0.0405315
40,-0.09267284,-0.07634931,"('stingy', 'generous')",-1.6918508,-1.8587707,-0.8922618,-0.96756,-0.0752982
41,-0.39661723,-0.38243288,"('unforgiving', 'forgiving')",0.14591584,-0.0011893641,-0.1253507,-0.1918111,-0.0664604
42,0.4733472,0.5406959,"('unreliable', 'reliable')",-3.2389846,-3.3182788,-1.3828187,-1.3887914,-0.0059727
43,-0.72543925,-0.61408395,"('irresponsible', 'responsible')",0.033107508,0.029421838,-0.3461659,-0.292331,0.0538349
44,0.6148638,0.6179649,"('prejudiced', 'unprejudiced')",-1.3685361,-1.3373294,-0.3768362,-0.3596822,0.017154
45,-1.0661212,-0.94891566,"('incompetent', 'competent')",0.114279576,0.02019124,-0.4759208,-0.4643622,0.0115586
46,-0.2756606,-0.17784712,"('uncompetitive', 'competitive')",-0.9235001,-0.9460097,-0.5995803,-0.5619284,0.0376519
47,-0.31360358,-0.17550631,"('stupid', 'smart')",5.160286,5.3402257,2.4233413,2.5823598,0.1590185
48,-0.025653984,0.005775973,"('unintelligent', 'intelligent')",0.5629767,0.5586193,0.2686614,0.2821977,0.0135363
49,-0.12589344,0.013962071,"('unable', 'able')",-0.6175387,-0.5880202,-0.3717161,-0.2870291,0.084687
50,-0.019703351,-0.0037139915,"('clumsy', 'skillful')",-0.21200302,-0.28900525,-0.1158532,-0.1463596,-0.0305064
51,-0.9480776,-1.0036077,"('uneducated', 'educated')",0.19799694,0.07303968,-0.3750404,-0.465284,-0.0902436
52,-0.70695144,-0.8960348,"('irrational', 'rational')",0.338744,0.23838511,-0.1841037,-0.3288248,-0.1447211
53,-1.441341,-1.4523441,"('uncreative', 'creative')",0.18168052,0.06781257,-0.6298302,-0.6922657,-0.0624355
54,-0.74306965,-0.8756164,"('incapable', 'capable')",0.4475658,0.47027996,-0.1477519,-0.2026682,-0.0549163
55,0.019158607,0.0992412,"('incompetent', 'clever')",0.22771364,0.17125176,0.1234361,0.1352465,0.0118104
56,-0.11081056,-0.14260268,"('impractical', 'practical')",-0.375601,-0.43225938,-0.2432058,-0.287431,-0.0442252
57,-1.0064023,-1.0313585,"('unimaginative', 'imaginative')",-2.824601,-2.9459262,-1.9155016,-1.9886423,-0.0731407
58,-0.19489005,-0.22205944,"('undiscriminating', 'discriminating')",0.31465375,0.2160491,0.0598819,-0.0030052,-0.0628871
59,-0.72415787,-0.7443243,"('foolish', 'wise')",0.005974361,0.05537606,-0.3590918,-0.3444741,0.0146177
60,-0.070490025,0.054492734,"('inefficient', 'efficient')",-0.4250913,-0.33790693,-0.2477907,-0.1417071,0.1060836
61,-0.6269929,-0.7067071,"('illogical', 'logical')",0.48752114,0.31965637,-0.0697359,-0.1935254,-0.1237895
62,-0.019799624,0.11124742,"('incompetent', 'brilliant')",0.2695628,0.3411332,0.1248816,0.2261903,0.1013087
63,-0.99942905,-0.90639365,"('unperceptive', 'insightful')",0.28099167,0.2721936,-0.3592187,-0.3171,0.0421187
64,-0.4804084,-0.5078584,"('shy', 'confident')",-6.1919365,-6.3373055,-3.3361723,-3.4225819,-0.0864096
65,0.32918906,0.2923578,"('insecure', 'secure')",-0.4231723,-0.39942363,-0.0469916,-0.0535329,-0.0065413
66,-0.924924,-0.9449386,"('inactive', 'active')",0.14648914,0.17549783,-0.3892174,-0.3847204,0.004497
67,0.5283135,0.50718325,"('doubtful', 'determined')",-0.35667008,-0.3603657,0.0858217,0.0734088,-0.0124129
68,-0.75213426,-0.8080789,"('dependent', 'independent')",-0.8830815,-0.93559974,-0.8176079,-0.8718393,-0.0542314
69,-0.32133067,-0.26560694,"('lazy', 'industrious')",-0.6105313,-0.56478477,-0.465931,-0.4151959,0.0507351
70,-0.12813172,-0.09140132,"('lethargic', 'energetic')",0.00853988,0.008386457,-0.0597959,-0.0415074,0.0182885
71,-0.37617847,-0.3436072,"('diffident', 'self-confident')",0.25750163,0.19964576,-0.0593384,-0.0719807,-0.0126423
72,-0.47113496,-0.4840223,"('unambitious', 'ambitious')",-0.8771048,-0.82693845,-0.6741199,-0.6554804,0.0186395
73,1.0250121,0.9475868,"('helpless', 'self-reliant')",-3.1853974,-3.2311366,-1.0801926,-1.1417749,-0.0615823
74,-0.48942,-0.4397312,"('undedicated', 'dedicated')",-0.09278135,-0.21965592,-0.2911007,-0.3296936,-0.0385929
75,0.16182186,0.15061122,"('meek', 'impulsive')",-0.60517424,-0.5124123,-0.2216762,-0.1809005,0.0407757
76,0.7882763,0.9079271,"('anxious', 'daring')",-0.5037173,-0.43473446,0.1422795,0.2365963,0.0943168
77,-0.59239256,-0.52764416,"('unmotivated', 'motivated')",-1.2541175,-1.1509204,-0.923255,-0.8392823,0.0839727
78,-1.0879396,-0.8569037,"('nonresilient', 'resilient')",-0.16692683,-0.18685928,-0.6274332,-0.5218815,0.1055517
79,-1.0425537,-1.0804732,"('wavering', 'unwavering')",-0.5843108,-0.55026805,-0.8134322,-0.8153706,-0.0019384
80,0.34096035,0.44982463,"('dominated', 'dominating')",-1.1392224,-1.0135472,-0.399131,-0.2818613,0.1172697
81,0.414915,0.3367377,"('submissive', 'aggressive')",-0.6622795,-0.59776765,-0.1236822,-0.130515,-0.0068328
82,-0.7385131,-0.7285553,"('poor', 'rich')",6.0451336,6.0728064,2.6533103,2.6721256,0.0188153
83,0.14494005,0.14878246,"('powerless', 'powerful')",-1.1142018,-1.1275334,-0.4846309,-0.4893755,-0.0047446
84,0.3504989,0.26140213,"('inferior', 'superior')",0.8894033,0.85390097,0.6199511,0.5576515,-0.0622996
85,-0.66827697,-0.76043516,"('insignificant', 'prestigious')",0.5384493,0.5049802,-0.0649138,-0.1277275,-0.0628137
86,-1.691147,-1.7855297,"('uninfluential', 'influential')",-0.40950882,-0.56780064,-1.0503279,-1.1766652,-0.1263373
87,-0.23461248,-0.24023315,"('unsuccessful', 'successful')",0.6852672,0.7268966,0.2253274,0.2433317,0.0180043
88,-0.43333554,-0.5851468,"('low', 'eminent')",-0.26005915,-0.36052725,-0.3466973,-0.472837,-0.1261397
