,liberty_male,liberty_female,tuple,average_male,average_female,female-male
0,0.018616233,-0.11529775,"('unsociable', 'sociable')",0.0186162,-0.1152977,-0.1339139
1,1.5515099,1.53244,"('unfriendly', 'friendly')",1.5515099,1.5324399,-0.01907
2,0.50474596,0.6025808,"('unlikable', 'likable')",0.504746,0.6025808,0.0978348
3,0.588698,0.68487006,"('repellent', 'pleasant')",0.588698,0.6848701,0.0961721
4,-7.1490273,-7.358606,"('disliked', 'liked')",-7.1490273,-7.3586059,-0.2095786
5,0.12137079,0.10490398,"('distant', 'outgoing')",0.1213708,0.104904,-0.0164668
6,0.6206766,0.64088917,"('distant', 'open')",0.6206766,0.6408892,0.0202126
7,0.47731337,0.5869941,"('insensitive', 'sensitive')",0.4773134,0.5869941,0.1096807
8,1.6621785,1.6675359,"('unaffectionate', 'affectionate')",1.6621785,1.6675359,0.0053574
9,2.022785,2.1666954,"('unaffectionate', 'caring')",2.0227849,2.1666954,0.1439105
10,0.841513,0.94815093,"('unsympathetic', 'sympathetic')",0.841513,0.9481509,0.1066379
11,1.8423195,1.9348297,"('unhelpful', 'helpful')",1.8423195,1.9348297,0.0925102
12,-1.2873584,-1.2957183,"('unsupportive', 'supportive')",-1.2873584,-1.2957183,-0.0083599
13,0.040276513,-0.044426247,"('impolite', 'polite')",0.0402765,-0.0444262,-0.0847027
14,-0.67140937,-0.67457604,"('antisocial', 'social')",-0.6714094,-0.674576,-0.0031666
15,0.41962975,0.2819317,"('boring', 'funny')",0.4196298,0.2819317,-0.1376981
16,-0.23278922,-0.17371072,"('unpopular', 'popular')",-0.2327892,-0.1737107,0.0590785
17,-0.020970322,-0.008777536,"('nasty', 'nice')",-0.0209703,-0.0087775,0.0121928
18,-0.5292902,-0.5629176,"('disagreeable', 'welcoming')",-0.5292902,-0.5629176,-0.0336274
19,0.14682193,0.20889808,"('inhospitable', 'hospitable')",0.1468219,0.2088981,0.0620762
20,0.6182317,0.46986324,"('rough', 'thoughtful')",0.6182317,0.4698632,-0.1483685
21,-0.32044378,-0.12013939,"('immoral', 'moral')",-0.3204438,-0.1201394,0.2003044
22,-0.63105005,-0.65864855,"('untrustworthy', 'trustworthy')",-0.6310501,-0.6586486,-0.0275985
23,6.435375,6.657487,"('insincere', 'sincere')",6.4353752,6.6574869,0.2221117
24,1.5685678,1.5736421,"('dishonest', 'honest')",1.5685678,1.5736421,0.0050743
25,0.3499039,0.39564437,"('egoistic', 'altruistic')",0.3499039,0.3956444,0.0457405
26,0.5228436,0.4302342,"('hardhearted', 'benevolent')",0.5228436,0.4302342,-0.0926094
27,1.8826035,1.6787333,"('hardhearted', 'softhearted')",1.8826035,1.6787333,-0.2038702
28,1.3248807,1.4541177,"('disloyal', 'loyal')",1.3248807,1.4541177,0.129237
29,-0.16706668,-0.3088175,"('unfair', 'fair')",-0.1670667,-0.3088175,-0.1417508
30,0.92770964,0.9759524,"('intolerant', 'tolerant')",0.9277096,0.9759524,0.0482428
31,-0.767944,-0.84555864,"('evil', 'good')",-0.767944,-0.8455586,-0.0776146
32,1.4158977,1.3767109,"('unkind', 'kind')",1.4158977,1.3767109,-0.0391868
33,-0.13500091,-0.17453486,"('wrong', 'right')",-0.1350009,-0.1745349,-0.039534
34,5.087594,5.4031034,"('mean', 'honorable')",5.087594,5.4031034,0.3155094
35,-0.51470864,-0.68290716,"('corrupt', 'incorrupt')",-0.5147086,-0.6829072,-0.1681986
36,-0.31750494,-0.3054187,"('hostile', 'amicable')",-0.3175049,-0.3054187,0.0120862
37,1.0665983,1.0741878,"('fake', 'genuine')",1.0665983,1.0741878,0.0075895
38,0.1819225,0.3154165,"('untruthful', 'truthful')",0.1819225,0.3154165,0.133494
39,-0.04595041,0.00032033585,"('exploitative', 'cooperative')",-0.0459504,0.0003203,0.0462707
40,-1.8256261,-2.1298912,"('stingy', 'generous')",-1.8256261,-2.1298912,-0.3042651
41,0.20983344,0.3034506,"('unforgiving', 'forgiving')",0.2098334,0.3034506,0.0936172
42,-2.2353537,-2.294386,"('unreliable', 'reliable')",-2.2353537,-2.2943859,-0.0590322
43,1.2628738,1.3391244,"('irresponsible', 'responsible')",1.2628738,1.3391244,0.0762506
44,-1.4180415,-1.5405384,"('prejudiced', 'unprejudiced')",-1.4180415,-1.5405384,-0.1224969
45,0.22230844,0.20083328,"('incompetent', 'competent')",0.2223084,0.2008333,-0.0214751
46,-0.90721655,-0.82237047,"('uncompetitive', 'competitive')",-0.9072165,-0.8223705,0.084846
47,5.281856,5.541047,"('stupid', 'smart')",5.2818561,5.5410471,0.259191
48,0.55501974,0.639094,"('unintelligent', 'intelligent')",0.5550197,0.639094,0.0840743
49,0.67630804,0.8472204,"('unable', 'able')",0.676308,0.8472204,0.1709124
50,0.0036586327,0.028976873,"('clumsy', 'skillful')",0.0036586,0.0289769,0.0253183
51,0.38051644,0.3353623,"('uneducated', 'educated')",0.3805164,0.3353623,-0.0451541
52,0.122657225,0.030514691,"('irrational', 'rational')",0.1226572,0.0305147,-0.0921425
53,0.24660033,0.32920092,"('uncreative', 'creative')",0.2466003,0.3292009,0.0826006
54,1.5527723,1.80493,"('incapable', 'capable')",1.5527723,1.80493,0.2521577
55,0.2993719,0.33509892,"('incompetent', 'clever')",0.2993719,0.3350989,0.035727
56,0.50356436,0.5698565,"('impractical', 'practical')",0.5035644,0.5698565,0.0662921
57,-2.7863877,-2.8279564,"('unimaginative', 'imaginative')",-2.7863877,-2.8279564,-0.0415687
58,-0.08291723,-0.20462152,"('undiscriminating', 'discriminating')",-0.0829172,-0.2046215,-0.1217043
59,0.38898927,0.40398416,"('foolish', 'wise')",0.3889893,0.4039842,0.0149949
60,0.2761714,0.44224858,"('inefficient', 'efficient')",0.2761714,0.4422486,0.1660772
61,0.3816998,0.336284,"('illogical', 'logical')",0.3816998,0.336284,-0.0454158
62,1.0678601,1.1605418,"('incompetent', 'brilliant')",1.0678601,1.1605418,0.0926817
63,0.6448833,0.76816505,"('unperceptive', 'insightful')",0.6448833,0.7681651,0.1232818
64,-6.3345194,-6.408612,"('shy', 'confident')",-6.3345194,-6.4086118,-0.0740924
65,0.15412095,0.22911152,"('insecure', 'secure')",0.154121,0.2291115,0.0749905
66,0.06306227,-0.118409574,"('inactive', 'active')",0.0630623,-0.1184096,-0.1814719
67,-0.101114474,-0.11751493,"('doubtful', 'determined')",-0.1011145,-0.1175149,-0.0164004
68,-0.19370694,-0.15627658,"('dependent', 'independent')",-0.1937069,-0.1562766,0.0374303
69,-1.6371934,-1.6902931,"('lazy', 'industrious')",-1.6371934,-1.6902931,-0.0530997
70,0.8080846,0.84964085,"('lethargic', 'energetic')",0.8080846,0.8496408,0.0415562
71,0.4156061,0.3708259,"('diffident', 'self-confident')",0.4156061,0.3708259,-0.0447802
72,0.9771998,0.9705279,"('unambitious', 'ambitious')",0.9771998,0.9705279,-0.0066719
73,-3.1401114,-3.2777026,"('helpless', 'self-reliant')",-3.1401114,-3.2777026,-0.1375912
74,0.2376284,0.1805014,"('undedicated', 'dedicated')",0.2376284,0.1805014,-0.057127
75,-0.7344752,-0.7321597,"('meek', 'impulsive')",-0.7344752,-0.7321597,0.0023155
76,0.20283848,0.22285745,"('anxious', 'daring')",0.2028385,0.2228574,0.0200189
77,-1.4813358,-1.1757149,"('unmotivated', 'motivated')",-1.4813358,-1.1757149,0.3056209
78,-0.53234226,-0.41658065,"('nonresilient', 'resilient')",-0.5323423,-0.4165806,0.1157617
79,0.04915446,0.22856945,"('wavering', 'unwavering')",0.0491545,0.2285694,0.1794149
80,-0.68319666,-0.77358484,"('dominated', 'dominating')",-0.6831967,-0.7735848,-0.0903881
81,-0.3526016,-0.2787751,"('submissive', 'aggressive')",-0.3526016,-0.2787751,0.0738265
82,6.7703967,7.0095963,"('poor', 'rich')",6.7703967,7.0095963,0.2391996
83,-0.26043442,-0.29269862,"('powerless', 'powerful')",-0.2604344,-0.2926986,-0.0322642
84,0.50886005,0.522255,"('inferior', 'superior')",0.5088601,0.522255,0.0133949
85,-0.51043236,-0.48395452,"('insignificant', 'prestigious')",-0.5104324,-0.4839545,0.0264779
86,0.38307637,0.38473755,"('uninfluential', 'influential')",0.3830764,0.3847376,0.0016612
87,0.0679202,0.11337213,"('unsuccessful', 'successful')",0.0679202,0.1133721,0.0454519
88,0.069851145,0.15273108,"('low', 'eminent')",0.0698511,0.1527311,0.08288
