,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.34232423,0.20941147,"('unsociable', 'sociable')",-0.1952993,-0.36427313,0.0735125,-0.0774308,-0.1509433
1,2.0777073,1.9679466,"('unfriendly', 'friendly')",1.8302131,1.702529,1.9539602,1.8352377,-0.1187225
2,0.9430329,0.9209953,"('unlikable', 'likable')",0.4330959,0.44440225,0.6880644,0.6826988,-0.0053656
3,-0.82320577,-0.6379223,"('repellent', 'pleasant')",0.21033126,0.25793427,-0.3064373,-0.189994,0.1164433
4,-0.3505215,-0.534947,"('disliked', 'liked')",-5.8585725,-5.9543476,-3.104547,-3.2446473,-0.1401003
5,0.70229024,0.47903776,"('distant', 'outgoing')",0.0936326,0.095103264,0.3979614,0.2870705,-0.1108909
6,0.9132616,0.74802595,"('distant', 'open')",0.3207975,0.2959797,0.6170295,0.5220028,-0.0950267
7,0.062397704,0.21491048,"('insensitive', 'sensitive')",0.6930434,0.71082747,0.3777206,0.462869,0.0851484
8,1.1465638,1.1231004,"('unaffectionate', 'affectionate')",1.0731055,1.0048563,1.1098347,1.0639784,-0.0458563
9,1.6453707,1.6325206,"('unaffectionate', 'caring')",1.1272756,1.0938053,1.3863232,1.363163,-0.0231602
10,0.029134458,0.15896904,"('unsympathetic', 'sympathetic')",0.0695863,-0.0809878,0.0493604,0.0389906,-0.0103698
11,-0.84742945,-0.84840333,"('unhelpful', 'helpful')",1.7697136,1.7641186,0.4611421,0.4578576,-0.0032845
12,1.3026369,1.2439535,"('unsupportive', 'supportive')",-0.82697624,-0.8973197,0.2378303,0.1733169,-0.0645134
13,-1.131253,-1.1684722,"('impolite', 'polite')",-0.8408718,-0.856808,-0.9860624,-1.0126401,-0.0265777
14,0.375428,0.34834546,"('antisocial', 'social')",-0.69966555,-0.705851,-0.1621188,-0.1787528,-0.016634
15,-0.024112519,-0.17685413,"('boring', 'funny')",0.5444472,0.5550782,0.2601673,0.189112,-0.0710553
16,-0.6852845,-0.72147804,"('unpopular', 'popular')",0.47044376,0.4877283,-0.1074204,-0.1168749,-0.0094545
17,-0.49739414,-0.517011,"('nasty', 'nice')",-0.035927854,0.060851175,-0.266661,-0.2280799,0.0385811
18,-0.6555579,-0.78270483,"('disagreeable', 'welcoming')",-0.40411022,-0.45360985,-0.529834,-0.6181573,-0.0883233
19,0.30478734,0.17677267,"('inhospitable', 'hospitable')",0.3342988,0.30720365,0.3195431,0.2419882,-0.0775549
20,0.2511906,0.3212397,"('rough', 'thoughtful')",1.4389948,1.4282764,0.8450927,0.8747581,0.0296654
21,-0.66738033,-0.72508925,"('immoral', 'moral')",-0.56713045,-0.582059,-0.6172554,-0.6535741,-0.0363187
22,-0.8800379,-0.9227185,"('untrustworthy', 'trustworthy')",-0.9648218,-0.94952965,-0.9224299,-0.9361241,-0.0136942
23,0.1139914,0.16203481,"('insincere', 'sincere')",5.615641,5.5899825,2.8648162,2.8760087,0.0111925
24,0.1324997,0.14268157,"('dishonest', 'honest')",0.5474148,0.51007986,0.3399572,0.3263807,-0.0135765
25,1.8957345,1.9191421,"('egoistic', 'altruistic')",1.5430148,1.526361,1.7193747,1.7227516,0.0033769
26,2.9003072,2.7607195,"('hardhearted', 'benevolent')",1.4655077,1.3211983,2.1829076,2.0409589,-0.1419487
27,0.7617722,0.77848417,"('hardhearted', 'softhearted')",1.7931794,1.7468334,1.2774758,1.2626588,-0.014817
28,-0.4512741,-0.4952661,"('disloyal', 'loyal')",0.61810297,0.5221677,0.0834144,0.0134508,-0.0699636
29,-0.8651046,-1.0054568,"('unfair', 'fair')",-0.070713,-0.17706777,-0.4679088,-0.5912623,-0.1233535
30,-0.067587666,0.029988445,"('intolerant', 'tolerant')",0.69944,0.6711177,0.3159262,0.3505531,0.0346269
31,0.310292,0.27619544,"('evil', 'good')",-0.82545215,-0.76338005,-0.2575801,-0.2435923,0.0139878
32,0.43410635,0.38306454,"('unkind', 'kind')",0.89627093,0.7385449,0.6651887,0.5608047,-0.104384
33,1.6334205,1.4263642,"('wrong', 'right')",-0.13650389,-0.18118878,0.7484583,0.6225877,-0.1258706
34,0.62097937,0.68828034,"('mean', 'honorable')",5.7628303,5.875063,3.1919048,3.2816715,0.0897667
35,-1.0162402,-1.1743414,"('corrupt', 'incorrupt')",-0.34515536,-0.41037473,-0.6806978,-0.7923581,-0.1116603
36,0.5952195,0.4467945,"('hostile', 'amicable')",-0.051044706,-0.20777744,0.2720874,0.1195085,-0.1525789
37,-0.44657087,-0.3393521,"('fake', 'genuine')",0.44823426,0.49619827,0.0008317,0.0784231,0.0775914
38,0.005455993,0.04994292,"('untruthful', 'truthful')",0.4486868,0.4533475,0.2270714,0.2516452,0.0245738
39,-0.059325796,0.06681138,"('exploitative', 'cooperative')",-0.34555176,-0.30068368,-0.2024388,-0.1169361,0.0855027
40,0.38238385,0.27460173,"('stingy', 'generous')",-0.9517944,-1.0409459,-0.2847053,-0.3831721,-0.0984668
41,0.66624,0.6338501,"('unforgiving', 'forgiving')",0.12490621,0.034582257,0.3955731,0.3342162,-0.0613569
42,-1.7553519,-1.8156067,"('unreliable', 'reliable')",-3.505763,-3.4773662,-2.6305575,-2.6464865,-0.015929
43,-0.38884765,-0.3128266,"('irresponsible', 'responsible')",0.5929771,0.5686113,0.1020647,0.1278924,0.0258277
44,-2.369501,-2.4429097,"('prejudiced', 'unprejudiced')",-2.1552844,-2.1130023,-2.2623928,-2.277956,-0.0155632
45,-0.35398364,-0.2866122,"('incompetent', 'competent')",-0.1509627,-0.16295666,-0.2524732,-0.2247844,0.0276888
46,-0.18668687,-0.12608756,"('uncompetitive', 'competitive')",-0.11835249,-0.29691896,-0.1525197,-0.2115033,-0.0589836
47,0.27657992,0.40572637,"('stupid', 'smart')",4.724382,4.8709173,2.5004809,2.6383219,0.137841
48,0.5649127,0.59950423,"('unintelligent', 'intelligent')",0.79196733,0.8117137,0.67844,0.705609,0.027169
49,-0.7480799,-0.7718617,"('unable', 'able')",-0.06274107,-0.052215144,-0.4054105,-0.4120384,-0.0066279
50,-1.4978526,-1.5481964,"('clumsy', 'skillful')",0.21533471,0.13061786,-0.641259,-0.7087893,-0.0675303
51,-0.61246324,-0.7532757,"('uneducated', 'educated')",1.3749139,1.2351363,0.3812253,0.2409303,-0.140295
52,0.29059544,0.18447264,"('irrational', 'rational')",-0.05547499,-0.13573803,0.1175602,0.0243673,-0.0931929
53,1.3853879,1.332433,"('uncreative', 'creative')",1.1569684,1.0468956,1.2711781,1.1896644,-0.0815137
54,-0.008077808,-0.035456654,"('incapable', 'capable')",1.2243223,1.2039477,0.6081222,0.5842455,-0.0238767
55,0.5113212,0.62455136,"('incompetent', 'clever')",0.3404387,0.31956512,0.42588,0.4720582,0.0461782
56,0.36944783,0.36724025,"('impractical', 'practical')",-0.5844109,-0.56038535,-0.1074815,-0.0965725,0.010909
57,-0.57673156,-0.636513,"('unimaginative', 'imaginative')",-2.2878938,-2.451616,-1.4323127,-1.5440645,-0.1117518
58,1.2891598,1.3155543,"('undiscriminating', 'discriminating')",0.62298244,0.48492962,0.9560711,0.900242,-0.0558291
59,-0.8135976,-0.894238,"('foolish', 'wise')",0.042480525,0.06475178,-0.3855585,-0.4147431,-0.0291846
60,-0.5189852,-0.31438562,"('inefficient', 'efficient')",-0.22488,-0.12890288,-0.3719326,-0.2216443,0.1502883
61,0.6669312,0.5766178,"('illogical', 'logical')",0.6375476,0.5038744,0.6522394,0.5402461,-0.1119933
62,0.42525795,0.58475333,"('incompetent', 'brilliant')",0.44728,0.5852732,0.436269,0.5850133,0.1487443
63,0.81108415,0.81602967,"('unperceptive', 'insightful')",1.3658748,1.3467509,1.0884795,1.0813903,-0.0070892
64,-1.7545545,-1.8552824,"('shy', 'confident')",-6.670644,-6.69142,-4.2125993,-4.2733512,-0.0607519
65,-1.3497617,-1.2837262,"('insecure', 'secure')",-1.0463965,-1.0388438,-1.1980791,-1.1612849,0.0367942
66,0.4012985,0.28963584,"('inactive', 'active')",1.2120955,1.1455251,0.806697,0.7175804,-0.0891166
67,-1.13261,-1.1962458,"('doubtful', 'determined')",-0.6816478,-0.7265062,-0.9071289,-0.961376,-0.0542471
68,-0.583912,-0.6864565,"('dependent', 'independent')",-0.08667584,-0.09930159,-0.3352939,-0.392879,-0.0575851
69,1.1796687,1.0566198,"('lazy', 'industrious')",-0.29647583,-0.24621406,0.4415964,0.4052029,-0.0363935
70,-1.5193328,-1.4328429,"('lethargic', 'energetic')",0.38176516,0.35361376,-0.5687838,-0.5396146,0.0291692
71,2.1616995,2.088058,"('diffident', 'self-confident')",0.70535654,0.63294303,1.4335281,1.3605006,-0.0730275
72,0.7509076,0.86305636,"('unambitious', 'ambitious')",-0.572399,-0.5740429,0.0892543,0.1445067,0.0552524
73,-0.5280198,-0.5615157,"('helpless', 'self-reliant')",-3.434621,-3.319151,-1.9813204,-1.9403334,0.040987
74,1.0367126,0.99411666,"('undedicated', 'dedicated')",0.34947544,0.23742054,0.693094,0.6157686,-0.0773254
75,-1.7826381,-1.7775595,"('meek', 'impulsive')",-0.32295352,-0.255601,-1.0527958,-1.0165802,0.0362156
76,-1.3673283,-1.2343109,"('anxious', 'daring')",-0.25510982,-0.1532295,-0.811219,-0.6937702,0.1174488
77,-0.8754865,-0.81101704,"('unmotivated', 'motivated')",-0.9193117,-0.8332678,-0.8973991,-0.8221424,0.0752567
