,cod_male,cod_female,tuple,average_male,average_female,female-male
0,0.04419245,0.022999816,"('unsociable', 'sociable')",0.0441924,0.0229998,-0.0211926
1,1.2407528,1.2316746,"('unfriendly', 'friendly')",1.2407528,1.2316746,-0.0090782
2,0.7746181,0.92813087,"('unlikable', 'likable')",0.7746181,0.9281309,0.1535128
3,0.96172893,1.1417149,"('repellent', 'pleasant')",0.9617289,1.1417149,0.179986
4,-7.320822,-7.1779895,"('disliked', 'liked')",-7.3208218,-7.1779895,0.1428323
5,-0.5395037,-0.4093458,"('distant', 'outgoing')",-0.5395037,-0.4093458,0.1301579
6,-0.12317302,-0.02356255,"('distant', 'open')",-0.123173,-0.0235626,0.0996104
7,1.6520833,1.6433082,"('insensitive', 'sensitive')",1.6520833,1.6433082,-0.0087751
8,0.81213635,0.77786994,"('unaffectionate', 'affectionate')",0.8121364,0.7778699,-0.0342665
9,1.4550488,1.4456716,"('unaffectionate', 'caring')",1.4550488,1.4456716,-0.0093772
10,1.6697482,1.7226464,"('unsympathetic', 'sympathetic')",1.6697482,1.7226464,0.0528982
11,2.178019,2.171636,"('unhelpful', 'helpful')",2.178019,2.1716361,-0.0063829
12,-0.87292546,-0.8262896,"('unsupportive', 'supportive')",-0.8729255,-0.8262896,0.0466359
13,0.28252634,0.26210397,"('impolite', 'polite')",0.2825263,0.262104,-0.0204223
14,0.33328977,0.26178342,"('antisocial', 'social')",0.3332898,0.2617834,-0.0715064
15,0.5758201,0.5413608,"('boring', 'funny')",0.5758201,0.5413608,-0.0344593
16,-0.47588658,-0.35050267,"('unpopular', 'popular')",-0.4758866,-0.3505027,0.1253839
17,-0.13616766,-0.0446677,"('nasty', 'nice')",-0.1361677,-0.0446677,0.0915
18,-0.42432356,-0.37196752,"('disagreeable', 'welcoming')",-0.4243236,-0.3719675,0.0523561
19,-0.14165172,0.00784382,"('inhospitable', 'hospitable')",-0.1416517,0.0078438,0.1494955
20,0.849638,0.77899444,"('rough', 'thoughtful')",0.849638,0.7789944,-0.0706436
21,0.65553755,0.75042784,"('immoral', 'moral')",0.6555375,0.7504278,0.0948903
22,0.04607684,-0.00042232126,"('untrustworthy', 'trustworthy')",0.0460768,-0.0004223,-0.0464991
23,7.130708,7.1680403,"('insincere', 'sincere')",7.1307082,7.1680403,0.0373321
24,2.2847326,2.3297188,"('dishonest', 'honest')",2.2847326,2.3297188,0.0449862
25,0.36694562,0.27000454,"('egoistic', 'altruistic')",0.3669456,0.2700045,-0.0969411
26,0.05588699,0.038985096,"('hardhearted', 'benevolent')",0.055887,0.0389851,-0.0169019
27,1.6118903,1.4591718,"('hardhearted', 'softhearted')",1.6118903,1.4591718,-0.1527185
28,1.3792201,1.3859869,"('disloyal', 'loyal')",1.3792201,1.3859869,0.0067668
29,0.04723268,-0.059606634,"('unfair', 'fair')",0.0472327,-0.0596066,-0.1068393
30,1.5102375,1.4003265,"('intolerant', 'tolerant')",1.5102375,1.4003265,-0.109911
31,-1.4465432,-1.3786832,"('evil', 'good')",-1.4465432,-1.3786832,0.06786
32,1.2788191,1.2096539,"('unkind', 'kind')",1.2788191,1.2096539,-0.0691652
33,-0.60975075,-0.63349766,"('wrong', 'right')",-0.6097507,-0.6334977,-0.023747
34,4.7929163,4.9449267,"('mean', 'honorable')",4.7929163,4.9449267,0.1520104
35,-0.5197301,-0.6428701,"('corrupt', 'incorrupt')",-0.5197301,-0.6428701,-0.12314
36,-0.82381415,-0.93177265,"('hostile', 'amicable')",-0.8238142,-0.9317726,-0.1079584
37,1.1267749,1.1731566,"('fake', 'genuine')",1.1267749,1.1731566,0.0463817
38,0.19411916,0.15048796,"('untruthful', 'truthful')",0.1941192,0.150488,-0.0436312
39,0.3301627,0.3641655,"('exploitative', 'cooperative')",0.3301627,0.3641655,0.0340028
40,-1.0514734,-1.0143399,"('stingy', 'generous')",-1.0514734,-1.0143399,0.0371335
41,-0.08093467,-0.12459613,"('unforgiving', 'forgiving')",-0.0809347,-0.1245961,-0.0436614
42,-1.4993281,-1.3858323,"('unreliable', 'reliable')",-1.4993281,-1.3858323,0.1134958
43,1.6245756,1.6051215,"('irresponsible', 'responsible')",1.6245756,1.6051215,-0.0194541
44,-1.5145086,-1.643699,"('prejudiced', 'unprejudiced')",-1.5145086,-1.643699,-0.1291904
45,0.5648327,0.726738,"('incompetent', 'competent')",0.5648327,0.726738,0.1619053
46,-0.3038743,-0.25096962,"('uncompetitive', 'competitive')",-0.3038743,-0.2509696,0.0529047
47,5.756222,5.894064,"('stupid', 'smart')",5.7562218,5.8940639,0.1378421
48,1.184627,1.1936296,"('unintelligent', 'intelligent')",1.1846271,1.1936296,0.0090025
49,0.13697478,0.35685635,"('unable', 'able')",0.1369748,0.3568563,0.2198815
50,0.11852806,0.29445007,"('clumsy', 'skillful')",0.1185281,0.2944501,0.175922
51,0.58057034,0.739733,"('uneducated', 'educated')",0.5805703,0.739733,0.1591627
52,-0.5784193,-0.5162128,"('irrational', 'rational')",-0.5784193,-0.5162128,0.0622065
53,0.56356287,0.58954996,"('uncreative', 'creative')",0.5635629,0.58955,0.0259871
54,1.2039554,1.369097,"('incapable', 'capable')",1.2039554,1.369097,0.1651416
55,1.2643266,1.2955896,"('incompetent', 'clever')",1.2643266,1.2955896,0.031263
56,1.0754933,1.1285127,"('impractical', 'practical')",1.0754933,1.1285127,0.0530194
57,-2.6608567,-2.4985967,"('unimaginative', 'imaginative')",-2.6608567,-2.4985967,0.16226
58,-0.29472336,-0.18889374,"('undiscriminating', 'discriminating')",-0.2947234,-0.1888937,0.1058297
59,0.19080587,0.39917526,"('foolish', 'wise')",0.1908059,0.3991753,0.2083694
60,0.5850323,0.687255,"('inefficient', 'efficient')",0.5850323,0.687255,0.1022227
61,0.69551307,0.6138112,"('illogical', 'logical')",0.6955131,0.6138112,-0.0817019
62,1.8675443,1.9965298,"('incompetent', 'brilliant')",1.8675443,1.9965298,0.1289855
63,1.135755,1.3608971,"('unperceptive', 'insightful')",1.1357549,1.3608971,0.2251422
64,-5.6142116,-5.46766,"('shy', 'confident')",-5.6142116,-5.46766,0.1465516
65,1.5760889,1.5377187,"('insecure', 'secure')",1.5760889,1.5377187,-0.0383702
66,0.16513889,0.20188175,"('inactive', 'active')",0.1651389,0.2018818,0.0367429
