,w_male,w_female,tuple,p_male,p_female,x_male,x_female,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6883121,0.6145126,"('unsociable', 'sociable')",0.91487044,0.8184273,0.13590118,0.051846426,0.005119145,-0.15959243,-0.3996328,-0.5052037,0.268914,0.1639981,-0.1049159
1,-1.1248485,-1.2094328,"('unfriendly', 'friendly')",-0.26898465,-0.33731347,-1.3787559,-1.3553666,0.30385917,0.08793175,1.1781702,1.0007414,-0.258112,-0.362688,-0.104576
2,1.6403781,1.6000149,"('unlikable', 'likable')",1.5843354,1.6090326,1.3600774,1.4474279,1.1365839,1.0685619,0.7413527,0.8264478,1.2925455,1.3102971,0.0177516
3,1.1646405,1.2687771,"('repellent', 'pleasant')",0.8495455,0.8108108,0.7097504,0.84149516,-0.19819574,-0.05850806,0.31961071,0.37746847,0.5690702,0.6480086,0.0789384
4,-0.8959095,-1.0580094,"('disliked', 'liked')",0.31303626,0.24315159,-2.0791872,-2.0818467,0.57387453,0.4448367,-5.0590043,-5.1414557,-1.429438,-1.5186647,-0.0892267
5,-1.4540322,-1.4876359,"('distant', 'outgoing')",-0.32259455,-0.24112456,-1.4316565,-1.3666604,0.065260276,0.006222047,-0.28324685,-0.33827898,-0.685254,-0.6854956,-0.0002416
6,-1.8493044,-1.8619657,"('distant', 'open')",-0.2114697,-0.15070657,-1.0869045,-0.9989207,-0.5128272,-0.6074036,-0.12186539,-0.17057382,-0.7564742,-0.757914,-0.0014398
7,0.633873,0.67092454,"('insensitive', 'sensitive')",0.07681692,0.093543954,0.39055666,0.37617752,0.81439644,0.84732985,0.9793847,1.0271503,0.5790055,0.6030252,0.0240197
8,-1.8658813,-1.9520464,"('unaffectionate', 'affectionate')",-1.2280049,-1.3041767,-0.484322,-0.43106103,-0.42870563,-0.5847518,0.14717834,0.034873433,-0.7719471,-0.8474325,-0.0754854
9,-0.19167295,-0.26749465,"('unaffectionate', 'caring')",0.46386206,0.39772797,-0.03175921,0.028247522,0.6156589,0.49631697,0.7596548,0.6776084,0.3231487,0.2664812,-0.0566675
10,1.3559216,1.3972238,"('unsympathetic', 'sympathetic')",0.13274053,0.067122474,0.5394198,0.568797,-0.493912,-0.55739534,0.154013,0.114559524,0.3376366,0.3180615,-0.0195751
11,1.0032521,0.8651015,"('unhelpful', 'helpful')",0.6877516,0.61539876,0.85572547,0.8143625,0.5915364,0.61114216,2.1044931,2.072016,1.0485518,0.9956041,-0.0529477
12,0.646257,0.6233465,"('unsupportive', 'supportive')",1.086067,1.1216538,0.3698401,0.48000553,0.62128615,0.59961456,-1.499729,-1.4987355,0.2447442,0.265177,0.0204328
13,1.0739843,1.113996,"('impolite', 'polite')",0.8267413,0.84402496,0.7838966,0.7472181,0.36068195,0.38602358,0.09630172,0.0974648,0.6283212,0.6377455,0.0094243
14,2.6007173,2.6139026,"('antisocial', 'social')",1.2887944,1.3088788,0.93929875,0.89662695,0.7882074,0.7759102,-0.015670933,-0.032342423,1.1202694,1.1125953,-0.0076741
15,-0.5812672,-0.683575,"('boring', 'funny')",0.0116801895,0.026707139,0.034337975,-0.06333607,0.43111408,0.34001434,0.652076,0.6014617,0.1095882,0.0442544,-0.0653338
16,-0.04803657,0.04254511,"('unpopular', 'popular')",-0.050295986,0.00068316236,-1.1813668,-1.0658307,-0.4014039,-0.41645664,0.2980103,0.34004056,-0.2766186,-0.2198037,0.0568149
17,0.030707287,0.076216266,"('nasty', 'nice')",0.49527982,0.5337775,-0.356354,-0.24198015,-0.78622514,-0.7103262,-0.2084143,-0.17023225,-0.1650013,-0.102509,0.0624923
18,-0.9016093,-0.7436859,"('disagreeable', 'welcoming')",-0.17494287,0.035357952,-0.16204813,-0.07983064,-1.3044724,-1.3765182,-0.91419303,-0.86430466,-0.6914532,-0.6057963,0.0856569
19,-0.34592032,-0.36949912,"('inhospitable', 'hospitable')",0.6496204,0.68863666,-1.1335602,-1.0647149,-1.1402662,-1.2048877,-0.119762234,-0.11946676,-0.4179777,-0.4139863,0.0039914
20,-0.36210588,-0.35357028,"('rough', 'thoughtful')",-0.18425949,-0.18540706,-0.77729034,-0.8161228,-0.41890764,-0.37266737,0.7996555,0.83675486,-0.1885816,-0.1782025,0.0103791
21,2.589385,2.6270297,"('immoral', 'moral')",1.6517938,1.6048,0.7864349,0.7196402,1.2721314,1.249146,-0.79134953,-0.70547086,1.1016791,1.099029,-0.0026501
