,institute_male,institute_female,tuple,average_male,average_female,female-male
0,0.67829823,0.32478312,"('unsociable', 'sociable')",0.6782982,0.3247831,-0.3535151
1,1.5284841,1.531696,"('unfriendly', 'friendly')",1.5284841,1.531696,0.0032119
2,0.5773572,0.72623235,"('unlikable', 'likable')",0.5773572,0.7262323,0.1488751
3,0.608432,0.6292055,"('repellent', 'pleasant')",0.608432,0.6292055,0.0207735
4,-6.6839995,-6.819478,"('disliked', 'liked')",-6.6839995,-6.819478,-0.1354785
5,-0.9869689,-0.81518483,"('distant', 'outgoing')",-0.9869689,-0.8151848,0.1717841
6,-0.4035942,-0.2519269,"('distant', 'open')",-0.4035942,-0.2519269,0.1516673
7,1.2033498,1.2656128,"('insensitive', 'sensitive')",1.2033498,1.2656128,0.062263
8,0.72491235,0.7164084,"('unaffectionate', 'affectionate')",0.7249123,0.7164084,-0.0085039
9,1.4486573,1.4564712,"('unaffectionate', 'caring')",1.4486573,1.4564712,0.0078139
10,1.0442911,1.0884678,"('unsympathetic', 'sympathetic')",1.0442911,1.0884678,0.0441767
11,2.7995837,2.8018773,"('unhelpful', 'helpful')",2.7995837,2.8018773,0.0022936
12,-1.5349965,-1.5771655,"('unsupportive', 'supportive')",-1.5349965,-1.5771655,-0.042169
13,-0.26943153,-0.34487832,"('impolite', 'polite')",-0.2694315,-0.3448783,-0.0754468
14,0.25475934,0.12844639,"('antisocial', 'social')",0.2547593,0.1284464,-0.1263129
15,0.5226863,0.29557544,"('boring', 'funny')",0.5226863,0.2955754,-0.2271109
16,0.028261952,-0.0842565,"('unpopular', 'popular')",0.028262,-0.0842565,-0.1125185
17,-0.15554076,-0.13958387,"('nasty', 'nice')",-0.1555408,-0.1395839,0.0159569
18,-0.7500039,-0.68648934,"('disagreeable', 'welcoming')",-0.7500039,-0.6864893,0.0635146
19,-0.72442716,-0.6222304,"('inhospitable', 'hospitable')",-0.7244272,-0.6222304,0.1021968
20,1.2152957,1.1874995,"('rough', 'thoughtful')",1.2152957,1.1874995,-0.0277962
21,0.24549147,0.37359297,"('immoral', 'moral')",0.2454915,0.373593,0.1281015
22,-0.47306997,-0.32368416,"('untrustworthy', 'trustworthy')",-0.47307,-0.3236842,0.1493858
23,6.809626,6.9146338,"('insincere', 'sincere')",6.8096261,6.9146338,0.1050077
24,1.5129659,1.6170521,"('dishonest', 'honest')",1.5129659,1.6170521,0.1040862
25,0.6651807,0.6033424,"('egoistic', 'altruistic')",0.6651807,0.6033424,-0.0618383
26,1.8690308,1.7179437,"('hardhearted', 'benevolent')",1.8690308,1.7179437,-0.1510871
27,1.4499193,1.4234666,"('hardhearted', 'softhearted')",1.4499193,1.4234666,-0.0264527
28,1.3163103,1.3857278,"('disloyal', 'loyal')",1.3163103,1.3857278,0.0694175
29,-0.8792784,-1.0362865,"('unfair', 'fair')",-0.8792784,-1.0362865,-0.1570081
30,1.2087893,1.1908897,"('intolerant', 'tolerant')",1.2087893,1.1908897,-0.0178996
31,-1.7323602,-1.7552319,"('evil', 'good')",-1.7323602,-1.7552319,-0.0228717
32,1.3352375,1.2210513,"('unkind', 'kind')",1.3352375,1.2210513,-0.1141862
33,-0.764481,-0.83434945,"('wrong', 'right')",-0.764481,-0.8343495,-0.0698685
34,5.4691734,5.7317677,"('mean', 'honorable')",5.4691734,5.7317677,0.2625943
35,-1.1734732,-1.3535453,"('corrupt', 'incorrupt')",-1.1734732,-1.3535453,-0.1800721
36,-0.9203148,-1.0329612,"('hostile', 'amicable')",-0.9203148,-1.0329612,-0.1126464
37,0.61127895,0.66726136,"('fake', 'genuine')",0.611279,0.6672614,0.0559824
38,0.41023973,0.53425026,"('untruthful', 'truthful')",0.4102397,0.5342503,0.1240106
39,0.02589729,0.1788488,"('exploitative', 'cooperative')",0.0258973,0.1788488,0.1529515
40,-2.473192,-2.4994142,"('stingy', 'generous')",-2.473192,-2.4994142,-0.0262222
41,0.5498086,0.5626804,"('unforgiving', 'forgiving')",0.5498086,0.5626804,0.0128718
42,-2.5393682,-2.4711373,"('unreliable', 'reliable')",-2.5393682,-2.4711373,0.0682309
43,1.4216568,1.5320716,"('irresponsible', 'responsible')",1.4216568,1.5320716,0.1104148
44,-1.6555182,-1.5039748,"('prejudiced', 'unprejudiced')",-1.6555182,-1.5039748,0.1515434
45,0.5665164,0.51812285,"('incompetent', 'competent')",0.5665164,0.5181229,-0.0483935
46,-0.5003329,-0.5603502,"('uncompetitive', 'competitive')",-0.5003329,-0.5603502,-0.0600173
47,5.5341086,5.797268,"('stupid', 'smart')",5.5341086,5.7972679,0.2631593
48,0.90420467,0.90847677,"('unintelligent', 'intelligent')",0.9042047,0.9084768,0.0042721
49,0.5286504,0.6573909,"('unable', 'able')",0.5286504,0.6573909,0.1287405
50,-0.57300955,-0.5681898,"('clumsy', 'skillful')",-0.5730096,-0.5681898,0.0048198
51,0.9302306,0.73225033,"('uneducated', 'educated')",0.9302306,0.7322503,-0.1979803
52,-0.25883347,-0.48880678,"('irrational', 'rational')",-0.2588335,-0.4888068,-0.2299733
53,0.11486753,0.11335498,"('uncreative', 'creative')",0.1148675,0.113355,-0.0015125
54,0.9356777,1.0606192,"('incapable', 'capable')",0.9356777,1.0606192,0.1249415
55,0.7727618,0.80731815,"('incompetent', 'clever')",0.7727618,0.8073182,0.0345564
56,1.4751061,1.3539275,"('impractical', 'practical')",1.4751061,1.3539275,-0.1211786
57,-2.1082306,-2.2165074,"('unimaginative', 'imaginative')",-2.1082306,-2.2165074,-0.1082768
58,0.3139907,0.3069241,"('undiscriminating', 'discriminating')",0.3139907,0.3069241,-0.0070666
59,-0.06806302,-0.04412241,"('foolish', 'wise')",-0.068063,-0.0441224,0.0239406
60,0.7518784,0.9549832,"('inefficient', 'efficient')",0.7518784,0.9549832,0.2031048
61,0.5376943,0.26902443,"('illogical', 'logical')",0.5376943,0.2690244,-0.2686699
62,1.4926777,1.6369386,"('incompetent', 'brilliant')",1.4926777,1.6369386,0.1442609
63,1.051597,1.1338952,"('unperceptive', 'insightful')",1.051597,1.1338952,0.0822982
64,-6.3134766,-6.446412,"('shy', 'confident')",-6.3134766,-6.4464121,-0.1329355
65,-0.03426957,0.07735365,"('insecure', 'secure')",-0.0342696,0.0773536,0.1116232
66,0.18552954,0.052090798,"('inactive', 'active')",0.1855295,0.0520908,-0.1334387
67,0.1147005,0.06598467,"('doubtful', 'determined')",0.1147005,0.0659847,-0.0487158
68,-0.7326897,-0.69327056,"('dependent', 'independent')",-0.7326897,-0.6932706,0.0394191
69,-1.6177455,-1.597326,"('lazy', 'industrious')",-1.6177455,-1.597326,0.0204195
70,0.98536694,1.0160375,"('lethargic', 'energetic')",0.9853669,1.0160375,0.0306706
71,0.23016472,0.2185145,"('diffident', 'self-confident')",0.2301647,0.2185145,-0.0116502
72,0.8711244,1.019606,"('unambitious', 'ambitious')",0.8711244,1.019606,0.1484816
73,-3.2836235,-3.2714584,"('helpless', 'self-reliant')",-3.2836235,-3.2714584,0.0121651
74,0.61957616,0.54932237,"('undedicated', 'dedicated')",0.6195762,0.5493224,-0.0702538
75,-0.74818635,-0.6891778,"('meek', 'impulsive')",-0.7481863,-0.6891778,0.0590085
76,-0.0041022412,0.09568914,"('anxious', 'daring')",-0.0041022,0.0956891,0.0997913
77,-0.8654762,-0.7290016,"('unmotivated', 'motivated')",-0.8654762,-0.7290016,0.1364746
78,-0.33755502,-0.33378914,"('nonresilient', 'resilient')",-0.337555,-0.3337891,0.0037659
79,-0.45395193,-0.39628008,"('wavering', 'unwavering')",-0.4539519,-0.3962801,0.0576718
80,0.06491932,0.015016851,"('dominated', 'dominating')",0.0649193,0.0150169,-0.0499024
81,0.22055179,0.29445866,"('submissive', 'aggressive')",0.2205518,0.2944587,0.0739069
82,6.6944785,6.74756,"('poor', 'rich')",6.6944785,6.74756,0.0530815
83,0.23969239,0.097207785,"('powerless', 'powerful')",0.2396924,0.0972078,-0.1424846
84,0.05367642,-0.08818391,"('inferior', 'superior')",0.0536764,-0.0881839,-0.1418603
85,-0.619151,-0.738494,"('insignificant', 'prestigious')",-0.619151,-0.738494,-0.119343
86,0.87016064,0.6552725,"('uninfluential', 'influential')",0.8701606,0.6552725,-0.2148881
87,0.72017616,0.56857723,"('unsuccessful', 'successful')",0.7201762,0.5685772,-0.151599
88,1.3029022,0.99889416,"('low', 'eminent')",1.3029022,0.9988942,-0.304008
