,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.69594455,-0.71508974,"('unsociable', 'sociable')",-0.21549223,-0.3576854,-0.674698,-0.83728474,-0.5287116,-0.6366866,-0.107975
1,-1.4686953,-1.5383348,"('unfriendly', 'friendly')",-0.7869729,-1.0006074,1.6564267,1.5462639,-0.1997472,-0.3308928,-0.1311456
2,0.110726796,0.091707766,"('unlikable', 'likable')",0.37646496,0.36375445,0.7856551,0.8888805,0.4242823,0.4481142,0.0238319
3,-0.47855118,-0.3751884,"('repellent', 'pleasant')",0.42967176,0.46183378,-0.086130366,-0.052616116,-0.0450033,0.0113431,0.0563464
4,-0.4573103,-0.62141025,"('disliked', 'liked')",-0.38808435,-0.49146685,-5.4573345,-5.618679,-2.1009097,-2.243852,-0.1429423
5,-1.2494329,-1.2819916,"('distant', 'outgoing')",-1.0955043,-1.1266844,-0.23442385,-0.20440322,-0.8597871,-0.8710264,-0.0112393
6,-1.7396444,-1.7795422,"('distant', 'open')",-1.7705492,-1.8487449,0.3702855,0.37142906,-1.046636,-1.0856194,-0.0389834
7,0.39144635,0.49637,"('insensitive', 'sensitive')",0.3488595,0.39918402,0.15510282,0.18593329,0.2984695,0.3604958,0.0620263
8,-0.9963851,-1.0513248,"('unaffectionate', 'affectionate')",-0.9339655,-1.0286309,0.55370516,0.4889511,-0.4588818,-0.5303348,-0.071453
9,-0.8126591,-0.8576779,"('unaffectionate', 'caring')",-0.47194344,-0.58646035,0.7930306,0.7648181,-0.1638573,-0.2264401,-0.0625828
10,-1.2347134,-1.1793658,"('unsympathetic', 'sympathetic')",-0.64251137,-0.71006304,-0.8767437,-0.91673106,-0.9179895,-0.9353867,-0.0173972
11,-0.2432889,-0.15814199,"('unhelpful', 'helpful')",1.0616084,1.0894281,1.1638405,1.222132,0.66072,0.717806,0.057086
12,0.042523496,0.13736509,"('unsupportive', 'supportive')",0.38256362,0.40376726,-2.0259755,-2.017915,-0.5336295,-0.4922609,0.0413686
13,-0.12778017,-0.05232413,"('impolite', 'polite')",0.010403,0.06787247,-0.8034513,-0.8355726,-0.3069428,-0.2733414,0.0336014
14,0.37462118,0.45926556,"('antisocial', 'social')",0.9196304,0.9456713,-0.73470277,-0.76424146,0.1865163,0.2135652,0.0270489
15,0.3096843,0.19531977,"('boring', 'funny')",-0.19928798,-0.25170365,0.7801071,0.7343196,0.2968345,0.2259786,-0.0708559
16,-0.61078215,-0.731679,"('unpopular', 'popular')",0.0040111654,-0.042452186,0.68394554,0.6758497,0.0257248,-0.0327605,-0.0584853
17,-0.26155287,-0.25419053,"('nasty', 'nice')",-0.74845964,-0.69654644,-0.4575699,-0.408215,-0.4891942,-0.452984,0.0362102
18,-0.06820797,-0.04635968,"('disagreeable', 'welcoming')",-0.11683235,-0.09313549,-0.21519107,-0.26200005,-0.1334105,-0.1338317,-0.0004212
19,-2.0375576,-2.0587022,"('inhospitable', 'hospitable')",-1.0190072,-1.0772796,-0.18757185,-0.06378756,-1.0813789,-1.0665898,0.0147891
20,0.373203,0.47408596,"('rough', 'thoughtful')",0.94113475,0.99609286,0.92317426,0.85189426,0.7458374,0.7740243,0.0281869
21,0.4111222,0.42595464,"('immoral', 'moral')",0.757015,0.7022792,-0.8669468,-0.87306774,0.1003968,0.0850554,-0.0153414
22,-0.64963984,-0.64829504,"('untrustworthy', 'trustworthy')",-0.2545393,-0.33237177,-1.0477636,-1.0943294,-0.6506476,-0.6916654,-0.0410178
23,-0.18074481,-0.15332863,"('insincere', 'sincere')",-0.33530086,-0.38154677,4.4758754,4.4300647,1.3199433,1.2983964,-0.0215469
24,-0.64212,-0.657019,"('dishonest', 'honest')",-2.0837464,-2.1377418,0.2844389,0.19971804,-0.8138092,-0.8650142,-0.051205
25,0.22160652,0.15957639,"('egoistic', 'altruistic')",0.166561,0.12126566,1.6814933,1.6007465,0.6898869,0.6271962,-0.0626907
26,0.31139055,0.26074907,"('hardhearted', 'benevolent')",0.08217489,0.05802757,1.738102,1.694482,0.7105558,0.6710862,-0.0394696
27,-0.6613201,-0.6219128,"('hardhearted', 'softhearted')",0.1028978,0.10485834,1.1891319,1.090783,0.2102365,0.1912429,-0.0189936
28,0.07913169,-0.0328413,"('disloyal', 'loyal')",-0.044487014,-0.18823555,0.706593,0.5764278,0.2470792,0.1184503,-0.1286289
29,-0.63198197,-0.68819094,"('unfair', 'fair')",-1.0831126,-1.1384434,-0.6821618,-0.8265204,-0.7990855,-0.8843849,-0.0852994
30,0.7469499,0.7778823,"('intolerant', 'tolerant')",1.5440261,1.4734956,1.0654341,1.0136287,1.1188033,1.0883355,-0.0304678
31,-1.3579351,-1.3294985,"('evil', 'good')",-1.1815183,-1.2389235,-0.6270196,-0.6837007,-1.0554911,-1.084041,-0.0285499
32,-0.4919677,-0.47547883,"('unkind', 'kind')",-0.21369864,-0.22911379,0.36823553,0.26324335,-0.1124769,-0.1471164,-0.0346395
33,0.2121333,0.08526112,"('wrong', 'right')",0.014629386,-0.04594782,-0.2375011,-0.31573233,-0.0035795,-0.0921397,-0.0885602
34,-0.3102286,-0.16482763,"('mean', 'honorable')",-0.4166551,-0.34933108,5.602738,5.797345,1.6252848,1.7610621,0.1357773
35,-0.12770689,-0.2670433,"('corrupt', 'incorrupt')",-0.68382794,-0.7420018,0.48334917,0.3573851,-0.1093952,-0.21722,-0.1078248
36,-1.0398312,-1.1628529,"('hostile', 'amicable')",-1.0454882,-1.2253999,1.004013,0.81790566,-0.3604355,-0.523449,-0.1630135
37,-0.15546338,-0.13552016,"('fake', 'genuine')",-0.1607687,-0.17783502,0.07047397,0.08056825,-0.0819194,-0.0775956,0.0043238
38,-0.42314586,-0.44034702,"('untruthful', 'truthful')",-0.67607075,-0.69587636,-0.3882692,-0.3744051,-0.4958286,-0.5035428,-0.0077142
39,1.1802566,1.2616085,"('exploitative', 'cooperative')",0.4296004,0.5328557,0.07582664,0.07703932,0.5618945,0.6238345,0.06194
40,0.2334904,0.22047158,"('stingy', 'generous')",0.08269101,0.037072077,-1.3961723,-1.5559055,-0.359997,-0.4327873,-0.0727903
41,-0.6458508,-0.65673167,"('unforgiving', 'forgiving')",-0.68761677,-0.74033517,0.38670546,0.23825097,-0.3155873,-0.386272,-0.0706847
42,0.5319357,0.5718416,"('unreliable', 'reliable')",-0.9919758,-0.9254399,-3.156368,-3.1302469,-1.2054694,-1.1612817,0.0441877
43,-0.012319576,0.060331102,"('irresponsible', 'responsible')",-0.43982196,-0.37866634,-0.15503219,-0.13607362,-0.2023912,-0.1514696,0.0509216
44,-0.06732519,-0.07936761,"('prejudiced', 'unprejudiced')",-0.2047481,-0.09802412,-0.9886593,-0.9559877,-0.4202442,-0.3777932,0.042451
45,-1.1556036,-1.1032659,"('incompetent', 'competent')",-0.41878492,-0.5414448,-0.66438556,-0.73758936,-0.746258,-0.7941,-0.047842
46,-0.5864691,-0.44737366,"('uncompetitive', 'competitive')",0.5809906,0.5896901,-0.91072404,-0.94483244,-0.3054008,-0.2675053,0.0378955
47,-0.034152813,0.06862215,"('stupid', 'smart')",1.0223753,1.0908083,5.135523,5.329828,2.0412485,2.1630861,0.1218376
48,0.67474717,0.6742522,"('unintelligent', 'intelligent')",0.79872507,0.73251045,0.40025055,0.36183888,0.6245743,0.5895338,-0.0350405
49,-0.3397549,-0.27149233,"('unable', 'able')",0.36083388,0.4512326,-0.31982905,-0.18541643,-0.0995834,-0.0018921,0.0976913
50,0.10516757,0.054576285,"('clumsy', 'skillful')",0.85878295,0.8453775,-0.07036717,-0.09305096,0.2978611,0.2689676,-0.0288935
51,-0.34964436,-0.37970185,"('uneducated', 'educated')",0.58054614,0.4543346,0.2769342,0.18394324,0.1692787,0.086192,-0.0830867
52,-0.19560497,-0.43485504,"('irrational', 'rational')",-0.68435466,-0.8668809,0.5515208,0.3793715,-0.1094796,-0.3074548,-0.1979752
53,-0.6301151,-0.67786926,"('uncreative', 'creative')",0.7170255,0.6298036,0.94843525,0.9072846,0.3451152,0.2864063,-0.0587089
54,-0.62072825,-0.718975,"('incapable', 'capable')",-0.11745547,-0.19224986,0.88877225,1.0072504,0.0501962,0.0320085,-0.0181877
55,0.13668838,0.22547571,"('incompetent', 'clever')",0.8108137,0.7789565,-0.36593288,-0.412506,0.1938564,0.1973087,0.0034523
56,0.78477895,0.87108004,"('impractical', 'practical')",-0.10245914,-0.10253289,-0.6100453,-0.60869825,0.0240915,0.053283,0.0291915
57,0.21234633,0.18285316,"('unimaginative', 'imaginative')",0.64435136,0.56327444,-2.0984538,-2.1594718,-0.4139187,-0.4711147,-0.057196
58,-0.4614173,-0.4402141,"('undiscriminating', 'discriminating')",0.11399256,0.01791775,0.11013026,0.05443175,-0.0790982,-0.1226215,-0.0435233
59,0.16994143,0.038537093,"('foolish', 'wise')",0.081580535,0.04131078,0.37114614,0.37289613,0.207556,0.1509147,-0.0566413
60,0.8243953,1.0077069,"('inefficient', 'efficient')",0.91947734,1.0133176,-0.7383554,-0.64682347,0.3351724,0.458067,0.1228946
61,-0.114975765,-0.21847798,"('illogical', 'logical')",0.49088037,0.3474799,-0.051887594,-0.22241955,0.1080057,-0.0311392,-0.1391449
62,0.32998285,0.42309713,"('incompetent', 'brilliant')",0.6725557,0.71708906,-0.56797105,-0.44482023,0.1448558,0.2317887,0.0869329
63,-0.6899586,-0.58534694,"('unperceptive', 'insightful')",0.5645069,0.56534094,0.24050592,0.3294036,0.0383514,0.1031325,0.0647811
64,0.2403408,0.17341278,"('shy', 'confident')",0.13601498,0.15483668,-6.3502345,-6.420009,-1.991293,-2.0305866,-0.0392936
65,0.48696193,0.5073151,"('insecure', 'secure')",0.05954659,0.07479985,-0.7070537,-0.7163322,-0.0535151,-0.0447391,0.008776
66,-0.45977098,-0.48022306,"('inactive', 'active')",-0.3144907,-0.37380823,1.1193486,1.1060343,0.115029,0.084001,-0.031028
67,0.5754754,0.5189146,"('doubtful', 'determined')",0.39328438,0.42065105,-0.5737209,-0.49932116,0.1316796,0.1467482,0.0150686
68,-0.53813803,-0.5321825,"('dependent', 'independent')",-0.29025027,-0.34292883,-0.7650628,-0.7946603,-0.5311504,-0.5565906,-0.0254402
69,0.49572584,0.47575644,"('lazy', 'industrious')",0.75153154,0.81444,-0.23874596,-0.1757663,0.3361705,0.3714767,0.0353062
70,0.33000812,0.40972516,"('lethargic', 'energetic')",0.36777833,0.3772408,0.321761,0.3855737,0.3398492,0.3908466,0.0509974
71,0.49257877,0.5751181,"('diffident', 'self-confident')",0.28066623,0.33793208,0.37881428,0.40024468,0.3840198,0.437765,0.0537452
72,-0.062121272,-0.023704978,"('unambitious', 'ambitious')",-0.92692465,-0.91046846,-1.491188,-1.4322966,-0.8267446,-0.7888234,0.0379212
73,0.99972576,0.9235273,"('helpless', 'self-reliant')",0.6022818,0.54907453,-2.7191052,-2.7600062,-0.3723659,-0.4291348,-0.0567689
74,-0.078629,0.05056669,"('undedicated', 'dedicated')",0.17135552,0.13415353,0.1979195,0.18769908,0.096882,0.1241398,0.0272578
75,-0.053835705,-0.13186121,"('meek', 'impulsive')",-0.08830257,-0.11926198,0.032904748,0.15123583,-0.0364112,-0.0332958,0.0031154
76,0.67127347,0.7506065,"('anxious', 'daring')",0.946145,1.0149814,0.046045326,0.10334195,0.5544879,0.6229766,0.0684887
77,-0.11571926,-0.14812338,"('unmotivated', 'motivated')",0.92473257,0.906184,-1.3995115,-1.285906,-0.1968327,-0.1759484,0.0208843
78,-0.76622355,-0.59810776,"('nonresilient', 'resilient')",1.2088809,1.2513475,-0.020000516,0.09170112,0.1408856,0.2483136,0.107428
