,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
0,0.45150954,0.3749677,"('unsociable', 'sociable')",1.1770205,1.032128,0.21007644,0.09883809,0.6128688,0.5019779,-0.1108909
1,-1.8475823,-1.8330991,"('unfriendly', 'friendly')",-1.3443452,-1.3431575,0.8529914,0.8492101,-0.7796454,-0.7756822,0.0039632
2,0.8114527,0.7753175,"('unlikable', 'likable')",1.3169407,1.3268588,0.49844187,0.5132067,0.8756118,0.8717943,-0.0038175
3,-0.31601894,-0.21856011,"('repellent', 'pleasant')",1.3693709,1.4610252,0.7832049,0.79841095,0.6121856,0.6802921,0.0681065
4,-0.037335858,-0.041008633,"('disliked', 'liked')",-1.217024,-1.381989,-5.7321796,-5.813606,-2.3288465,-2.4122011,-0.0833546
5,-1.4183272,-1.3163546,"('distant', 'outgoing')",-1.6472738,-1.571802,-0.8544413,-0.7647308,-1.3066807,-1.2176291,0.0890516
6,-1.968268,-1.8066499,"('distant', 'open')",-1.7536373,-1.6023959,-0.36263186,-0.25310048,-1.3615123,-1.2207154,0.1407969
7,0.56086504,0.59447676,"('insensitive', 'sensitive')",0.9014288,0.9654792,0.87319624,0.8685854,0.7784967,0.8095138,0.0310171
8,-1.0343632,-1.0773808,"('unaffectionate', 'affectionate')",-1.3960971,-1.3629817,-0.02426178,-0.033077873,-0.8182406,-0.8244801,-0.0062395
9,-0.66879964,-0.7212793,"('unaffectionate', 'caring')",-0.17984279,-0.14406088,1.1087002,1.0555818,0.0866859,0.0634139,-0.023272
10,0.16723531,0.14243308,"('unsympathetic', 'sympathetic')",1.7794687,1.7689626,0.3875748,0.29473594,0.7780929,0.7353772,-0.0427157
11,-0.34980324,-0.46755695,"('unhelpful', 'helpful')",0.8008063,0.6666084,2.1939242,2.0862074,0.8816424,0.7617529,-0.1198895
12,0.31514108,0.3778866,"('unsupportive', 'supportive')",0.61985,0.7136045,-1.6536142,-1.6586391,-0.239541,-0.1890493,0.0504917
13,0.5215929,0.50347054,"('impolite', 'polite')",0.89251184,0.7943391,0.6567056,0.5873961,0.6902701,0.6284019,-0.0618682
14,1.5080782,1.4565777,"('antisocial', 'social')",2.4696164,2.3765204,-0.24467383,-0.33743024,1.2443403,1.1652226,-0.0791177
15,-0.17005861,-0.28146505,"('boring', 'funny')",-0.061647076,-0.19241929,0.39818826,0.37789935,0.0554942,-0.031995,-0.0874892
16,-1.1071105,-1.1090955,"('unpopular', 'popular')",-0.44539106,-0.4829596,0.53942937,0.48336107,-0.3376908,-0.3695647,-0.0318739
17,-0.28682476,-0.2067971,"('nasty', 'nice')",-0.33464232,-0.32401228,-0.28420103,-0.2325558,-0.3018894,-0.2544551,0.0474343
18,-1.2152826,-1.2034239,"('disagreeable', 'welcoming')",-0.6513121,-0.55047524,-0.81578684,-0.87104094,-0.8941272,-0.87498,0.0191472
19,-0.66243714,-0.58901376,"('inhospitable', 'hospitable')",-0.24699688,-0.14188533,-0.41765463,-0.30669686,-0.4423629,-0.3458653,0.0964976
20,0.26838177,0.27384764,"('rough', 'thoughtful')",0.17135648,0.1501036,0.9430656,0.8854383,0.4609346,0.4364632,-0.0244714
21,0.66428787,0.58969826,"('immoral', 'moral')",2.5013735,2.4278522,0.18881072,0.11563283,1.1181574,1.0443944,-0.073763
22,0.61528337,0.55299526,"('untrustworthy', 'trustworthy')",1.0561829,0.9954475,-0.27954966,-0.35307762,0.4639722,0.3984551,-0.0655171
23,-0.21232513,-0.30325502,"('insincere', 'sincere')",1.3728979,1.3548135,5.646293,5.522597,2.2689552,2.1913851,-0.0775701
24,-0.10423501,-0.18703102,"('dishonest', 'honest')",-0.3629952,-0.27664346,0.8099357,0.7908024,0.1142352,0.1090426,-0.0051926
25,-0.30731082,-0.2249656,"('egoistic', 'altruistic')",-0.7158634,-0.6932513,0.51672256,0.5912535,-0.1688172,-0.1089878,0.0598294
26,0.2251493,0.1818088,"('hardhearted', 'benevolent')",0.14683095,0.12810858,0.6875752,0.66375893,0.3531852,0.3245588,-0.0286264
27,-1.5974398,-1.545849,"('hardhearted', 'softhearted')",-0.8065848,-0.7066426,0.97008187,1.0017754,-0.4779809,-0.4169054,0.0610755
28,0.16815135,0.055798348,"('disloyal', 'loyal')",0.052332602,-0.04665701,1.1009077,0.94176286,0.4404639,0.3169681,-0.1234958
29,-0.13543071,-0.16362342,"('unfair', 'fair')",0.79864126,0.7420542,0.13753884,0.069873564,0.2669165,0.2161014,-0.0508151
30,0.7727033,0.7095123,"('intolerant', 'tolerant')",0.55529165,0.48116347,1.2958724,1.1639833,0.8746225,0.7848864,-0.0897361
31,-1.2917595,-1.0074432,"('evil', 'good')",-1.2186327,-1.0170631,-1.3794949,-1.2760352,-1.296629,-1.1001805,0.1964485
32,0.20148373,0.098400325,"('unkind', 'kind')",1.1730758,1.0658827,0.78656065,0.6659608,0.7203734,0.6100813,-0.1102921
33,0.09472153,0.07035979,"('wrong', 'right')",-0.45082152,-0.4634677,-0.65803456,-0.6145469,-0.3380448,-0.3358849,0.0021599
34,-0.48330054,-0.33722475,"('mean', 'honorable')",0.28102076,0.36770278,5.8463798,5.9079914,1.8813667,1.9794898,0.0981231
35,-0.7123715,-0.7005894,"('corrupt', 'incorrupt')",-2.1753657,-2.2694075,-1.0313308,-1.0030048,-1.306356,-1.3243339,-0.0179779
36,-1.4951805,-1.3792052,"('hostile', 'amicable')",-2.1454234,-2.1545444,-0.18268998,-0.21679062,-1.2744313,-1.2501801,0.0242512
37,0.68217504,0.67715114,"('fake', 'genuine')",0.9445321,0.9746382,0.2642408,0.29777005,0.6303159,0.6498532,0.0195373
38,-0.08800928,-0.1369085,"('untruthful', 'truthful')",-0.21094592,-0.27692795,0.18175842,0.11188597,-0.0390656,-0.1006502,-0.0615846
39,1.1592622,1.1411297,"('exploitative', 'cooperative')",0.6218767,0.653913,0.29797179,0.28146535,0.6930369,0.6921693,-0.0008676
40,-0.23978847,-0.16588934,"('stingy', 'generous')",-0.60853726,-0.50764245,-1.5684199,-1.5687331,-0.8055819,-0.7474216,0.0581603
41,0.17332824,0.23479165,"('unforgiving', 'forgiving')",-0.053708144,-0.05857617,0.22572637,0.1356762,0.1151155,0.1039639,-0.0111516
42,0.9410224,0.93631244,"('unreliable', 'reliable')",0.7842846,0.7821428,-2.600237,-2.6255078,-0.2916433,-0.3023508,-0.0107075
43,0.16286434,0.14186734,"('irresponsible', 'responsible')",0.7128808,0.76657945,0.9539376,0.9280018,0.6098942,0.6121496,0.0022554
44,-0.48542354,-0.5130123,"('prejudiced', 'unprejudiced')",-1.1494662,-1.1050493,-1.5954368,-1.575205,-1.0767756,-1.0644221,0.0123535
45,1.1972619,1.2511193,"('incompetent', 'competent')",2.1091774,2.1511219,0.40867946,0.3130478,1.238373,1.2384297,5.67e-05
46,1.0286471,0.98081374,"('uncompetitive', 'competitive')",1.6940733,1.634046,0.6743673,0.5349747,1.1323625,1.0499447,-0.0824178
47,0.4770708,0.55121315,"('stupid', 'smart')",0.34423912,0.33398166,4.6690845,4.7298994,1.8301315,1.8716981,0.0415666
48,-0.5871577,-0.59490454,"('unintelligent', 'intelligent')",-0.3257066,-0.2737813,0.2503579,0.24745935,-0.2208355,-0.2070755,0.01376
49,-0.3229374,-0.30046806,"('unable', 'able')",0.14106275,0.24537562,0.023983374,0.07990016,-0.0526304,0.0082692,0.0608996
50,0.02813546,-0.06889746,"('clumsy', 'skillful')",0.671486,0.58247656,0.4646219,0.35815609,0.3880812,0.2905784,-0.0975028
51,0.30689812,0.23948054,"('uneducated', 'educated')",2.0625808,1.8154699,0.6371928,0.5525865,1.0022239,0.869179,-0.1330449
52,-1.2203481,-1.3007199,"('irrational', 'rational')",-0.45285478,-0.5341382,0.3838265,0.38873082,-0.4297921,-0.4820424,-0.0522503
53,-0.99536467,-0.9727002,"('uncreative', 'creative')",0.11151758,0.114039645,0.79245615,0.81710106,-0.0304637,-0.0138532,0.0166105
54,-0.7127619,-0.77070385,"('incapable', 'capable')",-0.061207216,-0.05720233,0.75903666,0.8462012,-0.0049775,0.0060983,0.0110758
55,1.4176447,1.4481623,"('incompetent', 'clever')",1.8861569,1.9609268,0.42897978,0.36371988,1.2442605,1.257603,0.0133425
56,1.6169488,1.5414335,"('impractical', 'practical')",1.5327734,1.4911155,0.3264035,0.26698884,1.1587086,1.0998459,-0.0588627
57,-0.26169986,-0.27852252,"('unimaginative', 'imaginative')",0.73719466,0.7073282,-1.868623,-1.9142371,-0.4643761,-0.4951438,-0.0307677
58,0.75061315,0.7483982,"('undiscriminating', 'discriminating')",0.8245668,0.8114783,0.072091095,0.010347627,0.5490903,0.523408,-0.0256823
59,0.017748594,0.028230786,"('foolish', 'wise')",0.2504164,0.17140731,0.13835517,0.14646426,0.1355067,0.1153675,-0.0201392
60,1.4286917,1.3983746,"('inefficient', 'efficient')",2.0889378,2.1653624,0.5810977,0.548535,1.3662424,1.3707573,0.0045149
61,0.17319068,0.10422577,"('illogical', 'logical')",1.5172657,1.4762626,0.53758526,0.43023553,0.7426805,0.6702413,-0.0724392
62,0.89119774,0.84278876,"('incompetent', 'brilliant')",1.7388121,1.770828,0.8390758,0.8442195,1.1563619,1.1526121,-0.0037498
63,0.18738355,0.2472958,"('unperceptive', 'insightful')",1.1360368,1.1260992,1.0529702,1.0268488,0.7921302,0.8000813,0.0079511
64,0.75567126,0.71618575,"('shy', 'confident')",0.904072,0.8591661,-5.59437,-5.622711,-1.3115422,-1.3491198,-0.0375776
65,0.7981885,0.7154785,"('insecure', 'secure')",1.5162461,1.4242538,0.16743481,0.070671946,0.8272897,0.7368015,-0.0904882
66,-0.63076407,-0.5888854,"('inactive', 'active')",0.047435574,0.09509184,1.095643,1.1105434,0.1707715,0.2055833,0.0348118
67,1.1010401,1.0721241,"('doubtful', 'determined')",0.6313672,0.5345468,-0.16753587,-0.09937252,0.5216238,0.5024328,-0.019191
68,-0.45746365,-0.49087858,"('dependent', 'independent')",0.12721199,0.15232341,-0.6106369,-0.62954265,-0.3136295,-0.3226993,-0.0090698
69,0.61220914,0.6857967,"('lazy', 'industrious')",-1.0976024,-1.0577545,-0.83563983,-0.7664528,-0.4403443,-0.3794702,0.0608741
70,0.31698808,0.3399153,"('lethargic', 'energetic')",1.4919444,1.5390955,1.2776719,1.2845708,1.0288682,1.0545272,0.025659
71,0.9121369,1.022409,"('diffident', 'self-confident')",-0.36502826,-0.30131,-0.039419048,-0.031807728,0.1692299,0.2297637,0.0605338
72,-0.36688066,-0.4201837,"('unambitious', 'ambitious')",0.38875872,0.40625742,-1.0180128,-1.0292864,-0.3320449,-0.3477376,-0.0156927
73,0.45337084,0.38093796,"('helpless', 'self-reliant')",-0.23616907,-0.268263,-3.4009154,-3.3571653,-1.0612379,-1.0814968,-0.0202589
74,1.2092913,1.1881771,"('undedicated', 'dedicated')",1.8165019,1.8430617,-0.062653214,-0.089793056,0.9877133,0.9804819,-0.0072314
75,-0.40867022,-0.42899096,"('meek', 'impulsive')",-0.7809128,-0.82283807,-0.2587153,-0.18936557,-0.4827661,-0.4803982,0.0023679
76,0.27272725,0.24074855,"('anxious', 'daring')",1.0380428,1.0851241,0.56724674,0.5616757,0.6260056,0.6291828,0.0031772
77,-0.21696073,-0.23460986,"('unmotivated', 'motivated')",0.71214014,0.7935756,0.11171201,0.19166546,0.2022971,0.2502104,0.0479133
78,-0.2018503,-0.1262568,"('nonresilient', 'resilient')",0.8262576,0.8957783,0.96860063,0.9540855,0.5310026,0.5745357,0.0435331
79,-1.0881706,-1.0861773,"('wavering', 'unwavering')",-0.57986075,-0.5524231,-0.2728235,-0.23546976,-0.6469517,-0.6246901,0.0222616
80,1.3319345,1.231874,"('dominated', 'dominating')",1.3571812,1.2646676,-0.6662116,-0.69664854,0.6743013,0.5999643,-0.074337
81,1.0308679,0.927417,"('submissive', 'aggressive')",1.0739998,0.9056843,-0.6309161,-0.6606616,0.4913172,0.3908132,-0.100504
82,-0.6469409,-0.62359977,"('poor', 'rich')",0.20067066,0.15123034,5.5271406,5.4653974,1.6936235,1.6643426,-0.0292809
83,0.48289493,0.47467384,"('powerless', 'powerful')",-0.42862374,-0.48517162,-0.7251847,-0.76254016,-0.2236378,-0.2576793,-0.0340415
84,0.27045196,0.21250759,"('inferior', 'superior')",0.10777499,0.00577379,0.51526994,0.5610079,0.2978323,0.2597631,-0.0380692
85,-1.1365049,-1.0804592,"('insignificant', 'prestigious')",-1.576526,-1.5850558,0.7044351,0.79864734,-0.6695319,-0.6222892,0.0472427
86,-0.13754576,-0.1542173,"('uninfluential', 'influential')",0.9695828,0.9935826,0.30018798,0.24007022,0.3774083,0.3598119,-0.0175964
87,1.4424095,1.3730427,"('unsuccessful', 'successful')",1.9820684,1.8420913,1.3648939,1.3756876,1.5964573,1.5302739,-0.0661834
88,-0.653296,-0.78549045,"('low', 'eminent')",-1.5393778,-1.7774351,-0.2253854,-0.26135167,-0.8060197,-0.9414257,-0.135406
