,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.6226594,0.56290996,"('unsociable', 'sociable')",-0.09166606,-0.17665772,0.2654967,0.1931261,-0.0723706
1,0.6319728,0.43254092,"('unfriendly', 'friendly')",1.4524684,1.276175,1.0422206,0.854358,-0.1878626
2,0.52019066,0.6022487,"('unlikable', 'likable')",0.46430737,0.46070558,0.492249,0.5314772,0.0392282
3,-0.102342345,0.087825336,"('repellent', 'pleasant')",0.85538125,0.93610877,0.3765194,0.5119671,0.1354477
4,-1.0136536,-1.095591,"('disliked', 'liked')",-7.191442,-7.386987,-4.1025476,-4.2412891,-0.1387415
5,-0.33088365,-0.4687259,"('distant', 'outgoing')",-0.4559196,-0.4630052,-0.3934016,-0.4658656,-0.072464
6,0.16591254,0.020810649,"('distant', 'open')",-0.28014836,-0.32301754,-0.0571179,-0.1511034,-0.0939855
7,0.40266412,0.5953801,"('insensitive', 'sensitive')",0.66274196,0.66397876,0.532703,0.6296794,0.0969764
8,0.38901758,0.31116408,"('unaffectionate', 'affectionate')",1.0415294,0.9208059,0.7152735,0.615985,-0.0992885
9,0.70084876,0.7063327,"('unaffectionate', 'caring')",1.3959901,1.3530406,1.0484195,1.0296867,-0.0187328
10,0.9647304,1.0406364,"('unsympathetic', 'sympathetic')",-0.27041358,-0.3135295,0.3471584,0.3635535,0.0163951
11,0.062396497,0.14722644,"('unhelpful', 'helpful')",1.461602,1.6637557,0.7619992,0.9054911,0.1434919
12,0.6958712,0.72548753,"('unsupportive', 'supportive')",-1.7228779,-1.794032,-0.5135033,-0.5342722,-0.0207689
13,0.8832188,0.85883534,"('impolite', 'polite')",-0.9646671,-0.85190135,-0.0407241,0.003467,0.0441911
14,1.6277149,1.7020954,"('antisocial', 'social')",0.09918867,0.058429,0.8634518,0.8802622,0.0168104
15,-0.13762638,-0.23089555,"('boring', 'funny')",-0.0351737,-0.034172542,-0.0864,-0.132534,-0.046134
16,-2.221947,-2.2966034,"('unpopular', 'popular')",-0.11392947,-0.13032186,-1.1679382,-1.2134626,-0.0455244
17,-0.26828635,-0.22062881,"('nasty', 'nice')",-0.45972475,-0.45749718,-0.3640056,-0.339063,0.0249426
18,-0.31227,-0.35653874,"('disagreeable', 'welcoming')",-0.5824756,-0.61130714,-0.4473728,-0.483923,-0.0365502
19,-1.1382415,-1.1907804,"('inhospitable', 'hospitable')",-0.48796538,-0.4958952,-0.8131034,-0.8433378,-0.0302344
20,-0.29867932,-0.23804197,"('rough', 'thoughtful')",0.6531697,0.63998556,0.1772452,0.2009718,0.0237266
21,0.832093,0.9165372,"('immoral', 'moral')",-0.3265519,-0.19711919,0.2527705,0.359709,0.1069385
22,1.1363356,1.1208833,"('untrustworthy', 'trustworthy')",-0.6133025,-0.6557446,0.2615165,0.2325694,-0.0289471
23,1.0604852,1.1918267,"('insincere', 'sincere')",5.788282,5.996897,3.4243836,3.594362,0.1699784
24,1.5899191,1.6819013,"('dishonest', 'honest')",0.8174024,0.8381202,1.2036607,1.2600107,0.05635
25,1.2604119,1.2418962,"('egoistic', 'altruistic')",1.4892167,1.4099725,1.3748143,1.3259344,-0.0488799
26,0.8598271,0.57361984,"('hardhearted', 'benevolent')",1.9150851,1.695644,1.3874561,1.1346319,-0.2528242
27,0.2734074,0.31279367,"('hardhearted', 'softhearted')",1.4010271,1.2912511,0.8372172,0.8020223,-0.0351949
28,0.36273423,0.36182585,"('disloyal', 'loyal')",1.3442986,1.2781683,0.8535164,0.8199971,-0.0335193
29,-0.89321864,-0.9450626,"('unfair', 'fair')",0.01088259,-0.15581538,-0.441168,-0.550439,-0.109271
30,1.1632243,1.229867,"('intolerant', 'tolerant')",0.6705294,0.7299314,0.9168769,0.9798992,0.0630223
31,-0.8649245,-1.0444999,"('evil', 'good')",-0.88546467,-1.0265281,-0.8751945,-1.035514,-0.1603195
32,-0.09994477,-0.111685395,"('unkind', 'kind')",0.6986665,0.5250988,0.2993609,0.2067067,-0.0926542
33,0.5301123,0.39574075,"('wrong', 'right')",-0.28660092,-0.38635248,0.1217557,0.0046941,-0.1170616
34,0.43163735,0.52333766,"('mean', 'honorable')",5.2047067,5.5840545,2.818172,3.0536962,0.2355242
35,-0.7038386,-0.8768557,"('corrupt', 'incorrupt')",-0.5156008,-0.6359758,-0.6097197,-0.7564157,-0.146696
36,-0.00900536,-0.19781393,"('hostile', 'amicable')",-0.18046457,-0.3546923,-0.094735,-0.2762531,-0.1815181
37,0.53223497,0.5540738,"('fake', 'genuine')",0.4536273,0.50685406,0.4929311,0.5304639,0.0375328
38,-0.26796967,-0.20888887,"('untruthful', 'truthful')",-0.42507592,-0.28628442,-0.3465228,-0.2475866,0.0989362
39,1.3581727,1.5249239,"('exploitative', 'cooperative')",0.29486215,0.35388735,0.8265174,0.9394056,0.1128882
40,1.1464149,1.188121,"('stingy', 'generous')",-1.6828436,-1.810706,-0.2682143,-0.3112925,-0.0430782
41,0.5665421,0.5764145,"('unforgiving', 'forgiving')",0.046250165,-0.04744684,0.3063961,0.2644838,-0.0419123
42,-0.023392651,0.12124181,"('unreliable', 'reliable')",-3.3629525,-3.3977358,-1.6931726,-1.638247,0.0549256
43,-0.22394544,-0.023913272,"('irresponsible', 'responsible')",0.3114605,0.38664505,0.0437575,0.1813659,0.1376084
44,-1.2355498,-1.2244493,"('prejudiced', 'unprejudiced')",-1.736469,-1.7457608,-1.4860094,-1.485105,0.0009044
45,0.5778312,0.58904475,"('incompetent', 'competent')",0.039463658,-0.011979805,0.3086474,0.2885325,-0.0201149
46,0.36312628,0.4056759,"('uncompetitive', 'competitive')",-0.91620827,-0.9132656,-0.276541,-0.2537948,0.0227462
47,0.4003812,0.45318314,"('stupid', 'smart')",5.226864,5.457463,2.8136225,2.955323,0.1417005
48,0.6612587,0.6769179,"('unintelligent', 'intelligent')",0.51570815,0.5631012,0.5884835,0.6200095,0.031526
49,-0.6576986,-0.5698826,"('unable', 'able')",-0.47814506,-0.3708972,-0.5679218,-0.4703899,0.0975319
50,-1.4786159,-1.5015554,"('clumsy', 'skillful')",-0.2291547,-0.305809,-0.8538853,-0.9036822,-0.0497969
51,-0.10780876,-0.18292943,"('uneducated', 'educated')",0.33684126,0.2919162,0.1145162,0.0544934,-0.0600228
52,-1.0438906,-1.1871418,"('irrational', 'rational')",0.26222348,0.1458658,-0.3908336,-0.520638,-0.1298044
53,0.36525854,0.25720176,"('uncreative', 'creative')",0.19591703,0.1340975,0.2805878,0.1956496,-0.0849382
54,-0.12981215,-0.22808385,"('incapable', 'capable')",0.8273182,0.823501,0.348753,0.2977086,-0.0510444
55,0.8725536,0.9787209,"('incompetent', 'clever')",0.314253,0.37166747,0.5934033,0.6751942,0.0817909
56,0.8531227,0.97465515,"('impractical', 'practical')",-0.90316415,-0.74962753,-0.0250207,0.1125138,0.1375345
57,0.4546165,0.38640136,"('unimaginative', 'imaginative')",-2.9629767,-3.1143794,-1.2541801,-1.363989,-0.1098089
58,0.33559492,0.3167795,"('undiscriminating', 'discriminating')",0.35983098,0.3167597,0.3477129,0.3167696,-0.0309433
59,-1.2643514,-1.279833,"('foolish', 'wise')",0.16238314,0.23152782,-0.5509841,-0.5241526,0.0268315
60,1.1150818,1.3563781,"('inefficient', 'efficient')",-0.3467081,-0.040039703,0.3841869,0.6581692,0.2739823
61,1.5642922,1.4269761,"('illogical', 'logical')",0.85781884,0.67455536,1.2110555,1.0507658,-0.1602897
62,1.3187588,1.5301359,"('incompetent', 'brilliant')",0.27699098,0.495079,0.7978749,1.0126075,0.2147326
63,0.27186233,0.22593059,"('unperceptive', 'insightful')",0.48381534,0.5345967,0.3778389,0.3802636,0.0024247
64,-0.64885354,-0.6082476,"('shy', 'confident')",-6.3053875,-6.4472103,-3.4771204,-3.527729,-0.0506086
65,0.555342,0.625165,"('insecure', 'secure')",-0.37955183,-0.22577964,0.0878951,0.1996927,0.1117976
66,-0.40446803,-0.49473062,"('inactive', 'active')",0.43269354,0.31530708,0.0141128,-0.0897118,-0.1038246
67,-0.7835182,-0.77661324,"('doubtful', 'determined')",-0.47296244,-0.48325458,-0.6282403,-0.6299339,-0.0016936
68,-0.71153814,-0.7417244,"('dependent', 'independent')",-0.92069054,-0.8673338,-0.8161143,-0.8045291,0.0115852
69,-0.7217862,-0.81633914,"('lazy', 'industrious')",-0.84432447,-0.92972016,-0.7830553,-0.8730296,-0.0899743
70,0.25396872,0.32929093,"('lethargic', 'energetic')",0.27523452,0.275973,0.2646016,0.302632,0.0380304
71,0.6452197,0.5632777,"('diffident', 'self-confident')",0.34068832,0.31088912,0.492954,0.4370834,-0.0558706
72,0.63626426,0.7896145,"('unambitious', 'ambitious')",-0.5523632,-0.4867461,0.0419505,0.1514342,0.1094837
73,0.0003251098,0.07420187,"('helpless', 'self-reliant')",-3.032719,-3.022096,-1.5161968,-1.473947,0.0422498
74,0.39732882,0.4080711,"('undedicated', 'dedicated')",-0.16262186,-0.26357785,0.1173535,0.0722466,-0.0451069
75,-1.9261936,-1.9673856,"('meek', 'impulsive')",-0.96284574,-0.940224,-1.4445196,-1.4538049,-0.0092853
76,0.92086136,1.1330953,"('anxious', 'daring')",-0.4815625,-0.32832074,0.2196494,0.4023873,0.1827379
77,-0.8475663,-0.7300801,"('unmotivated', 'motivated')",-1.3621833,-1.1696335,-1.1048748,-0.9498568,0.155018
78,-0.327958,-0.35472998,"('nonresilient', 'resilient')",0.028782003,0.020688763,-0.149588,-0.1670206,-0.0174326
79,-0.5434836,-0.7730095,"('wavering', 'unwavering')",-0.46050555,-0.49335143,-0.5019946,-0.6331804,-0.1311858
80,0.5465436,0.6455059,"('dominated', 'dominating')",-0.59522665,-0.5372804,-0.0243415,0.0541128,0.0784543
81,0.2133584,0.2653018,"('submissive', 'aggressive')",-0.7851919,-0.6138049,-0.2859167,-0.1742515,0.1116652
82,0.56563216,0.5100183,"('poor', 'rich')",5.900267,6.0443764,3.2329497,3.2771974,0.0442477
83,-0.24581504,-0.32022187,"('powerless', 'powerful')",-0.9315898,-0.88375,-0.5887024,-0.6019859,-0.0132835
84,0.5563228,0.48686823,"('inferior', 'superior')",0.6164313,0.62743074,0.586377,0.5571495,-0.0292275
85,-0.5817609,-0.6831876,"('insignificant', 'prestigious')",-0.32254198,-0.3889888,-0.4521514,-0.5360882,-0.0839368
86,0.8739502,0.66448784,"('uninfluential', 'influential')",0.0963129,-0.09510106,0.4851315,0.2846934,-0.2004381
87,0.1663211,0.108299464,"('unsuccessful', 'successful')",0.8355569,0.8529231,0.500939,0.4806113,-0.0203277
88,-0.023208516,-0.16964543,"('low', 'eminent')",-0.54165834,-0.5968571,-0.2824334,-0.3832512,-0.1008178
