,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.15261011,-0.29741117,"('unsociable', 'sociable')",0.06180497,-0.078177035,-0.0454026,-0.1877941,-0.1423915
1,-1.9773555,-1.8822033,"('unfriendly', 'friendly')",1.3448809,1.2737061,-0.3162373,-0.3042486,0.0119887
2,0.91104645,0.9891252,"('unlikable', 'likable')",0.635027,0.71529883,0.7730367,0.852212,0.0791753
3,-0.1442911,-0.018710818,"('repellent', 'pleasant')",0.26763672,0.2974689,0.0616728,0.139379,0.0777062
4,0.10332069,0.07232583,"('disliked', 'liked')",-6.0502405,-6.1260896,-2.97346,-3.0268819,-0.0534219
5,-0.62912726,-0.5710632,"('distant', 'outgoing')",-0.5424824,-0.542648,-0.5858048,-0.5568556,0.0289492
6,-1.2348129,-1.1294107,"('distant', 'open')",-0.26315132,-0.30599916,-0.7489821,-0.717705,0.0312771
7,-0.45808697,-0.4226356,"('insensitive', 'sensitive')",0.5919743,0.60012573,0.0669437,0.0887451,0.0218014
8,-1.5276442,-1.5028144,"('unaffectionate', 'affectionate')",0.32940003,0.25719556,-0.599122,-0.6228094,-0.0236874
9,-1.3042762,-1.2796557,"('unaffectionate', 'caring')",0.6771203,0.6412242,-0.313578,-0.3192157,-0.0056377
10,-0.33308494,-0.29020244,"('unsympathetic', 'sympathetic')",0.029424075,0.008937603,-0.1518304,-0.1406324,0.011198
11,-0.049067307,-0.022799093,"('unhelpful', 'helpful')",1.5302511,1.5783725,0.7405919,0.7777867,0.0371948
12,-0.5472649,-0.3870457,"('unsupportive', 'supportive')",-1.5988033,-1.5508062,-1.073034,-0.968926,0.104108
13,0.37271047,0.2429444,"('impolite', 'polite')",-0.29923996,-0.35269624,0.0367353,-0.0548759,-0.0916112
14,0.6179458,0.5488136,"('antisocial', 'social')",-0.07980306,-0.15451777,0.2690714,0.1971479,-0.0719235
15,0.2328857,0.116679534,"('boring', 'funny')",0.4760859,0.4467344,0.3544858,0.281707,-0.0727788
16,-0.40671453,-0.33181447,"('unpopular', 'popular')",0.45533133,0.473221,0.0243084,0.0707033,0.0463949
17,0.074266896,0.13061763,"('nasty', 'nice')",-0.5199102,-0.48628443,-0.2228217,-0.1778334,0.0449883
18,-0.63801366,-0.5832461,"('disagreeable', 'welcoming')",-0.68363816,-0.73402286,-0.6608259,-0.6586345,0.0021914
19,-0.8326442,-0.74026614,"('inhospitable', 'hospitable')",-0.3366287,-0.2622217,-0.5846364,-0.5012439,0.0833925
20,0.13916403,0.16238604,"('rough', 'thoughtful')",1.1189739,1.0551081,0.629069,0.6087471,-0.0203219
21,0.46138638,0.4346142,"('immoral', 'moral')",-0.15180771,-0.12920874,0.1547893,0.1527027,-0.0020866
22,0.21862984,0.21650344,"('untrustworthy', 'trustworthy')",-0.6186024,-0.7395731,-0.1999863,-0.2615348,-0.0615485
23,-0.5371677,-0.5289212,"('insincere', 'sincere')",5.401203,5.337581,2.4320178,2.40433,-0.0276878
24,0.27995157,0.25328282,"('dishonest', 'honest')",0.6507557,0.5794082,0.4653536,0.4163455,-0.0490081
25,-1.1104741,-1.1202164,"('egoistic', 'altruistic')",0.9999276,0.9862665,-0.0552733,-0.0669749,-0.0117016
26,-0.16858946,-0.15433902,"('hardhearted', 'benevolent')",1.7596557,1.6856867,0.7955331,0.7656739,-0.0298592
27,-0.66059726,-0.62388355,"('hardhearted', 'softhearted')",1.1782877,1.0902603,0.2588452,0.2331884,-0.0256568
28,-0.5232606,-0.6238056,"('disloyal', 'loyal')",0.82867736,0.7097863,0.1527084,0.0429904,-0.109718
29,-0.46836388,-0.5143721,"('unfair', 'fair')",-0.5657371,-0.701663,-0.5170505,-0.6080176,-0.0909671
30,0.7527584,0.6758029,"('intolerant', 'tolerant')",1.506009,1.4138262,1.1293837,1.0448146,-0.0845691
31,-1.4963257,-1.325527,"('evil', 'good')",-1.2443465,-1.2676477,-1.3703361,-1.2965873,0.0737488
32,0.07671833,0.015007142,"('unkind', 'kind')",1.0222229,0.8917258,0.5494706,0.4533665,-0.0961041
33,0.0684731,-0.00050323084,"('wrong', 'right')",-0.8099557,-0.8377392,-0.3707413,-0.4191212,-0.0483799
34,-0.12068413,0.02873268,"('mean', 'honorable')",5.68527,5.765034,2.7822928,2.8968835,0.1145907
35,-0.22369994,-0.31774905,"('corrupt', 'incorrupt')",-0.41324753,-0.54963803,-0.3184737,-0.4336935,-0.1152198
36,-1.2696158,-1.2497002,"('hostile', 'amicable')",-0.25153142,-0.4281211,-0.7605736,-0.8389106,-0.078337
37,0.4599139,0.43305093,"('fake', 'genuine')",0.19273476,0.20058393,0.3263243,0.3168174,-0.0095069
38,-0.5456296,-0.47879896,"('untruthful', 'truthful')",-0.37018287,-0.3609905,-0.4579062,-0.4198947,0.0380115
39,1.1321676,1.1348267,"('exploitative', 'cooperative')",0.31830293,0.30070883,0.7252352,0.7177677,-0.0074675
40,0.24587531,0.22272994,"('stingy', 'generous')",-1.552079,-1.6818545,-0.6531018,-0.7295623,-0.0764605
41,0.0118671125,0.12693946,"('unforgiving', 'forgiving')",-0.043085787,-0.16027167,-0.0156093,-0.0166661,-0.0010568
42,0.95983213,1.0404282,"('unreliable', 'reliable')",-2.8039026,-2.7525396,-0.9220352,-0.8560557,0.0659795
43,0.44724244,0.5542027,"('irresponsible', 'responsible')",1.0166727,1.0300648,0.7319576,0.7921337,0.0601761
44,1.5066983,1.4855527,"('prejudiced', 'unprejudiced')",-1.4516993,-1.4491944,0.0274995,0.0181791,-0.0093204
45,0.57048583,0.6864325,"('incompetent', 'competent')",0.1518124,0.13877393,0.3611491,0.4126032,0.0514541
46,-0.13013898,-0.09059177,"('uncompetitive', 'competitive')",0.015175635,0.02651871,-0.0574817,-0.0320365,0.0254452
47,-0.027207531,0.12240438,"('stupid', 'smart')",5.2151246,5.3030233,2.5939586,2.712714,0.1187554
48,-0.81159526,-0.80588925,"('unintelligent', 'intelligent')",0.5420797,0.5482795,-0.1347578,-0.1288049,0.0059529
49,-0.21607228,-0.068880096,"('unable', 'able')",-0.062049873,0.02014146,-0.1390611,-0.0243693,0.1146918
50,0.10996123,0.16409367,"('clumsy', 'skillful')",0.2662744,0.24735798,0.1881178,0.2057258,0.017608
51,-0.27253926,-0.42728698,"('uneducated', 'educated')",0.63640594,0.58609456,0.1819333,0.0794038,-0.1025295
52,-0.7531174,-0.8753375,"('irrational', 'rational')",0.13368072,0.042008486,-0.3097183,-0.4166645,-0.1069462
53,-1.7581222,-1.6884837,"('uncreative', 'creative')",0.45723274,0.42564347,-0.6504447,-0.6314201,0.0190246
54,-0.6361683,-0.63087165,"('incapable', 'capable')",0.87544554,0.9491988,0.1196386,0.1591636,0.039525
55,0.28906143,0.32724887,"('incompetent', 'clever')",0.45645127,0.43492845,0.3727564,0.3810887,0.0083323
