,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.83977723,0.87228703,"('unsociable', 'sociable')",-1.5460563,-1.6429791,0.92258716,0.78047514,-0.6839754,-0.8859718,-0.1169168,-0.2190472,-0.1021304
1,-0.4794699,-0.5864583,"('unfriendly', 'friendly')",-0.89863497,-1.1181616,0.8121638,0.62349415,1.1839322,0.9407791,0.1544978,-0.0350867,-0.1895845
2,0.74309236,0.81029075,"('unlikable', 'likable')",0.9858633,0.9942488,0.58518493,0.66793805,0.37993973,0.53307307,0.6735201,0.7513877,0.0778676
3,0.73698455,0.90193254,"('repellent', 'pleasant')",-0.8891497,-0.73427284,0.46651155,0.64041007,0.17910708,0.30297738,0.1233634,0.2777618,0.1543984
4,-1.9043643,-2.0501425,"('disliked', 'liked')",0.06190429,-0.030595884,-1.1301037,-1.215704,-5.7347436,-5.6610103,-2.176827,-2.2393632,-0.0625362
5,-1.787704,-1.9527347,"('distant', 'outgoing')",0.36197677,0.18887691,-0.96404976,-0.9181034,-0.1042951,-0.08405274,-0.623518,-0.6915035,-0.0679855
6,-2.2561316,-2.36898,"('distant', 'open')",0.20901175,0.025261942,-1.4029723,-1.3171612,0.207163,0.19880097,-0.8107323,-0.8655195,-0.0547872
7,0.7850796,0.8495905,"('insensitive', 'sensitive')",-0.80154324,-0.76652336,0.8801225,0.9445962,0.40226808,0.30837974,0.3164817,0.3340108,0.0175291
8,-0.66506743,-0.7748282,"('unaffectionate', 'affectionate')",-0.34599295,-0.46595043,-0.17996532,-0.15652525,0.6350158,0.56610596,-0.1390025,-0.2077995,-0.068797
9,0.35774988,0.25380197,"('unaffectionate', 'caring')",-0.9094919,-1.0617929,0.79045105,0.7471072,0.98220277,0.92624867,0.3052279,0.2163412,-0.0888867
10,1.768256,1.7649055,"('unsympathetic', 'sympathetic')",-1.1093724,-1.0254142,0.8585718,0.8601345,-0.17525885,-0.24264619,0.3355491,0.3392449,0.0036958
