,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
21,-1.886101,-1.9642189,"('immoral', 'moral')",-1.9964858,-2.1190724,-0.32257184,-0.30036646,-1.4017196,-1.4612192,-0.0594996
22,-1.1875385,-1.1836045,"('untrustworthy', 'trustworthy')",-1.3877378,-1.4291655,-0.28656706,-0.26626232,-0.9539478,-0.9596775,-0.0057297
23,-0.041503534,-0.0009655915,"('insincere', 'sincere')",-1.0160728,-1.0379328,5.8261704,5.749311,1.5895314,1.5701375,-0.0193939
24,-0.16344225,-0.103550464,"('dishonest', 'honest')",-1.4068643,-1.4002701,0.54133564,0.6182454,-0.3429903,-0.2951917,0.0477986
25,0.09144293,0.14360857,"('egoistic', 'altruistic')",0.44711208,0.49874824,0.29696932,0.28533825,0.2785081,0.3092317,0.0307236
26,2.3683197,2.356053,"('hardhearted', 'benevolent')",1.3396311,1.3397597,1.7914417,1.7100807,1.8331308,1.8019644,-0.0311664
27,-0.57754683,-0.56615496,"('hardhearted', 'softhearted')",-1.4809763,-1.4770836,-0.19945364,-0.19461744,-0.7526589,-0.745952,0.0067069
28,-0.17371991,-0.25767174,"('disloyal', 'loyal')",-0.71645135,-0.83172476,0.967222,0.74021375,0.0256836,-0.1163942,-0.1420778
29,-0.49520087,-0.4710645,"('unfair', 'fair')",-0.19978756,-0.15658587,-1.0426959,-1.0526462,-0.5792281,-0.5600988,0.0191293
30,-0.69085944,-0.7476993,"('intolerant', 'tolerant')",-0.6040072,-0.67026305,0.99359757,0.9585557,-0.100423,-0.1531355,-0.0527125
31,0.63090974,0.8125314,"('evil', 'good')",0.90345937,1.0872943,-1.7984092,-1.7742383,-0.0880134,0.0418625,0.1298759
32,-0.17239198,-0.29625386,"('unkind', 'kind')",-0.656953,-0.72230875,1.3478581,1.2251283,0.1728377,0.0688552,-0.1039825
33,1.5409915,1.4899551,"('wrong', 'right')",1.1724359,1.1003716,-0.5780469,-0.5329376,0.7117936,0.6857964,-0.0259972
34,-0.43440616,-0.28642198,"('mean', 'honorable')",-0.19330612,-0.05035069,4.8707433,4.986523,1.4143437,1.5499169,0.1355732
35,0.6053088,0.5323682,"('corrupt', 'incorrupt')",1.5128833,1.522741,-1.1506432,-1.1987727,0.3225163,0.2854455,-0.0370708
36,1.5954052,1.6871061,"('hostile', 'amicable')",1.6386515,1.6539346,-0.32106528,-0.48359814,0.9709972,0.9524808,-0.0185164
37,-0.8816,-0.8436419,"('fake', 'genuine')",-2.1676748,-2.164575,-0.48848706,-0.44431812,-1.179254,-1.150845,0.028409
38,-0.24952967,-0.23990132,"('untruthful', 'truthful')",-0.18398932,-0.18734948,0.12847158,0.19896287,-0.1016825,-0.076096,0.0255865
39,1.1369925,1.1574267,"('exploitative', 'cooperative')",-0.24689159,-0.13365117,0.8188439,0.9645282,0.5696483,0.6627679,0.0931196
40,1.744946,1.8617778,"('stingy', 'generous')",0.31615657,0.36380035,-2.3015919,-2.2680626,-0.0801631,-0.0141615,0.0660016
41,0.03516963,0.079575986,"('unforgiving', 'forgiving')",-0.17725988,-0.22624421,0.9699524,0.91523665,0.275954,0.2561895,-0.0197645
42,-0.61413014,-0.6328179,"('unreliable', 'reliable')",-0.45955977,-0.44927895,-2.8660388,-2.7436607,-1.3132429,-1.2752525,0.0379904
43,-1.7416688,-1.7081448,"('irresponsible', 'responsible')",-2.2599065,-2.2289274,0.44619888,0.57162285,-1.1851255,-1.1218165,0.063309
44,-1.8048266,-1.837697,"('prejudiced', 'unprejudiced')",-1.0550134,-0.96746546,-1.5419989,-1.496991,-1.4672796,-1.4340512,0.0332284
45,-1.3407421,-1.248634,"('incompetent', 'competent')",-2.0190187,-1.9728508,-0.40053767,-0.47489777,-1.2534328,-1.2321275,0.0213053
46,-1.4344687,-1.3866584,"('uncompetitive', 'competitive')",-1.9201121,-1.9335647,-0.36797017,-0.3180692,-1.2408504,-1.2127641,0.0280863
47,-0.083086066,-0.025477715,"('stupid', 'smart')",0.5239255,0.5731352,5.1700597,5.175176,1.8702997,1.9076112,0.0373115
48,0.06495529,0.07048407,"('unintelligent', 'intelligent')",-0.84575933,-0.95373416,0.27611715,0.22483894,-0.168229,-0.2194704,-0.0512414
49,-0.052471712,-0.0758579,"('unable', 'able')",-0.23191416,-0.23887885,-0.5910883,-0.5099703,-0.2918247,-0.2749023,0.0169224
50,0.10100575,0.1040012,"('clumsy', 'skillful')",0.6822867,0.727934,-0.50737756,-0.5528354,0.0919716,0.0930333,0.0010617
51,-0.7132057,-0.83048344,"('uneducated', 'educated')",-0.36533284,-0.47256863,1.482308,1.3113807,0.1345898,0.0027762,-0.1318136
52,0.98218083,0.9333347,"('irrational', 'rational')",0.83823603,0.77800417,-0.61995405,-0.6641326,0.4001543,0.3490688,-0.0510855
53,1.4418068,1.4936881,"('uncreative', 'creative')",0.1287701,0.12558506,0.64849186,0.6655918,0.7396896,0.7616216,0.021932
54,0.6448533,0.5762783,"('incapable', 'capable')",0.7119928,0.643144,0.5992787,0.54820335,0.6520416,0.5892086,-0.062833
55,-1.4657432,-1.4371734,"('incompetent', 'clever')",-1.9693813,-1.987655,0.5630417,0.5676415,-0.9573609,-0.9523957,0.0049652
56,-0.63931376,-0.72055537,"('impractical', 'practical')",-0.7662054,-0.84624887,0.41149458,0.42378867,-0.3313415,-0.3810052,-0.0496637
57,-0.4403052,-0.38750237,"('unimaginative', 'imaginative')",-0.8602145,-0.88442546,-2.7035375,-2.7231817,-1.3346856,-1.3317032,0.0029824
58,0.66230506,0.7393074,"('undiscriminating', 'discriminating')",0.8017166,0.7857993,0.24813718,0.29081944,0.5707196,0.6053087,0.0345891
59,1.3022474,1.343694,"('foolish', 'wise')",1.699982,1.7606392,-0.28713793,-0.21367976,0.9050305,0.9635511,0.0585206
60,-1.0091683,-0.9966455,"('inefficient', 'efficient')",-2.292502,-2.2800558,0.26643372,0.443277,-1.0117455,-0.9444747,0.0672708
61,0.609933,0.5748144,"('illogical', 'logical')",-0.24936135,-0.31884253,-0.18773748,-0.22312717,0.0576114,0.0109482,-0.0466632
62,-0.8367155,-0.77098536,"('incompetent', 'brilliant')",-1.2863255,-1.2821431,0.20313913,0.3519051,-0.6399673,-0.5670745,0.0728928
63,-1.0685902,-0.98398906,"('unperceptive', 'insightful')",-1.1389968,-1.1383747,0.24374133,0.37636238,-0.6546152,-0.5820005,0.0726147
64,-0.72418463,-0.79769295,"('shy', 'confident')",-1.6037937,-1.6119376,-5.38923,-5.2960124,-2.5724026,-2.5685476,0.003855
65,-1.1958468,-1.1979818,"('insecure', 'secure')",-1.9811655,-2.022347,0.76279587,0.80018425,-0.8047388,-0.8067149,-0.0019761
66,0.39789855,0.36677414,"('inactive', 'active')",0.19310924,0.16165596,-0.05206055,-0.00021370687,0.1796491,0.1760721,-0.003577
67,0.25771552,0.15270464,"('doubtful', 'determined')",0.81716275,0.7441077,0.19160862,0.18683009,0.4221623,0.3612142,-0.0609481
68,-0.70657253,-0.8010729,"('dependent', 'independent')",-0.6867189,-0.7529038,-1.4028877,-1.406831,-0.9320598,-0.9869359,-0.0548761
69,2.1686687,2.1689806,"('lazy', 'industrious')",2.7046292,2.7956886,-0.904097,-0.8178247,1.3230669,1.3822815,0.0592146
70,-2.0569055,-2.0314531,"('lethargic', 'energetic')",-2.4661498,-2.4981334,0.14834364,0.1611799,-1.4582372,-1.4561356,0.0021016
71,1.2566102,1.2814988,"('diffident', 'self-confident')",0.7436601,0.80341434,0.22164814,0.15271871,0.7406395,0.7458773,0.0052378
72,0.76004064,0.8290648,"('unambitious', 'ambitious')",-0.4654022,-0.47649416,-0.5309231,-0.42766383,-0.0787616,-0.0250311,0.0537305
73,0.35854614,0.3367488,"('helpless', 'self-reliant')",0.45487988,0.48476118,-3.725599,-3.5738761,-0.9707243,-0.9174554,0.0532689
74,1.4578775,1.5049163,"('undedicated', 'dedicated')",-0.33498555,-0.28769344,0.123472854,0.17954972,0.4154549,0.4655909,0.050136
75,-0.4525028,-0.39338937,"('meek', 'impulsive')",0.7333268,0.736044,-0.41537493,-0.35437325,-0.0448503,-0.0039062,0.0409441
76,-1.6330361,-1.58907,"('anxious', 'daring')",-1.4300137,-1.4103177,0.13186504,0.20295013,-0.9770616,-0.9321458,0.0449158
77,-0.31536478,-0.28119978,"('unmotivated', 'motivated')",-0.7681516,-0.8204221,-0.7328685,-0.6825165,-0.6054616,-0.5947128,0.0107488
78,-0.43079498,-0.401992,"('nonresilient', 'resilient')",-0.29606247,-0.33383965,0.049145952,0.099147625,-0.2259038,-0.212228,0.0136758
79,-0.2639895,-0.20448558,"('wavering', 'unwavering')",0.81637084,0.8438713,-1.0247535,-1.0081478,-0.1574574,-0.1229207,0.0345367
80,-0.8168081,-0.80596477,"('dominated', 'dominating')",-1.183934,-1.2510083,-0.02168978,0.056455497,-0.674144,-0.6668391,0.0073049
81,-1.4274511,-1.5137527,"('submissive', 'aggressive')",-1.7013689,-1.8383211,-0.09255472,-0.10900271,-1.0737916,-1.1536921,-0.0799005
82,-1.1106837,-1.0682178,"('poor', 'rich')",-1.0871892,-1.0416179,5.5635676,5.453978,1.1218983,1.1147141,-0.0071842
83,0.2646365,0.21137415,"('powerless', 'powerful')",0.25800353,0.1846593,-1.1082581,-1.1514206,-0.195206,-0.2517957,-0.0565897
84,0.98479915,0.9128715,"('inferior', 'superior')",0.67716646,0.60876644,0.6304512,0.6454622,0.7641389,0.7223667,-0.0417722
85,2.185427,2.272056,"('insignificant', 'prestigious')",2.6835477,2.763928,-0.9378296,-0.95887446,1.3103817,1.3590364,0.0486547
86,0.61375535,0.6201558,"('uninfluential', 'influential')",-0.48652413,-0.6289899,-0.17803195,-0.24954416,-0.0169336,-0.0861261,-0.0691925
87,0.30231035,0.2979691,"('unsuccessful', 'successful')",0.36631384,0.37948886,0.86616945,0.83833027,0.5115979,0.5052627,-0.0063352
88,0.7544289,0.6990156,"('low', 'eminent')",0.5869306,0.45358136,0.2576257,0.04309461,0.5329951,0.3985639,-0.1344312
