,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.36089528,-0.5641672,"('unsociable', 'sociable')",0.8611203,0.663499,-0.26522306,-0.44123995,0.078334,-0.1139694,-0.1923034
1,-0.30787584,-0.5229533,"('unfriendly', 'friendly')",-0.78658617,-0.93453497,1.5891486,1.529744,0.1648955,0.0240852,-0.1408103
2,1.2794466,1.3067598,"('unlikable', 'likable')",1.3535116,1.4976848,0.6789656,0.88157785,1.1039746,1.2286743,0.1246997
3,-0.5945185,-0.43422782,"('repellent', 'pleasant')",0.632488,0.6468812,0.35613516,0.4030345,0.1313682,0.2052293,0.0738611
4,0.3801537,0.07867505,"('disliked', 'liked')",0.590723,0.42200488,-5.6863966,-5.5897384,-1.57184,-1.6963528,-0.1245128
5,-0.64086485,-0.7061731,"('distant', 'outgoing')",-1.4094466,-1.3306396,-0.3623383,-0.2708156,-0.8042166,-0.7692095,0.0350071
6,-0.79012346,-0.8207163,"('distant', 'open')",-1.9935651,-1.9765656,0.35446346,0.36096054,-0.8097417,-0.8121072,-0.0023655
7,0.81653744,0.8174225,"('insensitive', 'sensitive')",0.59939957,0.61275786,1.0923407,1.0415311,0.8360926,0.8239038,-0.0121888
8,-0.49904814,-0.5152052,"('unaffectionate', 'affectionate')",-0.8837658,-0.8824636,0.24801907,0.25216737,-0.3782649,-0.3818338,-0.0035689
9,-0.25971943,-0.2997453,"('unaffectionate', 'caring')",0.066803545,0.026592411,1.0955701,1.0994904,0.3008847,0.2754458,-0.0254389
10,-0.25639883,-0.23681492,"('unsympathetic', 'sympathetic')",0.7939996,0.7272718,0.43188766,0.30092603,0.3231628,0.2637943,-0.0593685
11,0.25572863,0.2236568,"('unhelpful', 'helpful')",1.3914992,1.4305731,2.3385317,2.3234181,1.3285865,1.3258827,-0.0027038
12,0.48757708,0.5608224,"('unsupportive', 'supportive')",1.394207,1.5728753,-1.4977052,-1.3717266,0.1280263,0.2539904,0.1259641
13,0.8989407,0.82155555,"('impolite', 'polite')",1.4916321,1.5433323,0.21540296,0.16881838,0.8686585,0.8445688,-0.0240897
14,0.42795697,0.32802153,"('antisocial', 'social')",2.2652433,2.1498935,-0.27056003,-0.31876978,0.8075468,0.7197151,-0.0878317
15,0.49305105,0.28933096,"('boring', 'funny')",-0.25045797,-0.3202283,0.3065929,0.27543992,0.183062,0.0815142,-0.1015478
16,-0.5327904,-0.5403734,"('unpopular', 'popular')",-0.9371072,-0.9002907,0.5502532,0.634367,-0.3065481,-0.2687657,0.0377824
17,-0.12157318,-0.07930365,"('nasty', 'nice')",-0.3702964,-0.32950267,-0.21161209,-0.2183917,-0.2344939,-0.209066,0.0254279
18,-1.2343812,-1.1586965,"('disagreeable', 'welcoming')",-0.84688586,-0.6142762,-0.7156635,-0.6012336,-0.9323102,-0.7914021,0.1409081
19,0.37797928,0.30245486,"('inhospitable', 'hospitable')",-1.0162406,-0.9667419,-0.116362564,-0.05761707,-0.2515413,-0.2406347,0.0109066
20,0.4142824,0.55216634,"('rough', 'thoughtful')",-0.45291582,-0.3475582,0.71264315,0.75997853,0.2246699,0.3215289,0.096859
21,-0.00965995,0.10195649,"('immoral', 'moral')",0.87153137,0.9154439,-0.9070461,-0.83501095,-0.0150582,0.0607965,0.0758547
22,0.4259262,0.35542396,"('untrustworthy', 'trustworthy')",0.73581403,0.6757508,-0.93458396,-0.91649103,0.0757188,0.0382279,-0.0374909
23,0.6266325,0.6231438,"('insincere', 'sincere')",0.50942165,0.5811044,5.7010365,5.5367575,2.2790302,2.247002,-0.0320282
