,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.23561,-2.3846564,"('unsociable', 'sociable')",-0.065737516,-0.091396764,-0.5244437,-0.5962081,-0.74252653,-0.8773669,-0.8920794,-0.9874071,-0.0953277
1,-0.93791217,-1.1418207,"('unfriendly', 'friendly')",0.27562585,-0.0528417,0.7286999,0.5795669,1.8273258,1.576063,0.4734349,0.2402419,-0.233193
2,0.53403103,0.5977803,"('unlikable', 'likable')",0.28418085,0.35113487,0.20213087,0.36216226,0.5235703,0.5626482,0.3859783,0.4684314,0.0824531
3,-1.2240708,-1.1712825,"('repellent', 'pleasant')",-0.050215736,0.16804357,-1.0427096,-0.8614964,-0.15670702,-0.060795616,-0.6184258,-0.4813828,0.137043
4,0.38453406,0.37781858,"('disliked', 'liked')",-1.4297248,-1.6804491,-0.65211093,-0.7765907,-5.801474,-6.0121675,-1.874694,-2.0228472,-0.1481532
5,1.1387999,1.1695769,"('distant', 'outgoing')",-0.021404296,-0.29760885,0.66096514,0.53840166,-0.016592627,-0.07708979,0.4404421,0.33332,-0.1071221
6,0.9739373,0.9913711,"('distant', 'open')",-0.57848316,-0.92004645,0.2998521,0.17307067,0.5513833,0.48412237,0.3116724,0.1821294,-0.129543
7,-1.3243158,-1.3821231,"('insensitive', 'sensitive')",-0.7620326,-0.56427175,-0.28096908,-0.07838653,0.46271116,0.46588692,-0.4761516,-0.3897236,0.086428
8,0.07703939,-0.07454254,"('unaffectionate', 'affectionate')",0.09549932,-0.20859562,0.64007777,0.5212271,0.51259434,0.33021185,0.3313027,0.1420752,-0.1892275
9,-0.08600027,-0.20762052,"('unaffectionate', 'caring')",0.6627162,0.48205578,0.8070583,0.7567843,1.0643424,0.9285213,0.6120292,0.4899352,-0.122094
10,-3.175552,-3.242961,"('unsympathetic', 'sympathetic')",-0.4324892,-0.20836778,-1.5969716,-1.3250706,-0.4778537,-0.50228685,-1.4207166,-1.3196716,0.101045
11,-1.8661358,-1.8958956,"('unhelpful', 'helpful')",0.6884433,0.8263752,0.93908983,1.1387808,1.5241511,1.4721172,0.3213871,0.3853444,0.0639573
12,-1.3378664,-1.3394223,"('unsupportive', 'supportive')",0.9169179,1.0684417,0.10999623,0.24804312,-1.5093812,-1.5586168,-0.4550834,-0.3953885,0.0596949
13,-1.6910813,-1.7603239,"('impolite', 'polite')",-0.06690456,0.059237592,0.062751904,0.13116463,-0.25278455,-0.28452516,-0.4870046,-0.4636117,0.0233929
14,-1.3716344,-1.3760945,"('antisocial', 'social')",0.49439156,0.6631621,-0.13760915,-0.03192712,-0.9386307,-0.9521975,-0.4883707,-0.4242643,0.0641064
15,0.09981689,0.049211625,"('boring', 'funny')",-0.29656628,-0.4976675,1.6056395,1.5613194,0.5060625,0.45875114,0.4787381,0.3929037,-0.0858344
16,0.27925485,0.32244745,"('unpopular', 'popular')",-0.47687766,-0.55429965,0.097499385,0.029395543,0.56711197,0.59144044,0.1167471,0.0972459,-0.0195012
17,0.29724678,0.3656182,"('nasty', 'nice')",-1.277261,-1.3140799,-1.2013291,-1.0969983,-0.67704517,-0.5749602,-0.7145971,-0.6551051,0.059492
18,-0.026410997,-0.111876816,"('disagreeable', 'welcoming')",-0.24484137,-0.32128155,-0.4567663,-0.56166613,-0.41899827,-0.5199293,-0.2867542,-0.3786885,-0.0919343
19,-0.23418355,-0.22465411,"('inhospitable', 'hospitable')",-0.86419606,-0.93787974,-0.5926961,-0.60527486,0.025692038,0.043901265,-0.4163459,-0.4309769,-0.014631
20,-0.36929163,-0.38233203,"('rough', 'thoughtful')",-0.7366151,-0.61822075,0.09441547,0.20817854,1.0306638,1.041999,0.0047931,0.0624062,0.0576131
21,-1.5729913,-1.6086999,"('immoral', 'moral')",-0.6976001,-0.5525901,-0.69206977,-0.5546855,-0.9326212,-0.8910248,-0.9738206,-0.90175,0.0720706
22,-0.5694542,-0.61947453,"('untrustworthy', 'trustworthy')",0.14639403,0.27183416,-0.38067645,-0.33767295,-1.1880966,-1.2860197,-0.4979583,-0.4928333,0.005125
23,-1.8642784,-2.007474,"('insincere', 'sincere')",0.17671317,0.29897958,-0.03562846,0.11594334,4.9856796,4.9343243,0.8156215,0.8354433,0.0198218
24,-1.0998875,-1.1960802,"('dishonest', 'honest')",-1.3241599,-1.338605,-0.15931958,-0.005447384,0.5397345,0.4282443,-0.5109081,-0.527972,-0.0170639
25,1.2270077,1.1905917,"('egoistic', 'altruistic')",0.38158518,0.10938537,0.56821835,0.457698,1.5898595,1.5458512,0.9416677,0.8258816,-0.1157861
26,-0.3709121,-0.48691565,"('hardhearted', 'benevolent')",-0.5709715,-0.7662066,-0.049019888,-0.11494888,1.6496619,1.4893898,0.1646896,0.0303296,-0.13436
27,-0.08452795,-0.06167058,"('hardhearted', 'softhearted')",-0.40486252,-0.48742664,0.5296433,0.59910554,1.4593772,1.3951653,0.3749075,0.3612934,-0.0136141
28,-1.4651037,-1.6587436,"('disloyal', 'loyal')",-0.39915848,-0.6158377,-0.54346347,-0.6851165,0.6212672,0.35738084,-0.4466147,-0.6505793,-0.2039646
29,0.5603494,0.5163048,"('unfair', 'fair')",-0.6318241,-0.71278614,-1.0640076,-1.1382576,-0.752551,-0.9339336,-0.4720083,-0.5671681,-0.0951598
30,-1.4541645,-1.5149161,"('intolerant', 'tolerant')",1.0570468,1.2293438,0.21730243,0.35350943,1.0726705,0.98120165,0.2232138,0.2622847,0.0390709
31,1.1366434,1.1442589,"('evil', 'good')",-0.94476753,-1.2599103,-0.6388459,-0.81377226,-0.77304316,-0.92198616,-0.3050033,-0.4628525,-0.1578492
32,-1.0704348,-1.1064078,"('unkind', 'kind')",-0.13191283,-0.031265438,-0.83485144,-0.8024497,0.6905796,0.54529107,-0.3366548,-0.3487079,-0.0120531
33,1.206146,1.1331102,"('wrong', 'right')",1.0713574,0.98372597,0.7762328,0.69462055,-0.11789934,-0.1345087,0.7339592,0.669237,-0.0647222
34,-0.4506495,-0.42390352,"('mean', 'honorable')",-0.38747245,-0.29521275,-0.13869484,0.034033448,5.7125745,5.838481,1.1839395,1.2883495,0.10441
35,2.0561094,2.0355046,"('corrupt', 'incorrupt')",-0.91097724,-1.2745739,-0.22812335,-0.506957,0.17506419,0.019634102,0.2730182,0.0684019,-0.2046163
36,1.3328931,1.1809236,"('hostile', 'amicable')",-1.5500511,-2.0578206,-0.29732078,-0.58370256,0.43150404,0.22428003,-0.0207437,-0.3090799,-0.2883362
