,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,0.15300909,0.10405771,"('unsociable', 'sociable')",-1.911531,-1.999568,-0.26256645,-0.49511,-0.67484516,-0.6356983,-0.6739834,-0.7565796,-0.0825962
1,0.3630123,0.3543248,"('unfriendly', 'friendly')",-0.056272298,-0.09894378,0.4450844,0.20321327,2.287875,2.160921,0.7599248,0.6548789,-0.1050459
2,-0.054798104,0.07806595,"('unlikable', 'likable')",0.18973118,0.23329484,0.9656591,1.107337,0.011352755,0.14599177,0.2779862,0.3911724,0.1131862
3,-0.842197,-0.7257439,"('repellent', 'pleasant')",-1.797588,-1.6740617,-0.2592628,-0.2015065,0.7957935,0.8883667,-0.5258136,-0.4282364,0.0975772
4,0.39537114,0.35022038,"('disliked', 'liked')",1.4416248,1.4991269,0.28980687,0.19416429,-6.9014716,-7.0271506,-1.1936672,-1.2459097,-0.0522425
5,-0.63954324,-0.6286067,"('distant', 'outgoing')",1.2601091,1.3442417,0.10975169,0.07694645,0.6616417,0.55108887,0.3479898,0.3359176,-0.0120722
6,-0.46077448,-0.47143444,"('distant', 'open')",1.5097195,1.5888221,0.0944294,0.05190426,1.4567431,1.391769,0.6500294,0.6402652,-0.0097642
7,1.0164866,1.0558709,"('insensitive', 'sensitive')",-1.162147,-1.1269231,0.24144086,0.19714765,0.5587048,0.68969756,0.1636213,0.2039483,0.040327
8,0.43709958,0.49952188,"('unaffectionate', 'affectionate')",0.5212585,0.48195094,-0.6584658,-0.72365993,1.3980631,1.3434737,0.4244888,0.4003217,-0.0241671
9,1.4689438,1.4660077,"('unaffectionate', 'caring')",0.119201876,0.08132875,-0.22232556,-0.28463218,1.4780811,1.5111674,0.7109753,0.6934679,-0.0175074
10,0.9029042,0.9370022,"('unsympathetic', 'sympathetic')",-3.3468113,-3.3811061,-0.5389891,-0.67936605,-0.84246963,-0.5888601,-0.9563414,-0.9280825,0.0282589
11,-0.6877471,-0.67491996,"('unhelpful', 'helpful')",-2.2846289,-2.3204865,-0.10804533,-0.134862,-0.01503358,0.10109356,-0.7738637,-0.7572938,0.0165699
12,1.3743323,1.4854287,"('unsupportive', 'supportive')",-0.8641583,-0.7491408,0.43347716,0.4507926,-2.111465,-2.0421894,-0.2919534,-0.2137772,0.0781762
13,-0.39801586,-0.46545205,"('impolite', 'polite')",-2.382043,-2.4924562,-0.36651808,-0.4463606,-0.7097561,-0.64183223,-0.9640833,-1.0115253,-0.047442
14,0.16212559,0.21573232,"('antisocial', 'social')",-1.9954898,-1.9462498,0.1629402,0.21216598,-0.93333685,-0.8218451,-0.6509402,-0.5850492,0.065891
15,-0.36300492,-0.41227335,"('boring', 'funny')",0.3806098,0.33369157,0.10982705,0.08643425,0.22241591,0.09014822,0.087462,0.0245002,-0.0629618
16,-1.5238678,-1.4778209,"('unpopular', 'popular')",1.0828227,1.1128609,-0.1359141,-0.10286767,1.0682262,1.0336263,0.1228167,0.1414497,0.018633
17,-0.47782427,-0.3617519,"('nasty', 'nice')",0.6355811,0.7386964,-0.55571806,-0.46515888,-1.1731405,-1.1872755,-0.3927754,-0.3188725,0.0739029
18,-0.44849068,-0.33722946,"('disagreeable', 'welcoming')",0.34174538,0.4427752,0.11741343,0.20148563,-0.48352197,-0.5176199,-0.1182135,-0.0526471,0.0655664
19,0.05284822,0.040427446,"('inhospitable', 'hospitable')",0.30855128,0.3456548,-0.11058304,-0.086679846,0.20682897,0.13475671,0.1144114,0.1085398,-0.0058716
20,1.3091192,1.3793837,"('rough', 'thoughtful')",-0.2944039,-0.2765613,1.1258423,1.1247019,0.7085913,0.6222526,0.7122872,0.7124442,0.000157
21,0.7328179,0.75312084,"('immoral', 'moral')",-1.9892113,-1.975374,-0.13971537,-0.1367176,-0.8975995,-0.7403071,-0.5734271,-0.5248194,0.0486077
22,-0.8318797,-0.9124489,"('untrustworthy', 'trustworthy')",-1.3274463,-1.3468497,-0.14535446,-0.27306715,-1.723881,-1.7064968,-1.0071404,-1.0597156,-0.0525752
23,0.5248088,0.5697606,"('insincere', 'sincere')",-2.5470104,-2.559987,-0.26227647,-0.36824968,5.0806923,5.143481,0.6990536,0.6962512,-0.0028024
24,1.2033119,1.1158583,"('dishonest', 'honest')",-1.3897176,-1.4540526,-0.094180316,-0.15431644,0.44521946,0.43108982,0.0411584,-0.0153552,-0.0565136
