,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.13280934,-0.30358395,"('unsociable', 'sociable')",0.44954714,0.3242708,0.1583689,0.0103434,-0.1480255
1,-0.73026663,-0.90651387,"('unfriendly', 'friendly')",1.311052,1.1034209,0.2903927,0.0984535,-0.1919392
2,0.90435237,0.9128621,"('unlikable', 'likable')",0.7110753,0.7207149,0.8077139,0.8167886,0.0090747
3,-0.37514812,-0.2749259,"('repellent', 'pleasant')",1.0012745,1.0651,0.3130632,0.395087,0.0820238
4,1.0056059,0.96815664,"('disliked', 'liked')",-6.9620647,-6.9528875,-2.9782295,-2.9923654,-0.0141359
5,-0.5519404,-0.5783989,"('distant', 'outgoing')",-0.5578859,-0.6916893,-0.5549132,-0.6350441,-0.0801309
6,-0.6095749,-0.62662876,"('distant', 'open')",-0.28078473,-0.4422401,-0.4451798,-0.5344344,-0.0892546
7,-0.70854634,-0.67053854,"('insensitive', 'sensitive')",1.0525868,1.0855871,0.1720202,0.2075243,0.0355041
8,-1.1934823,-1.30952,"('unaffectionate', 'affectionate')",0.066951126,-0.075374715,-0.5632656,-0.6924474,-0.1291818
9,-0.947585,-1.0631124,"('unaffectionate', 'caring')",1.0116227,0.9121893,0.0320188,-0.0754615,-0.1074803
10,-1.5855902,-1.6486156,"('unsympathetic', 'sympathetic')",-0.3222084,-0.35427713,-0.9538993,-1.0014464,-0.0475471
11,-0.49761668,-0.586909,"('unhelpful', 'helpful')",1.5047793,1.5814342,0.5035813,0.4972626,-0.0063187
12,-0.6822698,-0.65557986,"('unsupportive', 'supportive')",-1.7853934,-1.8175536,-1.2338316,-1.2365668,-0.0027352
13,-1.539338,-1.5278172,"('impolite', 'polite')",-0.39491186,-0.27729142,-0.9671249,-0.9025543,0.0645706
14,0.3823337,0.34518263,"('antisocial', 'social')",0.41465288,0.43040523,0.3984933,0.3877939,-0.0106994
15,1.0778617,0.9703052,"('boring', 'funny')",0.16232261,0.1511621,0.6200922,0.5607337,-0.0593585
16,0.3074621,0.35451314,"('unpopular', 'popular')",0.5987577,0.65990305,0.4531099,0.5072081,0.0540982
17,-0.17487831,-0.13338754,"('nasty', 'nice')",-0.9542269,-0.83973086,-0.5645526,-0.4865592,0.0779934
18,-0.925393,-0.8779726,"('disagreeable', 'welcoming')",-0.26357523,-0.3654704,-0.5944841,-0.6217215,-0.0272374
19,0.09103898,0.03760594,"('inhospitable', 'hospitable')",-0.18345231,-0.18642384,-0.0462067,-0.0744089,-0.0282022
20,0.048053585,0.09787785,"('rough', 'thoughtful')",0.680441,0.68325925,0.3642473,0.3905686,0.0263213
21,-0.20731162,-0.27929217,"('immoral', 'moral')",0.052418847,0.12201978,-0.0774464,-0.0786362,-0.0011898
22,-0.76563334,-0.84148294,"('untrustworthy', 'trustworthy')",-0.70836794,-0.8097629,-0.7370006,-0.8256229,-0.0886223
