,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.58775216,-0.62710047,"('unsociable', 'sociable')",-0.05130566,-0.26634836,-0.3195289,-0.4467244,-0.1271955
1,-0.9931718,-0.9609681,"('unfriendly', 'friendly')",0.9775827,0.7654966,-0.0077946,-0.0977357,-0.0899411
2,1.4083154,1.4865496,"('unlikable', 'likable')",0.9683721,1.0472133,1.1883438,1.2668815,0.0785377
3,-0.28168976,-0.13939543,"('repellent', 'pleasant')",1.1716508,1.2219787,0.4449805,0.5412916,0.0963111
4,0.011793962,0.0534684,"('disliked', 'liked')",-7.3255496,-7.4262705,-3.6568778,-3.6864011,-0.0295233
5,-0.6087967,-0.6066049,"('distant', 'outgoing')",-0.9895444,-0.96828866,-0.7991706,-0.7874467,0.0117239
6,-1.027077,-0.91118103,"('distant', 'open')",-0.9711415,-0.95944774,-0.9991093,-0.9353144,0.0637949
7,-0.8882568,-0.83320034,"('insensitive', 'sensitive')",0.109746404,0.12918785,-0.3892552,-0.3520063,0.0372489
8,-0.50331783,-0.5950742,"('unaffectionate', 'affectionate')",0.17060989,0.11113939,-0.166354,-0.2419674,-0.0756134
9,-0.4740473,-0.55574733,"('unaffectionate', 'caring')",0.7844547,0.79396015,0.1552037,0.1191064,-0.0360973
10,-0.5851169,-0.7075697,"('unsympathetic', 'sympathetic')",0.17808573,0.09960202,-0.2035156,-0.3039838,-0.1004682
11,-0.11615929,-0.2875678,"('unhelpful', 'helpful')",2.1453693,2.1686733,1.014605,0.9405527,-0.0740523
12,-0.07197284,0.018939558,"('unsupportive', 'supportive')",-2.1723974,-2.2367122,-1.1221851,-1.1088864,0.0132987
13,-0.7399016,-0.87259626,"('impolite', 'polite')",-0.5580287,-0.5576883,-0.6489651,-0.7151423,-0.0661772
14,0.5344529,0.5908456,"('antisocial', 'social')",0.47785524,0.31747755,0.5061541,0.4541616,-0.0519925
15,0.7716511,0.5417763,"('boring', 'funny')",0.14703004,0.11560479,0.4593406,0.3286905,-0.1306501
16,-0.039757498,0.06669079,"('unpopular', 'popular')",0.2340998,0.23395148,0.0971712,0.1503211,0.0531499
17,0.058214895,0.20842305,"('nasty', 'nice')",-0.53601336,-0.5190476,-0.2388992,-0.1553123,0.0835869
18,-0.30316168,-0.00094649196,"('disagreeable', 'welcoming')",-0.74542093,-0.7881517,-0.5242913,-0.3945491,0.1297422
19,-0.9533265,-0.9873464,"('inhospitable', 'hospitable')",-0.9549829,-0.8249773,-0.9541547,-0.9061618,0.0479929
20,0.42458567,0.5095153,"('rough', 'thoughtful')",0.8612344,0.7941418,0.6429101,0.6518285,0.0089184
