,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
0,-3.7485406,-3.8772736,"('unsociable', 'sociable')",-0.46308166,-0.57908756,-0.13048743,-0.2575156,0.3908136,0.26094866,-0.987824,-1.113232,-0.125408
1,-1.3142776,-1.5712391,"('unfriendly', 'friendly')",1.3089823,1.11908,-0.6912492,-0.8835708,1.5401769,1.4040499,0.2109081,0.01708,-0.1938281
2,0.32597378,0.292809,"('unlikable', 'likable')",0.60754037,0.5901441,1.0989418,1.1761593,0.88628554,0.9985415,0.7296854,0.7644135,0.0347281
3,-1.6051456,-1.6689684,"('repellent', 'pleasant')",-1.7590864,-1.7178265,-0.29491302,-0.24744146,0.46722528,0.5299503,-0.79798,-0.7760715,0.0219085
4,1.4954337,1.5045795,"('disliked', 'liked')",-0.37767074,-0.41507086,0.077932104,0.0761459,-6.702804,-6.6767306,-1.3767773,-1.377769,-0.0009917
5,2.3771844,2.4013498,"('distant', 'outgoing')",0.8399368,0.7907049,-0.2003089,-0.08786078,-0.55173635,-0.4282526,0.616269,0.6689853,0.0527163
6,2.4927516,2.5428457,"('distant', 'open')",0.78593713,0.74823225,-0.46430627,-0.39986387,-0.34614116,-0.26854876,0.6170603,0.6556664,0.0386061
7,-2.697821,-2.8531978,"('insensitive', 'sensitive')",-0.34853905,-0.3586017,-0.04316648,-0.025251187,0.2927652,0.2742333,-0.6991903,-0.7407044,-0.0415141
8,-0.23228505,-0.25079617,"('unaffectionate', 'affectionate')",1.4993305,1.4106245,0.041826397,-0.035201535,0.50399876,0.361054,0.4532177,0.3714202,-0.0817975
9,-1.0719491,-1.1500376,"('unaffectionate', 'caring')",1.3741039,1.2979655,0.4401831,0.40674138,1.2206479,1.1008532,0.4907464,0.4138806,-0.0768658
10,-5.5554028,-5.6726494,"('unsympathetic', 'sympathetic')",-1.1468323,-1.1379184,-0.7428524,-0.74659216,0.14783363,0.024719588,-1.8243134,-1.88311,-0.0587966
11,-2.586744,-2.6424844,"('unhelpful', 'helpful')",0.34304667,0.28237242,0.27446696,0.23172094,2.5809443,2.5036285,0.1529285,0.0938094,-0.0591191
12,-1.8745104,-1.8737915,"('unsupportive', 'supportive')",0.5356053,0.5838536,0.22684956,0.35822123,-1.6329031,-1.6140683,-0.6862397,-0.6364462,0.0497935
13,-2.978739,-3.0665457,"('impolite', 'polite')",-0.61253214,-0.66447455,0.6423358,0.6613367,0.23378038,0.21736567,-0.6787888,-0.7130795,-0.0342907
14,-2.6302388,-2.7448232,"('antisocial', 'social')",-0.016941896,-0.07819769,1.9064847,1.9228368,0.18997183,0.06933524,-0.137681,-0.2077122,-0.0700312
15,0.7690696,0.7256938,"('boring', 'funny')",0.58648306,0.46601656,0.5317501,0.4924133,0.48857108,0.49996614,0.5939685,0.5460224,-0.0479461
16,0.81737685,0.82028884,"('unpopular', 'popular')",-0.67669696,-0.7310923,-0.53854567,-0.60306704,-0.1247668,-0.20255059,-0.1306581,-0.1791053,-0.0484472
17,0.19597273,0.22882548,"('nasty', 'nice')",-0.9412351,-0.9760751,-0.5064899,-0.46888372,-0.16790456,-0.13567156,-0.3549142,-0.3379512,0.016963
18,0.592054,0.5582711,"('disagreeable', 'welcoming')",1.050933,1.0542506,-0.17409497,-0.20472455,-0.71345127,-0.7306954,0.1888602,0.1692754,-0.0195848
19,1.0831963,1.203989,"('inhospitable', 'hospitable')",0.7664237,0.7537541,-0.5751284,-0.57856613,-0.448666,-0.40785912,0.2064564,0.2428295,0.0363731
20,-0.7883388,-0.7822017,"('rough', 'thoughtful')",0.046655353,0.06718445,0.45677182,0.5041349,0.6955822,0.7006461,0.1026677,0.1224409,0.0197732
21,-3.4294019,-3.5346754,"('immoral', 'moral')",-1.6345098,-1.6915153,0.038059264,-0.03545799,-0.56907886,-0.535809,-1.3987328,-1.4493644,-0.0506316
22,-1.7725241,-1.878685,"('untrustworthy', 'trustworthy')",-0.71749765,-0.7382599,-0.6855114,-0.73586965,-0.46906188,-0.4495073,-0.9111487,-0.9505804,-0.0394317
23,-3.108836,-3.288073,"('insincere', 'sincere')",0.4945849,0.42871514,-1.013134,-0.99507654,5.670373,5.529891,0.510747,0.4188641,-0.0918829
24,-2.441515,-2.5237024,"('dishonest', 'honest')",-0.6721095,-0.7042176,-0.290421,-0.25436667,0.9803662,0.9164102,-0.6059198,-0.6414691,-0.0355493
25,1.0025676,0.9632289,"('egoistic', 'altruistic')",0.9294065,0.8815789,0.3124203,0.22730833,1.2679714,1.1823134,0.8780915,0.8136074,-0.0644841
26,0.072661996,-0.0629547,"('hardhearted', 'benevolent')",1.1677128,1.0917494,1.3733294,1.2944717,1.7618707,1.5762147,1.0938938,0.9748703,-0.1190235
27,-0.6675698,-0.69911176,"('hardhearted', 'softhearted')",-0.37864804,-0.39581722,-1.4298757,-1.3710328,0.9332594,0.8572937,-0.3857086,-0.4021671,-0.0164585
28,-3.0238853,-3.1361122,"('disloyal', 'loyal')",-0.9445877,-1.0716244,-0.488428,-0.6395634,0.84153587,0.67315584,-0.9038413,-1.0435361,-0.1396948
29,0.4490353,0.3814939,"('unfair', 'fair')",0.23414217,0.18190512,-1.6490908,-1.5508238,-0.78404236,-0.8236663,-0.4374889,-0.4527728,-0.0152839
30,-2.746711,-2.8595607,"('intolerant', 'tolerant')",0.036430705,-0.0015498884,1.1564993,1.1543298,0.787671,0.7992259,-0.1915275,-0.2268887,-0.0353612
31,2.1373396,2.1148572,"('evil', 'good')",0.20703162,0.09235935,-1.1182145,-1.1761225,-1.2874496,-1.3168135,-0.0153232,-0.0714299,-0.0561067
32,-2.1176603,-2.161353,"('unkind', 'kind')",-0.09561652,-0.13124833,-0.15788022,-0.1370326,1.1645622,1.0064386,-0.3016487,-0.3557988,-0.0541501
33,1.5797205,1.5277137,"('wrong', 'right')",1.2804626,1.1943829,0.8939102,0.8814911,-0.5128871,-0.49384454,0.8103015,0.7774358,-0.0328657
34,-0.6625848,-0.66617984,"('mean', 'honorable')",-0.19688049,-0.17534457,0.3080492,0.2613005,5.110679,5.106169,1.1398158,1.1314863,-0.0083295
35,4.0333166,4.0620503,"('corrupt', 'incorrupt')",0.8418561,0.746622,-0.473944,-0.5037037,-0.7425081,-0.7698751,0.9146801,0.8837734,-0.0309067
36,2.485705,2.484134,"('hostile', 'amicable')",0.56816435,0.47926182,-0.51773393,-0.7315054,-0.17031035,-0.2737242,0.5914562,0.4895416,-0.1019146
37,-1.53497,-1.4318093,"('fake', 'genuine')",0.06579273,0.0852311,0.0053752847,0.059546657,0.27128625,0.25411946,-0.298129,-0.258228,0.039901
38,-1.2076459,-1.2708646,"('untruthful', 'truthful')",0.27843395,0.26517028,-0.25987172,-0.23532146,0.09982121,0.14425305,-0.2723156,-0.2741907,-0.0018751
39,0.08881601,0.045630418,"('exploitative', 'cooperative')",1.6341493,1.6856093,1.3362758,1.3826677,0.9276316,0.95757234,0.9967182,1.0178699,0.0211517
40,0.28615773,0.21296313,"('stingy', 'generous')",-0.22731031,-0.23485076,-0.40425864,-0.32370263,-2.1902215,-2.202233,-0.6339082,-0.6369559,-0.0030477
41,-1.8123888,-1.9389387,"('unforgiving', 'forgiving')",-0.2016047,-0.28134868,-0.7771038,-0.85405266,0.5416442,0.49990413,-0.5623633,-0.6436089,-0.0812456
42,-1.4326267,-1.2441496,"('unreliable', 'reliable')",-1.1524984,-1.0439457,-0.6515738,-0.3959655,-2.525393,-2.3915515,-1.4405229,-1.268903,0.1716199
43,-3.5642097,-3.5996392,"('irresponsible', 'responsible')",0.13309012,0.18528424,-1.1630579,-0.99959433,0.7655351,0.81436354,-0.9571607,-0.8998965,0.0572642
44,1.2795784,1.3563591,"('prejudiced', 'unprejudiced')",-0.902873,-0.7118005,-0.33906665,-0.2029311,-1.4004612,-1.3087428,-0.3407056,-0.2167788,0.1239268
45,-3.9019706,-3.9719005,"('incompetent', 'competent')",-1.359059,-1.4325447,-0.99283,-0.9821396,-0.46887863,-0.548674,-1.6806846,-1.7338147,-0.0531301
46,-3.5569365,-3.6495154,"('uncompetitive', 'competitive')",-0.7546984,-0.68763727,0.53431904,0.45874447,-0.60796446,-0.5987874,-1.0963202,-1.1192988,-0.0229786
47,-1.9880903,-1.9129876,"('stupid', 'smart')",-0.75892586,-0.7403202,-0.25101325,-0.17546521,5.487086,5.4450893,0.6222641,0.6540791,0.031815
48,-2.7363873,-2.9124334,"('unintelligent', 'intelligent')",-0.074894644,-0.16584069,-0.3519387,-0.42764544,0.11492256,0.0760259,-0.7620745,-0.8574734,-0.0953989
49,-0.8005016,-0.7602335,"('unable', 'able')",-0.12735079,-0.09566935,-0.5242536,-0.47260728,-0.7624418,-0.6587693,-0.553637,-0.4968199,0.0568171
50,0.9880916,1.0631692,"('clumsy', 'skillful')",0.3635677,0.40539134,-0.22263142,-0.15845615,-0.37039003,-0.33888936,0.1896594,0.2428038,0.0531444
51,-1.4243095,-1.6040581,"('uneducated', 'educated')",-0.3432986,-0.47782668,0.0011806618,-0.097795665,0.60842305,0.46699104,-0.2895011,-0.4281724,-0.1386713
52,1.5102868,1.5020814,"('irrational', 'rational')",1.2179086,1.0110875,-0.47395164,-0.5952876,-0.26365754,-0.32575175,0.4976466,0.3980324,-0.0996142
53,-0.7999666,-0.84897137,"('uncreative', 'creative')",1.367798,1.3392612,0.56184113,0.45786622,0.8525451,0.8424551,0.4955544,0.4476528,-0.0479016
54,-0.06416603,-0.09467371,"('incapable', 'capable')",0.8953958,0.82932186,-0.085442714,-0.11723633,0.42725322,0.36876023,0.2932601,0.246543,-0.0467171
55,-3.5923417,-3.7197125,"('incompetent', 'clever')",-0.9361587,-0.94337124,0.16078994,0.13930233,0.2890227,0.27769443,-1.0196719,-1.0615218,-0.0418499
56,-2.833368,-2.913905,"('impractical', 'practical')",-0.104362495,-0.16150543,1.0360758,1.035092,0.05726729,0.06322866,-0.4610969,-0.4942725,-0.0331756
57,-2.7708302,-2.8577693,"('unimaginative', 'imaginative')",-0.35584357,-0.4019006,0.0797487,-0.020676121,-3.0138984,-3.0116487,-1.5152059,-1.5729986,-0.0577927
58,-1.2709699,-1.3024923,"('undiscriminating', 'discriminating')",0.42333192,0.36118254,0.07904805,0.06969474,0.012777366,0.028115038,-0.1889531,-0.210875,-0.0219219
59,1.9294752,1.9967849,"('foolish', 'wise')",0.55737144,0.48723057,-0.39906698,-0.28516966,-0.12414244,-0.08284548,0.4909093,0.5290001,0.0380908
60,-3.9557488,-4.013451,"('inefficient', 'efficient')",0.22101697,0.2955859,1.2614653,1.3862562,0.26168042,0.43780243,-0.5528966,-0.4734516,0.079445
61,-1.4339824,-1.567095,"('illogical', 'logical')",0.7669928,0.605098,-0.15684265,-0.15619978,0.10071432,-0.017086692,-0.1807795,-0.2838209,-0.1030414
62,-2.8726692,-2.91227,"('incompetent', 'brilliant')",-0.48062858,-0.42157316,0.27255017,0.4443929,-0.038901422,0.10651922,-0.7799122,-0.6957328,0.0841794
63,-2.4605658,-2.4771245,"('unperceptive', 'insightful')",-0.4501866,-0.46795303,-0.37852547,-0.3335778,0.49174866,0.55234873,-0.6993823,-0.6815766,0.0178057
64,0.30252242,0.30392694,"('shy', 'confident')",-0.66445816,-0.62495244,0.72889346,0.8277389,-5.463231,-5.2859282,-1.2740684,-1.1948037,0.0792647
65,-2.6248288,-2.645989,"('insecure', 'secure')",-0.55329293,-0.5011685,-0.61334246,-0.6375099,0.36227226,0.39683115,-0.857298,-0.846959,0.010339
66,1.5836494,1.6867119,"('inactive', 'active')",0.4257679,0.4706195,0.23793544,0.21476626,0.43997812,0.3814459,0.6718327,0.6883859,0.0165532
67,0.30964553,0.3404623,"('doubtful', 'determined')",0.015451331,-0.03995747,0.7007025,0.8067372,0.18288662,0.22478095,0.3021715,0.3330057,0.0308342
68,-0.41141534,-0.44498315,"('dependent', 'independent')",-0.47023475,-0.5645059,-0.8158708,-0.8382355,-1.5514008,-1.4973781,-0.8122305,-0.8362757,-0.0240452
69,3.8934762,3.9967563,"('lazy', 'industrious')",0.90833527,0.9027321,1.132747,1.229323,-0.7795006,-0.6765074,1.2887646,1.363076,0.0743114
70,-3.0851912,-3.1718335,"('lethargic', 'energetic')",-1.0883703,-1.0995492,0.0035636127,0.06882627,0.4134149,0.36445954,-0.9391458,-0.9595243,-0.0203785
71,0.79650784,0.7640262,"('diffident', 'self-confident')",1.6544433,1.5878602,0.7751221,0.79070985,0.5121199,0.47575593,0.9345483,0.904588,-0.0299603
