,furnace_male,furnace_female,tuple,average_male,average_female,female-male
40,-1.6939887,-1.5875086,"('stingy', 'generous')",-1.6939887,-1.5875086,0.1064801
41,0.32046288,0.029708717,"('unforgiving', 'forgiving')",0.3204629,0.0297087,-0.2907542
42,-2.689292,-2.400709,"('unreliable', 'reliable')",-2.689292,-2.4007089,0.2885831
43,1.4896069,1.6126109,"('irresponsible', 'responsible')",1.4896069,1.6126109,0.123004
44,-1.9589759,-1.8653928,"('prejudiced', 'unprejudiced')",-1.9589759,-1.8653928,0.0935831
45,0.29658294,0.24029687,"('incompetent', 'competent')",0.2965829,0.2402969,-0.056286
46,-0.6524971,-0.7159545,"('uncompetitive', 'competitive')",-0.6524971,-0.7159545,-0.0634574
47,5.785811,5.964948,"('stupid', 'smart')",5.7858109,5.9649482,0.1791373
48,0.4774312,0.5665583,"('unintelligent', 'intelligent')",0.4774312,0.5665583,0.0891271
49,-0.9248232,-0.56493753,"('unable', 'able')",-0.9248232,-0.5649375,0.3598857
50,-0.5496369,-0.44395563,"('clumsy', 'skillful')",-0.5496369,-0.4439556,0.1056813
51,-0.020582981,0.014022075,"('uneducated', 'educated')",-0.020583,0.0140221,0.0346051
52,-0.10155757,-0.30402827,"('irrational', 'rational')",-0.1015576,-0.3040283,-0.2024707
53,0.5152953,0.51810163,"('uncreative', 'creative')",0.5152953,0.5181016,0.0028063
54,0.97358304,1.107519,"('incapable', 'capable')",0.973583,1.107519,0.133936
55,0.5386391,0.81461126,"('incompetent', 'clever')",0.5386391,0.8146113,0.2759722
56,0.30546555,0.5008445,"('impractical', 'practical')",0.3054655,0.5008445,0.195379
57,-2.7637074,-2.7563045,"('unimaginative', 'imaginative')",-2.7637074,-2.7563045,0.0074029
58,0.2658551,0.12781288,"('undiscriminating', 'discriminating')",0.2658551,0.1278129,-0.1380422
59,0.20574558,0.16924672,"('foolish', 'wise')",0.2057456,0.1692467,-0.0364989
60,-0.14418799,0.24492326,"('inefficient', 'efficient')",-0.144188,0.2449233,0.3891113
61,0.4640013,0.3213701,"('illogical', 'logical')",0.4640013,0.3213701,-0.1426312
62,0.7987501,1.1062069,"('incompetent', 'brilliant')",0.7987501,1.1062069,0.3074568
63,0.4116901,0.5778758,"('unperceptive', 'insightful')",0.4116901,0.5778758,0.1661857
64,-7.053093,-6.7800307,"('shy', 'confident')",-7.053093,-6.7800307,0.2730623
65,0.4675207,0.5908131,"('insecure', 'secure')",0.4675207,0.5908131,0.1232924
66,0.19451597,0.011263415,"('inactive', 'active')",0.194516,0.0112634,-0.1832526
67,-0.2546673,-0.31149724,"('doubtful', 'determined')",-0.2546673,-0.3114972,-0.0568299
68,-1.1309309,-0.95433444,"('dependent', 'independent')",-1.1309309,-0.9543344,0.1765965
69,-1.4636308,-1.7135407,"('lazy', 'industrious')",-1.4636308,-1.7135407,-0.2499099
70,0.795854,1.0371107,"('lethargic', 'energetic')",0.795854,1.0371107,0.2412567
71,0.17540282,0.33821943,"('diffident', 'self-confident')",0.1754028,0.3382194,0.1628166
72,0.78981566,1.0094917,"('unambitious', 'ambitious')",0.7898157,1.0094917,0.219676
73,-3.5382864,-3.250763,"('helpless', 'self-reliant')",-3.5382864,-3.2507629,0.2875235
74,0.13631126,0.12878543,"('undedicated', 'dedicated')",0.1363113,0.1287854,-0.0075259
75,-0.82284606,-0.8694028,"('meek', 'impulsive')",-0.8228461,-0.8694028,-0.0465567
76,0.49831757,0.6887621,"('anxious', 'daring')",0.4983176,0.6887621,0.1904445
77,-1.4181069,-1.3997266,"('unmotivated', 'motivated')",-1.4181069,-1.3997266,0.0183803
78,-0.39153647,-0.49169996,"('nonresilient', 'resilient')",-0.3915365,-0.4917,-0.1001635
79,0.564795,0.17609173,"('wavering', 'unwavering')",0.564795,0.1760917,-0.3887033
80,-0.21531656,-0.19464964,"('dominated', 'dominating')",-0.2153166,-0.1946496,0.020667
81,-0.44292074,-0.18433864,"('submissive', 'aggressive')",-0.4429207,-0.1843386,0.2585821
82,6.672665,6.828746,"('poor', 'rich')",6.6726651,6.8287458,0.1560807
83,-0.48418128,-0.564912,"('powerless', 'powerful')",-0.4841813,-0.564912,-0.0807307
84,0.24646291,0.22023538,"('inferior', 'superior')",0.2464629,0.2202354,-0.0262275
85,-0.5448515,-0.8985701,"('insignificant', 'prestigious')",-0.5448515,-0.8985701,-0.3537186
86,0.54884624,0.49224806,"('uninfluential', 'influential')",0.5488462,0.4922481,-0.0565981
87,0.08212056,0.2288113,"('unsuccessful', 'successful')",0.0821206,0.2288113,0.1466907
88,-0.29846027,-0.19896364,"('low', 'eminent')",-0.2984603,-0.1989636,0.0994967
