,buck_male,buck_female,tuple,average_male,average_female,female-male
0,0.46519884,0.43274704,"('unsociable', 'sociable')",0.4651988,0.432747,-0.0324518
1,1.4110558,1.4383322,"('unfriendly', 'friendly')",1.4110558,1.4383322,0.0272764
2,0.9021394,0.99489814,"('unlikable', 'likable')",0.9021394,0.9948981,0.0927587
3,1.103246,1.2817063,"('repellent', 'pleasant')",1.103246,1.2817063,0.1784603
4,-6.726777,-6.615098,"('disliked', 'liked')",-6.7267771,-6.615098,0.1116791
5,-0.15100974,-0.047070187,"('distant', 'outgoing')",-0.1510097,-0.0470702,0.1039395
6,0.020896584,0.13264617,"('distant', 'open')",0.0208966,0.1326462,0.1117496
7,1.7938297,1.8375074,"('insensitive', 'sensitive')",1.7938297,1.8375074,0.0436777
8,0.80362874,0.7913965,"('unaffectionate', 'affectionate')",0.8036287,0.7913965,-0.0122322
9,1.3205713,1.3732091,"('unaffectionate', 'caring')",1.3205713,1.3732091,0.0526378
10,1.8193306,1.8393147,"('unsympathetic', 'sympathetic')",1.8193306,1.8393147,0.0199841
11,2.1576476,2.1603005,"('unhelpful', 'helpful')",2.1576476,2.1603005,0.0026529
12,-0.81981015,-0.76254636,"('unsupportive', 'supportive')",-0.8198102,-0.7625464,0.0572638
13,0.57954085,0.51452047,"('impolite', 'polite')",0.5795408,0.5145205,-0.0650203
14,0.4164672,0.31368142,"('antisocial', 'social')",0.4164672,0.3136814,-0.1027858
15,0.28872287,0.29701576,"('boring', 'funny')",0.2887229,0.2970158,0.0082929
16,-0.5756154,-0.4322455,"('unpopular', 'popular')",-0.5756154,-0.4322455,0.1433699
17,-0.102023356,-0.08487357,"('nasty', 'nice')",-0.1020234,-0.0848736,0.0171498
18,-0.082859024,-0.10541082,"('disagreeable', 'welcoming')",-0.082859,-0.1054108,-0.0225518
19,-0.06625507,-0.026914332,"('inhospitable', 'hospitable')",-0.0662551,-0.0269143,0.0393408
20,0.85501146,0.81077594,"('rough', 'thoughtful')",0.8550115,0.8107759,-0.0442356
21,0.71205026,0.7824738,"('immoral', 'moral')",0.7120503,0.7824738,0.0704235
22,0.41741103,0.36286083,"('untrustworthy', 'trustworthy')",0.417411,0.3628608,-0.0545502
23,6.7692847,6.7735925,"('insincere', 'sincere')",6.7692847,6.7735925,0.0043078
24,2.4782507,2.5114138,"('dishonest', 'honest')",2.4782507,2.5114138,0.0331631
25,0.4858161,0.4252106,"('egoistic', 'altruistic')",0.4858161,0.4252106,-0.0606055
26,-0.10331272,-0.113324784,"('hardhearted', 'benevolent')",-0.1033127,-0.1133248,-0.0100121
27,1.3981346,1.380474,"('hardhearted', 'softhearted')",1.3981346,1.380474,-0.0176606
28,1.3509052,1.3569424,"('disloyal', 'loyal')",1.3509052,1.3569424,0.0060372
29,-0.16158527,-0.2526442,"('unfair', 'fair')",-0.1615853,-0.2526442,-0.0910589
30,1.3159537,1.1782833,"('intolerant', 'tolerant')",1.3159537,1.1782833,-0.1376704
31,-1.4830391,-1.4476414,"('evil', 'good')",-1.4830391,-1.4476414,0.0353977
32,1.5412335,1.4923744,"('unkind', 'kind')",1.5412335,1.4923744,-0.0488591
