,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2348621,-1.3022673,"('unsociable', 'sociable')",0.01048385,-0.1271959,0.4868417,0.39745814,-0.78602016,-0.87249047,-0.3808892,-0.4761239,-0.0952347
1,-2.2441664,-2.3272374,"('unfriendly', 'friendly')",0.50258607,0.33253628,-0.579073,-0.7409032,1.7784976,1.7681776,-0.1355389,-0.2418567,-0.1063178
2,0.66110504,0.69182885,"('unlikable', 'likable')",1.1685265,1.1731181,1.8303264,1.8316721,0.8504065,0.97994906,1.1275911,1.169142,0.0415509
3,-0.69656813,-0.620239,"('repellent', 'pleasant')",-0.5437571,-0.4091312,1.1643034,1.272271,0.42684802,0.48600426,0.0877066,0.1822263,0.0945197
4,0.0019159447,-0.08646744,"('disliked', 'liked')",0.7411807,0.5129214,0.0014650039,-0.16471365,-6.3059406,-6.3321757,-1.3903447,-1.5176089,-0.1272642
5,-0.7308532,-0.70641965,"('distant', 'outgoing')",0.22687471,0.19253512,-1.7308242,-1.7086143,-0.032708403,0.00785077,-0.5668778,-0.553662,0.0132158
6,-1.1437912,-1.1059206,"('distant', 'open')",-0.28244174,-0.34156507,-2.0324981,-2.0106175,0.5518151,0.5733739,-0.726729,-0.7211823,0.0055467
7,-0.12598184,-0.111442655,"('insensitive', 'sensitive')",0.845468,0.92248815,0.02348538,0.108879834,0.60406965,0.68648714,0.3367603,0.4016031,0.0648428
8,-1.117448,-1.1405394,"('unaffectionate', 'affectionate')",-0.24816161,-0.35130793,-0.3211454,-0.36701372,0.7720362,0.7337136,-0.2286797,-0.2812868,-0.0526071
9,-1.275416,-1.3034182,"('unaffectionate', 'caring')",0.6285507,0.53648746,-0.31326476,-0.3582818,1.1043442,1.1237288,0.0360535,-0.0003709,-0.0364244
10,-1.0875216,-1.0961715,"('unsympathetic', 'sympathetic')",-0.3325321,-0.2983054,0.041241407,0.09402022,-0.48301786,-0.46731302,-0.4654576,-0.4419424,0.0235152
11,-0.41557354,-0.40508628,"('unhelpful', 'helpful')",0.39333618,0.48659006,0.0049002767,0.06017497,1.570445,1.6408114,0.388277,0.4456226,0.0573456
12,-0.71827286,-0.6791905,"('unsupportive', 'supportive')",0.9014324,0.9280664,0.5675036,0.7273219,-1.8560538,-1.7782093,-0.2763477,-0.2005029,0.0758448
13,-0.9089384,-0.86976105,"('impolite', 'polite')",-0.047220707,0.03703186,-0.01140441,0.05916948,-0.7230046,-0.7007137,-0.422642,-0.3685684,0.0540736
14,-0.02775827,-0.033606708,"('antisocial', 'social')",0.8261936,0.8451576,1.6519951,1.6532377,-0.5841559,-0.63897294,0.4665686,0.4564539,-0.0101147
15,0.12040862,0.0404196,"('boring', 'funny')",0.18708907,0.07711492,-0.8854313,-1.0365317,0.55152637,0.5100686,-0.0066018,-0.1022321,-0.0956303
16,-0.058380537,-0.14145991,"('unpopular', 'popular')",-0.21574938,-0.40059185,-0.2335669,-0.29972354,0.8253926,0.7700535,0.0794239,-0.0179304,-0.0973543
17,-0.43509042,-0.38406906,"('nasty', 'nice')",-0.71730447,-0.66915256,-0.80851805,-0.7794204,-0.1973361,-0.17521858,-0.5395623,-0.5019652,0.0375971
18,-0.6629776,-0.6518803,"('disagreeable', 'welcoming')",-1.2257632,-1.2865849,-0.71423817,-0.6396246,-0.32982495,-0.29586914,-0.733201,-0.7184897,0.0147113
19,-0.9459192,-0.9124183,"('inhospitable', 'hospitable')",-1.0106617,-1.0020874,-1.7470323,-1.7552508,-0.14386483,-0.00012213178,-0.9618695,-0.9174696,0.0443999
20,-0.3434385,-0.29427347,"('rough', 'thoughtful')",-0.20650335,-0.10473079,0.8807116,0.96246755,1.1876943,1.1512393,0.379616,0.4286757,0.0490597
21,0.0065023154,-0.04140567,"('immoral', 'moral')",1.097494,1.0545746,0.529177,0.5107934,-0.95805484,-0.9117083,0.1687796,0.1530635,-0.0157161
22,-0.7642293,-0.7925225,"('untrustworthy', 'trustworthy')",-0.8152844,-0.9144163,0.9346792,0.9088999,-1.0434521,-1.0758413,-0.4220716,-0.46847,-0.0463984
23,-0.891538,-0.9790742,"('insincere', 'sincere')",-0.22109431,-0.18019389,-0.00045892596,0.00091820955,5.551726,5.454284,1.1096587,1.0739837,-0.035675
24,-0.8513351,-0.8208516,"('dishonest', 'honest')",0.59405416,0.5899865,-0.36127472,-0.35217443,0.6578891,0.63111454,0.0098334,0.0120188,0.0021854
25,-0.5958876,-0.57377934,"('egoistic', 'altruistic')",0.6839106,0.5720813,-0.14715832,-0.27093542,1.6993982,1.6272603,0.4100657,0.3386567,-0.071409
26,-0.4290054,-0.50133306,"('hardhearted', 'benevolent')",0.67365384,0.6328171,0.67358035,0.6245514,1.6074138,1.534042,0.6314106,0.5725194,-0.0588912
27,-0.7266824,-0.66926473,"('hardhearted', 'softhearted')",0.13708296,0.24693052,-0.7011052,-0.5964266,1.3904141,1.3757052,0.0249273,0.0892361,0.0643088
28,-0.83243614,-0.95793223,"('disloyal', 'loyal')",0.49096,0.2665943,0.47155577,0.30802172,1.0135782,0.9019016,0.2859145,0.1296463,-0.1562682
29,-0.340092,-0.34517306,"('unfair', 'fair')",-0.9469034,-0.99103695,-0.5711311,-0.57831025,-0.40246916,-0.5253429,-0.5651489,-0.6099658,-0.0448169
30,-0.42060357,-0.48364505,"('intolerant', 'tolerant')",0.78218746,0.8025044,0.6126821,0.5505061,0.9721052,0.969203,0.4865928,0.4596421,-0.0269507
31,-1.2423565,-1.1519579,"('evil', 'good')",-1.2128035,-1.2302268,-1.5296334,-1.5026138,-0.55916494,-0.58136994,-1.1359897,-1.1165421,0.0194476
32,-0.5748606,-0.60070324,"('unkind', 'kind')",0.12181742,0.113162115,0.61491895,0.5620372,0.7829443,0.68394625,0.236205,0.1896106,-0.0465944
33,0.30689365,0.2847229,"('wrong', 'right')",1.2846317,1.1735473,-0.35037246,-0.38710737,-0.16123654,-0.24762248,0.2699791,0.2058851,-0.064094
34,-0.34336618,-0.22294869,"('mean', 'honorable')",-0.051311478,0.1213219,-0.40844437,-0.23494905,5.9281535,6.0802026,1.2812579,1.4359066,0.1546487
35,0.4369123,0.38481697,"('corrupt', 'incorrupt')",-0.3494164,-0.488022,-1.3865372,-1.4790233,0.41614166,0.21103111,-0.2207249,-0.3427993,-0.1220744
36,-0.75545865,-0.79064745,"('hostile', 'amicable')",-0.6884001,-0.90554285,-1.3371606,-1.4856054,0.75299585,0.5770362,-0.5070058,-0.6511899,-0.1441841
37,0.48848015,0.5397855,"('fake', 'genuine')",0.29725948,0.3185615,0.030158468,0.09602678,0.483181,0.53361595,0.3247698,0.3719974,0.0472276
38,-0.3156987,-0.35541993,"('untruthful', 'truthful')",0.4778941,0.39428145,-0.6302906,-0.6554824,-0.11568399,-0.10208982,-0.1459448,-0.1796777,-0.0337329
39,0.6405947,0.66141397,"('exploitative', 'cooperative')",0.38037306,0.51359385,1.858854,1.891485,0.10326613,0.050230127,0.745772,0.7791807,0.0334087
40,-0.51074374,-0.5375442,"('stingy', 'generous')",0.22183882,0.10012585,0.12797363,0.17744625,-1.5534884,-1.5413686,-0.4286049,-0.4503352,-0.0217303
41,-0.754346,-0.7851811,"('unforgiving', 'forgiving')",-0.80872416,-0.89655644,0.5534262,0.5608365,0.22783318,0.19091132,-0.1954527,-0.2324975,-0.0370448
42,0.48285928,0.55965114,"('unreliable', 'reliable')",0.24167137,0.34042874,1.1422176,1.3147768,-2.9894292,-2.8606296,-0.2806702,-0.1614432,0.119227
43,-0.78567797,-0.75592965,"('irresponsible', 'responsible')",0.97943723,1.125282,0.6215942,0.6992986,0.40653855,0.4666621,0.305473,0.3838283,0.0783553
44,0.8600041,0.84935594,"('prejudiced', 'unprejudiced')",-0.21610333,-0.1344637,-0.2594119,-0.32346523,-1.290238,-1.3458657,-0.2264373,-0.2386097,-0.0121724
