,nielsen_male,nielsen_female,tuple,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.2961024,-1.2782185,"('unsociable', 'sociable')",-0.9175118,-1.0998307,-0.8966815,-1.0035379,-1.0367653,-1.1271958,-0.0904305
1,1.7003511,1.7876014,"('unfriendly', 'friendly')",0.4940193,0.2624667,2.234445,2.0359159,1.4762719,1.3619947,-0.1142772
2,0.21316785,0.32894796,"('unlikable', 'likable')",1.3474306,1.5418751,0.34886006,0.45591563,0.6364861,0.7755796,0.1390935
3,-1.0739079,-0.94957054,"('repellent', 'pleasant')",-0.30206794,-0.195033,-0.19800475,-0.07012729,-0.5246602,-0.4049102,0.11975
4,0.3865941,0.34970224,"('disliked', 'liked')",0.97543025,0.83144337,-3.3617694,-3.738714,-0.6665817,-0.8525228,-0.1859411
5,0.5394112,0.547354,"('distant', 'outgoing')",-0.024251416,-0.053973556,0.8207883,0.7184569,0.445316,0.4039458,-0.0413702
6,0.20288685,0.3163392,"('distant', 'open')",-0.20670405,-0.23227575,0.779388,0.6777288,0.2585236,0.2539307,-0.0045929
7,0.8881354,0.9569408,"('insensitive', 'sensitive')",-0.08760518,-0.111916594,0.35034093,0.38812733,0.3836237,0.4110505,0.0274268
8,1.5078305,1.5008342,"('unaffectionate', 'affectionate')",0.32785755,0.23989764,0.92953736,0.7699598,0.9217418,0.8368972,-0.0848446
9,1.5217419,1.5306959,"('unaffectionate', 'caring')",0.6694034,0.48570207,1.1640035,1.0749029,1.1183829,1.0304337,-0.0879492
10,-0.82598865,-0.690359,"('unsympathetic', 'sympathetic')",-1.1035193,-1.181848,-0.6993962,-0.68919855,-0.8763014,-0.8538019,0.0224995
11,-1.7415679,-1.7464432,"('unhelpful', 'helpful')",-1.1478425,-1.2079644,0.64096475,0.69416404,-0.7494819,-0.7534146,-0.0039327
12,1.530242,1.640381,"('unsupportive', 'supportive')",0.53177243,0.5765,-0.80083436,-0.8954695,0.4203933,0.4404705,0.0200772
13,-2.5134075,-2.5415704,"('impolite', 'polite')",-0.8844305,-0.8376545,-0.92043144,-0.88156134,-1.4394232,-1.420262,0.0191612
14,-0.2871798,-0.3548637,"('antisocial', 'social')",1.0283774,1.0875663,0.28415763,0.30219015,0.3417851,0.3449642,0.0031791
15,0.6733404,0.49579734,"('boring', 'funny')",-0.7915438,-0.8581213,0.32353604,0.29209965,0.0684442,-0.0234081,-0.0918523
16,-0.88729656,-0.7577286,"('unpopular', 'popular')",-1.0176044,-0.8255568,-0.23896253,-0.20188361,-0.7146211,-0.5950563,0.1195648
17,0.10315955,0.12500243,"('nasty', 'nice')",-0.67049736,-0.54502267,-0.69587326,-0.69561774,-0.4210703,-0.3718793,0.049191
18,-0.5654174,-0.41316175,"('disagreeable', 'welcoming')",-0.08578563,0.09159656,-0.70231193,-0.68615896,-0.4511716,-0.3359081,0.1152635
19,0.6040108,0.6847857,"('inhospitable', 'hospitable')",-0.5942603,-0.5532034,0.008020252,-0.027458206,0.0059236,0.034708,0.0287844
20,0.79104215,0.8004051,"('rough', 'thoughtful')",0.22713482,0.3766074,1.0218718,0.99550736,0.6800163,0.7241732,0.0441569
21,-0.66094375,-0.5771439,"('immoral', 'moral')",-1.1362444,-1.0462525,-1.5265208,-1.4103187,-1.107903,-1.0112384,0.0966646
22,0.6647992,0.65304613,"('untrustworthy', 'trustworthy')",-0.13648905,-0.18603331,-0.44319907,-0.51221657,0.0283704,-0.0150679,-0.0434383
23,-0.32397643,-0.2109342,"('insincere', 'sincere')",-0.83653533,-0.8616355,3.8553731,3.9532452,0.8982871,0.9602251,0.061938
24,0.9470535,0.97197235,"('dishonest', 'honest')",-0.6267236,-0.65365285,0.44092482,0.34723526,0.2537516,0.2218516,-0.0319
25,0.779628,0.82911503,"('egoistic', 'altruistic')",1.1010518,0.9882841,1.6358912,1.5833155,1.1721903,1.1335715,-0.0386188
26,2.7610056,2.7373698,"('hardhearted', 'benevolent')",2.5783226,2.4739997,2.686738,2.4708273,2.6753553,2.5607322,-0.1146231
27,1.6677201,1.6693479,"('hardhearted', 'softhearted')",0.40587652,0.3381244,0.72151214,0.54958147,0.9317029,0.8523513,-0.0793516
28,0.9284682,0.95960987,"('disloyal', 'loyal')",-0.12333932,-0.27735648,0.87935174,0.73309517,0.5614936,0.4717828,-0.0897108
29,0.10853131,0.048588745,"('unfair', 'fair')",-0.3515519,-0.39969274,-0.3202647,-0.4929381,-0.1877618,-0.2813474,-0.0935856
30,0.27312347,0.34031302,"('intolerant', 'tolerant')",0.65796065,0.59395975,0.13714427,0.1740557,0.3560762,0.3694428,0.0133666
31,0.2656737,0.4252323,"('evil', 'good')",0.13917083,0.16178906,0.32771623,0.2136895,0.2441869,0.2669036,0.0227167
32,-0.05793157,-0.04599632,"('unkind', 'kind')",-0.3311708,-0.5002209,0.20308699,0.103147544,-0.0620051,-0.1476899,-0.0856848
33,0.88131475,0.8039767,"('wrong', 'right')",0.931561,0.8982058,0.6410792,0.4806549,0.817985,0.7276125,-0.0903725
34,-0.3233043,-0.13417,"('mean', 'honorable')",-0.76634336,-0.510194,3.4141378,3.7741654,0.77483,1.0432671,0.2684371
35,0.5754615,0.45633712,"('corrupt', 'incorrupt')",0.15561065,0.093230784,0.33547837,0.187147,0.3555168,0.2455717,-0.1099451
36,0.6215471,0.7753317,"('hostile', 'amicable')",0.31792834,0.14285387,1.2898564,1.0603849,0.7431107,0.6595235,-0.0835872
37,-0.09211717,-0.069698036,"('fake', 'genuine')",-0.14031439,-0.116295666,0.5906566,0.5759709,0.1194083,0.1299924,0.0105841
38,0.15567857,0.2447289,"('untruthful', 'truthful')",-0.14386675,-0.16394904,0.5941043,0.6089286,0.201972,0.2299028,0.0279308
39,1.9276834,1.9022102,"('exploitative', 'cooperative')",-0.3221529,-0.19354023,0.2831765,0.26389354,0.629569,0.6575212,0.0279522
40,0.244309,0.32100827,"('stingy', 'generous')",1.1130775,1.0083952,-0.69738996,-0.9509341,0.2199988,0.1261564,-0.0938424
41,-0.17348558,0.043113418,"('unforgiving', 'forgiving')",0.06834233,0.059097633,0.8075592,0.7335944,0.2341386,0.2786018,0.0444632
42,1.3106245,1.3497076,"('unreliable', 'reliable')",1.2626226,1.3613404,-1.644792,-1.7978476,0.309485,0.3044002,-0.0050848
43,0.1396614,0.20572612,"('irresponsible', 'responsible')",-0.47923377,-0.31178737,0.7030927,0.73926,0.1211734,0.2110662,0.0898928
44,-1.2061979,-1.3187428,"('prejudiced', 'unprejudiced')",-0.29933172,-0.21241367,-1.42847,-1.4487976,-0.9779998,-0.993318,-0.0153182
45,-0.58343834,-0.39380407,"('incompetent', 'competent')",-0.04762517,-0.12327152,0.80285466,0.6987989,0.0572637,0.0605744,0.0033107
46,-0.47861984,-0.3837835,"('uncompetitive', 'competitive')",0.5624675,0.5543764,-0.5281438,-0.5833654,-0.1480987,-0.1375908,0.0105079
47,-0.3943124,-0.2837958,"('stupid', 'smart')",-0.6477238,-0.47643793,3.9431164,4.1853533,0.9670267,1.1417065,0.1746798
48,-0.36142352,-0.32629088,"('unintelligent', 'intelligent')",-0.87883747,-0.86160094,-0.4170193,-0.40391648,-0.5524267,-0.5306028,0.0218239
49,-0.6991652,-0.6437706,"('unable', 'able')",-1.0177647,-0.8691045,-0.67279243,-0.5389947,-0.7965741,-0.6839566,0.1126175
50,0.19451883,0.2490709,"('clumsy', 'skillful')",-0.21455231,-0.12002246,-0.5399883,-0.6276914,-0.1866739,-0.1662143,0.0204596
51,-0.9319545,-1.0232043,"('uneducated', 'educated')",-0.13156718,-0.2628407,0.18300666,0.16871765,-0.293505,-0.3724425,-0.0789375
52,-0.06896399,-0.14396477,"('irrational', 'rational')",-0.86018133,-0.9478186,0.07265751,-0.057856053,-0.2854959,-0.3832131,-0.0977172
53,0.47724876,0.5854873,"('uncreative', 'creative')",0.10475609,0.09384163,1.2004076,1.0305204,0.5941375,0.5699498,-0.0241877
54,0.9162495,0.9074627,"('incapable', 'capable')",0.2809729,0.27458787,0.7144212,0.6924813,0.6372146,0.624844,-0.0123706
55,-0.4143166,-0.35608292,"('incompetent', 'clever')",-0.5877403,-0.64237136,-0.25347215,-0.20339629,-0.4185096,-0.4006168,0.0178928
56,0.21414652,0.23083147,"('impractical', 'practical')",-0.26242623,-0.2495535,0.056857258,0.10297423,0.0028592,0.0280841,0.0252249
57,-0.8974492,-0.947647,"('unimaginative', 'imaginative')",0.10514771,-0.096190184,-0.64193815,-0.86611974,-0.4780799,-0.6366523,-0.1585724
58,1.0020832,1.1049937,"('undiscriminating', 'discriminating')",1.4694772,1.5500848,1.2242701,1.2038982,1.2319435,1.2863255,0.054382
59,1.057102,1.0270325,"('foolish', 'wise')",-0.04966806,-0.04461094,0.33294573,0.30238324,0.4467932,0.4282683,-0.0185249
60,-0.94896364,-0.8334645,"('inefficient', 'efficient')",-0.6835737,-0.64132357,-0.9144712,-0.7182078,-0.8490028,-0.7309986,0.1180042
61,1.1374533,1.0396186,"('illogical', 'logical')",0.037419777,-0.072187975,0.790766,0.6330596,0.655213,0.5334968,-0.1217162
62,-0.4441823,-0.38368484,"('incompetent', 'brilliant')",0.08395318,0.209335,0.11635597,0.20051344,-0.0812911,0.0087212,0.0900123
63,-0.21318142,-0.08630062,"('unperceptive', 'insightful')",0.69876206,0.725558,0.96503145,1.0191339,0.4835374,0.5527971,0.0692597
64,-0.8341521,-0.9504418,"('shy', 'confident')",0.88444334,0.8620166,-4.6126184,-4.754567,-1.5207758,-1.6143308,-0.093555
65,-0.32678378,-0.42103785,"('insecure', 'secure')",-0.2741515,-0.32936227,-0.18173155,-0.14085266,-0.2608889,-0.2970843,-0.0361954
66,0.58418,0.49799114,"('inactive', 'active')",1.4191674,1.4627324,1.5290905,1.449234,1.1774793,1.1366525,-0.0408268
67,-1.0346293,-1.0656893,"('doubtful', 'determined')",-0.03352037,-0.02737458,-1.1340894,-1.0437547,-0.7340797,-0.7122729,0.0218068
68,-1.1508415,-1.2061677,"('dependent', 'independent')",-1.0114018,-1.0091026,-0.75688744,-0.70037985,-0.9730436,-0.9718834,0.0011602
69,0.6935819,0.68020064,"('lazy', 'industrious')",0.63357055,0.6696412,0.18726304,0.12709242,0.5048052,0.4923114,-0.0124938
70,-0.032071635,-0.06597749,"('lethargic', 'energetic')",0.5422466,0.4475062,0.17386517,0.16568461,0.2280134,0.1824044,-0.045609
71,1.4008356,1.4334649,"('diffident', 'self-confident')",0.8667195,0.8760028,0.48563004,0.39421242,0.9177284,0.9012268,-0.0165016
72,0.7269412,0.73997647,"('unambitious', 'ambitious')",0.16983032,0.19874325,0.48184112,0.46776354,0.4595375,0.4688278,0.0092903
73,1.1137023,1.0927025,"('helpless', 'self-reliant')",0.77406687,0.84825385,-2.2979584,-2.4169636,-0.1367297,-0.1586691,-0.0219394
74,1.3496747,1.4883974,"('undedicated', 'dedicated')",0.6628913,0.6691381,0.7520869,0.5994232,0.921551,0.9189862,-0.0025648
75,-0.6045204,-0.64144856,"('meek', 'impulsive')",0.78158456,0.7495785,-0.2846472,-0.30127114,-0.035861,-0.0643804,-0.0285194
76,-0.7108626,-0.6186121,"('anxious', 'daring')",-0.25979534,-0.13134205,-0.6537693,-0.53311706,-0.5414758,-0.4276904,0.1137854
77,0.1726693,0.35754704,"('unmotivated', 'motivated')",0.3782624,0.4277061,-0.88328797,-0.78911173,-0.1107854,-0.0012862,0.1094992
78,0.45975792,0.60685164,"('nonresilient', 'resilient')",0.17031369,0.2226048,0.5336128,0.5227531,0.3878948,0.4507365,0.0628417
79,0.33503312,0.36892575,"('wavering', 'unwavering')",-0.14522962,-0.17774093,0.32511657,0.24138233,0.17164,0.144189,-0.027451
80,0.008020744,-0.13716465,"('dominated', 'dominating')",0.3349027,0.26859236,0.45594436,0.48871344,0.2662893,0.2067137,-0.0595756
81,-1.8356832,-1.9250808,"('submissive', 'aggressive')",-0.14134657,-0.34213552,-1.2844472,-1.1593561,-1.087159,-1.1421908,-0.0550318
82,-1.369345,-1.1971104,"('poor', 'rich')",-0.29789636,-0.14480424,3.9835596,4.2242546,0.7721061,0.96078,0.1886739
83,0.6987694,0.70902956,"('powerless', 'powerful')",0.9022788,1.0136832,-0.6765098,-0.6149161,0.3081795,0.3692656,0.0610861
84,1.1066996,1.1033489,"('inferior', 'superior')",-0.12287273,-0.06636907,0.32426307,0.35623828,0.43603,0.464406,0.028376
