,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3624144,-1.5650655,"('unsociable', 'sociable')",-0.77234215,-0.89184946,0.021867484,-0.025510486,0.065387964,-0.21017997,-0.76054955,-0.94241506,-0.5616101,-0.7270041,-0.165394
1,-0.19305688,-0.12641874,"('unfriendly', 'friendly')",-0.7858708,-0.715549,0.07591187,0.24819076,0.16064867,0.13674316,2.0581236,1.9948242,0.2631513,0.3075581,0.0444068
2,0.04776252,0.2337366,"('unlikable', 'likable')",-0.56170785,-0.5136473,1.475709,1.6420153,0.3798216,0.4451481,0.9108736,1.0047417,0.4504918,0.5623989,0.1119071
3,-1.491427,-1.4162318,"('repellent', 'pleasant')",-0.28459147,-0.19545773,-0.32664135,-0.26310742,-0.280212,-0.25867978,0.06729716,0.117850006,-0.4631149,-0.4031253,0.0599896
4,-0.20407069,-0.35906062,"('disliked', 'liked')",0.386913,0.3720115,-0.04040215,-0.071272366,-0.060173586,-0.07780351,-5.2821407,-5.283501,-1.0399748,-1.0839252,-0.0439504
5,-0.5297421,-0.35214603,"('distant', 'outgoing')",0.26221082,0.3663618,0.034621,0.39341366,-0.65354955,-0.4755441,0.17782632,0.22849047,-0.1417267,0.0321152,0.1738419
6,-0.182926,0.023203954,"('distant', 'open')",0.14304882,0.31832814,0.048513338,0.44289494,-1.3828758,-1.1299728,0.72929424,0.78773457,-0.1289891,0.0884378,0.2174269
7,0.32678902,0.28928494,"('insensitive', 'sensitive')",-0.59796983,-0.5320013,1.016819,0.9968242,0.36835155,0.2943126,0.58885884,0.56964946,0.3405697,0.323614,-0.0169557
8,-0.16686094,-0.08739893,"('unaffectionate', 'affectionate')",-1.0748264,-0.9447042,-0.5233926,-0.29704735,-0.029167682,0.045065258,0.6783323,0.6643062,-0.2231831,-0.1239558,0.0992273
9,0.28095746,0.3339991,"('unaffectionate', 'caring')",-0.43627295,-0.36157227,-0.36708248,-0.16376865,0.4053259,0.44099042,0.9772126,0.9881778,0.1720281,0.2475653,0.0755372
10,-0.73558384,-0.7943082,"('unsympathetic', 'sympathetic')",-1.1580195,-1.144857,-0.4225223,-0.48112547,0.15925762,-0.03062208,-0.4961155,-0.531105,-0.5305967,-0.5964036,-0.0658069
11,0.13685262,0.23478884,"('unhelpful', 'helpful')",0.44638258,0.39711788,0.7535211,0.7587651,1.3064284,1.2203671,1.9323052,1.9421732,0.915098,0.9106424,-0.0044556
12,0.023859147,0.2482003,"('unsupportive', 'supportive')",-0.12194477,0.041174177,0.17085816,0.50009596,0.40233317,0.52088255,-1.7918799,-1.707156,-0.2633548,-0.0793606,0.1839942
13,-0.025006242,-0.07834771,"('impolite', 'polite')",-0.6077285,-0.69702715,-0.07154623,-0.10616465,0.33575577,0.21472289,-0.55114615,-0.63115185,-0.1839343,-0.2595937,-0.0756594
14,-0.7640686,-0.99330664,"('antisocial', 'social')",-0.4737134,-0.5852927,0.81449467,0.66891325,0.4802977,0.26853883,-0.9231199,-1.0107045,-0.1732219,-0.3303704,-0.1571485
15,1.1343893,1.0168366,"('boring', 'funny')",0.018118441,-0.06487527,0.3603356,0.27149642,-0.4595838,-0.4812038,0.683212,0.56385803,0.3472943,0.2612224,-0.0860719
16,-0.8774109,-0.9606161,"('unpopular', 'popular')",-0.097473465,-0.08916223,0.5283079,0.459409,-0.5951261,-0.65517175,0.9801367,0.9458835,-0.0123132,-0.0599315,-0.0476183
17,0.30860338,0.35925844,"('nasty', 'nice')",0.6085317,0.6656724,0.08743865,0.15771948,-0.5942485,-0.52580875,-0.13173838,-0.094248734,0.0557174,0.1125186,0.0568012
18,-0.4771091,-0.29478884,"('disagreeable', 'welcoming')",-1.4795834,-1.3322644,0.75132024,1.0753946,-1.284877,-1.214456,-0.27007806,-0.27457678,-0.5520655,-0.4081383,0.1439272
19,-1.1209404,-0.9937507,"('inhospitable', 'hospitable')",-0.5297387,-0.477102,-0.5735122,-0.40295836,-0.93786895,-0.8813975,0.51137793,0.56505996,-0.5301365,-0.4380297,0.0921068
20,-1.3107561,-1.2215797,"('rough', 'thoughtful')",0.007871173,0.08131982,0.06271638,0.1365976,-0.48519176,-0.46928945,0.7784617,0.8237594,-0.1893797,-0.1298385,0.0595412
21,0.04861936,-0.039578035,"('immoral', 'moral')",-0.48347354,-0.5081714,-0.079071626,-0.16359386,-1.1268241,-1.2011952,-0.9773224,-0.9103535,-0.5236145,-0.5645784,-0.0409639
22,-1.2421652,-1.3468732,"('untrustworthy', 'trustworthy')",-0.80026394,-0.78995323,0.8335989,0.8592606,-1.3787682,-1.5016134,-1.071292,-1.117654,-0.7317781,-0.7793667,-0.0475886
23,-0.13020538,-0.080535345,"('insincere', 'sincere')",-0.20562439,-0.23657812,-0.160491,-0.10478047,0.20793799,0.115382075,5.253504,5.1725554,0.9930242,0.9732087,-0.0198155
24,0.68737394,0.7578627,"('dishonest', 'honest')",-1.8079045,-1.7409995,0.18638013,0.2796015,-0.53978866,-0.52456653,0.989152,0.9522401,-0.0969574,-0.0551723,0.0417851
25,0.07725032,0.061843447,"('egoistic', 'altruistic')",0.7147632,0.7317604,-0.08722765,-0.09262938,0.44019246,0.4111848,1.5534139,1.4982262,0.5396784,0.5220771,-0.0176013
26,1.2177929,0.9785606,"('hardhearted', 'benevolent')",1.1846629,1.1262457,1.9877007,1.8702017,0.7032688,0.622904,1.785891,1.7012571,1.3758634,1.2598338,-0.1160296
27,-0.38146436,-0.06443974,"('hardhearted', 'softhearted')",-0.7585804,-0.6239368,-0.32430795,-0.10554795,0.016130842,0.1937171,1.3756975,1.3316275,-0.0145049,0.146284,0.1607889
28,-0.22027232,-0.44769102,"('disloyal', 'loyal')",0.7852711,0.6619422,1.1567546,0.94706804,-0.038225524,-0.29611525,1.3019687,1.157302,0.5970993,0.4045012,-0.1925981
29,-0.28884184,-0.34897172,"('unfair', 'fair')",-0.6327234,-0.63477206,0.37895924,0.39205945,-1.4534822,-1.4474763,-0.600743,-0.68099,-0.5193662,-0.5440301,-0.0246639
30,0.37358773,0.41565302,"('intolerant', 'tolerant')",-0.042883955,-0.11960256,-0.034386817,0.02166143,0.09526305,0.016529072,0.9278347,0.8870205,0.2638829,0.2442523,-0.0196306
31,-1.3131052,-1.24665,"('evil', 'good')",-0.72408813,-0.5816205,-0.88786006,-0.63582015,-0.99832314,-0.861893,-0.4764496,-0.50777173,-0.8799652,-0.7667511,0.1132141
