,apple_male,apple_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.032696147,-0.12839839,"('unsociable', 'sociable')",-0.2093167,-0.35886008,-0.0883103,-0.2436292,-0.1553189
1,1.6992487,1.5601214,"('unfriendly', 'friendly')",1.2804929,0.975899,1.4898708,1.2680101,-0.2218607
2,0.57224876,0.5886736,"('unlikable', 'likable')",0.2771944,0.29795516,0.4247216,0.4433144,0.0185928
3,-1.1529429,-1.02578,"('repellent', 'pleasant')",-0.10467428,-0.024895541,-0.6288086,-0.5253378,0.1034708
4,-0.10136731,-0.13157128,"('disliked', 'liked')",-5.9666295,-6.060012,-3.0339985,-3.0957916,-0.0617931
5,1.8326765,1.7346733,"('distant', 'outgoing')",-0.112579726,-0.21861123,0.8600484,0.758031,-0.1020174
6,2.0036662,1.9649029,"('distant', 'open')",0.1452313,0.008965738,1.0744487,0.9869343,-0.0875144
7,-0.47745246,-0.3745497,"('insensitive', 'sensitive')",0.026825018,0.068909824,-0.2253137,-0.1528199,0.0724938
8,0.9789463,0.8900912,"('unaffectionate', 'affectionate')",0.11959788,-0.00029791472,0.5492721,0.4448966,-0.1043755
9,1.7775338,1.729834,"('unaffectionate', 'caring')",0.6706045,0.56616706,1.2240691,1.1480005,-0.0760686
10,-0.38854533,-0.31206235,"('unsympathetic', 'sympathetic')",-0.33822834,-0.3631072,-0.3633868,-0.3375848,0.025802
11,0.37383735,0.38877416,"('unhelpful', 'helpful')",2.136659,2.2365384,1.2552481,1.3126563,0.0574082
12,0.56656325,0.62849927,"('unsupportive', 'supportive')",-1.6891372,-1.6945828,-0.561287,-0.5330418,0.0282452
13,0.28008425,0.22363432,"('impolite', 'polite')",-0.4558073,-0.39480892,-0.0878615,-0.0855873,0.0022742
14,-1.0112119,-1.0535777,"('antisocial', 'social')",-0.96850955,-0.88336885,-0.9898607,-0.9684733,0.0213874
15,1.03702,0.92498153,"('boring', 'funny')",0.0625498,0.06356461,0.5497849,0.4942731,-0.0555118
16,-0.24487011,-0.33798325,"('unpopular', 'popular')",0.83874923,0.8013543,0.2969396,0.2316855,-0.0652541
17,0.08353696,0.1223051,"('nasty', 'nice')",-0.13656561,-0.063384555,-0.0265143,0.0294603,0.0559746
18,0.35891747,0.29725152,"('disagreeable', 'welcoming')",-0.48606962,-0.6114668,-0.0635761,-0.1571077,-0.0935316
19,0.18213344,0.10282327,"('inhospitable', 'hospitable')",0.07331187,0.0019018687,0.1277227,0.0523626,-0.0753601
20,0.5769275,0.60741746,"('rough', 'thoughtful')",1.2569207,1.1289467,0.9169241,0.8681821,-0.048742
21,0.37549603,0.3893943,"('immoral', 'moral')",-0.49509823,-0.49107036,-0.0598011,-0.050838,0.0089631
22,-0.25967717,-0.33468542,"('untrustworthy', 'trustworthy')",-1.0485924,-1.0831536,-0.6541348,-0.7089195,-0.0547847
23,0.21850872,0.24732089,"('insincere', 'sincere')",5.471789,5.5026,2.8451488,2.8749604,0.0298116
24,0.6254791,0.6808586,"('dishonest', 'honest')",0.6548906,0.60622716,0.6401849,0.6435429,0.003358
25,1.4397466,1.364124,"('egoistic', 'altruistic')",1.3952134,1.2707742,1.41748,1.3174491,-0.1000309
26,0.7831488,0.67470443,"('hardhearted', 'benevolent')",0.8689248,0.7240629,0.8260368,0.6993837,-0.1266531
27,1.2785655,1.2574399,"('hardhearted', 'softhearted')",1.0335786,0.9210397,1.1560721,1.0892398,-0.0668323
28,0.21632916,0.17044124,"('disloyal', 'loyal')",0.7075729,0.5991914,0.461951,0.3848163,-0.0771347
29,-0.5636015,-0.55277,"('unfair', 'fair')",-0.35617566,-0.50215584,-0.4598886,-0.527463,-0.0675744
30,0.84939355,0.81311256,"('intolerant', 'tolerant')",0.90393674,0.81745964,0.8766651,0.8152861,-0.061379
31,-0.218628,-0.28721607,"('evil', 'good')",-1.0800042,-1.2207587,-0.6493161,-0.7539874,-0.1046713
32,0.5136373,0.5160485,"('unkind', 'kind')",0.7296266,0.6600969,0.621632,0.5880727,-0.0335593
33,0.9097366,0.7688722,"('wrong', 'right')",-0.5235039,-0.6177041,0.1931163,0.0755841,-0.1175322
34,0.5296439,0.5978688,"('mean', 'honorable')",6.0579424,6.158481,3.2937932,3.378175,0.0843818
35,0.40484726,0.2665866,"('corrupt', 'incorrupt')",0.15030642,0.030856788,0.2775768,0.1487217,-0.1288551
36,0.55533624,0.4041058,"('hostile', 'amicable')",-0.0372336,-0.30074805,0.2590513,0.0516789,-0.2073724
