,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.55205226,-0.606956,"('unsociable', 'sociable')",-0.19395727,-0.36877185,-0.3730048,-0.4878639,-0.1148591
1,-1.678789,-1.8190292,"('unfriendly', 'friendly')",1.5395173,1.3867582,-0.0696359,-0.2161355,-0.1464996
2,0.32410386,0.3714847,"('unlikable', 'likable')",0.9571934,0.9826373,0.6406486,0.677061,0.0364124
3,-0.016063338,0.13458008,"('repellent', 'pleasant')",0.8235607,0.8221636,0.4037487,0.4783718,0.0746231
4,-0.6481531,-0.70584023,"('disliked', 'liked')",-6.297311,-6.4345818,-3.4727321,-3.5702109,-0.0974788
5,-1.9181681,-1.9712819,"('distant', 'outgoing')",-0.4894584,-0.5004978,-1.2038132,-1.2358899,-0.0320767
6,-2.1691825,-2.223641,"('distant', 'open')",-0.31214026,-0.31985146,-1.2406614,-1.2717462,-0.0310848
7,-0.052304376,0.048445467,"('insensitive', 'sensitive')",-0.05123791,-0.05976259,-0.0517711,-0.0056586,0.0461125
8,-1.0885249,-1.2090598,"('unaffectionate', 'affectionate')",0.77730703,0.7550108,-0.155609,-0.2270245,-0.0714155
9,-1.3919517,-1.4825338,"('unaffectionate', 'caring')",0.84645003,0.8255822,-0.2727508,-0.3284758,-0.055725
10,-0.5538657,-0.51116,"('unsympathetic', 'sympathetic')",-0.78899205,-0.85086495,-0.6714289,-0.6810125,-0.0095836
11,0.015942007,0.036262065,"('unhelpful', 'helpful')",1.3996115,1.4626818,0.7077767,0.7494719,0.0416952
12,-0.81535655,-0.7367096,"('unsupportive', 'supportive')",-2.2790222,-2.3290112,-1.5471894,-1.5328604,0.014329
13,-0.18149559,-0.12756775,"('impolite', 'polite')",-1.033035,-1.0160016,-0.6072653,-0.5717847,0.0354806
14,0.48485512,0.5714332,"('antisocial', 'social')",0.034426104,-0.09587174,0.2596406,0.2377807,-0.0218599
15,0.4369807,0.2951353,"('boring', 'funny')",0.048492476,0.047155645,0.2427366,0.1711455,-0.0715911
16,-0.61559534,-0.60325825,"('unpopular', 'popular')",0.68622434,0.64141333,0.0353145,0.0190775,-0.016237
17,-0.39316893,-0.35843527,"('nasty', 'nice')",-0.7251932,-0.6460108,-0.5591811,-0.502223,0.0569581
18,-0.808013,-0.79499274,"('disagreeable', 'welcoming')",-0.43589753,-0.49848354,-0.6219553,-0.6467382,-0.0247829
19,-1.7182573,-1.7331257,"('inhospitable', 'hospitable')",-0.66622734,-0.56669587,-1.1922424,-1.1499108,0.0423316
20,0.28579444,0.39745882,"('rough', 'thoughtful')",0.76969993,0.7415789,0.5277472,0.5695189,0.0417717
21,0.5082351,0.5096429,"('immoral', 'moral')",-0.41209567,-0.46439636,0.0480697,0.0226233,-0.0254464
22,0.018508876,0.0382387,"('untrustworthy', 'trustworthy')",-0.9901003,-1.0694603,-0.4857957,-0.5156108,-0.0298151
23,-0.38974696,-0.43203288,"('insincere', 'sincere')",5.343438,5.343492,2.4768455,2.4557295,-0.021116
24,-0.28945655,-0.35354328,"('dishonest', 'honest')",0.4380714,0.44397593,0.0743074,0.0452163,-0.0290911
25,-0.64782643,-0.67015,"('egoistic', 'altruistic')",1.1758916,1.1450608,0.2640326,0.2374554,-0.0265772
26,-0.05779528,-0.12005311,"('hardhearted', 'benevolent')",1.7291102,1.6769657,0.8356575,0.7784563,-0.0572012
27,-0.091995806,0.016111927,"('hardhearted', 'softhearted')",0.87682676,0.8118753,0.3924155,0.4139936,0.0215781
28,-0.09888924,-0.17585243,"('disloyal', 'loyal')",1.1555264,1.0704827,0.5283186,0.4473152,-0.0810034
29,-0.6444016,-0.61971176,"('unfair', 'fair')",-0.40666682,-0.558249,-0.5255342,-0.5889804,-0.0634462
30,0.5778725,0.5600592,"('intolerant', 'tolerant')",0.82372063,0.7924727,0.7007966,0.676266,-0.0245306
31,-1.2610857,-1.2275791,"('evil', 'good')",-0.55558944,-0.61633533,-0.9083376,-0.9219573,-0.0136197
32,-0.19796644,-0.23141381,"('unkind', 'kind')",0.5033719,0.31777552,0.1527027,0.0431809,-0.1095218
33,-0.22811903,-0.3244645,"('wrong', 'right')",-0.63866246,-0.6705972,-0.4333907,-0.4975308,-0.0641401
34,-0.1023732,0.036152646,"('mean', 'honorable')",5.4582133,5.72449,2.6779201,2.8803215,0.2024014
35,-0.7477913,-0.8407441,"('corrupt', 'incorrupt')",-0.3570771,-0.37038133,-0.5524342,-0.6055627,-0.0531285
36,-1.120529,-1.2232244,"('hostile', 'amicable')",0.07856576,-0.046733946,-0.5209817,-0.6349792,-0.1139975
37,0.052887365,0.097697295,"('fake', 'genuine')",-0.12765226,-0.09267682,-0.0373824,0.0025102,0.0398926
38,-0.9843404,-1.0501434,"('untruthful', 'truthful')",0.015656233,0.09333259,-0.4843421,-0.4784054,0.0059367
39,1.6062726,1.6336852,"('exploitative', 'cooperative')",0.23315294,0.31325126,0.9197128,0.9734682,0.0537554
40,-0.05136054,-0.062104788,"('stingy', 'generous')",-1.9268087,-2.07852,-0.9890846,-1.0703124,-0.0812278
41,-0.31558707,-0.315164,"('unforgiving', 'forgiving')",0.119743176,0.005451629,-0.097922,-0.1548562,-0.0569342
