,radioshack_male,radioshack_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2788501,-1.3872222,"('unsociable', 'sociable')",-0.21354687,-0.35399434,-0.7461985,-0.8706083,-0.1244098
1,0.1594128,0.13789275,"('unfriendly', 'friendly')",1.580641,1.513615,0.8700269,0.8257539,-0.044273
2,0.46505135,0.4715608,"('unlikable', 'likable')",0.54822445,0.5713737,0.5066379,0.5214673,0.0148294
3,-0.720217,-0.69152534,"('repellent', 'pleasant')",0.8006874,0.8170821,0.0402352,0.0627784,0.0225432
4,0.026959248,-0.031771258,"('disliked', 'liked')",-6.304753,-6.349194,-3.1388967,-3.1904826,-0.0515859
5,0.7020909,0.70595986,"('distant', 'outgoing')",-0.32059732,-0.2935764,0.1907468,0.2061917,0.0154449
6,0.4487607,0.45084736,"('distant', 'open')",-0.46897396,-0.46873334,-0.0101066,-0.008943,0.0011636
7,-1.0156292,-1.0058975,"('insensitive', 'sensitive')",0.031422958,0.032253355,-0.4921031,-0.4868221,0.005281
8,-0.9254523,-0.9122937,"('unaffectionate', 'affectionate')",0.5331921,0.5204517,-0.1961301,-0.195921,0.0002091
9,-0.96146536,-0.97346455,"('unaffectionate', 'caring')",0.8419616,0.85028356,-0.0597519,-0.0615905,-0.0018386
10,-2.2031088,-2.2721064,"('unsympathetic', 'sympathetic')",-1.0033091,-1.0458834,-1.603209,-1.6589949,-0.0557859
11,-1.4392939,-1.471232,"('unhelpful', 'helpful')",1.0872227,1.0744389,-0.1760356,-0.1983966,-0.022361
12,-1.0586811,-1.0336554,"('unsupportive', 'supportive')",-2.234818,-2.2241511,-1.6467495,-1.6289033,0.0178462
13,-1.3493683,-1.4281955,"('impolite', 'polite')",-1.3060809,-1.3515483,-1.3277247,-1.3898718,-0.0621471
14,-0.36969322,-0.4547616,"('antisocial', 'social')",-0.036790732,-0.119171984,-0.203242,-0.2869668,-0.0837248
15,0.755482,0.6788374,"('boring', 'funny')",0.22813246,0.20938921,0.4918072,0.4441133,-0.0476939
16,-0.03746375,-0.016711313,"('unpopular', 'popular')",0.60226834,0.5522551,0.2824023,0.2677719,-0.0146304
17,-0.46754456,-0.4403044,"('nasty', 'nice')",-0.20832281,-0.17178898,-0.3379337,-0.3060467,0.031887
18,0.24271905,0.2259472,"('disagreeable', 'welcoming')",-0.48418418,-0.5288831,-0.1207326,-0.1514679,-0.0307353
19,-0.59170955,-0.5592686,"('inhospitable', 'hospitable')",-0.27919656,-0.22887938,-0.4354531,-0.394074,0.0413791
20,0.13824502,0.1284352,"('rough', 'thoughtful')",0.99830353,1.0133072,0.5682743,0.5708712,0.0025969
21,-0.5816848,-0.6966108,"('immoral', 'moral')",-0.6475362,-0.66679674,-0.6146106,-0.6817038,-0.0670932
22,-0.15493838,-0.22444789,"('untrustworthy', 'trustworthy')",-0.90993273,-0.99597925,-0.5324355,-0.6102136,-0.0777781
23,-1.2559004,-1.3241923,"('insincere', 'sincere')",5.375992,5.242833,2.0600457,1.9593204,-0.1007253
24,-1.0591351,-1.1561261,"('dishonest', 'honest')",0.33603024,0.29265395,-0.3615524,-0.4317361,-0.0701837
25,1.0317836,1.0840456,"('egoistic', 'altruistic')",1.6481289,1.7035632,1.3399563,1.3938044,0.0538481
26,0.8549012,0.77913284,"('hardhearted', 'benevolent')",1.9566032,1.8975822,1.4057522,1.3383574,-0.0673948
27,0.32571757,0.4052535,"('hardhearted', 'softhearted')",1.2708818,1.2598186,0.7982997,0.832536,0.0342363
28,-0.8558309,-0.95640516,"('disloyal', 'loyal')",0.8599174,0.7385943,0.0020432,-0.1089054,-0.1109486
29,0.4424998,0.39697832,"('unfair', 'fair')",-0.027172366,-0.11650178,0.2076637,0.1402383,-0.0674254
30,-0.8226974,-0.91895944,"('intolerant', 'tolerant')",0.7127532,0.62956697,-0.0549721,-0.1446962,-0.0897241
31,1.0574377,1.1814909,"('evil', 'good')",-0.21429786,-0.1755007,0.4215699,0.5029951,0.0814252
32,-0.61848545,-0.650185,"('unkind', 'kind')",0.5818294,0.44361115,-0.018328,-0.1032869,-0.0849589
33,0.906852,0.8623799,"('wrong', 'right')",-0.45054278,-0.47610736,0.2281546,0.1931363,-0.0350183
34,0.23770994,0.32196724,"('mean', 'honorable')",5.211836,5.308727,2.7247729,2.815347,0.0905741
35,1.1853461,1.165189,"('corrupt', 'incorrupt')",-0.03594642,-0.06385635,0.5746999,0.5506663,-0.0240336
36,0.62116325,0.6044696,"('hostile', 'amicable')",0.10859576,0.021253493,0.3648795,0.3128615,-0.052018
37,-0.5981332,-0.5904136,"('fake', 'genuine')",-0.37516236,-0.33893535,-0.4866478,-0.4646745,0.0219733
38,-0.59180677,-0.6349428,"('untruthful', 'truthful')",-0.6003514,-0.60719657,-0.5960791,-0.6210697,-0.0249906
39,0.5967277,0.60310614,"('exploitative', 'cooperative')",0.365729,0.37583926,0.4812284,0.4894727,0.0082443
40,0.098231286,0.09398929,"('stingy', 'generous')",-1.4364973,-1.477675,-0.669133,-0.6918429,-0.0227099
41,-0.6470556,-0.71157825,"('unforgiving', 'forgiving')",-0.062542655,-0.17457455,-0.3547992,-0.4430764,-0.0882772
