,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-1.6323684,-1.6710329,"('unsociable', 'sociable')",-0.38614136,-0.5236081,-1.0092549,-1.0973206,-0.0880657
1,-1.7358971,-1.8501549,"('unfriendly', 'friendly')",0.29984626,0.08120192,-0.7180254,-0.8844765,-0.1664511
2,0.43161,0.44621882,"('unlikable', 'likable')",0.5042448,0.50635946,0.4679274,0.4762892,0.0083618
3,-1.0807492,-1.0162507,"('repellent', 'pleasant')",0.66064984,0.6960271,-0.2100497,-0.1601118,0.0499379
4,0.30508676,0.23125279,"('disliked', 'liked')",-5.223289,-5.1584597,-2.4591012,-2.4636035,-0.0045023
5,-0.4073619,-0.39715284,"('distant', 'outgoing')",-1.0950116,-1.0543963,-0.7511867,-0.7257745,0.0254122
6,-0.6165337,-0.59401315,"('distant', 'open')",-1.2440999,-1.2766136,-0.9303168,-0.9353133,-0.0049965
7,-1.6678597,-1.6223414,"('insensitive', 'sensitive')",0.03875369,0.14615172,-0.814553,-0.7380948,0.0764582
8,-0.10449385,-0.17631182,"('unaffectionate', 'affectionate')",0.25752288,0.10645944,0.0765145,-0.0349262,-0.1114407
9,-1.1067932,-1.154303,"('unaffectionate', 'caring')",0.974873,0.8442735,-0.0659601,-0.1550147,-0.0890546
10,-3.0797787,-3.0319664,"('unsympathetic', 'sympathetic')",-0.39402807,-0.34787378,-1.7369034,-1.6899201,0.0469833
11,-0.6810499,-0.6650409,"('unhelpful', 'helpful')",2.262635,2.3011653,0.7907926,0.8180622,0.0272696
12,-0.9375953,-0.7650382,"('unsupportive', 'supportive')",-1.1959624,-1.075865,-1.0667789,-0.9204516,0.1463273
13,-1.5695491,-1.5408071,"('impolite', 'polite')",-0.39129388,-0.43321544,-0.9804215,-0.9870113,-0.0065898
14,-0.272561,-0.21696304,"('antisocial', 'social')",0.2685832,0.31582806,-0.0019889,0.0494325,0.0514214
15,0.9789017,0.8405755,"('boring', 'funny')",0.003403835,-0.083285525,0.4911528,0.378645,-0.1125078
16,0.42813596,0.37529352,"('unpopular', 'popular')",0.681522,0.62065476,0.554829,0.4979742,-0.0568548
17,0.19548468,0.2040343,"('nasty', 'nice')",-0.22981253,-0.2021766,-0.0171639,0.0009288,0.0180927
18,0.04667432,0.06861183,"('disagreeable', 'welcoming')",-0.5825416,-0.5748302,-0.2679336,-0.2531092,0.0148244
