,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.330931,-1.424427,"('unsociable', 'sociable')",-0.14226893,-0.2706732,0.38149053,0.2844677,-0.6770642,-0.7065881,-0.4421934,-0.5293052,-0.0871118
1,-2.2541194,-2.3378384,"('unfriendly', 'friendly')",0.36796254,0.273196,-0.7305296,-0.8824558,1.7979246,1.6812786,-0.2046904,-0.3164549,-0.1117645
2,0.72848636,0.7188588,"('unlikable', 'likable')",1.1587887,1.1647693,1.8638481,1.8008341,0.78415376,0.89587086,1.1338192,1.1450832,0.011264
3,-0.7293897,-0.6676916,"('repellent', 'pleasant')",-0.70191735,-0.57027286,0.96583754,1.0837493,0.2480898,0.34616178,-0.0543449,0.0479867,0.1023316
4,0.051826943,-0.019409005,"('disliked', 'liked')",0.78486866,0.6106961,0.27981037,0.09808867,-6.439432,-6.360035,-1.3307315,-1.4176648,-0.0869333
5,-0.6762113,-0.65692526,"('distant', 'outgoing')",0.2217902,0.18669203,-1.598631,-1.5528743,0.05231332,-0.013841264,-0.5001847,-0.5092372,-0.0090525
6,-1.1225332,-1.085085,"('distant', 'open')",-0.31077182,-0.34683934,-1.91818,-1.8878931,0.65153533,0.54451764,-0.6749874,-0.693825,-0.0188376
7,-0.183143,-0.1467907,"('insensitive', 'sensitive')",0.6209623,0.74772924,-0.2138843,-0.08154134,0.61911297,0.7545164,0.210762,0.3184784,0.1077164
8,-1.148679,-1.1737498,"('unaffectionate', 'affectionate')",-0.27778658,-0.3333823,-0.4224371,-0.49219456,0.82907367,0.6959547,-0.2549573,-0.325843,-0.0708857
9,-1.3048112,-1.3255382,"('unaffectionate', 'caring')",0.54534864,0.5238343,-0.36995882,-0.40227896,1.2862469,1.2451303,0.0392064,0.0102869,-0.0289195
10,-1.2541149,-1.2570457,"('unsympathetic', 'sympathetic')",-0.550893,-0.4829979,-0.23896632,-0.18835308,-0.3197622,-0.23245846,-0.5909341,-0.5402138,0.0507203
11,-0.43881255,-0.448445,"('unhelpful', 'helpful')",0.37599182,0.4585095,-0.011620544,0.0022817105,1.8308392,1.8793036,0.4390995,0.4729125,0.033813
12,-0.7417212,-0.71090597,"('unsupportive', 'supportive')",0.8210441,0.87881076,0.65295047,0.84088945,-1.8167644,-1.6891497,-0.2711228,-0.1700889,0.1010339
13,-0.8230634,-0.8148301,"('impolite', 'polite')",-0.07594707,-0.037036076,-0.0031077191,0.05512695,-0.55803525,-0.4770843,-0.3650383,-0.3184559,0.0465824
14,-0.09846361,-0.12032009,"('antisocial', 'social')",0.6355156,0.67223346,1.4592731,1.4336436,-0.60750705,-0.56367415,0.3472045,0.3554707,0.0082662
