,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.19639143,0.10741189,"('unsociable', 'sociable')",-0.17578901,-0.15367699,-0.3516737,-0.43173182,-0.1103571,-0.1593323,-0.0489752
1,-0.19829115,-0.22928777,"('unfriendly', 'friendly')",0.4926056,0.4202242,2.2383053,2.1124294,0.8442066,0.7677886,-0.076418
2,0.7833001,0.90002227,"('unlikable', 'likable')",1.2636998,1.326423,0.72839993,0.83889943,0.9251333,1.0217815,0.0966482
3,-0.8154901,-0.6726385,"('repellent', 'pleasant')",-0.50797445,-0.40756482,0.20309412,0.2623627,-0.3734568,-0.2726135,0.1008433
4,0.042601865,0.030654468,"('disliked', 'liked')",0.45822072,0.42152777,-6.7718935,-6.8660874,-2.090357,-2.1379684,-0.0476114
5,0.67819476,0.6808099,"('distant', 'outgoing')",1.1091363,1.0972931,0.17138901,0.17105472,0.6529067,0.6497193,-0.0031874
6,0.37276393,0.38631663,"('distant', 'open')",0.8978939,0.87195295,0.8830937,0.8505163,0.7179171,0.7029286,-0.0149885
7,0.90797895,0.85273045,"('insensitive', 'sensitive')",-0.10573457,-0.043037757,0.7245113,0.73094326,0.5089186,0.5135453,0.0046267
8,0.2754205,0.26421845,"('unaffectionate', 'affectionate')",-0.34821117,-0.4437212,1.2283984,1.1518363,0.3852026,0.3241112,-0.0610914
9,1.439524,1.4420792,"('unaffectionate', 'caring')",0.5224837,0.48874584,1.5224515,1.4974734,1.1614865,1.1427662,-0.0187203
10,0.6678015,0.61985683,"('unsympathetic', 'sympathetic')",-1.9218936,-1.8477948,-0.3626515,-0.35349134,-0.5389145,-0.5271431,0.0117714
11,0.15828444,0.25492498,"('unhelpful', 'helpful')",-1.035235,-0.9459744,1.5378436,1.68576,0.2202977,0.3315702,0.1112725
12,1.6537681,1.7018063,"('unsupportive', 'supportive')",-0.45677036,-0.37608013,-1.9656148,-1.926442,-0.2562057,-0.2002386,0.0559671
13,0.7067056,0.6427871,"('impolite', 'polite')",-0.19833103,-0.14913021,-0.51535046,-0.48221284,-0.0023253,0.0038147,0.00614
14,0.16356869,0.1116214,"('antisocial', 'social')",-0.5999339,-0.539439,-0.7733234,-0.77326274,-0.4032296,-0.4003601,0.0028695
15,0.5630067,0.48261952,"('boring', 'funny')",1.3542207,1.2811602,0.4906435,0.4741658,0.8026237,0.7459819,-0.0566418
16,-1.6043859,-1.5064005,"('unpopular', 'popular')",0.07547928,0.102534994,0.48163167,0.466227,-0.3490916,-0.3125462,0.0365454
