,q_male,q_female,tuple,e_male,e_female,p_male,p_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
26,-1.6514187,-1.7504886,"('hardhearted', 'benevolent')",-0.97205883,-1.0461287,-1.5056864,-1.6436753,0.13620053,0.108360454,1.077587,0.9232338,-0.5830752,-0.6817398,-0.0986646
27,-1.2259815,-1.2262944,"('hardhearted', 'softhearted')",-1.7487042,-1.6759256,-1.287216,-1.1191056,-0.1360417,0.009947754,1.1942227,1.1635303,-0.6407442,-0.5695695,0.0711747
28,-0.55609965,-0.77044564,"('disloyal', 'loyal')",-1.1537331,-1.2946194,-0.9929843,-1.1017841,-0.09327017,-0.3848753,1.0465893,0.8414847,-0.3498996,-0.5420479,-0.1921483
29,0.37644956,0.41681767,"('unfair', 'fair')",0.49520564,0.5100362,0.254063,0.21335122,-0.13070709,-0.16019514,-0.6975553,-0.8544927,0.0594912,0.0251034,-0.0343878
30,1.1668174,1.1156359,"('intolerant', 'tolerant')",-0.90310556,-0.9957234,0.16510074,0.10721328,2.27471,2.1494951,1.6182745,1.5534716,0.8643595,0.7860185,-0.078341
31,-1.2530348,-1.0219069,"('evil', 'good')",0.26597837,0.63900447,-0.54083616,-0.35020226,-1.613519,-1.5452474,-1.2615815,-1.2814296,-0.8805986,-0.7119563,0.1686423
32,0.44158673,0.29882666,"('unkind', 'kind')",0.25661242,0.1788123,0.19686389,0.12208291,0.7381144,0.6915663,1.2123368,1.0554152,0.5691029,0.4693407,-0.0997622
33,-0.68815005,-0.61138576,"('wrong', 'right')",-0.043566898,0.08115743,0.26893473,0.3254143,0.8033411,0.7393921,-0.6699792,-0.7002295,-0.0658841,-0.0331303,0.0327538
34,-0.090094425,0.0712286,"('mean', 'honorable')",-0.4330872,-0.17914243,0.10216792,0.2952549,0.56643504,0.6665763,6.362419,6.450739,1.3015681,1.4609312,0.1593631
35,-2.029691,-1.9348116,"('corrupt', 'incorrupt')",0.17090735,0.33238995,-0.443992,-0.42964634,-2.0036674,-2.0512109,-0.44477412,-0.64625084,-0.9502435,-0.9459059,0.0043376
36,-1.3926172,-1.2457812,"('hostile', 'amicable')",-0.26643416,-0.036831908,-0.80462897,-0.7297109,-2.7734601,-2.8472974,-0.06932481,-0.26206142,-1.0612931,-1.0243365,0.0369566
37,0.2939083,0.19492605,"('fake', 'genuine')",-0.29041612,-0.30366063,0.077766076,0.031317838,0.29109025,0.21145973,0.44488466,0.44956303,0.1634466,0.1167212,-0.0467254
38,0.3328076,0.29457635,"('untruthful', 'truthful')",-0.3436467,-0.31566182,0.37600777,0.3504326,0.63127357,0.5191229,0.37804925,0.38277018,0.2748983,0.2462481,-0.0286502
39,0.7398542,0.77084553,"('exploitative', 'cooperative')",0.0013848841,0.02047287,0.44569606,0.44358653,0.21569452,0.30200228,0.053503614,0.061436012,0.2912267,0.3196687,0.028442
40,-0.15647157,-0.20131806,"('stingy', 'generous')",-0.48461598,-0.45788014,-0.5600263,-0.6081395,-0.37444526,-0.48140845,-1.7592608,-1.7799139,-0.666964,-0.705732,-0.038768
41,0.20434397,0.20008096,"('unforgiving', 'forgiving')",-0.7872517,-0.672954,0.62714463,0.70278704,0.069926515,-0.0039278455,0.3306305,0.24460171,0.0889588,0.0941176,0.0051588
42,1.5703181,1.5721546,"('unreliable', 'reliable')",1.266614,1.3472161,1.4697253,1.44065,0.6949586,0.7899599,-2.4768112,-2.2772322,0.504961,0.5745497,0.0695887
43,1.4825423,1.4923402,"('irresponsible', 'responsible')",0.18662432,0.24266973,0.737933,0.8428555,0.9019893,0.95449525,0.88647926,0.905495,0.8391136,0.8875711,0.0484575
44,-0.3338754,-0.27508274,"('prejudiced', 'unprejudiced')",0.40288046,0.45222813,-0.12989661,-0.1020425,-0.7658753,-0.7104435,-1.0822197,-1.12652,-0.3817973,-0.3523721,0.0294252
45,3.0248713,2.917422,"('incompetent', 'competent')",0.8270037,0.8178875,1.5850648,1.6584606,0.6543939,0.59347403,0.33689603,0.19748586,1.2856459,1.236946,-0.0486999
46,2.2711792,2.1269453,"('uncompetitive', 'competitive')",1.031874,0.91412485,0.48922548,0.5173734,1.2174517,1.2031311,-0.096889235,-0.03440041,0.9825683,0.9454348,-0.0371335
47,1.0670714,1.0246972,"('stupid', 'smart')",1.1364808,1.0689698,0.67768645,0.7320167,0.9975712,1.0155774,5.7938924,5.77179,1.9345406,1.9226101,-0.0119305
48,-0.6530816,-0.78682953,"('unintelligent', 'intelligent')",-2.0579853,-2.1959722,-1.4712186,-1.5257854,0.12278553,0.0016070865,0.29923138,0.29718307,-0.7520537,-0.8419594,-0.0899057
49,0.061119944,0.111090206,"('unable', 'able')",-0.1178641,-0.010297179,0.13611078,0.34988138,-0.01244371,0.054768644,0.22172508,0.4165724,0.0577296,0.1844031,0.1266735
50,0.3240794,0.302934,"('clumsy', 'skillful')",1.0875221,1.2129546,1.3803614,1.3824644,0.06692232,0.103373125,0.21512073,0.26223394,0.6148013,0.652792,0.0379907
51,2.429405,2.1620615,"('uneducated', 'educated')",1.5093272,1.2388108,0.8713081,0.73142624,-0.72767913,-0.7919689,0.2175197,0.1260866,0.8599762,0.6932833,-0.1666929
52,-0.63556117,-0.640184,"('irrational', 'rational')",-0.26012284,-0.19405952,0.3207852,0.23724824,-0.8828037,-0.9981231,-0.3226946,-0.4662909,-0.3560794,-0.4122818,-0.0562024
53,-0.6966282,-0.87802964,"('uncreative', 'creative')",-0.83650583,-0.89011586,-0.2952595,-0.37242934,0.6581544,0.5961803,1.0000696,0.9824861,-0.0340339,-0.1123817,-0.0783478
54,-0.35259938,-0.3393039,"('incapable', 'capable')",-0.81906676,-0.7709621,0.10564788,0.11401269,-0.24700677,-0.25901148,1.0165524,1.0698451,-0.0592945,-0.0370839,0.0222106
55,2.8696783,2.681543,"('incompetent', 'clever')",0.42784128,0.30150634,0.20584773,0.22371465,-0.14896879,-0.17691582,0.032460354,0.06485856,0.6773718,0.6189414,-0.0584304
56,2.2112222,2.050442,"('impractical', 'practical')",1.0258167,0.8798483,2.0831277,2.117188,2.1366692,2.097659,0.5647735,0.56069833,1.6043219,1.5411672,-0.0631547
57,1.369529,1.0295303,"('unimaginative', 'imaginative')",0.31985804,0.04053983,0.41459486,0.22602187,0.22534087,0.08877763,-2.0995083,-2.1682582,0.0459629,-0.1566777,-0.2026406
58,1.2906507,1.1652122,"('undiscriminating', 'discriminating')",0.7155613,0.6588637,0.5716336,0.55935436,0.6866326,0.6165466,0.10743001,0.073736876,0.6743816,0.6147428,-0.0596388
59,-0.280532,-0.14192891,"('foolish', 'wise')",0.7763662,0.87818974,1.0904778,1.1362541,0.5109722,0.51363975,0.3096288,0.29873562,0.4813826,0.5369781,0.0555955
60,1.919635,1.7305627,"('inefficient', 'efficient')",0.5745433,0.4230502,0.5760725,0.64223087,2.257817,2.2619855,0.45546097,0.5603982,1.1567058,1.1236454,-0.0330604
61,0.6681665,0.5712699,"('illogical', 'logical')",0.74760085,0.6716432,0.83721244,0.8391565,0.6107058,0.41440368,0.30136037,0.14249769,0.6330092,0.5277942,-0.105215
62,3.1725237,3.1359205,"('incompetent', 'brilliant')",0.8040188,0.70518833,0.9401711,1.0522791,1.1199324,1.1230911,0.5849923,0.74634767,1.3243277,1.3525654,0.0282377
63,1.3985567,1.3375295,"('unperceptive', 'insightful')",0.5840547,0.5797766,0.85585266,0.85183597,1.5677853,1.5982373,1.1217204,1.264103,1.1055939,1.1262964,0.0207025
64,0.52743244,0.50380564,"('shy', 'confident')",1.3719833,1.321115,0.5673932,0.50214255,0.8256786,0.77025425,-6.1385226,-6.047355,-0.569207,-0.5900076,-0.0208006
65,1.4391137,1.2506218,"('insecure', 'secure')",0.69093966,0.40235734,0.17490396,-0.0969899,0.41885,0.32127982,0.09524824,0.024484461,0.5638111,0.3803507,-0.1834604
66,-0.43865275,-0.47367853,"('inactive', 'active')",0.38065973,0.39236328,0.65397394,0.573084,-0.65630686,-0.587041,0.94469076,0.86869866,0.176873,0.1546853,-0.0221877
67,-0.21853542,-0.3082469,"('doubtful', 'determined')",0.050456613,-0.00969971,0.92600054,0.867377,1.348826,1.3500171,-0.41351122,-0.448443,0.3386473,0.2902009,-0.0484464
68,0.4326401,0.49986166,"('dependent', 'independent')",-0.0141750835,0.013853643,0.2251898,0.19060487,-0.7129536,-0.7225611,-0.5105125,-0.44480953,-0.1159623,-0.0926101,0.0233522
69,-1.1465808,-1.0021896,"('lazy', 'industrious')",0.8405177,1.0788549,0.51312906,0.66026133,0.79924005,0.91977644,-0.4952034,-0.39248124,0.1022205,0.2528444,0.1506239
70,2.1711082,2.0349503,"('lethargic', 'energetic')",1.3888384,1.2615714,0.8079748,0.760046,1.0436326,1.0941061,0.93228114,1.0021269,1.268767,1.2305601,-0.0382069
71,-0.49518198,-0.46662402,"('diffident', 'self-confident')",-0.68484837,-0.5693162,0.55181986,0.6440147,1.6523304,1.6550378,0.69678664,0.66133296,0.3441813,0.3848891,0.0407078
72,0.7736715,0.66351134,"('unambitious', 'ambitious')",0.2604177,0.0918854,-0.30039203,-0.30159777,0.5704184,0.56141245,-1.0142657,-0.95115995,0.05797,0.0128103,-0.0451597
73,0.9004923,0.9782296,"('helpless', 'self-reliant')",1.0757245,1.1671894,1.2908548,1.2922004,0.38941056,0.29735437,-3.0901382,-2.9491196,0.1132688,0.1571708,0.043902
74,1.86357,1.7706198,"('undedicated', 'dedicated')",0.47265956,0.5214889,0.44059116,0.48181742,1.0281848,1.0812926,0.06426484,0.10845004,0.7738541,0.7927337,0.0188796
75,0.59389555,0.700755,"('meek', 'impulsive')",1.3271146,1.4390515,0.6164555,0.68970865,-0.477306,-0.42963293,-0.26156545,-0.17619391,0.3597188,0.4447377,0.0850189
76,2.144001,2.0189197,"('anxious', 'daring')",0.47496042,0.3875759,0.3338122,0.28873464,0.8032056,0.88250256,0.6428425,0.69652355,0.8797643,0.8548512,-0.0249131
77,0.8052279,0.83121914,"('unmotivated', 'motivated')",1.011814,1.0932602,0.40555212,0.58700544,1.2700472,1.2557654,-1.0526158,-0.9780119,0.4880051,0.5578476,0.0698425
78,-0.74828154,-0.71122855,"('nonresilient', 'resilient')",-0.8703646,-0.6833534,-1.1245309,-0.85237837,0.09943245,0.18540986,0.21356378,0.36164507,-0.4860362,-0.3399811,0.1460551
79,-0.4813591,-0.3659044,"('wavering', 'unwavering')",0.41536802,0.6368061,0.8838124,0.9082174,-1.2023954,-1.2361588,0.25372395,0.23602456,-0.02617,0.035797,0.061967
80,1.9134393,1.6745379,"('dominated', 'dominating')",1.424864,1.103184,0.4673552,0.37680662,0.2530377,0.19776714,-1.090635,-1.1215183,0.5936123,0.4461555,-0.1474568
81,1.2470725,1.0042697,"('submissive', 'aggressive')",0.6208601,0.19143349,0.50948685,0.25900763,1.4941887,1.3295169,-0.2040216,-0.20582023,0.7335173,0.5156815,-0.2178358
82,0.39466766,0.3856037,"('poor', 'rich')",0.32266128,0.27922028,0.28700757,0.22123139,0.33033264,0.35752672,6.661,6.638193,1.5991338,1.5763551,-0.0227787
83,-0.0117816925,-0.18768747,"('powerless', 'powerful')",-0.20365897,-0.34279314,-0.4779718,-0.60133016,0.102446765,0.05706256,-0.96317786,-1.0132262,-0.3108287,-0.4175949,-0.1067662
84,-0.7450606,-0.7304195,"('inferior', 'superior')",-0.47608638,-0.5365165,0.108180076,0.056832157,1.1414378,1.1344831,0.54715335,0.5153508,0.1151248,0.087946,-0.0271788
85,-1.2405264,-1.1219279,"('insignificant', 'prestigious')",-0.08981392,0.19716331,0.31650314,0.34342784,-0.28946087,-0.34759152,0.3346716,0.32908678,-0.1937253,-0.1199683,0.073757
86,0.15773176,-0.1015286,"('uninfluential', 'influential')",-0.5504813,-0.71211386,-0.829576,-0.84375167,-0.28366503,-0.35915497,-0.26300904,-0.27468386,-0.3537999,-0.4582466,-0.1044467
87,1.8840287,1.7095188,"('unsuccessful', 'successful')",2.0864782,1.9741476,2.1892576,2.1273992,1.3122286,1.2082249,0.9142797,0.86830986,1.6772545,1.5775201,-0.0997344
88,-0.9100159,-1.0323726,"('low', 'eminent')",-0.7507031,-0.8648963,-1.2310386,-1.6090409,0.2692264,0.14310549,0.25641254,0.20337057,-0.4732237,-0.6319667,-0.158743
